datetime,open,high,low,close,Put
2025-07-09 09:15:00,124.5,124.5,108.15,122.45,0
2025-07-09 09:16:00,120.7,133.65,120.7,131.35,0
2025-07-09 09:17:00,131.75,136.0,128.1,132.15,0
2025-07-09 09:18:00,130.7,131.5,125.0,127.3,0
2025-07-09 09:19:00,127.7,134.9,127.7,132.4,0
2025-07-09 09:20:00,130.85,141.7,129.0,129.15,0
2025-07-09 09:21:00,130.35,130.8,124.85,127.9,0
2025-07-09 09:22:00,127.7,136.9,126.0,135.6,0
2025-07-09 09:23:00,134.1,137.85,131.25,135.45,0
2025-07-09 09:24:00,136.15,137.55,133.45,133.45,0
2025-07-09 09:25:00,132.95,133.2,128.45,130.45,0
2025-07-09 09:26:00,130.25,138.0,130.15,134.35,0
2025-07-09 09:27:00,135.0,137.5,133.8,135.15,0
2025-07-09 09:28:00,134.4,139.9,133.0,135.1,0
2025-07-09 09:29:00,133.65,136.75,131.8,133.55,0
2025-07-09 09:30:00,133.3,138.5,131.6,137.4,0
2025-07-09 09:31:00,138.45,139.2,129.85,129.85,0
2025-07-09 09:32:00,128.45,135.55,125.05,133.3,0
2025-07-09 09:33:00,131.65,135.5,131.65,135.45,0
2025-07-09 09:34:00,134.4,134.4,126.75,127.25,0
2025-07-09 09:35:00,128.15,128.95,121.4,128.35,0
2025-07-09 09:36:00,127.35,128.8,123.6,125.4,0
2025-07-09 09:37:00,125.6,127.3,124.5,127.25,0
2025-07-09 09:38:00,126.85,129.3,123.75,125.45,0
2025-07-09 09:39:00,126.0,126.5,123.4,126.5,0
2025-07-09 09:40:00,126.4,131.7,125.45,129.7,0
2025-07-09 09:41:00,130.5,131.4,128.0,131.0,0
2025-07-09 09:42:00,131.0,134.7,130.55,132.45,0
2025-07-09 09:43:00,132.0,133.95,131.45,132.1,0
2025-07-09 09:44:00,132.75,134.15,130.85,133.65,0
2025-07-09 09:45:00,133.6,136.2,128.8,129.45,0
2025-07-09 09:46:00,130.4,130.7,125.7,128.55,0
2025-07-09 09:47:00,128.35,131.4,126.65,130.25,0
2025-07-09 09:48:00,130.0,131.1,127.15,128.15,0
2025-07-09 09:49:00,127.7,128.9,126.75,127.6,0
2025-07-09 09:50:00,127.25,128.8,126.35,126.55,0
2025-07-09 09:51:00,127.0,129.95,126.55,128.9,0
2025-07-09 09:52:00,127.9,128.95,124.55,124.7,0
2025-07-09 09:53:00,124.6,126.05,122.15,123.05,0
2025-07-09 09:54:00,122.55,127.35,121.9,127.1,0
2025-07-09 09:55:00,126.6,126.6,122.75,123.25,0
2025-07-09 09:56:00,123.5,124.0,117.0,117.75,0
2025-07-09 09:57:00,117.35,117.35,113.3,115.55,0
2025-07-09 09:58:00,115.85,115.85,111.3,112.25,0
2025-07-09 09:59:00,112.3,113.15,108.55,110.8,0
2025-07-09 10:00:00,111.45,113.65,109.1,113.25,0
2025-07-09 10:01:00,113.1,114.9,112.0,113.2,0
2025-07-09 10:02:00,112.95,113.95,111.95,113.35,0
2025-07-09 10:03:00,113.1,113.25,110.4,110.75,0
2025-07-09 10:04:00,110.7,115.1,110.7,114.9,0
2025-07-09 10:05:00,115.25,115.35,113.0,113.7,0
2025-07-09 10:06:00,113.8,113.8,111.35,111.45,0
2025-07-09 10:07:00,111.9,114.9,111.8,112.9,0
2025-07-09 10:08:00,112.75,113.65,110.0,110.0,0
2025-07-09 10:09:00,110.0,111.6,109.7,111.15,0
2025-07-09 10:10:00,111.15,112.45,102.0,104.9,0
2025-07-09 10:11:00,104.65,106.05,101.0,106.05,0
2025-07-09 10:12:00,106.55,107.35,103.35,105.0,0
2025-07-09 10:13:00,104.85,104.85,100.7,102.2,0
2025-07-09 10:14:00,102.4,102.5,100.6,102.0,0
2025-07-09 10:15:00,102.05,102.05,96.25,99.2,0
2025-07-09 10:16:00,98.85,103.5,98.0,102.1,0
2025-07-09 10:17:00,102.95,103.6,99.25,99.25,0
2025-07-09 10:18:00,99.3,101.35,99.3,100.2,0
2025-07-09 10:19:00,100.05,100.05,96.0,97.3,0
2025-07-09 10:20:00,97.3,98.05,95.15,95.4,0
2025-07-09 10:21:00,95.9,96.95,95.0,96.35,0
2025-07-09 10:22:00,97.35,98.5,96.55,97.3,0
2025-07-09 10:23:00,97.5,98.05,96.05,96.9,0
2025-07-09 10:24:00,97.0,98.1,96.35,97.2,0
2025-07-09 10:25:00,97.35,97.5,93.5,94.35,0
2025-07-09 10:26:00,94.0,97.85,93.2,96.55,0
2025-07-09 10:27:00,96.15,97.8,95.4,96.4,0
2025-07-09 10:28:00,96.65,100.0,96.6,99.75,0
2025-07-09 10:29:00,99.8,101.75,98.55,101.75,0
2025-07-09 10:30:00,101.4,102.8,98.5,98.9,0
2025-07-09 10:31:00,98.55,99.9,97.5,98.95,0
2025-07-09 10:32:00,99.0,100.9,98.35,100.3,0
2025-07-09 10:33:00,99.95,101.8,99.25,101.15,0
2025-07-09 10:34:00,101.45,101.45,98.0,98.9,0
2025-07-09 10:35:00,99.35,99.9,98.2,98.85,0
2025-07-09 10:36:00,98.4,100.0,98.3,99.7,1
2025-07-09 10:37:00,99.45,100.65,99.4,99.55,0
2025-07-09 10:38:00,99.5,100.0,97.9,98.75,0
2025-07-09 10:39:00,98.45,98.75,97.05,98.65,0
2025-07-09 10:40:00,98.6,99.9,98.05,99.25,0
2025-07-09 10:41:00,99.45,100.7,97.15,98.0,0
2025-07-09 10:42:00,98.85,99.5,97.85,98.2,0
2025-07-09 10:43:00,98.3,99.0,97.0,97.8,0
2025-07-09 10:44:00,98.65,98.65,97.4,97.4,0
2025-07-09 10:45:00,97.4,98.2,96.0,97.35,0
2025-07-09 10:46:00,97.3,98.0,96.5,98.0,0
2025-07-09 10:47:00,97.65,102.0,97.65,101.25,0
2025-07-09 10:48:00,101.0,101.0,97.0,97.0,0
2025-07-09 10:49:00,96.0,97.25,94.9,96.2,0
2025-07-09 10:50:00,96.1,97.8,95.6,97.7,0
2025-07-09 10:51:00,97.0,97.0,95.1,96.55,0
2025-07-09 10:52:00,97.5,97.95,96.3,97.0,0
2025-07-09 10:53:00,97.0,98.4,96.75,98.05,0
