time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1750999980,267.65,268.7,266,266.7,NaN,NaN,NaN,NaN,274.55105850737436,NaN,NaN,284.8261565326461,NaN,NaN,1.4210854715202004e-14,12.303581209323985,-96.9432314410481,-67.68292682926835
1751000040,269.5,269.5,265.2,267.7,NaN,NaN,NaN,NaN,273.69467619395255,NaN,NaN,284.3685408793815,NaN,NaN,1.7459302735837794,3.871937486842265,-89.31623931623935,-64.63414634146348
1751000100,267.15,270.85,265.95,269.35,NaN,NaN,NaN,NaN,273.15159166970847,NaN,NaN,284.3685408793815,NaN,NaN,6.4326818161360535,2.7262040299066155,-82.26495726495715,-59.60365853658531
1751000160,269.8,269.8,264.45,264.6,NaN,NaN,NaN,NaN,272.0826427109949,NaN,NaN,283.838018112299,NaN,NaN,6.4326818161360535,4.870431301951962,-99.3788819875775,-77.142857142857
1751000220,264.2,265.8,261.05,261.55,NaN,NaN,NaN,NaN,270.76606237212053,NaN,NaN,279.8917163010691,NaN,NaN,4.686751542552289,5.850705058274799,-98.03921568627452,-89.52536824877252
1751000280,261.1,264.45,259.7,260.45,NaN,NaN,NaN,NaN,269.47655457560546,NaN,NaN,278.3200446709622,NaN,NaN,1.4210854715202004e-14,3.7064777862294527,-96.5034965034965,-97.43150684931507
1751000340,260.25,262.75,260.25,262.75,NaN,NaN,NaN,NaN,268.6357352536548,NaN,NaN,276.87054020386597,NaN,NaN,4.303925500597484,2.996892347716596,-82.81690140845065,-89.5547945205479
1751000400,262.1,264.55,260.6,264.55,NaN,NaN,NaN,NaN,268.12501834694797,NaN,NaN,276.87054020386597,NaN,NaN,11.91827372701149,5.40739974253633,-61.81102362204703,-83.39041095890401
1751000460,264.75,274,264.75,274,NaN,NaN,NaN,NaN,268.8593910535795,NaN,NaN,276.87054020386597,NaN,NaN,37.12543934282391,17.782546190144295,0,-51.027397260273915
1751000520,275.6,275.6,270.4,270.85,NaN,NaN,NaN,NaN,269.1082171718821,NaN,NaN,276.87054020386597,NaN,NaN,55.99421793723797,35.012643669024456,-29.874213836477924,-61.815068493150555
