datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-07-09 10:02:00,25507.65,25510.75,25506.75,25507.8,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:03:00,25507.65,25511.7,25507.3,25510.45,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:04:00,25510.35,25510.7,25504.45,25504.7,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:05:00,25504.65,25510.15,25504.25,25509.15,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:06:00,25509.55,25510.95,25507.5,25509.4,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:07:00,25508.25,25509.85,25503.6,25506.45,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:08:00,25506.35,25511.35,25506.05,25511.35,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:09:00,25511.4,25513.6,25510.25,25510.35,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:10:00,25510.65,25522.25,25508.4,25522.25,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:11:00,25522.0,25528.7,25520.95,25521.1,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:12:00,25520.95,25524.35,25518.25,25522.35,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:13:00,25522.65,25529.05,25520.3,25527.2,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:14:00,25526.95,25529.45,25526.2,25527.75,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:15:00,25527.65,25537.15,25527.6,25534.5,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:16:00,25534.85,25534.9,25522.45,25523.5,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,1,0,0,0,0,0,0
2025-07-09 10:17:00,25523.65,25529.25,25523.05,25529.05,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:18:00,25528.7,25530.85,25524.55,25525.6,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,1,0,0,0,0,0,0
2025-07-09 10:19:00,25525.75,25531.85,25524.95,25531.8,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:20:00,25531.2,25533.0,25530.45,25532.25,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:21:00,25532.35,25533.5,25530.15,25530.95,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:22:00,25530.85,25531.3,25527.05,25530.7,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:23:00,25530.85,25532.1,25528.25,25530.45,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:24:00,25529.5,25531.95,25528.9,25531.4,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:25:00,25531.65,25537.55,25529.45,25536.55,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:26:00,25535.55,25537.25,25532.0,25532.0,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:27:00,25532.15,25533.95,25531.05,25531.4,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:28:00,25531.5,25531.5,25524.45,25526.15,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,1,0,0,0,0,0,0
2025-07-09 10:29:00,25525.9,25526.25,25518.45,25518.75,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,1,0,0,0,0
2025-07-09 10:30:00,25518.7,25524.45,25516.15,25524.45,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:31:00,25524.1,25527.5,25522.2,25525.2,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:32:00,25525.4,25527.1,25520.85,25520.85,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:33:00,25520.65,25522.2,25518.05,25518.95,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:34:00,25518.05,25522.6,25517.9,25522.0,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:35:00,25522.45,25525.95,25521.2,25525.1,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:36:00,25525.55,25526.1,25522.75,25525.05,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:37:00,25524.45,25525.95,25521.9,25523.85,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:38:00,25523.35,25525.85,25521.0,25524.95,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:39:00,25524.6,25527.0,25523.75,25525.9,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:40:00,25525.4,25526.1,25523.25,25523.25,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:41:00,25523.2,25526.3,25521.6,25525.8,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:42:00,25526.0,25528.8,25524.9,25526.55,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:43:00,25526.7,25528.7,25524.45,25527.4,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:44:00,25527.05,25528.85,25524.75,25526.3,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:45:00,25526.4,25531.5,25525.8,25531.0,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:46:00,25530.7,25530.7,25526.7,25527.1,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:47:00,25527.3,25527.7,25516.5,25517.15,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:48:00,25516.95,25524.8,25516.95,25524.8,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,0,0,0,0,0,0,0,0
2025-07-09 10:49:00,25525.2,25530.2,25524.85,25530.1,25498.233333333337,25486.1,25510.36666666667,25572.316666666666,25622.13333333333,25696.216666666667,25746.033333333333,25448.416666666668,25374.333333333336,25324.51666666667,25250.433333333334,25548.05,25424.15,1,0,1,0,0,0,0,0
