Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-06-25 13:45:00,209.35,2025-06-25 13:54:00,190.00,-19.35,-9.24%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),196.79,196.79,211.15,False
2025-06-25 14:24:00,197.40,2025-06-25 14:33:00,176.95,-20.45,-10.36%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),185.56,185.56,206.25,False
