Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-06-25 10:18:00,156.80,2025-06-25 10:25:00,166.80,10.00,6.38%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),147.39,156.80,169.00,False
2025-06-25 10:49:00,156.90,2025-06-25 10:52:00,166.90,10.00,6.37%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),147.49,147.49,169.30,False
2025-06-25 11:20:00,164.30,2025-06-25 11:26:00,174.30,10.00,6.09%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),154.44,154.44,174.60,False
2025-06-25 11:54:00,163.80,2025-06-25 11:57:00,162.75,-1.05,-0.64%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),153.97,153.97,167.10,False
2025-06-25 12:23:00,155.00,2025-06-25 12:45:00,162.18,7.18,4.63%,Trailing SL,Call Option (Enhanced Hybrid Premium),145.70,162.18,173.95,True
2025-06-25 12:54:00,153.50,2025-06-25 12:57:00,163.50,10.00,6.51%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),144.29,153.50,164.85,False
2025-06-25 14:07:00,181.80,2025-06-25 14:09:00,191.80,10.00,5.50%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),170.89,181.80,193.50,False
2025-06-25 14:37:00,185.15,2025-06-25 14:44:00,195.15,10.00,5.40%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),174.04,185.15,197.20,False
2025-06-25 14:52:00,183.85,2025-06-25 14:55:00,182.00,-1.85,-1.01%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),172.82,172.82,188.30,False
2025-06-25 15:01:00,185.20,2025-06-25 15:06:00,178.15,-7.05,-3.81%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),174.09,174.09,187.75,False
