datetime,open,high,low,close,Call
2025-06-24 09:15:00,150.0,213.15,142.0,206.95,0
2025-06-24 09:16:00,211.05,236.4,211.05,224.1,0
2025-06-24 09:17:00,221.45,225.35,213.15,213.15,0
2025-06-24 09:18:00,210.95,214.7,201.2,213.0,0
2025-06-24 09:19:00,210.8,214.45,206.65,214.45,0
2025-06-24 09:20:00,217.3,225.9,217.3,222.7,0
2025-06-24 09:21:00,223.7,226.0,221.45,222.0,0
2025-06-24 09:22:00,220.6,221.5,211.6,211.6,0
2025-06-24 09:23:00,210.2,219.7,208.1,217.3,0
2025-06-24 09:24:00,216.9,217.5,210.3,211.65,0
2025-06-24 09:25:00,211.8,211.8,200.1,203.95,0
2025-06-24 09:26:00,203.35,206.05,189.75,197.85,0
2025-06-24 09:27:00,192.85,195.25,186.65,194.7,0
2025-06-24 09:28:00,194.2,201.15,189.95,196.6,0
2025-06-24 09:29:00,194.5,195.8,187.05,188.5,0
2025-06-24 09:30:00,186.75,193.2,181.3,186.65,0
2025-06-24 09:31:00,187.35,190.0,184.75,185.8,0
2025-06-24 09:32:00,186.65,192.65,184.9,187.4,0
2025-06-24 09:33:00,191.4,191.4,185.0,186.1,0
2025-06-24 09:34:00,187.0,194.4,186.35,193.6,0
2025-06-24 09:35:00,193.4,194.05,179.95,179.95,0
2025-06-24 09:36:00,178.85,178.85,169.65,170.2,0
2025-06-24 09:37:00,168.5,171.9,156.8,159.15,0
2025-06-24 09:38:00,157.95,164.85,157.4,164.45,0
2025-06-24 09:39:00,165.0,170.35,162.5,166.65,0
2025-06-24 09:40:00,166.5,169.25,162.1,163.95,0
2025-06-24 09:41:00,164.85,168.6,163.1,168.6,0
2025-06-24 09:42:00,171.05,179.05,170.25,177.6,0
2025-06-24 09:43:00,178.6,182.8,175.1,180.25,0
2025-06-24 09:44:00,180.85,180.85,170.6,171.45,0
2025-06-24 09:45:00,171.45,173.1,165.85,166.0,0
2025-06-24 09:46:00,167.35,167.35,157.65,160.0,0
2025-06-24 09:47:00,159.65,164.0,159.1,160.85,0
2025-06-24 09:48:00,161.4,162.4,143.45,143.45,0
2025-06-24 09:49:00,144.3,154.45,144.0,154.45,0
2025-06-24 09:50:00,154.7,165.85,154.7,165.85,0
2025-06-24 09:51:00,167.9,171.15,164.65,165.4,0
2025-06-24 09:52:00,165.4,167.35,163.6,163.6,0
2025-06-24 09:53:00,163.85,163.85,156.15,157.7,0
2025-06-24 09:54:00,158.05,172.6,158.05,172.6,0
2025-06-24 09:55:00,172.0,177.4,169.4,176.15,0
2025-06-24 09:56:00,174.8,178.55,174.2,177.05,0
2025-06-24 09:57:00,177.2,199.75,177.0,198.0,0
2025-06-24 09:58:00,203.25,205.8,195.35,197.25,0
2025-06-24 09:59:00,196.05,197.2,189.15,195.95,0
2025-06-24 10:00:00,195.8,203.5,191.55,199.85,0
2025-06-24 10:01:00,198.8,200.75,192.4,195.35,0
2025-06-24 10:02:00,193.85,211.0,193.6,205.35,0
2025-06-24 10:03:00,204.75,214.8,203.9,212.2,0
2025-06-24 10:04:00,212.25,215.15,204.0,206.45,0
2025-06-24 10:05:00,207.0,212.25,205.95,206.4,0
2025-06-24 10:06:00,207.15,211.4,206.5,207.95,0
2025-06-24 10:07:00,208.05,208.05,197.45,198.2,0
2025-06-24 10:08:00,198.05,202.85,193.55,195.65,0
2025-06-24 10:09:00,196.55,205.05,196.55,202.0,0
2025-06-24 10:10:00,202.1,215.8,201.3,215.8,1
2025-06-24 10:11:00,213.9,240.0,213.9,218.2,0
2025-06-24 10:12:00,218.0,226.9,216.9,226.9,0
2025-06-24 10:13:00,226.6,229.05,223.35,223.75,0
2025-06-24 10:14:00,225.4,225.4,219.65,223.0,0
2025-06-24 10:15:00,222.3,227.0,221.75,226.95,0
2025-06-24 10:16:00,225.65,226.15,220.0,220.75,0
2025-06-24 10:17:00,220.55,242.55,220.55,237.75,0
2025-06-24 10:18:00,236.95,237.2,224.4,224.4,0
2025-06-24 10:19:00,224.3,228.45,221.5,224.1,0
2025-06-24 10:20:00,224.1,224.2,198.95,204.8,0
2025-06-24 10:21:00,206.15,211.25,205.05,207.85,0
2025-06-24 10:22:00,210.45,223.0,210.45,216.4,0
2025-06-24 10:23:00,216.3,223.35,215.55,222.7,1
2025-06-24 10:24:00,220.65,224.4,216.6,217.9,0
2025-06-24 10:25:00,216.85,218.0,210.2,213.35,0
2025-06-24 10:26:00,215.3,215.3,209.7,213.4,0
2025-06-24 10:27:00,214.55,223.45,213.9,217.7,0
2025-06-24 10:28:00,217.6,223.15,215.9,223.15,0
2025-06-24 10:29:00,222.4,224.6,219.3,222.4,0
2025-06-24 10:30:00,223.0,225.45,219.85,223.35,0
2025-06-24 10:31:00,222.45,234.0,221.45,234.0,0
2025-06-24 10:32:00,235.0,235.0,225.05,229.6,0
2025-06-24 10:33:00,228.55,229.6,225.0,225.0,0
2025-06-24 10:34:00,225.5,225.55,213.1,213.1,0
2025-06-24 10:35:00,214.3,218.6,206.5,217.4,0
2025-06-24 10:36:00,217.8,217.8,207.65,214.2,0
2025-06-24 10:37:00,215.1,217.65,212.5,213.95,0
2025-06-24 10:38:00,213.3,215.1,211.0,211.0,0
2025-06-24 10:39:00,212.35,213.65,209.5,209.5,0
2025-06-24 10:40:00,212.8,222.95,212.15,214.65,0
2025-06-24 10:41:00,212.9,212.9,193.3,202.0,0
2025-06-24 10:42:00,200.4,207.75,200.25,203.55,0
2025-06-24 10:43:00,202.3,205.8,201.2,203.55,0
2025-06-24 10:44:00,203.95,214.0,203.0,210.0,0
2025-06-24 10:45:00,210.45,212.05,208.9,212.05,0
2025-06-24 10:46:00,211.15,211.7,206.9,209.45,0
2025-06-24 10:47:00,209.35,212.55,208.7,212.55,0
2025-06-24 10:48:00,213.9,213.9,204.3,205.0,0
2025-06-24 10:49:00,204.6,204.6,198.3,198.75,0
2025-06-24 10:50:00,199.45,201.05,180.25,180.25,0
2025-06-24 10:51:00,179.25,190.3,176.8,190.3,0
2025-06-24 10:52:00,190.9,197.7,190.0,197.7,0
2025-06-24 10:53:00,196.5,204.9,196.5,203.9,0
2025-06-24 10:54:00,204.15,210.7,200.5,208.85,0
2025-06-24 10:55:00,208.15,208.15,202.7,204.05,0
2025-06-24 10:56:00,204.15,208.0,203.45,208.0,0
2025-06-24 10:57:00,208.0,218.9,208.0,212.35,0
2025-06-24 10:58:00,212.7,217.7,212.3,217.05,0
2025-06-24 10:59:00,217.0,219.5,214.2,218.0,0
2025-06-24 11:00:00,217.05,224.9,215.0,215.0,0
2025-06-24 11:01:00,215.1,219.7,214.5,219.0,0
2025-06-24 11:02:00,219.6,223.75,218.85,218.85,0
2025-06-24 11:03:00,220.8,227.5,220.8,224.2,0
2025-06-24 11:04:00,224.75,229.45,223.8,227.95,0
2025-06-24 11:05:00,227.35,239.7,227.35,235.35,0
2025-06-24 11:06:00,234.7,250.55,232.95,249.45,0
2025-06-24 11:07:00,255.0,264.15,246.05,248.55,0
2025-06-24 11:08:00,250.0,251.35,242.9,243.9,0
2025-06-24 11:09:00,243.55,251.55,243.55,251.55,0
2025-06-24 11:10:00,250.2,253.6,241.0,242.45,0
2025-06-24 11:11:00,243.25,247.15,238.65,242.1,0
2025-06-24 11:12:00,246.15,249.4,244.6,249.4,0
2025-06-24 11:13:00,249.65,254.75,249.65,252.35,0
2025-06-24 11:14:00,251.85,252.0,245.05,245.6,0
2025-06-24 11:15:00,245.4,269.0,245.4,252.9,0
2025-06-24 11:16:00,254.2,258.0,252.7,253.6,0
2025-06-24 11:17:00,253.8,254.7,242.25,244.15,0
2025-06-24 11:18:00,245.05,245.05,232.15,243.0,0
2025-06-24 11:19:00,242.55,242.9,236.05,241.5,0
2025-06-24 11:20:00,241.25,241.8,238.4,239.75,0
2025-06-24 11:21:00,239.35,244.05,238.75,240.5,0
2025-06-24 11:22:00,239.0,239.0,232.8,236.25,0
2025-06-24 11:23:00,236.15,249.0,236.15,242.55,0
2025-06-24 11:24:00,242.5,246.3,240.6,245.4,1
2025-06-24 11:25:00,244.25,244.95,240.55,244.95,0
2025-06-24 11:26:00,245.05,251.7,243.95,251.25,0
2025-06-24 11:27:00,250.6,251.75,246.8,247.55,0
2025-06-24 11:28:00,247.6,255.05,247.6,253.0,0
2025-06-24 11:29:00,253.2,263.45,252.45,260.8,0
2025-06-24 11:30:00,258.75,263.35,256.9,258.55,0
2025-06-24 11:31:00,259.2,259.2,250.0,251.4,0
2025-06-24 11:32:00,250.5,257.35,250.5,251.8,0
2025-06-24 11:33:00,251.6,257.5,251.6,257.45,0
2025-06-24 11:34:00,258.8,259.95,254.15,254.6,0
2025-06-24 11:35:00,254.1,258.5,253.55,257.5,0
2025-06-24 11:36:00,257.5,270.0,256.7,261.9,0
2025-06-24 11:37:00,262.3,262.3,253.05,254.75,0
2025-06-24 11:38:00,255.5,255.8,250.75,251.0,0
2025-06-24 11:39:00,249.65,253.65,249.65,250.0,0
2025-06-24 11:40:00,253.25,258.8,251.6,257.95,0
2025-06-24 11:41:00,258.4,264.8,258.0,263.1,1
2025-06-24 11:42:00,262.0,263.75,259.45,260.1,0
2025-06-24 11:43:00,260.15,261.05,252.85,255.45,0
2025-06-24 11:44:00,256.5,267.15,256.5,267.15,0
2025-06-24 11:45:00,266.05,269.45,259.0,259.7,0
2025-06-24 11:46:00,260.05,262.0,256.25,256.4,0
2025-06-24 11:47:00,257.0,258.3,253.65,253.65,0
2025-06-24 11:48:00,253.65,256.4,251.7,255.5,0
2025-06-24 11:49:00,255.35,257.7,252.0,255.25,0
2025-06-24 11:50:00,256.2,260.6,254.85,257.0,0
2025-06-24 11:51:00,257.1,267.95,256.5,263.85,0
2025-06-24 11:52:00,263.0,264.7,259.4,262.55,0
2025-06-24 11:53:00,262.9,263.8,259.7,260.75,0
2025-06-24 11:54:00,261.2,264.2,261.0,262.3,0
2025-06-24 11:55:00,262.65,268.25,260.2,268.0,0
2025-06-24 11:56:00,267.25,279.45,267.25,273.25,0
2025-06-24 11:57:00,273.9,274.35,265.6,266.15,0
2025-06-24 11:58:00,266.15,271.95,265.65,271.95,0
2025-06-24 11:59:00,272.0,280.3,272.0,278.9,0
2025-06-24 12:00:00,279.1,282.95,272.4,272.4,0
2025-06-24 12:01:00,273.3,274.95,270.35,270.55,0
2025-06-24 12:02:00,273.0,273.0,267.0,270.85,0
2025-06-24 12:03:00,271.0,278.5,270.95,277.05,0
2025-06-24 12:04:00,275.95,281.35,274.8,278.6,0
2025-06-24 12:05:00,279.15,285.0,277.55,284.35,0
2025-06-24 12:06:00,284.25,284.25,279.95,281.85,0
2025-06-24 12:07:00,281.4,295.0,280.6,284.95,0
2025-06-24 12:08:00,284.45,285.5,281.6,283.9,0
2025-06-24 12:09:00,284.9,285.5,278.4,285.5,0
2025-06-24 12:10:00,286.05,289.0,285.3,285.3,0
2025-06-24 12:11:00,286.05,286.7,279.15,284.35,0
2025-06-24 12:12:00,285.75,292.9,284.25,291.7,0
2025-06-24 12:13:00,292.9,294.6,288.0,290.05,0
2025-06-24 12:14:00,289.9,290.15,285.3,288.5,0
2025-06-24 12:15:00,289.1,290.7,285.65,287.6,0
2025-06-24 12:16:00,287.7,289.6,278.4,283.65,0
2025-06-24 12:17:00,283.15,283.15,276.25,277.8,0
2025-06-24 12:18:00,277.7,280.85,272.15,273.75,0
2025-06-24 12:19:00,274.45,274.45,264.4,266.4,0
2025-06-24 12:20:00,265.55,274.3,264.9,274.3,0
2025-06-24 12:21:00,272.4,272.4,268.55,269.8,0
2025-06-24 12:22:00,270.3,272.75,263.5,264.35,0
2025-06-24 12:23:00,265.3,273.95,265.3,273.95,0
2025-06-24 12:24:00,274.55,274.55,270.7,271.9,0
2025-06-24 12:25:00,271.95,272.6,269.45,272.25,0
2025-06-24 12:26:00,271.8,272.4,259.05,261.8,0
2025-06-24 12:27:00,262.0,266.7,254.15,262.8,0
2025-06-24 12:28:00,261.85,263.2,258.0,263.2,0
2025-06-24 12:29:00,263.3,268.75,262.15,265.9,0
2025-06-24 12:30:00,268.25,268.6,263.0,263.5,0
2025-06-24 12:31:00,262.8,263.9,255.7,262.2,0
2025-06-24 12:32:00,263.5,266.3,262.45,265.75,0
2025-06-24 12:33:00,265.4,266.0,259.55,265.05,0
2025-06-24 12:34:00,265.6,268.0,264.55,265.3,0
2025-06-24 12:35:00,264.25,264.25,260.7,261.2,0
2025-06-24 12:36:00,259.25,261.15,249.8,255.6,0
2025-06-24 12:37:00,254.4,254.5,238.85,238.85,0
2025-06-24 12:38:00,238.7,244.0,233.85,233.85,0
2025-06-24 12:39:00,233.65,240.6,230.8,237.5,0
2025-06-24 12:40:00,238.65,238.65,214.05,215.25,0
2025-06-24 12:41:00,215.95,221.8,215.25,220.0,0
2025-06-24 12:42:00,216.7,216.7,196.7,199.05,0
2025-06-24 12:43:00,200.85,205.6,183.55,186.2,0
2025-06-24 12:44:00,184.9,202.05,181.85,198.5,0
2025-06-24 12:45:00,196.8,197.15,187.0,195.6,0
2025-06-24 12:46:00,195.25,213.3,195.25,213.3,0
2025-06-24 12:47:00,214.05,220.5,208.85,218.2,0
2025-06-24 12:48:00,218.4,229.35,218.4,227.3,0
2025-06-24 12:49:00,226.75,236.0,222.6,234.85,0
2025-06-24 12:50:00,236.75,241.95,232.5,237.6,0
2025-06-24 12:51:00,235.8,248.75,235.8,245.5,0
2025-06-24 12:52:00,246.6,258.45,246.6,254.5,0
2025-06-24 12:53:00,257.7,263.3,249.8,253.25,0
2025-06-24 12:54:00,253.55,260.2,249.6,256.75,0
2025-06-24 12:55:00,256.6,257.8,251.7,255.4,0
2025-06-24 12:56:00,254.15,258.35,252.1,257.05,0
2025-06-24 12:57:00,256.8,256.9,245.0,252.6,0
2025-06-24 12:58:00,251.5,253.7,246.65,249.45,0
2025-06-24 12:59:00,248.75,248.75,232.9,237.7,0
2025-06-24 13:00:00,239.05,239.05,204.75,204.75,0
2025-06-24 13:01:00,203.35,218.6,203.35,211.15,0
2025-06-24 13:02:00,211.8,217.15,205.3,206.55,0
2025-06-24 13:03:00,207.0,214.3,206.0,214.3,0
