time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,EMA,Up Trend,Down Trend,K,D,%R,%R
1750921080,350.55,355.85,350,355.85,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25397.180296166465,25377.619076075298,NaN,79.46410273576545,77.50747377733127,-19.708029197080226,-75.94568380213379
1750921140,348.75,349.3,345,347.75,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25398.39525914566,25381.44470162099,NaN,75.45773563638129,78.12864703597074,-78.83211678832131,-91.65858389912704
1750921200,348.85,348.85,343,347.75,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25399.67085175245,25383.622731458894,NaN,72.86013357127074,75.92732398113917,-69.4533762057878,-90.86538461538461
1750921260,347.55,347.55,333.05,337.05,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25401.705745283394,25386.452958313006,NaN,42.245862077904796,63.52124376185227,-84.31372549019608,-90.2200488997555
1750921320,340.7,349.75,339.75,349.75,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.31127712297,25386.452958313006,NaN,52.52796349515004,55.87798638144185,-34.509803921568675,-54.309165526675834
1750921380,349.6,350,345,348.55,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.3598674826,25386.452958313006,NaN,62.86835313265823,52.54739290190435,-39.21568627450981,-57.592339261285915
1750921440,350,350,350,350,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.196134047274,25386.452958313006,NaN,92.4711607539615,69.28915912725658,-25.65789473684219,-53.62517099863206
1750921500,347.45,347.45,346.45,346.45,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.096617291365,25386.452958313006,NaN,87.08353035725825,80.80768141462599,-41.228070175438724,-63.33789329685371
1750921560,348.45,348.45,343.75,343.75,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.778290129943,25386.452958313006,NaN,78.8951320514002,86.14994105420665,-53.070175438596564,-70.72503419972644
1750921620,341.5,346.2,341.5,345.35,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.2372538637,25386.452958313006,NaN,71.61151340548356,79.19672527138067,-27.433628318583956,-66.34746922024621
1750921680,345.35,345.35,344.65,344.65,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.770097130735,25386.452958313006,NaN,69.53340239239148,73.34668261642508,-31.56342182890871,-62.82051282051292
1750921740,342.8,345.45,341.05,345.45,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25404.136334989395,25386.452958313006,NaN,74.63774445852249,71.92755341879918,-26.84365781710923,-58.73544093178046
1750921800,345.95,358,345.95,355.2,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.07554311572,25386.452958313006,NaN,82.9328269765018,75.70132460913858,-15.34246575342472,-26.289517470881968
1750921860,355.3,355.3,350,350,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25402.928600226256,25386.452958313006,NaN,84.79301285908714,80.78786143137047,-47.19764011799413,-33.52941176470593
1750921920,350,352.95,344.75,344.75,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.675025197976,25386.452958313006,NaN,77.2711729042156,81.66567091326819,-78.17109144542778,-54.11764705882357
1750921980,347.2,347.7,345.25,347.7,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.846897048228,25386.452958313006,NaN,67.15142574852332,76.40520383727535,-60.76696165191751,-42.54901960784323
1750922040,350,351.45,350,351.45,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.6410349172,25386.452958313006,NaN,70.6674189993209,71.69667255068661,-38.643067846607764,-27.84313725490205
1750922100,350.25,350.25,350,350,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25403.048405552552,25386.452958313006,NaN,74.50903576610966,70.77596017131796,-47.19764011799413,-33.52941176470593
1750922160,350.25,357,350.25,353.4,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25401.573604858484,25386.452958313006,NaN,82.64803761694826,75.94149746079295,-27.13864306784676,-20.196078431372683
1750922220,352.8,371.4,352.8,366.45,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25398.445654251173,NaN,25412.636706341294,86.96265404350653,81.3732424755215,-16.309719934102123,-12.90743155149933
1750922280,363.7,370.65,363.7,370.5,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25394.758697469777,NaN,25403.888035707165,98.01925469514633,89.20998211853372,-3.3771106941837825,-2.346805736636188
1750922340,366.95,369,363.75,365.4,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25392.701360286053,NaN,25403.888035707165,92.67917998890802,92.5536962425203,-22.51407129455912,-15.64537157757498
1750922400,365.05,366,361.65,362.15,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25391.007440250298,NaN,25403.888035707165,80.40080927285503,90.36641465230313,-34.70919324577864,-24.11994784876143
1750922460,366.05,368.25,364.2,364.2,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25389.494010219012,NaN,25403.888035707165,70.37000430859115,81.14999785678474,-27.533460803059253,-18.774445893089947
1750922520,358.5,381.75,358.5,375,513.5166666666667,500.6583333333333,526.375,571.9333333333333,656.0666666666665,714.4833333333332,798.6166666666664,429.3833333333333,370.9666666666667,286.83333333333337,228.41666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.65,455.1,NaN,NaN,NaN,NaN,25385.951008941636,NaN,25403.888035707165,77.69082431968314,76.15387930037645,-21.25984251968504,-13.860369609856265
