Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High
2025-07-01 10:50:00,126.80,2025-07-01 11:07:00,133.30,6.50,5.13%,Williams9 Exit,Put Option (Hybrid Premium),116.66,116.66,140.40
2025-07-01 11:45:00,131.30,2025-07-01 11:57:00,143.30,12.00,9.14%,Quick TP,Put Option (Hybrid Premium),120.80,120.80,147.10
2025-07-01 12:32:00,121.55,2025-07-01 12:34:00,120.20,-1.35,-1.11%,Williams28 Exit,Put Option (Hybrid Premium),111.83,111.83,122.50
2025-07-01 12:46:00,121.60,2025-07-01 13:35:00,120.00,-1.60,-1.32%,Williams28 Exit,Put Option (Hybrid Premium),111.87,111.87,125.70
2025-07-01 14:26:00,110.50,2025-07-01 14:54:00,111.75,1.25,1.13%,Williams28 Exit,Put Option (Hybrid Premium),101.66,101.66,118.85
