Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-17 11:12:00,91.60,2025-07-17 11:47:00,109.92,18.32,20.00%,Trailing SL,Call Option (Enhanced Hybrid Premium),68.70,109.92,123.90,True
