date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
3006,Call,Reversal Strategy,2025-06-30 09:22:00,2025-06-30 09:24:00,218.8,234.116,203.484,234.116,15.316000000000003,Target Profit (7%)
3006,Call,Reversal Strategy,2025-06-30 10:04:00,2025-06-30 10:05:00,194.7,208.329,181.07099999999997,208.329,13.629000000000019,Target Profit (7%)
3006,Put,Reversal Strategy,2025-06-30 10:22:00,2025-06-30 10:29:00,130.3,139.42100000000002,121.179,139.42100000000002,9.12100000000001,Target Profit (7%)
3006,Call,Reversal Strategy,2025-06-30 10:35:00,2025-06-30 10:49:00,193.95,180.37349999999998,180.37349999999998,207.5265,-13.57650000000001,Stop Loss (7%)
3006,Call,Reversal Strategy,2025-06-30 10:53:00,2025-06-30 12:16:00,182.3,195.06100000000004,169.539,195.06100000000004,12.761000000000024,Target Profit (7%)
3006,Put,Reversal Strategy,2025-06-30 11:15:00,2025-06-30 11:32:00,139.45,129.68849999999998,129.68849999999998,149.2115,-9.761500000000012,Stop Loss (7%)
3006,Call,Reversal Strategy,2025-06-30 11:22:00,2025-06-30 11:49:00,176.7,189.069,164.331,189.069,12.369,Target Profit (7%)
3006,Put,Reversal Strategy,2025-06-30 11:38:00,2025-06-30 12:14:00,134.9,125.457,125.457,144.34300000000002,-9.443000000000012,Stop Loss (7%)
3006,Put,Reversal Strategy,2025-06-30 11:56:00,2025-06-30 12:36:00,132.8,142.09600000000003,123.504,142.09600000000003,9.29600000000002,Target Profit (7%)
3006,Put,Reversal Strategy,2025-06-30 11:58:00,2025-06-30 12:13:00,135.8,126.294,126.294,145.306,-9.506000000000014,Stop Loss (7%)
3006,Put,Reversal Strategy,2025-06-30 12:06:00,2025-06-30 12:13:00,136.2,126.66599999999998,126.66599999999998,145.734,-9.534000000000006,Stop Loss (7%)
3006,Call,Reversal Strategy,2025-06-30 12:49:00,2025-06-30 12:55:00,171.1,159.123,159.123,183.077,-11.977000000000004,Stop Loss (7%)
