date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
3006,Call,Reversal,2025-06-30 09:22:00,2025-06-30 09:24:00,218.8,234.116,203.484,234.116,15.316000000000003,Target Profit (7%)
3006,Call,Reversal_v2,2025-06-30 09:24:00,2025-06-30 09:30:00,229.0,212.97,212.97,245.03,-16.03,Stop Loss (7%)
3006,Call,Reversal,2025-06-30 10:04:00,2025-06-30 10:05:00,194.7,208.329,181.07099999999997,208.329,13.629000000000019,Target Profit (7%)
3006,Call,Reversal_v2,2025-06-30 10:06:00,2025-06-30 10:24:00,206.95,192.46349999999998,192.46349999999998,221.4365,-14.486500000000007,Stop Loss (7%)
3006,Put,Reversal,2025-06-30 10:22:00,2025-06-30 10:29:00,130.3,139.42100000000002,121.179,139.42100000000002,9.12100000000001,Target Profit (7%)
3006,Put,Reversal_v2,2025-06-30 10:23:00,2025-06-30 10:29:00,130.05,139.1535,120.9465,139.1535,9.103499999999997,Target Profit (7%)
3006,Call,Reversal,2025-06-30 10:35:00,2025-06-30 10:49:00,193.95,180.37349999999998,180.37349999999998,207.5265,-13.57650000000001,Stop Loss (7%)
3006,Put,Continuation,2025-06-30 10:40:00,2025-06-30 10:50:00,131.7,140.91899999999998,122.48099999999998,140.91899999999998,9.218999999999994,Target Profit (7%)
3006,Call,Reversal,2025-06-30 10:53:00,2025-06-30 12:16:00,182.3,195.06100000000004,169.539,195.06100000000004,12.761000000000024,Target Profit (7%)
3006,Call,Reversal_v2,2025-06-30 10:55:00,2025-06-30 11:14:00,187.65,174.5145,174.5145,200.7855,-13.135500000000008,Stop Loss (7%)
3006,Put,Reversal;Reversal_v2,2025-06-30 11:15:00,2025-06-30 11:32:00,139.45,129.68849999999998,129.68849999999998,149.2115,-9.761500000000012,Stop Loss (7%)
3006,Call,Reversal,2025-06-30 11:22:00,2025-06-30 11:49:00,176.7,189.069,164.331,189.069,12.369,Target Profit (7%)
3006,Call,Reversal_v2,2025-06-30 11:24:00,2025-06-30 12:16:00,181.35,194.0445,168.6555,194.0445,12.694500000000005,Target Profit (7%)
3006,Put,Reversal,2025-06-30 11:38:00,2025-06-30 12:14:00,134.9,125.457,125.457,144.34300000000002,-9.443000000000012,Stop Loss (7%)
3006,Call,Continuation,2025-06-30 11:44:00,2025-06-30 12:34:00,186.85,173.77049999999997,173.77049999999997,199.92950000000002,-13.079500000000024,Stop Loss (7%)
3006,Put,Reversal,2025-06-30 11:56:00,2025-06-30 12:36:00,132.8,142.09600000000003,123.504,142.09600000000003,9.29600000000002,Target Profit (7%)
3006,Put,Reversal,2025-06-30 11:58:00,2025-06-30 12:13:00,135.8,126.294,126.294,145.306,-9.506000000000014,Stop Loss (7%)
3006,Call,Continuation,2025-06-30 12:04:00,2025-06-30 12:34:00,187.45,174.3285,174.3285,200.5715,-13.121499999999997,Stop Loss (7%)
3006,Put,Reversal;Reversal_v2,2025-06-30 12:06:00,2025-06-30 12:13:00,136.2,126.66599999999998,126.66599999999998,145.734,-9.534000000000006,Stop Loss (7%)
3006,Put,Reversal_v2,2025-06-30 12:28:00,2025-06-30 12:32:00,128.0,136.96,119.03999999999999,136.96,8.960000000000008,Target Profit (7%)
3006,Call,Reversal,2025-06-30 12:49:00,2025-06-30 12:55:00,171.1,159.123,159.123,183.077,-11.977000000000004,Stop Loss (7%)
3006,Put,Continuation,2025-06-30 12:55:00,2025-06-30 12:59:00,149.4,159.858,138.942,159.858,10.457999999999998,Target Profit (7%)
