time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1751255100,25667.95,25669.35,25623.85,25630.15,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25637.704285952594,25626.308338317907,,1.505964208543503,5.077184929765946,-86.15384615383975,-86.15384615383975,2025-06-30 09:15:00
1751255160,25629.6,25637.05,25613.55,25621.55,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25635.68500020852,,25655.42641459106,2.3684757858670007e-14,1.0039761390290152,-85.6630824372758,-85.6630824372758,2025-06-30 09:16:00
1751255220,25621.2,25621.2,25602.0,25602.65,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25631.555625182453,,25650.64663311319,2.3684757858670007e-14,0.5019880695145221,-99.0348923533757,-99.0348923533757,2025-06-30 09:17:00
1751255280,25600.55,25612.15,25593.15,25595.8,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25627.086172034647,,25643.491969801875,2.3684757858670007e-14,2.906317162240965e-14,-96.52230971128884,-96.52230971128884,2025-06-30 09:18:00
1751255340,25597.0,25611.35,25591.55,25611.35,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25625.11915053032,,25643.491969801875,12.667483593794293,4.22249453126478,-74.55012853470507,-74.55012853470507,2025-06-30 09:19:00
1751255400,25610.55,25610.55,25602.6,25605.6,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25622.67925671403,,25643.491969801875,23.132858920755258,11.933447504849855,-81.94087403599049,-81.94087403599049,2025-06-30 09:20:00
1751255460,25606.8,25607.9,25598.55,25607.9,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25620.831849624778,,25642.977695985563,35.220460057412275,23.673600857320608,-78.98457583547258,-78.98457583547258,2025-06-30 09:21:00
1751255520,25607.7,25626.15,25607.05,25625.8,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25621.45286842168,,25642.977695985563,45.08650879757869,34.4799425919154,-55.97686375321295,-55.97686375321295,2025-06-30 09:22:00
1751255580,25625.9,25634.6,25621.05,25631.3,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25622.683759868967,,25642.977695985563,59.719949031866115,46.67563929561902,-48.90745501285299,-48.90745501285299,2025-06-30 09:23:00
1751255640,25632.5,25637.65,25629.8,25636.15,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25624.367039885343,,25642.977695985563,80.96568122854244,61.92404635266241,-3.2537960954445313,-42.6735218508964,2025-06-30 09:24:00
1751255700,25635.7,25638.45,25632.05,25634.1,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25625.58365989968,,25642.977695985563,90.39248829795724,77.02603951945527,-9.275053304908418,-45.30848329048886,2025-06-30 09:25:00
1751255760,25634.05,25640.4,25625.3,25640.4,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25627.43570241222,,25642.977695985563,98.6270060700422,89.99505853218062,0.0,-37.210796915163705,2025-06-30 09:26:00
1751255820,25641.95,25651.05,25640.85,25646.45,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25629.81248961069,25608.22923829273,,98.6270060700422,95.88216681268057,-7.731092436972344,-29.43444730076868,2025-06-30 09:27:00
1751255880,25644.05,25650.15,25642.95,25644.9,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25631.698428409352,25610.441314463464,,98.97078257220733,98.74159823743058,-11.714285714281557,-31.426735218505552,2025-06-30 09:28:00
1751255940,25645.1,25645.1,25630.25,25632.6,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25631.811124858184,25610.441314463464,,90.58683323226305,96.06154062483752,-35.14285714285853,-47.23650385604157,2025-06-30 09:29:00
1751256000,25631.85,25631.95,25608.85,25609.85,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25629.065984250912,,25660.7825352846,72.5279108739585,87.36184222614294,-93.63636363636527,-76.47814910025778,2025-06-30 09:30:00
1751256060,25610.85,25622.5,25610.35,25619.1,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,25627.820236219548,,25656.56428175614,60.09298568453752,74.40257659691969,-75.71090047393407,-64.58868894601603,2025-06-30 09:31:00
