datetime,open,high,low,close,K,D,%R,%R.1
2025-06-24 09:15:00,130.0,130.0,95.0,98.75,24.279073802467423,43.57627718533578,-97.78956675508398,-97.78956675508398
2025-06-24 09:16:00,98.8,104.4,92.25,104.4,6.612073011929978,26.171661077240113,-92.95243619489558,-92.95243619489558
2025-06-24 09:17:00,105.0,105.75,100.7,101.8,3.191803359714619,11.36098339137068,-94.46055684454755,-94.46055684454755
2025-06-24 09:18:00,101.95,108.25,101.95,103.1,5.151466498728795,4.9851142901244705,-93.63449691991786,-93.70649651972158
2025-06-24 09:19:00,103.25,103.25,95.05,95.05,5.080533466538457,4.474601108327296,-98.35632521279716,-98.37587006960555
2025-06-24 09:20:00,93.8,94.1,88.2,89.6,4.86354230100645,5.03184742209124,-99.19724770642202,-99.20657410031173
2025-06-24 09:21:00,88.9,90.25,87.45,88.05,4.154612305148732,4.699562690897886,-99.65743648301454,-99.66139954853271
2025-06-24 09:22:00,89.15,94.8,88.9,94.6,6.534097355085474,5.184083987080225,-95.87420657818812,-95.96501128668172
2025-06-24 09:23:00,94.65,96.25,90.25,91.9,9.077338553025635,6.588682737753287,-89.54171562867215,-97.4887133182844
2025-06-24 09:24:00,91.2,95.6,91.15,94.1,12.66301502955926,9.424816979223465,-68.02884615384619,-96.24717832957111
2025-06-24 09:25:00,94.8,99.3,93.35,97.2,14.946755195646192,12.22903625941037,-53.12499999999999,-94.4977426636569
2025-06-24 09:26:00,98.15,109.4,96.5,101.75,19.747418738363145,15.785729654522866,-34.85193621867884,-91.93002257336344
2025-06-24 09:27:00,104.8,108.3,102.5,102.85,25.729064365321232,20.14107943311019,-29.84054669703877,-91.30925507900676
2025-06-24 09:28:00,102.55,105.3,98.3,102.25,52.48557138356238,32.65401816241559,-32.57403189066061,-91.64785553047405
2025-06-24 09:29:00,103.9,109.2,102.15,107.85,77.15006657969094,51.78823410952486,-7.061503416856543,-88.48758465011286
2025-06-24 09:30:00,108.65,114.9,104.05,108.1,99.6653446663761,76.43366087654314,-26.153846153846196,-88.34650112866817
2025-06-24 09:31:00,107.15,110.5,106.0,109.4,100.0,92.271803748689,-22.312373225152125,-87.61286681715575
2025-06-24 09:32:00,108.55,111.0,104.1,107.95,99.01632216945929,99.56055561194512,-29.263157894736853,-88.43115124153499
2025-06-24 09:33:00,106.5,110.9,106.1,108.4,98.8592335857152,99.29185191839149,-30.16241299303943,-88.17720090293452
2025-06-24 09:34:00,108.25,108.95,103.7,105.7,96.67297497654566,98.18284357724004,-50.0,-89.70090293453724
2025-06-24 09:35:00,105.2,118.5,104.9,117.25,97.6566528070864,97.72962045644908,-6.188118811881187,-83.18284424379232
2025-06-24 09:36:00,121.45,137.0,119.8,131.35,97.81374139083046,97.38112305815416,-14.59948320413438,-75.22573363431151
2025-06-24 09:37:00,132.5,147.95,129.15,144.6,100.0,98.4901313993056,-7.314410480349335,-67.38944365192582
2025-06-24 09:38:00,146.0,148.95,137.3,137.3,96.13081633523068,97.98151924202038,-25.74585635359112,-71.53868113045961
2025-06-24 09:39:00,138.05,139.55,128.0,133.9,89.98660999738024,95.37247544420364,-33.25966850828726,-73.4798743933771
2025-06-24 09:40:00,133.55,138.35,131.1,137.5,85.84843966722433,90.65528866661175,-25.3038674033149,-71.42449329146446
