datetime,open,high,low,close,Put,Put_v2
2025-07-15 09:15:00,147.65,147.7,108.05,111.25,0,0
2025-07-15 09:16:00,113.9,121.55,113.9,118.1,0,0
2025-07-15 09:17:00,119.0,123.95,119.0,123.25,1,0
2025-07-15 09:18:00,125.9,125.9,120.75,120.75,0,0
2025-07-15 09:19:00,120.4,120.7,115.5,116.1,0,0
2025-07-15 09:20:00,115.25,119.1,113.7,114.05,0,0
2025-07-15 09:21:00,114.3,114.95,107.0,112.45,0,0
2025-07-15 09:22:00,113.55,118.6,113.55,115.8,0,0
2025-07-15 09:23:00,116.4,116.4,111.05,114.0,0,0
2025-07-15 09:24:00,113.4,113.4,104.75,106.4,0,0
2025-07-15 09:25:00,107.25,111.75,107.15,110.75,0,0
2025-07-15 09:26:00,111.0,117.25,111.0,116.55,1,0
2025-07-15 09:27:00,116.05,117.75,111.3,113.55,0,0
2025-07-15 09:28:00,113.15,113.9,107.0,107.25,0,0
2025-07-15 09:29:00,107.8,109.9,107.0,108.05,0,0
2025-07-15 09:30:00,106.55,112.45,101.15,110.05,0,0
2025-07-15 09:31:00,110.5,117.75,109.2,115.0,1,0
2025-07-15 09:32:00,114.9,116.3,111.05,111.35,0,0
2025-07-15 09:33:00,111.05,116.3,106.3,116.3,0,0
2025-07-15 09:34:00,115.75,118.25,109.3,110.55,0,0
2025-07-15 09:35:00,110.35,117.55,110.35,115.1,0,0
2025-07-15 09:36:00,115.65,122.7,113.4,120.95,0,0
2025-07-15 09:37:00,120.8,123.2,118.5,122.7,0,0
2025-07-15 09:38:00,122.35,122.6,115.75,117.25,0,0
2025-07-15 09:39:00,116.9,121.6,116.05,120.5,0,0
2025-07-15 09:40:00,120.2,129.95,118.5,124.75,0,1
2025-07-15 09:41:00,125.55,136.3,125.55,134.0,0,0
2025-07-15 09:42:00,135.55,137.45,127.95,130.55,0,0
2025-07-15 09:43:00,131.35,139.4,131.0,138.2,0,0
2025-07-15 09:44:00,138.2,139.15,133.3,136.55,0,0
2025-07-15 09:45:00,136.55,142.2,136.25,139.25,0,0
2025-07-15 09:46:00,139.2,145.4,134.25,134.25,0,0
2025-07-15 09:47:00,134.4,135.4,126.0,127.6,0,0
2025-07-15 09:48:00,128.15,134.55,127.8,134.3,0,0
2025-07-15 09:49:00,133.95,133.95,129.85,130.8,0,0
2025-07-15 09:50:00,131.85,132.9,128.5,129.3,0,0
2025-07-15 09:51:00,130.4,130.4,119.55,119.55,0,0
2025-07-15 09:52:00,119.05,121.45,117.9,120.7,0,0
2025-07-15 09:53:00,121.45,122.8,117.95,119.45,0,0
2025-07-15 09:54:00,120.1,130.25,118.6,130.25,0,0
2025-07-15 09:55:00,129.2,135.2,127.95,130.0,0,0
2025-07-15 09:56:00,131.2,133.95,130.9,132.75,0,0
2025-07-15 09:57:00,133.15,133.7,125.55,125.55,0,0
2025-07-15 09:58:00,126.4,133.9,126.4,132.7,0,0
2025-07-15 09:59:00,132.0,133.4,130.5,132.25,0,0
2025-07-15 10:00:00,131.6,134.55,128.0,130.2,0,0
2025-07-15 10:01:00,129.7,131.9,125.8,126.85,0,0
2025-07-15 10:02:00,127.05,127.05,121.45,121.45,0,0
2025-07-15 10:03:00,120.5,125.9,119.4,124.0,0,0
2025-07-15 10:04:00,123.6,124.35,121.5,122.15,0,0
2025-07-15 10:05:00,122.4,125.15,121.35,122.65,0,0
2025-07-15 10:06:00,122.55,123.9,119.35,121.3,0,0
2025-07-15 10:07:00,121.0,121.35,117.5,119.45,0,0
2025-07-15 10:08:00,119.85,121.0,117.05,119.4,0,0
2025-07-15 10:09:00,118.7,121.85,118.4,121.85,0,0
2025-07-15 10:10:00,121.85,123.5,118.45,118.5,0,0
2025-07-15 10:11:00,118.3,120.95,115.95,118.75,0,0
2025-07-15 10:12:00,118.7,119.9,114.85,115.5,0,0
2025-07-15 10:13:00,115.05,119.7,113.7,118.8,0,0
