datetime,open,high,low,close,Call,Call_v2
2025-07-16 11:22:00,36.4,37.2,36.4,36.9,0,0
2025-07-16 11:23:00,37.05,38.0,36.9,37.5,1,0
2025-07-16 11:24:00,37.65,39.3,37.0,39.3,0,1
2025-07-16 11:25:00,39.2,39.6,38.95,39.6,0,0
2025-07-16 11:26:00,39.65,39.65,38.45,39.15,0,0
2025-07-16 11:27:00,39.1,40.9,39.05,40.45,0,0
2025-07-16 11:28:00,40.35,40.85,40.0,40.0,0,0
2025-07-16 11:29:00,40.05,40.55,39.9,40.1,0,0
2025-07-16 11:30:00,40.25,40.4,38.8,38.8,0,0
2025-07-16 11:31:00,38.85,38.85,37.6,38.3,0,0
2025-07-16 11:32:00,38.35,39.55,38.1,39.5,0,0
2025-07-16 11:33:00,39.2,40.75,39.05,40.2,0,0
2025-07-16 11:34:00,39.85,41.45,39.85,41.45,0,0
2025-07-16 11:35:00,41.1,41.7,40.3,40.7,0,0
2025-07-16 11:36:00,40.05,41.55,39.65,41.4,0,0
2025-07-16 11:37:00,41.45,41.45,40.5,41.05,0,0
2025-07-16 11:38:00,41.65,42.8,41.65,42.35,0,0
2025-07-16 11:39:00,42.3,42.3,40.55,40.8,0,0
2025-07-16 11:40:00,40.5,41.0,39.15,40.85,0,0
2025-07-16 11:41:00,40.9,43.2,40.75,42.2,0,0
2025-07-16 11:42:00,42.2,43.05,41.9,42.15,0,0
2025-07-16 11:43:00,41.95,42.9,41.75,42.55,0,0
2025-07-16 11:44:00,42.65,42.8,40.55,41.35,0,0
2025-07-16 11:45:00,41.2,42.7,40.3,40.35,0,0
2025-07-16 11:46:00,40.5,42.5,40.5,42.5,0,0
2025-07-16 11:47:00,42.55,43.3,41.0,41.7,0,0
2025-07-16 11:48:00,41.9,43.95,41.75,43.65,0,0
2025-07-16 11:49:00,43.8,47.8,43.1,46.65,0,0
2025-07-16 11:50:00,46.65,48.85,46.2,48.75,0,0
2025-07-16 11:51:00,48.25,49.8,48.15,49.25,0,0
2025-07-16 11:52:00,48.7,50.4,48.55,49.6,0,0
2025-07-16 11:53:00,49.0,58.0,49.0,56.55,0,0
2025-07-16 11:54:00,58.0,65.6,58.0,65.35,0,0
2025-07-16 11:55:00,66.2,66.2,55.65,56.6,0,0
2025-07-16 11:56:00,57.0,58.65,56.85,58.45,0,0
2025-07-16 11:57:00,58.65,59.55,54.3,54.3,0,0
2025-07-16 11:58:00,54.6,55.05,52.25,52.45,0,0
2025-07-16 11:59:00,52.9,55.15,52.55,54.65,0,0
2025-07-16 12:00:00,54.65,56.1,53.5,55.55,0,0
2025-07-16 12:01:00,55.5,55.9,54.3,55.6,0,0
2025-07-16 12:02:00,55.55,58.05,55.0,56.95,0,0
2025-07-16 12:03:00,56.85,57.05,50.95,51.05,0,0
2025-07-16 12:04:00,52.15,54.7,52.15,52.75,0,0
2025-07-16 12:05:00,52.5,55.4,52.45,55.4,0,0
2025-07-16 12:06:00,54.9,57.2,54.9,57.0,0,0
2025-07-16 12:07:00,57.1,60.35,55.65,59.75,0,0
2025-07-16 12:08:00,59.1,60.0,56.2,56.2,0,0
2025-07-16 12:09:00,56.25,58.3,56.25,57.25,0,0
2025-07-16 12:10:00,57.5,59.1,56.95,58.5,0,0
2025-07-16 12:11:00,58.4,60.2,57.7,58.55,0,0
2025-07-16 12:12:00,58.75,59.55,56.85,57.8,0,0
2025-07-16 12:13:00,57.8,58.15,53.55,54.0,0,0
2025-07-16 12:14:00,53.7,55.7,52.9,54.55,0,0
2025-07-16 12:15:00,54.75,58.45,54.3,58.35,0,0
2025-07-16 12:16:00,58.7,58.9,57.55,58.25,0,0
2025-07-16 12:17:00,58.65,58.65,56.05,57.0,0,0
2025-07-16 12:18:00,57.05,57.25,54.85,56.0,0,0
2025-07-16 12:19:00,56.1,57.25,55.75,57.25,0,0
2025-07-16 12:20:00,56.95,57.4,54.9,55.1,0,0
2025-07-16 12:21:00,55.15,57.0,54.15,57.0,0,0
2025-07-16 12:22:00,56.7,58.0,55.45,56.85,0,0
2025-07-16 12:23:00,56.75,57.25,49.95,49.95,0,0
2025-07-16 12:24:00,50.35,50.35,46.85,47.65,0,0
2025-07-16 12:25:00,47.95,52.95,47.65,51.85,0,0
2025-07-16 12:26:00,52.05,54.65,51.4,54.65,1,1
2025-07-16 12:27:00,54.6,56.85,53.7,56.05,0,0
2025-07-16 12:28:00,55.25,56.0,54.55,54.7,0,0
2025-07-16 12:29:00,54.55,55.5,53.9,55.15,0,0
2025-07-16 12:30:00,54.75,56.55,54.75,56.55,0,0
2025-07-16 12:31:00,56.4,61.1,56.0,60.35,0,0
2025-07-16 12:32:00,60.1,62.95,59.1,61.45,0,0
2025-07-16 12:33:00,61.7,68.1,61.1,65.85,0,0
2025-07-16 12:34:00,65.9,68.7,64.4,66.15,0,0
2025-07-16 12:35:00,66.2,67.15,65.15,65.2,0,0
2025-07-16 12:36:00,65.3,66.35,64.5,64.8,0,0
2025-07-16 12:37:00,65.0,65.0,61.5,61.55,0,0
2025-07-16 12:38:00,61.5,63.2,60.7,62.7,0,0
2025-07-16 12:39:00,62.25,63.85,61.95,63.5,0,0
2025-07-16 12:40:00,63.95,64.0,59.4,62.5,0,0
2025-07-16 12:41:00,61.35,64.5,61.35,64.1,0,0
2025-07-16 12:42:00,63.75,65.35,63.1,65.0,0,0
2025-07-16 12:43:00,64.75,67.05,64.5,66.35,0,0
2025-07-16 12:44:00,66.4,66.4,64.5,65.3,0,0
2025-07-16 12:45:00,65.15,67.55,65.15,66.25,0,0
2025-07-16 12:46:00,65.35,73.55,65.1,73.1,0,0
2025-07-16 12:47:00,75.5,79.1,72.5,78.05,0,0
2025-07-16 12:48:00,78.4,78.4,72.9,73.0,0,0
2025-07-16 12:49:00,73.0,73.7,70.05,72.2,0,0
2025-07-16 12:50:00,71.65,73.3,70.05,72.5,0,0
2025-07-16 12:51:00,72.4,75.2,68.7,68.7,0,0
2025-07-16 12:52:00,68.25,70.3,67.3,70.2,0,0
2025-07-16 12:53:00,69.9,72.0,69.8,70.85,0,0
2025-07-16 12:54:00,70.55,70.85,65.2,65.65,0,0
2025-07-16 12:55:00,66.25,67.0,65.6,66.35,0,0
2025-07-16 12:56:00,66.8,68.15,66.0,68.15,0,0
2025-07-16 12:57:00,68.5,68.7,67.2,67.55,0,0
2025-07-16 12:58:00,67.7,68.2,63.2,63.2,0,0
2025-07-16 12:59:00,63.4,66.25,62.2,66.25,0,0
2025-07-16 13:00:00,66.15,68.5,65.95,68.25,0,0
2025-07-16 13:01:00,67.7,69.6,66.3,67.25,0,0
2025-07-16 13:02:00,66.7,70.15,65.7,69.85,0,0
2025-07-16 13:03:00,70.0,70.85,68.75,70.2,0,0
2025-07-16 13:04:00,70.2,71.6,70.2,71.3,0,0
2025-07-16 13:05:00,71.6,72.65,70.0,71.05,0,0
2025-07-16 13:06:00,71.2,71.4,69.35,69.7,0,0
2025-07-16 13:07:00,69.4,71.2,69.4,70.35,0,0
2025-07-16 13:08:00,70.4,71.0,67.8,68.5,0,0
2025-07-16 13:09:00,68.1,70.7,68.1,70.6,0,0
2025-07-16 13:10:00,70.9,71.6,69.75,70.7,0,0
2025-07-16 13:11:00,71.85,71.85,70.0,70.0,0,0
2025-07-16 13:12:00,69.95,70.85,66.3,67.65,0,0
2025-07-16 13:13:00,67.65,70.25,66.65,70.25,0,0
2025-07-16 13:14:00,69.4,72.5,69.4,71.9,0,0
2025-07-16 13:15:00,71.45,72.75,69.7,71.1,0,0
2025-07-16 13:16:00,70.65,71.95,69.5,70.8,0,0
2025-07-16 13:17:00,70.65,71.35,70.2,71.3,0,0
2025-07-16 13:18:00,70.7,74.25,70.7,72.8,0,0
2025-07-16 13:19:00,72.5,73.65,71.7,71.9,0,0
2025-07-16 13:20:00,71.55,71.55,65.25,69.95,0,0
2025-07-16 13:21:00,69.85,71.5,68.9,71.5,0,0
2025-07-16 13:22:00,71.1,71.75,67.55,69.5,0,0
2025-07-16 13:23:00,68.9,69.25,67.7,68.7,0,0
2025-07-16 13:24:00,68.7,69.7,67.25,68.5,0,0
2025-07-16 13:25:00,68.3,68.3,65.8,66.65,0,0
2025-07-16 13:26:00,66.55,66.65,64.2,66.3,0,0
2025-07-16 13:27:00,66.25,68.1,66.25,66.55,0,0
2025-07-16 13:28:00,66.35,67.3,64.2,65.05,0,0
2025-07-16 13:29:00,65.15,65.4,62.95,64.25,0,0
2025-07-16 13:30:00,64.25,64.8,62.8,63.6,0,0
2025-07-16 13:31:00,63.95,63.95,59.5,60.5,0,0
2025-07-16 13:32:00,60.6,61.2,58.2,59.6,0,0
2025-07-16 13:33:00,59.25,60.35,58.4,59.65,0,0
2025-07-16 13:34:00,59.7,59.7,55.6,56.2,0,0
2025-07-16 13:35:00,56.0,56.35,50.15,52.15,0,0
2025-07-16 13:36:00,51.95,56.85,51.95,56.85,0,0
2025-07-16 13:37:00,56.9,62.3,56.7,62.3,1,1
2025-07-16 13:38:00,61.9,62.1,59.85,61.2,0,0
2025-07-16 13:39:00,60.95,64.0,60.75,63.45,0,0
2025-07-16 13:40:00,63.8,66.4,63.2,65.85,0,0
2025-07-16 13:41:00,66.0,67.15,65.0,66.6,0,0
2025-07-16 13:42:00,66.6,69.65,65.45,68.9,0,0
2025-07-16 13:43:00,68.1,68.6,66.9,67.3,0,0
2025-07-16 13:44:00,67.65,68.85,67.4,67.7,0,0
2025-07-16 13:45:00,67.3,68.4,66.3,66.5,0,0
2025-07-16 13:46:00,67.6,67.6,65.2,66.25,0,0
2025-07-16 13:47:00,66.35,69.25,65.65,69.1,0,0
2025-07-16 13:48:00,69.05,69.9,67.05,67.2,0,0
2025-07-16 13:49:00,66.85,69.45,66.85,68.4,0,0
2025-07-16 13:50:00,68.75,73.9,68.75,73.85,0,0
2025-07-16 13:51:00,73.9,78.7,73.9,75.6,0,0
2025-07-16 13:52:00,75.65,76.9,72.85,74.0,0,0
2025-07-16 13:53:00,74.1,75.0,71.3,71.3,0,0
2025-07-16 13:54:00,70.8,71.85,65.75,67.2,0,0
2025-07-16 13:55:00,67.35,70.15,67.3,69.8,0,0
2025-07-16 13:56:00,69.5,71.2,69.5,70.15,0,0
2025-07-16 13:57:00,70.1,71.35,69.9,71.2,0,0
2025-07-16 13:58:00,71.1,73.65,70.6,72.7,0,0
2025-07-16 13:59:00,72.25,72.55,67.2,67.6,0,0
2025-07-16 14:00:00,67.6,72.65,67.6,72.65,0,0
2025-07-16 14:01:00,72.85,75.0,71.7,74.3,0,0
2025-07-16 14:02:00,74.05,74.4,72.4,72.8,0,0
2025-07-16 14:03:00,73.0,73.3,68.1,69.95,0,0
2025-07-16 14:04:00,70.0,74.45,69.15,73.75,0,0
2025-07-16 14:05:00,73.6,75.0,71.45,72.9,0,0
2025-07-16 14:06:00,73.15,73.35,70.65,71.15,0,0
2025-07-16 14:07:00,71.15,74.1,71.15,74.0,0,0
2025-07-16 14:08:00,74.05,77.1,72.6,76.45,0,0
2025-07-16 14:09:00,76.15,76.15,72.8,74.8,0,0
2025-07-16 14:10:00,75.25,75.6,71.8,72.7,0,0
2025-07-16 14:11:00,73.55,80.5,73.55,80.15,0,0
2025-07-16 14:12:00,82.0,86.0,79.2,85.1,0,0
2025-07-16 14:13:00,86.9,86.9,78.55,80.3,0,0
2025-07-16 14:14:00,81.2,82.35,79.6,82.35,0,0
2025-07-16 14:15:00,82.4,84.75,80.0,80.55,0,0
2025-07-16 14:16:00,80.8,80.8,76.2,76.95,0,0
2025-07-16 14:17:00,76.65,78.8,76.2,78.5,0,0
2025-07-16 14:18:00,78.65,84.8,78.65,83.3,0,0
2025-07-16 14:19:00,83.1,88.0,81.85,86.4,0,0
2025-07-16 14:20:00,86.5,87.4,83.45,84.4,0,0
2025-07-16 14:21:00,81.1,81.1,76.35,76.5,0,0
2025-07-16 14:22:00,76.0,78.25,74.0,74.85,0,0
2025-07-16 14:23:00,75.4,77.65,75.4,76.9,0,0
2025-07-16 14:24:00,77.0,77.5,74.05,77.5,0,0
2025-07-16 14:25:00,77.7,77.7,75.0,75.0,0,0
2025-07-16 14:26:00,75.2,75.95,72.0,74.75,0,0
2025-07-16 14:27:00,74.55,75.15,70.4,73.75,0,0
2025-07-16 14:28:00,73.7,74.1,72.05,74.0,0,0
2025-07-16 14:29:00,74.0,74.2,70.1,72.3,0,0
2025-07-16 14:30:00,72.7,75.6,72.7,74.55,0,0
2025-07-16 14:31:00,74.8,75.5,74.1,75.25,0,0
2025-07-16 14:32:00,75.4,75.8,74.15,74.2,0,0
2025-07-16 14:33:00,74.2,75.25,71.85,74.85,0,0
2025-07-16 14:34:00,74.8,75.0,72.0,72.0,0,0
2025-07-16 14:35:00,72.5,75.15,72.5,75.1,0,0
2025-07-16 14:36:00,74.9,75.25,73.1,75.0,0,0
2025-07-16 14:37:00,74.75,74.85,72.95,74.5,0,0
2025-07-16 14:38:00,74.85,75.5,72.95,74.3,0,0
2025-07-16 14:39:00,73.9,75.25,72.55,73.2,0,0
2025-07-16 14:40:00,73.35,74.5,73.15,73.8,0,0
2025-07-16 14:41:00,73.65,77.95,73.3,77.0,0,0
2025-07-16 14:42:00,76.6,79.7,76.6,79.0,0,0
2025-07-16 14:43:00,78.7,81.1,78.65,79.65,0,1
2025-07-16 14:44:00,78.95,80.2,78.1,79.6,0,0
2025-07-16 14:45:00,79.75,79.75,76.65,77.0,0,0
2025-07-16 14:46:00,77.65,82.05,77.65,81.6,0,0
2025-07-16 14:47:00,81.7,82.1,79.85,80.8,0,0
2025-07-16 14:48:00,80.6,80.8,78.7,80.3,0,0
2025-07-16 14:49:00,80.3,81.1,75.1,75.1,0,0
2025-07-16 14:50:00,75.0,76.35,72.65,75.0,0,0
2025-07-16 14:51:00,75.15,75.15,67.9,67.9,0,0
2025-07-16 14:52:00,68.15,70.4,66.85,69.65,0,0
2025-07-16 14:53:00,69.85,72.55,69.75,71.55,0,0
2025-07-16 14:54:00,71.25,73.0,69.65,70.2,1,0
2025-07-16 14:55:00,70.35,71.2,69.0,70.25,0,0
2025-07-16 14:56:00,70.4,74.4,70.4,74.2,0,0
2025-07-16 14:57:00,73.4,74.6,69.5,69.5,0,0
2025-07-16 14:58:00,69.65,71.4,69.65,71.0,1,0
2025-07-16 14:59:00,71.15,72.85,70.35,72.8,0,0
2025-07-16 15:00:00,73.2,78.3,68.35,68.35,0,0
2025-07-16 15:01:00,68.8,69.85,64.65,64.65,0,0
2025-07-16 15:02:00,65.4,67.4,63.25,63.25,0,0
2025-07-16 15:03:00,62.35,66.4,62.35,64.7,0,0
2025-07-16 15:04:00,64.65,65.75,62.45,63.35,0,0
2025-07-16 15:05:00,63.95,65.35,62.6,63.2,0,0
2025-07-16 15:06:00,63.6,65.3,63.4,63.4,0,0
2025-07-16 15:07:00,64.0,64.75,61.75,61.75,0,0
2025-07-16 15:08:00,62.85,63.35,61.6,62.6,0,0
2025-07-16 15:09:00,62.9,63.1,59.45,63.1,0,0
2025-07-16 15:10:00,63.05,64.05,62.35,63.6,0,0
2025-07-16 15:11:00,63.55,64.45,62.4,62.7,0,0
2025-07-16 15:12:00,62.65,64.8,62.05,62.05,0,0
2025-07-16 15:13:00,61.8,63.45,61.8,62.05,0,0
2025-07-16 15:14:00,62.35,62.9,60.75,60.95,0,0
2025-07-16 15:15:00,61.3,65.9,61.3,65.0,0,0
2025-07-16 15:16:00,65.05,68.1,65.05,66.65,0,0
2025-07-16 15:17:00,66.45,67.7,64.85,65.4,0,0
2025-07-16 15:18:00,65.55,65.55,62.3,62.3,0,0
2025-07-16 15:19:00,62.0,63.8,61.8,63.15,0,0
2025-07-16 15:20:00,63.45,65.25,61.95,63.0,0,0
2025-07-16 15:21:00,63.3,64.25,62.7,64.0,0,0
2025-07-16 15:22:00,64.5,64.5,61.6,61.8,0,0
2025-07-16 15:23:00,62.45,62.45,58.45,58.45,0,0
2025-07-16 15:24:00,58.3,59.35,56.0,58.25,0,0
2025-07-16 15:25:00,58.55,60.7,58.25,60.1,0,0
2025-07-16 15:26:00,60.2,60.6,59.8,60.1,0,0
2025-07-16 15:27:00,59.9,60.5,58.9,59.25,0,0
2025-07-16 15:28:00,59.45,59.45,57.15,59.0,0,0
2025-07-16 15:29:00,58.75,59.0,57.2,57.2,0,0
