datetime,open,high,low,close,Put
2025-07-03 09:15:00,119.0,119.0,86.7,105.0,0
2025-07-03 09:16:00,97.15,97.15,78.0,80.9,0
2025-07-03 09:17:00,77.75,83.9,75.0,79.2,0
2025-07-03 09:18:00,77.8,79.35,70.7,75.6,0
2025-07-03 09:19:00,74.15,76.45,66.25,67.35,0
2025-07-03 09:20:00,64.55,65.9,58.75,62.3,0
2025-07-03 09:21:00,62.9,71.5,62.9,71.5,0
2025-07-03 09:22:00,71.5,82.95,71.5,80.7,0
2025-07-03 09:23:00,82.0,114.35,82.0,113.65,0
2025-07-03 09:24:00,115.8,125.45,104.7,115.8,0
2025-07-03 09:25:00,112.0,121.85,104.3,119.95,0
2025-07-03 09:26:00,122.6,125.95,112.05,113.65,0
2025-07-03 09:27:00,113.0,131.85,111.65,126.95,0
2025-07-03 09:28:00,128.0,134.9,121.0,126.9,0
2025-07-03 09:29:00,128.05,146.0,126.15,139.3,0
2025-07-03 09:30:00,137.1,139.25,130.35,134.5,0
2025-07-03 09:31:00,135.9,137.75,133.15,133.6,0
2025-07-03 09:32:00,131.9,131.9,119.7,119.7,0
2025-07-03 09:33:00,117.2,123.5,111.25,111.25,0
2025-07-03 09:34:00,112.4,119.1,109.55,117.15,0
2025-07-03 09:35:00,116.8,121.45,105.05,105.05,0
2025-07-03 09:36:00,104.9,104.9,93.85,95.1,0
2025-07-03 09:37:00,94.95,94.95,86.9,92.9,0
2025-07-03 09:38:00,91.0,100.7,89.65,100.7,0
2025-07-03 09:39:00,101.7,114.75,98.65,112.75,0
2025-07-03 09:40:00,112.6,122.0,102.8,105.65,0
2025-07-03 09:41:00,106.0,110.4,98.3,99.35,0
2025-07-03 09:42:00,97.6,100.2,94.15,97.1,0
2025-07-03 09:43:00,96.85,97.55,89.4,89.4,0
2025-07-03 09:44:00,90.5,90.5,80.45,80.45,0
2025-07-03 09:45:00,78.95,78.95,69.15,70.8,0
2025-07-03 09:46:00,69.9,82.9,68.5,81.65,0
2025-07-03 09:47:00,80.35,84.45,78.15,83.45,0
2025-07-03 09:48:00,83.9,84.65,75.4,76.85,0
2025-07-03 09:49:00,77.55,78.4,67.1,70.2,0
2025-07-03 09:50:00,70.3,72.35,67.8,71.15,0
2025-07-03 09:51:00,71.9,80.35,71.1,76.75,0
2025-07-03 09:52:00,78.15,81.45,78.1,79.35,0
2025-07-03 09:53:00,79.0,80.95,67.7,67.7,0
2025-07-03 09:54:00,66.05,66.65,57.1,59.1,0
2025-07-03 09:55:00,58.5,64.2,58.5,62.25,0
2025-07-03 09:56:00,61.9,65.15,55.65,59.25,0
2025-07-03 09:57:00,60.35,61.85,55.55,59.4,0
2025-07-03 09:58:00,59.65,62.6,56.7,57.0,0
2025-07-03 09:59:00,56.65,59.05,51.25,52.5,0
2025-07-03 10:00:00,50.3,53.5,48.0,48.55,0
2025-07-03 10:01:00,48.9,51.8,47.2,51.8,0
2025-07-03 10:02:00,51.65,56.95,51.5,55.1,0
2025-07-03 10:03:00,55.05,57.35,52.65,54.05,0
2025-07-03 10:04:00,54.9,56.4,52.7,54.95,0
2025-07-03 10:05:00,54.55,62.5,54.15,62.5,0
2025-07-03 10:06:00,62.6,62.6,55.05,57.0,0
2025-07-03 10:07:00,56.35,57.45,52.8,56.55,0
2025-07-03 10:08:00,55.4,55.9,52.15,52.9,1
2025-07-03 10:09:00,53.5,56.0,50.45,50.9,0
2025-07-03 10:10:00,50.0,52.5,49.2,52.5,0
2025-07-03 10:11:00,52.6,55.85,50.35,55.65,0
2025-07-03 10:12:00,55.45,55.9,50.05,53.65,0
2025-07-03 10:13:00,53.35,54.9,52.3,54.2,0
2025-07-03 10:14:00,54.85,58.35,52.4,53.8,0
2025-07-03 10:15:00,53.9,56.95,52.5,52.85,0
2025-07-03 10:16:00,51.25,58.5,49.05,54.25,0
2025-07-03 10:17:00,54.45,54.45,48.7,48.7,0
2025-07-03 10:18:00,48.7,48.95,46.1,48.4,0
2025-07-03 10:19:00,48.8,52.9,46.55,52.9,0
2025-07-03 10:20:00,53.1,53.5,49.5,49.7,0
2025-07-03 10:21:00,49.6,53.0,49.1,52.2,0
2025-07-03 10:22:00,52.75,53.65,48.25,50.2,0
2025-07-03 10:23:00,49.55,50.1,47.5,48.35,0
2025-07-03 10:24:00,48.05,48.05,42.4,42.55,0
2025-07-03 10:25:00,41.25,42.65,39.3,39.85,0
2025-07-03 10:26:00,40.2,41.4,39.15,41.35,0
2025-07-03 10:27:00,40.8,42.6,40.1,41.9,0
2025-07-03 10:28:00,42.5,42.7,41.2,42.4,0
2025-07-03 10:29:00,42.4,45.3,42.4,44.85,0
2025-07-03 10:30:00,44.4,44.95,41.9,43.5,0
2025-07-03 10:31:00,43.8,44.65,42.35,42.4,0
2025-07-03 10:32:00,42.1,42.55,36.05,36.7,0
2025-07-03 10:33:00,36.5,42.85,36.5,42.35,0
2025-07-03 10:34:00,42.6,44.2,41.6,41.6,0
2025-07-03 10:35:00,41.9,41.95,39.6,41.1,0
2025-07-03 10:36:00,40.6,40.7,36.55,38.9,0
2025-07-03 10:37:00,38.7,42.95,38.7,42.45,0
2025-07-03 10:38:00,42.0,44.7,39.75,39.75,0
2025-07-03 10:39:00,38.9,42.8,38.55,41.25,0
2025-07-03 10:40:00,41.0,42.1,39.5,39.55,0
2025-07-03 10:41:00,39.35,43.7,39.0,43.55,0
2025-07-03 10:42:00,42.65,44.7,41.85,43.75,0
2025-07-03 10:43:00,43.4,43.4,39.15,41.1,0
2025-07-03 10:44:00,41.5,46.1,41.3,44.4,0
2025-07-03 10:45:00,44.8,45.4,42.6,43.7,0
2025-07-03 10:46:00,44.4,49.75,43.95,46.6,0
2025-07-03 10:47:00,45.75,47.45,42.1,47.45,0
2025-07-03 10:48:00,47.4,48.7,45.85,46.2,0
2025-07-03 10:49:00,45.55,47.0,43.95,46.1,0
2025-07-03 10:50:00,46.45,51.95,42.9,51.95,0
2025-07-03 10:51:00,50.75,55.1,48.3,55.1,0
2025-07-03 10:52:00,52.85,54.15,50.85,53.15,0
2025-07-03 10:53:00,52.55,53.4,49.45,50.85,0
2025-07-03 10:54:00,51.0,51.0,45.3,47.0,0
2025-07-03 10:55:00,46.2,49.9,46.2,48.6,0
2025-07-03 10:56:00,48.0,53.5,48.0,49.9,0
2025-07-03 10:57:00,50.55,52.65,49.8,51.35,0
2025-07-03 10:58:00,50.9,53.4,50.35,50.35,0
2025-07-03 10:59:00,50.65,51.7,48.55,49.7,0
2025-07-03 11:00:00,48.0,48.05,38.55,42.75,0
2025-07-03 11:01:00,42.5,42.9,38.1,38.1,0
2025-07-03 11:02:00,37.75,42.9,37.7,39.9,0
2025-07-03 11:03:00,40.0,40.45,38.6,40.0,0
2025-07-03 11:04:00,39.9,41.15,39.6,39.6,0
2025-07-03 11:05:00,39.65,39.9,38.05,39.6,0
2025-07-03 11:06:00,39.4,39.7,35.65,37.45,0
2025-07-03 11:07:00,37.75,39.05,37.15,37.35,0
2025-07-03 11:08:00,36.95,36.95,29.25,29.6,0
2025-07-03 11:09:00,29.45,31.9,28.9,30.6,0
2025-07-03 11:10:00,30.6,32.65,30.6,31.55,0
2025-07-03 11:11:00,31.7,32.0,30.55,30.85,0
2025-07-03 11:12:00,30.85,34.9,30.85,34.5,0
2025-07-03 11:13:00,33.9,34.5,32.05,33.7,0
2025-07-03 11:14:00,33.6,36.0,33.6,34.25,0
2025-07-03 11:15:00,34.4,36.0,32.45,35.3,0
2025-07-03 11:16:00,35.25,35.7,33.6,34.35,0
2025-07-03 11:17:00,34.0,34.0,30.5,31.05,0
2025-07-03 11:18:00,30.9,31.35,29.15,31.1,0
2025-07-03 11:19:00,30.85,31.5,29.65,30.5,0
2025-07-03 11:20:00,30.45,31.6,28.5,29.4,0
2025-07-03 11:21:00,29.3,30.85,27.5,30.6,0
2025-07-03 11:22:00,29.55,31.05,29.05,29.5,0
2025-07-03 11:23:00,29.8,29.8,27.7,28.9,0
2025-07-03 11:24:00,28.9,29.85,28.85,29.65,0
2025-07-03 11:25:00,29.8,30.1,26.6,28.55,0
2025-07-03 11:26:00,28.25,29.35,27.45,28.9,0
2025-07-03 11:27:00,29.25,32.15,29.15,31.3,0
2025-07-03 11:28:00,31.15,34.6,31.15,33.8,0
2025-07-03 11:29:00,34.2,44.95,33.25,43.8,0
2025-07-03 11:30:00,44.2,44.35,40.4,42.1,0
2025-07-03 11:31:00,42.95,48.15,41.55,48.0,0
2025-07-03 11:32:00,48.1,48.1,42.55,43.75,0
2025-07-03 11:33:00,44.45,46.2,42.65,44.75,0
2025-07-03 11:34:00,44.55,46.5,44.3,45.6,0
2025-07-03 11:35:00,45.75,47.7,44.15,45.3,0
2025-07-03 11:36:00,45.2,47.25,44.1,46.15,0
2025-07-03 11:37:00,47.0,50.15,45.45,47.4,0
2025-07-03 11:38:00,47.6,53.4,46.95,46.95,0
2025-07-03 11:39:00,46.75,48.8,44.5,46.95,0
2025-07-03 11:40:00,46.8,49.3,46.45,48.3,0
2025-07-03 11:41:00,48.65,49.45,44.65,49.35,0
2025-07-03 11:42:00,49.6,83.15,49.4,74.25,0
2025-07-03 11:43:00,72.8,79.9,70.0,73.2,0
2025-07-03 11:44:00,72.85,73.5,68.15,70.35,0
2025-07-03 11:45:00,70.75,76.05,69.15,71.35,0
2025-07-03 11:46:00,73.1,78.15,68.9,74.1,0
2025-07-03 11:47:00,75.2,95.05,74.4,88.45,0
2025-07-03 11:48:00,88.2,94.5,82.05,82.05,0
2025-07-03 11:49:00,81.9,81.9,74.45,75.2,0
2025-07-03 11:50:00,75.15,80.75,74.25,79.0,0
2025-07-03 11:51:00,78.45,78.75,64.5,65.9,0
2025-07-03 11:52:00,64.55,67.45,62.25,63.4,0
2025-07-03 11:53:00,63.7,65.15,61.8,65.15,0
2025-07-03 11:54:00,67.5,73.45,66.1,71.2,0
2025-07-03 11:55:00,69.9,71.95,64.55,68.35,0
2025-07-03 11:56:00,68.0,70.55,61.8,70.55,0
2025-07-03 11:57:00,70.7,71.4,63.4,63.4,0
