time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1751449200,122.95,127.75,122.95,126.95,NaN,NaN,NaN,NaN,NaN,127.74496085226586,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,60.273475345500174,57.246524295553634,-58.865248226950364,-87.3913043478261
1751449260,126.4,128.2,125.5,128.2,NaN,NaN,NaN,NaN,NaN,127.84608066287345,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,76.52688213693584,63.02904849795229,-26.94300518134737,-81.1497326203209
1751449320,128.05,133.45,127.95,132.5,NaN,NaN,NaN,NaN,NaN,128.8802849600127,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,95.54026494700891,77.4468741431483,-7.723577235772276,-69.19945725915876
1751449380,132.1,133.35,131.5,132.35,NaN,NaN,NaN,NaN,NaN,129.65133274667653,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,99.6385468132046,90.56856463238312,-9.442060085836868,-66.46706586826352
1751449440,131.6,131.8,128.3,131.55,NaN,NaN,NaN,NaN,NaN,130.07325880297063,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,98.08657521819845,97.75512899280398,-16.309012875536297,-68.86227544910179
1751449500,131,133.2,129.5,129.75,NaN,NaN,NaN,NaN,NaN,130.0014235134216,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,93.26780751199946,96.99764318113417,-31.75965665236044,-74.25149700598804
1751449560,130.2,136.15,130,135.6,NaN,NaN,NaN,NaN,NaN,131.24555162155013,NaN,NaN,NaN,137.0827932302368,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,93.52000000259926,94.95812757759906,-3.832752613240495,-56.73652694610783
1751449620,135.2,137.6,133.45,137.1,NaN,NaN,NaN,NaN,NaN,132.54654015009456,NaN,NaN,122.21095575848047,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,95.18123229380099,93.98967993613324,-3.4129692832764524,-52.24550898203597
1751449680,136.95,139.3,136.15,138.6,NaN,NaN,NaN,NaN,NaN,133.89175345007354,NaN,NaN,124.79736018263246,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,100,96.23374409880007,-4.281345565749337,-47.75449101796412
1751449740,138.75,138.75,136,136.4,NaN,NaN,NaN,NaN,NaN,134.44914157227942,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,95.61087317448302,96.93070182276132,-21.014492753623212,-48.217317487266534
1751449800,136.6,136.6,131.45,132.45,NaN,NaN,NaN,NaN,NaN,134.00488788955064,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,84.14052451461136,93.25046589636479,-60.35242290748914,-60.21126760563387
1751449860,131.6,131.6,128,129.5,NaN,NaN,NaN,NaN,NaN,133.00380169187272,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,68.00600001477561,82.58579923462332,-86.72566371681417,-70.12522361359572
1751449920,129.45,131.15,128.8,131.15,NaN,NaN,NaN,NaN,NaN,132.59184576034545,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,59.7411941648917,70.62923956475956,-72.1238938053097,-64.22182468694095
1751449980,130.85,134.55,130.65,134.55,NaN,NaN,NaN,NaN,NaN,133.02699114693536,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,63.09242506839846,63.61320641602192,-42.035398230088454,-52.05724508050085
1751450040,134.4,134.9,133,134.25,NaN,NaN,NaN,NaN,NaN,133.29877089206084,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,69.20899119270642,64.0142034753322,-44.69026548672572,-53.13059033989267
1751450100,133.5,134.1,129.05,129.05,NaN,NaN,NaN,NaN,NaN,132.354599582714,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,52.20620020000104,61.50253882036864,-90.70796460176982,-67.08333333333331
1751450160,129.2,129.65,127.5,129.6,NaN,NaN,NaN,NaN,NaN,131.7424663421109,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,32.933502853357915,51.44956474868846,-82.20338983050854,-64.11889596602975
1751450220,129.05,129.1,127.15,127.25,NaN,NaN,NaN,NaN,NaN,130.7441404883085,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,9.61812789555239,31.585943649637116,-99.1379310344828,-66.3911845730028
1751450280,127.35,129,127,129,NaN,NaN,NaN,NaN,NaN,130.35655371312882,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,13.307888585210966,18.619839778040426,-79.16666666666666,-56.74931129476588
1751450340,128.95,129.3,128.15,128.85,NaN,NaN,NaN,NaN,NaN,130.0217639991002,NaN,NaN,124.91512416436919,NaN,105.28333333333335,95.0166666666667,115.55,130.5666666666667,176.38333333333333,201.66666666666669,247.48333333333332,59.4666666666667,34.18333333333335,-11.633333333333297,-36.91666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.1,80,NaN,NaN,NaN,NaN,14.245919051651393,12.390645177471589,-76.58227848101275,-57.575757575757656
