datetime,open,high,low,close,K,D,%R,%R.1
2025-06-30 09:15:00,240.0,259.95,228.05,229.2,15.093827296826658,27.841689045108144,-96.39498432601889,-88.7445887445888
2025-06-30 09:16:00,228.9,232.8,221.6,224.4,15.093827296826658,19.92098635960456,-92.69882659713164,-92.69882659713164
2025-06-30 09:17:00,223.95,223.95,215.25,216.25,-2.605323364453701e-14,10.06255153121778,-97.76286353467562,-97.76286353467562
2025-06-30 09:18:00,214.7,222.7,210.15,213.2,-2.605323364453701e-14,5.031275765608884,-93.87550200803216,-93.87550200803216
2025-06-30 09:19:00,210.9,222.95,210.05,222.55,15.8986334109222,5.299544470307382,-74.94989979959918,-74.94989979959918
2025-06-30 09:20:00,221.0,221.0,215.1,216.05,26.63787019012712,14.1788345336831,-87.97595190380761,-87.97595190380761
2025-06-30 09:21:00,219.0,220.55,214.25,219.3,41.81657299585348,28.1176921989676,-81.4629258517034,-81.4629258517034
2025-06-30 09:22:00,218.8,228.8,218.8,227.5,50.59219135945188,39.68221151514416,-65.03006012024049,-65.03006012024049
2025-06-30 09:23:00,226.35,232.0,222.15,229.1,66.15877989566401,52.85584808365646,-61.8236472945892,-61.8236472945892
2025-06-30 09:24:00,229.0,235.9,227.7,234.15,84.31341042327098,67.02146055946228,-6.76982591876209,-51.70340681362724
2025-06-30 09:25:00,233.45,234.6,231.1,234.15,92.9724919820837,81.14822743367289,-6.76982591876209,-51.70340681362724
2025-06-30 09:26:00,232.0,239.45,224.1,239.45,100.0,92.42863413511822,0.0,-41.082164328657335
2025-06-30 09:27:00,241.75,244.65,238.25,240.6,100.0,97.65749732736124,-11.705202312138764,-38.77755511022045
2025-06-30 09:28:00,239.0,242.9,237.6,239.3,98.47488122715136,99.49162707571712,-17.598684210526294,-41.3827655310621
2025-06-30 09:29:00,238.2,238.55,228.05,228.05,86.04088819196166,94.838589806371,-54.60526315789471,-63.92785571142283
2025-06-30 09:30:00,227.4,228.55,212.4,212.4,63.784975503858384,82.7669149743238,-100.0,-95.29058116232466
2025-06-30 09:31:00,213.1,218.95,213.1,216.3,46.541320095932825,65.45572793058429,-87.90697674418604,-87.4749498997996
2025-06-30 09:32:00,217.1,221.0,214.2,214.2,30.84361750087672,47.05663770022264,-94.41860465116284,-91.68336673346698
2025-06-30 09:33:00,213.6,214.75,203.05,209.8,21.61448009500463,32.999805897271386,-83.77403846153847,-88.13708260105449
2025-06-30 09:34:00,210.85,211.9,207.55,209.5,7.049920942445492,19.836006179442272,-84.49519230769234,-88.66432337434097
2025-06-30 09:35:00,210.05,213.8,208.9,212.8,6.819252492594093,11.827884510014732,-76.5625,-82.86467486818981
2025-06-30 09:36:00,212.3,212.3,202.7,209.45,6.915189755913578,6.928121063651044,-83.20895522388061,-88.20960698689956
2025-06-30 09:37:00,210.25,211.05,202.0,202.95,6.915189755913578,6.883210668140407,-97.40082079343368,-98.36065573770492
2025-06-30 09:38:00,203.35,212.1,202.75,211.6,13.042710554178116,8.957696688668415,-63.84180790960456,-83.43399482312338
2025-06-30 09:39:00,210.95,216.35,207.05,207.35,18.836942745366528,12.931614351819398,-71.84210526315792,-90.7679033649698
2025-06-30 09:40:00,209.4,212.0,208.15,208.95,28.53069849628345,20.136783931942688,-63.42105263157901,-88.00690250215705
2025-06-30 09:41:00,209.3,209.3,204.85,206.45,25.55106898805455,24.30623674323483,-68.98954703832759,-92.320966350302
2025-06-30 09:42:00,205.6,206.5,196.2,198.1,20.682791408221956,24.921519630853307,-90.57071960297765,-97.01960784313724
2025-06-30 09:43:00,199.65,205.65,199.65,205.15,41.22825124489282,29.15403721372311,-55.583126550868414,-81.52734778121773
2025-06-30 09:44:00,206.0,207.9,204.6,206.65,66.44272403495438,42.78458889602305,-48.1389578163771,-78.43137254901958
2025-06-30 09:45:00,206.45,206.45,194.75,202.15,86.543652700508,64.73820932678507,-65.7407407407407,-85.17034068136272
2025-06-30 09:46:00,201.25,207.15,199.85,207.15,89.63777044625355,80.87471572723865,-42.59259259259255,-75.1503006012024
2025-06-30 09:47:00,208.05,208.05,203.85,204.55,84.25193103318308,86.81111805998155,-54.62962962962956,-80.36072144288575
2025-06-30 09:48:00,205.05,206.6,200.1,201.7,83.43551758038383,85.77507301994017,-59.7101449275363,-86.07214428857718
2025-06-30 09:49:00,202.7,202.7,198.4,198.6,66.14234396075533,77.94326419144075,-73.53951890034371,-92.28456913827657
2025-06-30 09:50:00,199.2,202.2,198.1,200.4,59.97608454918137,69.85131536344018,-57.5187969924812,-88.67735470941882
2025-06-30 09:51:00,199.35,199.35,192.2,193.15,42.65729343148358,56.25857398047342,-94.00630914826488,-98.18875119161105
2025-06-30 09:52:00,193.85,199.0,192.6,198.6,50.203855562666355,50.94574451444377,-59.62145110410097,-87.79790276453764
2025-06-30 09:53:00,198.25,199.35,194.55,197.15,48.71633049951823,47.192493164556055,-68.76971608832801,-90.56244041944706
2025-06-30 09:54:00,197.6,197.6,193.3,193.8,56.660144903809815,51.86011032199813,-89.90536277602511,-96.94947569113435
2025-06-30 09:55:00,194.45,198.75,191.4,197.8,59.941381868818304,55.10595242404878,-61.56156156156154,-87.57281553398056
2025-06-30 09:56:00,197.1,200.25,195.2,199.25,71.23651256622135,62.612679779616485,-48.35526315789473,-83.35100742311772
2025-06-30 09:57:00,199.95,204.75,199.65,203.4,91.79013228617328,74.32267557373764,-10.11235955056176,-67.6985195154778
2025-06-30 09:58:00,203.25,203.8,200.4,201.45,93.61825886486834,85.54830123908765,-24.7191011235956,-66.04729729729735
