time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1751255460,219,220.55,214.25,219.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.81657299585348,28.1176921989676,-81.4629258517034,-81.4629258517034
1751255520,218.8,228.8,218.8,227.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.59219135945188,39.68221151514416,-65.03006012024049,-65.03006012024049
1751255580,226.35,232,222.15,229.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.15877989566401,52.85584808365646,-61.8236472945892,-61.8236472945892
1751255640,229,235.9,227.7,234.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.31341042327098,67.02146055946228,-6.76982591876209,-51.70340681362724
1751255700,233.45,234.6,231.1,234.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.9724919820837,81.14822743367289,-6.76982591876209,-51.70340681362724
1751255760,232,239.45,224.1,239.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,92.42863413511822,0,-41.082164328657335
1751255820,241.75,244.65,238.25,240.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,97.65749732736123,-11.705202312138763,-38.77755511022045
1751255880,239,242.9,237.6,239.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.47488122715136,99.49162707571712,-17.598684210526294,-41.3827655310621
1751255940,238.2,238.55,228.05,228.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.04088819196166,94.83858980637099,-54.60526315789471,-63.92785571142283
1751256000,227.4,228.55,212.4,212.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.784975503858384,82.7669149743238,-100,-95.29058116232466
1751256060,213.1,218.95,213.1,216.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.541320095932825,65.45572793058429,-87.90697674418604,-87.4749498997996
1751256120,217.1,221,214.2,214.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.84361750087672,47.05663770022264,-94.41860465116285,-91.68336673346698
1751256180,213.6,214.75,203.05,209.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.614480095004634,32.999805897271386,-83.77403846153847,-88.13708260105449
1751256240,210.85,211.9,207.55,209.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.049920942445492,19.836006179442272,-84.49519230769234,-88.66432337434097
1751256300,210.05,213.8,208.9,212.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.819252492594093,11.827884510014732,-76.5625,-82.86467486818981
1751256360,212.3,212.3,202.7,209.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.915189755913578,6.928121063651044,-83.20895522388061,-88.20960698689956
1751256420,210.25,211.05,202,202.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.915189755913578,6.883210668140407,-97.40082079343368,-98.36065573770493
1751256480,203.35,212.1,202.75,211.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.042710554178116,8.957696688668415,-63.84180790960456,-83.43399482312338
1751256540,210.95,216.35,207.05,207.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.836942745366528,12.931614351819398,-71.84210526315792,-90.7679033649698
1751256600,209.4,212,208.15,208.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.530698496283446,20.136783931942688,-63.42105263157901,-88.00690250215705
1751256660,209.3,209.3,204.85,206.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.55106898805455,24.30623674323483,-68.98954703832759,-92.320966350302
1751256720,205.6,206.5,196.2,198.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.682791408221956,24.921519630853307,-90.57071960297765,-97.01960784313724
1751256780,199.65,205.65,199.65,205.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.22825124489282,29.15403721372311,-55.583126550868414,-81.52734778121773
1751256840,206,207.9,204.6,206.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.44272403495438,42.78458889602305,-48.1389578163771,-78.43137254901958
1751256900,206.45,206.45,194.75,202.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.543652700508,64.73820932678507,-65.7407407407407,-85.17034068136272
1751256960,201.25,207.15,199.85,207.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.63777044625355,80.87471572723865,-42.59259259259255,-75.1503006012024
1751257020,208.05,208.05,203.85,204.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.25193103318308,86.81111805998155,-54.62962962962956,-80.36072144288575
1751257080,205.05,206.6,200.1,201.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.43551758038383,85.77507301994017,-59.7101449275363,-86.07214428857718
1751257140,202.7,202.7,198.4,198.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.14234396075533,77.94326419144075,-73.53951890034371,-92.28456913827657
1751257200,199.2,202.2,198.1,200.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.97608454918137,69.85131536344018,-57.5187969924812,-88.67735470941882
1751257260,199.35,199.35,192.2,193.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.65729343148358,56.25857398047342,-94.00630914826488,-98.18875119161103
1751257320,193.85,199,192.6,198.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.203855562666355,50.94574451444377,-59.62145110410097,-87.79790276453764
1751257380,198.25,199.35,194.55,197.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.71633049951823,47.192493164556055,-68.76971608832801,-90.56244041944706
1751257440,197.6,197.6,193.3,193.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.660144903809815,51.86011032199813,-89.90536277602511,-96.94947569113437
1751257500,194.45,198.75,191.4,197.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.941381868818304,55.10595242404878,-61.56156156156154,-87.57281553398056
1751257560,197.1,200.25,195.2,199.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.23651256622135,62.612679779616485,-48.35526315789473,-83.35100742311772
1751257620,199.95,204.75,199.65,203.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.79013228617328,74.32267557373764,-10.11235955056176,-67.6985195154778
1751257680,203.25,203.8,200.4,201.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.61825886486834,85.54830123908765,-24.7191011235956,-66.04729729729735
1751257740,202.05,202.05,191,191.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.85188523926418,85.08675879676859,-98.54545454545463,-99.33333333333336
1751257800,190.15,194.5,190.15,193.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.945787571006264,71.80531055837959,-74.31506849315068,-85.68702290076337
1751257860,193.55,193.55,184.5,186.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.214578984001694,49.337417264757384,-88.39506172839508,-92.6216640502355
1751257920,188,189.3,185.9,187.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.845056034852405,34.001807529953446,-84.19753086419759,-89.95290423861856
1751257980,188.4,194.95,188.15,194.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.6657060409195,27.908447019924527,-48.39506172839512,-67.18995290423865
1751258040,194.7,204,194.05,204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.03416257266622,40.5149748828127,-3.7037037037037037,-38.77551020408163
1751258100,203.45,209.8,202.25,206.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.91455233780918,63.2048069837983,-12.252964426877554,-30.298273155416037
1751258160,206.95,207.25,204,205.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.66080776841454,84.86984089296331,-15.415019762845866,-32.81004709576135
1751258220,205.5,206.9,198.4,200.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.21021887517634,92.92852632713334,-37.74703557312256,-42.72727272727273
1751258280,200.2,201.2,195.3,198.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.93893080407953,87.26998581589014,-45.059288537549406,-45.059288537549406
1751258340,198,198.4,194.4,198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.37561691242464,75.17492219722683,-46.64031620553362,-46.64031620553362
1751258400,197.9,206.5,196.1,206.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.82620580566284,70.04691784072234,-13.807531380753183,-13.043478260869604
1751258460,206.45,208.4,205.4,206.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.09749387675964,73.76643886494905,-15.01154734411085,-12.845849802371536
1751258520,206.9,208,204.3,205.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.47081859123483,85.79817275788578,-25.714285714285786,-16.007905138339957
1751258580,205.5,210.6,205.5,207.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.47081859123483,94.3463770197431,-17.901234567901284,-11.111111111111136
1751258640,207.9,208.35,200.45,200.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.94111285691793,94.2942500131292,-61.11111111111119,-37.93103448275865
1751258700,200.8,204.8,200.8,204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.14721923354016,88.18638356056431,-40.74074074074073,-25.287356321839063
1751258760,203.55,203.55,199.25,199.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.66761906788645,73.25198371944818,-70.06172839506175,-43.48659003831417
1751258820,198.15,200.85,198.15,199.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.03645234256554,56.617096881330724,-65.74074074074082,-40.804597701149454
1751258880,201,206.9,200.8,206.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.930337986324254,42.878136465592085,-25.862068965517242,-14.367816091954026
1751258940,206.25,208.9,204.5,208.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.40993815197795,46.79224282695592,-13.654618473895503,-6.513409961685782
1751259000,207.85,208.4,204.05,204.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.02093520375699,61.12040378068641,-48.59437751004007,-23.18007662835243
1751259060,204,204,193.4,197.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.11679125880789,64.84922153818096,-78.4883720930233,-51.72413793103449
1751259120,196.9,197.4,193,194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.783457925474565,48.64039479601316,-93.71069182389937,-63.6015325670498
1751259180,195.2,195.2,192.65,192.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.736951571734001e-15,22.30008306142749,-100,-68.77394636015323
1751259240,192.6,193.65,190.3,192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.5944859751581975,-90.8602150537635,-71.26436781609195
1751259300,192.15,193.65,190.65,192.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13776050790177272,0.04592016930060038,-90.59139784946237,-71.07279693486585
1751259360,192.3,193.65,188.7,193.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3134614231237314,1.1504073103418426,-78.2178217821782,-67.04980842911878
1751259420,193.45,194,190.65,191.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3134614231237314,2.254894451383086,-86.63366336633656,-73.56321839080456
1751259480,192.25,192.9,187.1,187.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.175700915221958,3.2675412538231483,-97.6525821596244,-88.12260536398469
1751259540,187.15,190.8,186.05,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6720388340241215,3.3870670574566115,-83.56545961002792,-87.44939271255063
1751259600,189.4,191.7,188.4,189.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.887211043602875,4.911650264282985,-72.24669603524248,-87.16904276985751
1751259660,189.15,191.3,188.3,190.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.345038682979208,8.968096186868735,-53.00546448087439,-82.48472505091655
1751259720,189.75,189.75,186.5,187.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.533557686649724,12.255269137743936,-83.01886792452835,-94.50101832993893
1751259780,188.4,192.75,187.7,192.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.566897608574312,19.81516465940108,-15.723270440251595,-72.70875763747458
1751259840,192.7,193.4,190.9,192.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.047726151464964,32.716060482229665,-22.64150943396244,-74.94908350305506
1751259900,193.95,197.65,192.7,196.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.52050164710367,56.71170846904764,-10.775862068965523,-57.841140529531565
1751259960,196.55,199.95,196.55,199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.60532284893365,79.0578502158341,-6.8345323741006485,-47.250509164969465
1751260020,198.85,199.35,196.65,199.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,94.37527483201245,-6.474820143884739,-47.046843177189366
1751260080,198.75,198.85,195.4,196.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.81441065430533,96.806577834413,-25.650557620817782,-57.43380855397151
1751260140,196.1,196.85,190.4,190.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.04895646665688,87.9544557069874,-71.0037174721189,-82.28105906313647
1751260200,189.4,193.65,189.05,191.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.544559842836,71.80264232126608,-65.05576208178444,-79.02240325865588
1751260260,191.75,192.15,181.2,188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.29668433048978,51.63006687999424,-63.73333333333327,-75.4512635379061
1751260320,188.3,190,187.75,188.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.013753298503442,37.61833249060975,-58.666666666666664,-72.02166064981951
1751260380,188.4,188.9,185.65,185.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.01978818564819,25.776741938213803,-76.26666666666657,-83.93501805054146
1751260440,185.6,188.3,185.6,186.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.919130106510968,19.650890530220867,-70.13333333333321,-79.783393501805
1751260500,186.6,188.4,185.75,188.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.753584239503454,15.23083417722087,-60.60606060606059,-74.18772563176894
1751260560,189.2,189.9,186.75,189.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.954699937058596,19.209138094357673,-53.82436260623228,-70.57761732851985
1751260620,189.55,190.55,186.8,187.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.21689524897476,25.308393141845603,-56.86900958466455,-75.18382352941178
1751260680,186.8,187.4,182.4,183.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.097493002283723,27.423029396105694,-78.71485943775099,-88.37719298245612
1751260740,184.55,185.25,179.25,181.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.061405708071382,21.125264653109955,-85.65891472868222,-91.06280193236718
1751260800,180.75,182.4,176,178.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.473903143468002e-15,10.386299570118366,-82.47422680412365,-89.35281837160747
1751260860,179.4,180.3,177.35,180.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.265540227237626,5.108981978436333,-70.44673539518895,-82.04592901878908
1751260920,179.8,182.35,179.6,182.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.712829144008523,10.659456457082046,-56.701030927835006,-73.6951983298538
1751260980,182.3,185.5,181.7,184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.458458842617695,28.478942737954615,-45.01718213058424,-66.59707724425886
1751261040,183.9,187.5,183.9,187.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.5262519487134,53.23251331177986,-20.962199312714837,-51.98329853862211
1751261100,187.65,190.1,187.2,187.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.41229636527582,76.13233571886896,-20.27491408934718,-51.56576200417537
1751261160,188.25,190,186.4,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,91.64618277132973,-7.801418439716275,-45.72025052192064
1751261220,188.95,189.75,187.55,189.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,98.1374321217586,-2.48226950354606,-42.58872651356991
1751261280,189.3,189.9,186.65,186.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.16999654536914,97.05666551512304,-24.468085106382908,-55.53235908141957
1751261340,186.95,187.45,184.9,187.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.46602877157909,91.8786751056494,-21.568627450980394,-52.60960334029228
1751261400,186.75,187.2,184.5,186.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.59071415157177,84.07557982284,-30.000000000000053,-54.27974947807936
1751261460,187.15,189.4,182.85,184.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.52269043878157,77.5264777873108,-62.49999999999996,-63.048016701461385
1751261520,185.1,188.35,184.05,187.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.48216186598773,73.53185548544701,-38.62068965517218,-52.81837160751559
1751261580,187.4,188.95,184.45,184.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.77225553918744,70.59236928131891,-71.72413793103432,-62.83924843423795
1751261640,184.55,184.6,181.05,182.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.115765887458714,66.79006109754462,-79.32960893854752,-70.4496788008565
1751261700,183.3,184,180.75,181.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.52692890070929,53.471650109118464,-92.34972677595641,-76.14879649890595
1751261760,181.3,183.75,181.3,181.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.984051902166799,35.20891556344491,-90.16393442622945,-72.9016786570743
1751261820,181.4,183,181,181.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7317773218129453,16.08091937489633,-89.01734104046257,-67.7053824362607
1751261880,182.5,182.5,179.15,181.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9010469794863813,6.205625401155359,-78.04878048780488,-66.56346749226005
1751261940,181.3,182,179.8,182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.183777247270818,3.9388671828567148,-72.19512195121956,-58.76288659793818
1751262000,182.1,183.8,181.2,183.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.346590374292017,9.143804867016405,-57.65306122448966,-49.828178694158034
1751262060,183.65,185.9,182.7,185.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.51065404995192,25.34700722383825,-31.122448979591717,-31.958762886597953
1751262120,185.9,191.45,185.9,190.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.35602172751756,50.071088717253836,-10.97560975609753,-8.737864077669872
1751262180,189.9,190.65,186.7,186.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.3731319409864,73.07993590615196,-38.617886178861845,-30.74433656957931
1751262240,186.4,186.55,173.85,178.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.03979860765306,73.92298409205233,-73.57954545454541,-73.57954545454541
1751262300,178.7,179.25,175.9,178.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.706465274319722,54.03979860765306,-75.56818181818174,-75.56818181818174
1751262360,178.2,179.2,177.65,179.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4693067746525212,26.071856885541774,-69.60227272727275,-69.60227272727275
1751262420,179.55,180.2,177.05,177.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4693067746525212,9.215026274541595,-79.2613636363636,-79.2613636363636
1751262480,178.05,178.1,172.1,174.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4693067746525212,3.469306774652527,-89.6640826873385,-89.6640826873385
1751262540,174.6,175.9,173.65,174.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0888416707240998,3.0091517400097203,-86.04651162790688,-86.04651162790688
1751262600,174.9,175.5,172.5,173.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0888416707240998,2.5489967053669127,-94.57364341085265,-94.57364341085265
1751262660,173.35,176.25,171.5,176.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.049432259985059,5.075705200477759,-75.1958224543081,-76.19047619047618
1751262720,176.7,177.55,176.3,177.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.12867634712406,11.422316759277743,-60.465116279069875,-70.17543859649126
1751262780,177.8,181.4,176.75,181.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.794146299133935,24.99075163541436,0,-50.375939849624004
1751262840,181.35,184.75,181.35,184.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.62539662170732,41.84940642265511,-2.6415094339622214,-35.33834586466159
1751262900,184,186,183.2,183.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.44722828649596,59.62225706911241,-19.310344827586285,-41.35338345864664
1751262960,183.55,185,182.3,182.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.47111246044784,72.51457912288372,-22.413793103448278,-43.60902255639095
1751263020,182.1,183.7,180.05,180.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.95507868951681,76.95780647882022,-41.03448275862061,-57.14285714285706
1751263080,181.2,181.6,179,181.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.23854573610822,77.2215789620243,-31.379310344827665,-50.12531328320805
1751263140,181.4,182.75,180.95,182.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.64195312442179,74.94519251668228,-24.482758620689733,-45.11278195488725
1751263200,181.6,182.85,180,181.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.7386817237467,75.8730601947589,-49.4845360824744,-51.37844611528825
1751263260,180.9,184.8,180.9,184.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.66190496312127,79.34751327042993,-17.8378378378379,-35.588972431077686
1751263320,184.8,186.5,183.9,184.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.76575115746364,84.7221126147772,-28.666666666666742,-35.588972431077686
1751263380,184.2,185,183.3,183.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.86945396004613,91.432370026877,-35.33333333333341,-38.09523809523809
1751263440,183,183.8,182.2,183.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.15873114925766,93.93131208892248,-40.66666666666682,-40.10025062656644
1751263500,183.35,186.3,182.5,186.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.29545677397329,94.77454729442569,-2.666666666666515,-25.81453634085203
1751263560,186,187.8,186,187.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.15255156449594,93.86891316257562,-7.386363636363692,-21.553884711779375
