datetime,open,high,low,close,Call
2025-06-30 09:15:00,240.0,259.95,228.05,229.2,0
2025-06-30 09:16:00,228.9,232.8,221.6,224.4,0
2025-06-30 09:17:00,223.95,223.95,215.25,216.25,0
2025-06-30 09:18:00,214.7,222.7,210.15,213.2,0
2025-06-30 09:19:00,210.9,222.95,210.05,222.55,0
2025-06-30 09:20:00,221.0,221.0,215.1,216.05,0
2025-06-30 09:21:00,219.0,220.55,214.25,219.3,0
2025-06-30 09:22:00,218.8,228.8,218.8,227.5,0
2025-06-30 09:23:00,226.35,232.0,222.15,229.1,0
2025-06-30 09:24:00,229.0,235.9,227.7,234.15,0
2025-06-30 09:25:00,233.45,234.6,231.1,234.15,0
2025-06-30 09:26:00,232.0,239.45,224.1,239.45,0
2025-06-30 09:27:00,241.75,244.65,238.25,240.6,0
2025-06-30 09:28:00,239.0,242.9,237.6,239.3,0
2025-06-30 09:29:00,238.2,238.55,228.05,228.05,0
2025-06-30 09:30:00,227.4,228.55,212.4,212.4,0
2025-06-30 09:31:00,213.1,218.95,213.1,216.3,0
2025-06-30 09:32:00,217.1,221.0,214.2,214.2,0
2025-06-30 09:33:00,213.6,214.75,203.05,209.8,0
2025-06-30 09:34:00,210.85,211.9,207.55,209.5,0
2025-06-30 09:35:00,210.05,213.8,208.9,212.8,0
2025-06-30 09:36:00,212.3,212.3,202.7,209.45,0
2025-06-30 09:37:00,210.25,211.05,202.0,202.95,0
2025-06-30 09:38:00,203.35,212.1,202.75,211.6,0
2025-06-30 09:39:00,210.95,216.35,207.05,207.35,0
2025-06-30 09:40:00,209.4,212.0,208.15,208.95,0
2025-06-30 09:41:00,209.3,209.3,204.85,206.45,0
2025-06-30 09:42:00,205.6,206.5,196.2,198.1,0
2025-06-30 09:43:00,199.65,205.65,199.65,205.15,0
2025-06-30 09:44:00,206.0,207.9,204.6,206.65,0
2025-06-30 09:45:00,206.45,206.45,194.75,202.15,0
2025-06-30 09:46:00,201.25,207.15,199.85,207.15,0
2025-06-30 09:47:00,208.05,208.05,203.85,204.55,0
2025-06-30 09:48:00,205.05,206.6,200.1,201.7,0
2025-06-30 09:49:00,202.7,202.7,198.4,198.6,0
2025-06-30 09:50:00,199.2,202.2,198.1,200.4,0
2025-06-30 09:51:00,199.35,199.35,192.2,193.15,0
2025-06-30 09:52:00,193.85,199.0,192.6,198.6,0
2025-06-30 09:53:00,198.25,199.35,194.55,197.15,0
2025-06-30 09:54:00,197.6,197.6,193.3,193.8,0
2025-06-30 09:55:00,194.45,198.75,191.4,197.8,0
2025-06-30 09:56:00,197.1,200.25,195.2,199.25,0
2025-06-30 09:57:00,199.95,204.75,199.65,203.4,0
2025-06-30 09:58:00,203.25,203.8,200.4,201.45,0
2025-06-30 09:59:00,202.05,202.05,191.0,191.2,0
2025-06-30 10:00:00,190.15,194.5,190.15,193.9,0
2025-06-30 10:01:00,193.55,193.55,184.5,186.85,0
2025-06-30 10:02:00,188.0,189.3,185.9,187.7,0
2025-06-30 10:03:00,188.4,194.95,188.15,194.95,0
2025-06-30 10:04:00,194.7,204.0,194.05,204.0,0
2025-06-30 10:05:00,203.45,209.8,202.25,206.7,0
2025-06-30 10:06:00,206.95,207.25,204.0,205.9,0
2025-06-30 10:07:00,205.5,206.9,198.4,200.25,0
2025-06-30 10:08:00,200.2,201.2,195.3,198.4,0
2025-06-30 10:09:00,198.0,198.4,194.4,198.0,0
2025-06-30 10:10:00,197.9,206.5,196.1,206.5,0
2025-06-30 10:11:00,206.45,208.4,205.4,206.55,0
2025-06-30 10:12:00,206.9,208.0,204.3,205.75,0
2025-06-30 10:13:00,205.5,210.6,205.5,207.7,0
2025-06-30 10:14:00,207.9,208.35,200.45,200.7,0
2025-06-30 10:15:00,200.8,204.8,200.8,204.0,0
2025-06-30 10:16:00,203.55,203.55,199.25,199.25,0
2025-06-30 10:17:00,198.15,200.85,198.15,199.95,0
2025-06-30 10:18:00,201.0,206.9,200.8,206.85,0
2025-06-30 10:19:00,206.25,208.9,204.5,208.9,0
2025-06-30 10:20:00,207.85,208.4,204.05,204.55,0
2025-06-30 10:21:00,204.0,204.0,193.4,197.1,0
2025-06-30 10:22:00,196.9,197.4,193.0,194.0,0
2025-06-30 10:23:00,195.2,195.2,192.65,192.65,0
2025-06-30 10:24:00,192.6,193.65,190.3,192.0,0
2025-06-30 10:25:00,192.15,193.65,190.65,192.05,0
2025-06-30 10:26:00,192.3,193.65,188.7,193.1,0
2025-06-30 10:27:00,193.45,194.0,190.65,191.4,0
2025-06-30 10:28:00,192.25,192.9,187.1,187.6,0
2025-06-30 10:29:00,187.15,190.8,186.05,189.0,0
2025-06-30 10:30:00,189.4,191.7,188.4,189.2,0
2025-06-30 10:31:00,189.15,191.3,188.3,190.35,0
2025-06-30 10:32:00,189.75,189.75,186.5,187.4,0
2025-06-30 10:33:00,188.4,192.75,187.7,192.75,0
2025-06-30 10:34:00,192.7,193.4,190.9,192.2,0
2025-06-30 10:35:00,193.95,197.65,192.7,196.4,0
2025-06-30 10:36:00,196.55,199.95,196.55,199.0,0
2025-06-30 10:37:00,198.85,199.35,196.65,199.05,0
2025-06-30 10:38:00,198.75,198.85,195.4,196.5,0
2025-06-30 10:39:00,196.1,196.85,190.4,190.4,0
2025-06-30 10:40:00,189.4,193.65,189.05,191.2,0
2025-06-30 10:41:00,191.75,192.15,181.2,188.0,0
2025-06-30 10:42:00,188.3,190.0,187.75,188.95,0
2025-06-30 10:43:00,188.4,188.9,185.65,185.65,0
2025-06-30 10:44:00,185.6,188.3,185.6,186.8,0
2025-06-30 10:45:00,186.6,188.4,185.75,188.35,0
2025-06-30 10:46:00,189.2,189.9,186.75,189.35,0
2025-06-30 10:47:00,189.55,190.55,186.8,187.95,0
2025-06-30 10:48:00,186.8,187.4,182.4,183.85,0
2025-06-30 10:49:00,184.55,185.25,179.25,181.1,0
2025-06-30 10:50:00,180.75,182.4,176.0,178.55,0
2025-06-30 10:51:00,179.4,180.3,177.35,180.3,0
2025-06-30 10:52:00,179.8,182.35,179.6,182.3,0
2025-06-30 10:53:00,182.3,185.5,181.7,184.0,0
2025-06-30 10:54:00,183.9,187.5,183.9,187.5,0
2025-06-30 10:55:00,187.65,190.1,187.2,187.6,0
2025-06-30 10:56:00,188.25,190.0,186.4,189.0,0
2025-06-30 10:57:00,188.95,189.75,187.55,189.75,0
2025-06-30 10:58:00,189.3,189.9,186.65,186.65,0
2025-06-30 10:59:00,186.95,187.45,184.9,187.35,0
2025-06-30 11:00:00,186.75,187.2,184.5,186.95,0
2025-06-30 11:01:00,187.15,189.4,182.85,184.85,0
2025-06-30 11:02:00,185.1,188.35,184.05,187.3,0
