date,Daily Pivot,Daily BC,Daily TC,CPR_Width,CPR_Width_Pct,CPR_Classification
2025-06-09,24901.33333333333,24850.475,24952.191666666666,101.71666666666715,0.40847879631612966,Wide
2025-06-10,25113.483333333337,25108.341666666667,25118.625,10.283333333332848,0.04094745916701923,Narrow
2025-06-11,25119.666666666668,25111.958333333336,25127.375,15.416666666664241,0.06137289507556194,Narrow
2025-06-12,25148.36666666667,25144.88333333334,25151.85,6.966666666659876,0.027702262970000207,Narrow
2025-06-13,24970.1,24929.15,25011.050000000003,81.90000000000146,0.32799227876540926,Wide
