datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-06-25 09:15:00,25156.3,25167.6,25140.75,25147.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:16:00,25146.6,25146.9,25125.05,25132.7,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:17:00,25133.05,25159.7,25131.1,25159.7,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:18:00,25157.9,25164.8,25152.8,25154.9,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:19:00,25153.25,25166.2,25150.75,25161.7,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:20:00,25161.85,25169.5,25159.25,25168.15,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:21:00,25168.2,25184.95,25166.95,25182.05,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:22:00,25182.7,25182.7,25170.2,25170.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:23:00,25170.45,25172.05,25160.2,25160.8,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:24:00,25160.4,25161.95,25148.95,25155.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:25:00,25154.5,25177.75,25154.5,25176.15,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:26:00,25175.4,25175.65,25171.0,25172.8,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:27:00,25171.8,25176.65,25171.25,25171.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
2025-06-25 09:28:00,25171.95,25171.95,25158.75,25159.6,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,0,0,0,0,0,0
