date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
2506,Put,Reversal Strategy,2025-06-25 09:50:00,2025-06-25 09:51:00,89.05,82.81649999999999,82.81649999999999,95.2835,-6.2335000000000065,Stop Loss (7%)
2506,Put,Reversal Strategy,2025-06-25 09:55:00,2025-06-25 10:00:00,85.0,79.05,79.05,90.95,-5.950000000000003,Stop Loss (7%)
2506,Put,Reversal Strategy,2025-06-25 09:57:00,2025-06-25 10:00:00,85.7,79.701,79.701,91.69900000000001,-5.999000000000009,Stop Loss (7%)
2506,Put,Reversal Strategy,2025-06-25 10:04:00,2025-06-25 10:11:00,84.0,89.88000000000001,78.11999999999999,89.88000000000001,5.88000000000001,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 10:07:00,2025-06-25 10:08:00,83.85,89.7195,77.98049999999999,89.7195,5.869500000000002,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 10:18:00,2025-06-25 10:25:00,156.8,167.776,145.824,167.776,10.975999999999999,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 10:44:00,2025-06-25 10:45:00,76.0,81.32000000000001,70.67999999999999,81.32000000000001,5.320000000000007,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 10:49:00,2025-06-25 10:52:00,156.9,167.883,145.917,167.883,10.983000000000004,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 10:58:00,2025-06-25 11:05:00,71.75,66.72749999999999,66.72749999999999,76.77250000000001,-5.022500000000008,Stop Loss (7%)
2506,Call,Reversal Strategy,2025-06-25 11:16:00,2025-06-25 11:21:00,155.75,166.6525,144.8475,166.6525,10.902500000000003,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 11:35:00,2025-06-25 12:01:00,66.15,70.7805,61.5195,70.7805,4.630499999999998,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 11:50:00,2025-06-25 12:01:00,160.65,149.40449999999998,149.40449999999998,171.89550000000003,-11.245500000000021,Stop Loss (7%)
2506,Call,Reversal Strategy,2025-06-25 12:23:00,2025-06-25 12:25:00,155.0,165.85000000000002,144.14999999999998,165.85000000000002,10.850000000000023,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 12:43:00,2025-06-25 12:48:00,62.2,66.554,57.846,66.554,4.353999999999999,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 12:54:00,2025-06-25 12:57:00,153.5,164.245,142.755,164.245,10.745000000000005,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 13:19:00,2025-06-25 13:22:00,53.5,49.754999999999995,49.754999999999995,57.245000000000005,-3.7450000000000045,Stop Loss (7%)
2506,Put,Reversal Strategy,2025-06-25 13:33:00,2025-06-25 13:39:00,48.35,51.734500000000004,44.9655,51.734500000000004,3.3845000000000027,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 14:07:00,2025-06-25 14:12:00,181.8,194.526,169.074,194.526,12.725999999999999,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 14:31:00,2025-06-25 14:33:00,47.05,50.3435,43.756499999999996,50.3435,3.2935000000000016,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 14:35:00,2025-06-25 14:44:00,184.05,196.93350000000004,171.16649999999998,196.93350000000004,12.883500000000026,Target Profit (7%)
2506,Put,Reversal Strategy,2025-06-25 15:08:00,2025-06-25 15:09:00,50.0,53.5,46.5,53.5,3.5,Target Profit (7%)
2506,Call,Reversal Strategy,2025-06-25 15:27:00,2025-06-25 15:29:00,173.4,175.1,161.262,185.538,1.6999999999999886,End of Day
