date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
2506,Put,Reversal Strategy v2,2025-06-25 10:09:00,2025-06-25 10:17:00,86.05,80.0265,80.0265,92.0735,-6.0234999999999985,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 10:19:00,2025-06-25 10:25:00,156.9,167.883,145.917,167.883,10.983000000000004,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 10:46:00,2025-06-25 10:47:00,80.5,74.865,74.865,86.135,-5.635000000000005,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 10:51:00,2025-06-25 10:53:00,159.7,170.879,148.521,170.879,11.179000000000002,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 10:58:00,2025-06-25 11:05:00,71.75,66.72749999999999,66.72749999999999,76.77250000000001,-5.022500000000008,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 11:20:00,2025-06-25 11:31:00,164.3,175.80100000000002,152.799,175.80100000000002,11.501000000000005,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 11:46:00,2025-06-25 12:01:00,68.4,73.18800000000002,63.612,73.18800000000002,4.788000000000011,Target Profit (7%)
2506,Call,Reversal Strategy v2,2025-06-25 11:57:00,2025-06-25 12:01:00,163.2,151.77599999999998,151.77599999999998,174.624,-11.424000000000007,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 12:17:00,2025-06-25 12:19:00,150.5,139.965,139.965,161.035,-10.534999999999997,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 12:25:00,2025-06-25 12:37:00,160.0,171.20000000000002,148.79999999999998,171.20000000000002,11.200000000000017,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 12:47:00,2025-06-25 12:56:00,64.25,59.7525,59.7525,68.7475,-4.497500000000002,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 12:57:00,2025-06-25 13:04:00,160.7,171.94899999999998,149.451,171.94899999999998,11.248999999999995,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 13:51:00,2025-06-25 13:55:00,50.25,53.767500000000005,46.732499999999995,53.767500000000005,3.5175000000000054,Target Profit (7%)
2506,Call,Reversal Strategy v2,2025-06-25 14:10:00,2025-06-25 14:27:00,191.15,204.53050000000002,177.7695,204.53050000000002,13.380500000000012,Target Profit (7%)
2506,Put,Reversal Strategy v2,2025-06-25 14:34:00,2025-06-25 14:35:00,51.75,48.1275,48.1275,55.3725,-3.6225000000000023,Stop Loss (7%)
2506,Call,Reversal Strategy v2,2025-06-25 14:36:00,2025-06-25 15:07:00,188.0,174.83999999999997,174.83999999999997,201.16000000000003,-13.160000000000025,Stop Loss (7%)
2506,Put,Reversal Strategy v2,2025-06-25 15:22:00,2025-06-25 15:26:00,51.1,47.522999999999996,47.522999999999996,54.67700000000001,-3.5770000000000053,Stop Loss (7%)
