datetime,open,high,low,close,Put,Put_v2
2025-07-08 09:15:00,205.0,214.95,198.45,198.7,0,0
2025-07-08 09:16:00,198.3,210.0,198.3,206.9,0,0
2025-07-08 09:17:00,205.8,208.05,200.5,201.8,0,0
2025-07-08 09:18:00,203.0,207.9,202.2,204.0,0,0
2025-07-08 09:19:00,201.0,204.15,194.6,195.05,0,0
2025-07-08 09:20:00,196.2,197.35,187.9,190.1,0,0
2025-07-08 09:21:00,188.1,189.7,177.6,178.4,0,0
2025-07-08 09:22:00,175.0,178.75,170.0,174.75,0,0
2025-07-08 09:23:00,174.35,177.0,173.0,173.35,0,0
2025-07-08 09:24:00,172.8,172.85,168.15,169.05,0,0
2025-07-08 09:25:00,167.45,169.8,165.0,167.4,0,0
2025-07-08 09:26:00,167.5,169.25,163.3,164.0,0,0
2025-07-08 09:27:00,164.1,167.0,161.0,162.3,0,0
2025-07-08 09:28:00,163.85,169.85,163.85,167.65,0,0
2025-07-08 09:29:00,167.75,171.05,165.85,169.85,0,0
2025-07-08 09:30:00,168.55,168.55,156.05,157.3,0,0
2025-07-08 09:31:00,160.05,169.55,158.8,168.45,1,0
2025-07-08 09:32:00,167.75,173.45,167.75,173.45,0,0
2025-07-08 09:33:00,172.8,176.4,169.55,174.25,0,0
2025-07-08 09:34:00,174.45,176.65,171.7,175.15,0,0
2025-07-08 09:35:00,174.85,179.2,170.3,170.3,0,0
2025-07-08 09:36:00,170.95,173.9,168.0,171.5,0,0
2025-07-08 09:37:00,173.2,174.35,169.35,171.0,0,0
2025-07-08 09:38:00,171.6,173.15,169.1,169.6,0,0
2025-07-08 09:39:00,168.05,170.55,168.0,168.15,0,0
2025-07-08 09:40:00,168.1,169.8,162.6,164.5,0,0
2025-07-08 09:41:00,164.45,165.65,160.75,163.7,0,0
2025-07-08 09:42:00,163.5,165.75,162.0,164.4,0,0
2025-07-08 09:43:00,164.75,165.8,161.8,162.4,0,0
2025-07-08 09:44:00,162.35,170.45,162.35,170.4,1,0
2025-07-08 09:45:00,170.2,173.6,166.3,166.3,0,0
2025-07-08 09:46:00,166.45,166.45,161.5,162.9,0,0
2025-07-08 09:47:00,162.85,166.0,160.45,165.6,0,0
2025-07-08 09:48:00,166.0,167.9,164.25,164.25,0,0
2025-07-08 09:49:00,164.0,166.45,163.75,165.1,1,0
2025-07-08 09:50:00,163.75,166.1,162.85,163.2,0,0
2025-07-08 09:51:00,162.95,164.65,162.65,163.75,0,0
2025-07-08 09:52:00,164.45,170.55,164.2,170.4,0,1
2025-07-08 09:53:00,170.3,171.4,167.75,169.25,0,0
2025-07-08 09:54:00,169.1,172.15,168.65,171.4,0,0
2025-07-08 09:55:00,172.0,175.0,171.1,172.55,0,0
2025-07-08 09:56:00,171.2,173.25,167.4,169.45,0,0
2025-07-08 09:57:00,169.75,172.8,167.75,172.8,0,0
2025-07-08 09:58:00,173.45,178.8,173.4,178.8,0,0
2025-07-08 09:59:00,177.15,178.2,175.05,177.15,0,0
2025-07-08 10:00:00,177.95,190.9,176.9,184.75,0,0
2025-07-08 10:01:00,184.6,185.4,175.45,175.95,0,0
2025-07-08 10:02:00,175.7,179.4,175.1,179.4,0,0
2025-07-08 10:03:00,179.4,181.2,178.05,180.65,0,0
2025-07-08 10:04:00,179.9,180.8,176.4,178.9,0,0
2025-07-08 10:05:00,178.75,180.0,177.5,179.4,0,0
2025-07-08 10:06:00,178.3,180.9,176.95,178.05,0,0
2025-07-08 10:07:00,177.7,182.4,173.75,181.35,0,0
2025-07-08 10:08:00,180.5,180.75,178.1,180.5,0,0
2025-07-08 10:09:00,179.5,182.2,178.7,181.85,0,0
2025-07-08 10:10:00,182.2,183.55,178.5,178.5,0,0
2025-07-08 10:11:00,178.7,181.6,178.1,179.85,0,0
2025-07-08 10:12:00,180.25,181.5,178.1,178.55,0,0
2025-07-08 10:13:00,177.65,185.25,177.65,183.6,0,0
2025-07-08 10:14:00,184.2,184.85,179.2,179.2,0,0
2025-07-08 10:15:00,179.8,183.0,179.0,181.85,0,0
2025-07-08 10:16:00,181.5,184.0,181.1,181.1,0,0
2025-07-08 10:17:00,180.75,183.8,180.75,182.9,0,0
2025-07-08 10:18:00,182.1,184.4,176.05,176.05,0,0
2025-07-08 10:19:00,175.7,176.8,169.9,171.85,0,0
2025-07-08 10:20:00,171.7,174.4,171.7,173.3,0,0
2025-07-08 10:21:00,173.25,183.55,173.25,182.85,0,0
2025-07-08 10:22:00,182.25,185.35,179.55,180.15,0,0
2025-07-08 10:23:00,180.45,183.3,180.45,183.0,0,0
2025-07-08 10:24:00,183.3,183.8,180.7,182.5,0,0
2025-07-08 10:25:00,181.85,183.0,180.45,181.15,0,0
2025-07-08 10:26:00,181.15,182.25,180.15,181.0,0,0
2025-07-08 10:27:00,181.2,182.7,180.4,182.0,0,0
2025-07-08 10:28:00,182.8,185.1,180.9,182.2,0,0
2025-07-08 10:29:00,182.4,183.75,180.0,181.05,0,0
2025-07-08 10:30:00,180.55,183.0,179.1,183.0,0,0
2025-07-08 10:31:00,183.4,190.1,183.4,187.25,0,0
2025-07-08 10:32:00,187.35,189.0,182.45,183.8,0,0
2025-07-08 10:33:00,184.0,184.9,180.65,180.8,0,0
2025-07-08 10:34:00,180.95,183.2,177.0,177.0,0,0
2025-07-08 10:35:00,176.6,177.5,175.1,175.65,0,0
2025-07-08 10:36:00,175.75,177.65,174.1,177.65,0,0
2025-07-08 10:37:00,177.4,177.75,175.35,176.4,0,0
2025-07-08 10:38:00,176.15,176.85,173.3,173.65,0,0
2025-07-08 10:39:00,173.55,175.5,173.15,175.5,0,0
2025-07-08 10:40:00,175.0,176.35,173.15,174.45,0,0
2025-07-08 10:41:00,175.0,175.15,173.25,173.95,0,0
2025-07-08 10:42:00,173.8,176.6,172.45,175.85,0,0
2025-07-08 10:43:00,175.85,178.55,175.85,176.2,0,0
2025-07-08 10:44:00,175.95,178.5,175.7,178.05,0,0
2025-07-08 10:45:00,177.55,178.65,177.0,177.65,0,0
2025-07-08 10:46:00,177.3,180.35,176.6,179.8,0,0
2025-07-08 10:47:00,180.0,181.2,178.2,178.6,0,0
2025-07-08 10:48:00,179.1,182.1,179.0,181.7,0,1
2025-07-08 10:49:00,181.8,183.25,180.8,180.8,0,0
2025-07-08 10:50:00,181.0,182.0,177.35,179.9,0,0
2025-07-08 10:51:00,179.7,180.65,177.9,179.85,0,0
2025-07-08 10:52:00,180.25,181.05,179.15,180.0,0,0
2025-07-08 10:53:00,179.95,179.95,178.4,179.9,0,0
2025-07-08 10:54:00,179.85,180.25,176.4,180.25,0,0
2025-07-08 10:55:00,180.4,180.75,177.3,177.5,0,0
2025-07-08 10:56:00,177.2,177.5,174.45,174.45,0,0
2025-07-08 10:57:00,174.65,177.4,174.25,175.75,0,0
2025-07-08 10:58:00,175.4,176.45,170.2,170.2,0,0
2025-07-08 10:59:00,170.9,172.3,170.0,172.1,0,0
2025-07-08 11:00:00,169.45,174.8,169.2,174.4,1,0
2025-07-08 11:01:00,174.6,175.85,173.7,175.35,0,0
2025-07-08 11:02:00,174.9,176.5,173.65,176.5,0,1
2025-07-08 11:03:00,175.9,179.0,175.5,177.2,0,0
2025-07-08 11:04:00,177.05,178.4,176.65,177.8,0,0
2025-07-08 11:05:00,178.4,178.7,176.4,177.2,0,0
2025-07-08 11:06:00,178.4,179.1,176.65,177.25,0,0
2025-07-08 11:07:00,176.75,179.8,176.1,179.8,0,0
2025-07-08 11:08:00,179.15,180.05,178.15,178.75,0,0
2025-07-08 11:09:00,178.8,182.65,178.3,181.7,0,0
2025-07-08 11:10:00,181.35,182.2,177.85,177.9,0,0
2025-07-08 11:11:00,178.05,178.35,177.05,178.1,0,0
2025-07-08 11:12:00,178.05,179.55,177.75,179.2,0,0
2025-07-08 11:13:00,178.85,181.25,178.85,179.9,0,0
2025-07-08 11:14:00,179.55,179.8,177.65,179.5,0,0
2025-07-08 11:15:00,179.2,179.7,177.75,177.75,0,0
2025-07-08 11:16:00,177.75,178.0,176.3,177.9,0,0
2025-07-08 11:17:00,177.9,178.0,175.55,175.6,0,0
2025-07-08 11:18:00,176.15,179.45,175.1,179.45,0,0
2025-07-08 11:19:00,179.8,180.8,176.65,176.65,0,0
2025-07-08 11:20:00,176.65,177.2,175.25,176.95,0,0
2025-07-08 11:21:00,176.6,177.55,176.3,176.4,0,0
2025-07-08 11:22:00,176.6,179.45,175.25,179.45,0,0
2025-07-08 11:23:00,179.15,182.05,177.9,178.1,0,0
2025-07-08 11:24:00,178.15,179.3,178.15,178.7,0,0
2025-07-08 11:25:00,178.95,179.95,177.0,179.0,0,0
2025-07-08 11:26:00,178.3,178.5,176.55,177.8,0,0
2025-07-08 11:27:00,177.7,178.15,176.15,176.25,0,0
2025-07-08 11:28:00,176.75,178.8,176.1,177.7,0,0
2025-07-08 11:29:00,178.1,178.5,174.6,175.3,0,0
2025-07-08 11:30:00,175.0,176.2,171.45,172.15,0,0
2025-07-08 11:31:00,172.6,175.0,172.6,173.55,0,0
2025-07-08 11:32:00,173.65,176.4,173.4,175.2,1,0
2025-07-08 11:33:00,175.75,175.85,174.0,175.75,0,0
2025-07-08 11:34:00,175.7,176.0,174.15,174.75,0,0
2025-07-08 11:35:00,175.0,175.5,173.2,175.05,0,0
2025-07-08 11:36:00,175.1,177.85,174.85,177.4,0,1
2025-07-08 11:37:00,177.0,178.85,176.6,178.85,0,0
2025-07-08 11:38:00,178.55,179.4,177.6,177.6,0,0
2025-07-08 11:39:00,177.85,178.8,176.8,178.4,0,0
2025-07-08 11:40:00,177.5,180.35,177.5,179.75,0,0
2025-07-08 11:41:00,179.4,180.7,179.05,179.65,0,0
2025-07-08 11:42:00,180.4,181.55,179.0,179.0,0,0
2025-07-08 11:43:00,178.55,179.25,177.95,179.25,0,0
2025-07-08 11:44:00,179.0,180.85,178.7,180.1,0,0
2025-07-08 11:45:00,179.95,181.0,178.5,180.65,0,0
2025-07-08 11:46:00,181.3,183.05,180.75,180.75,0,0
2025-07-08 11:47:00,180.65,180.65,178.3,178.85,0,0
2025-07-08 11:48:00,179.0,181.15,178.45,180.15,0,0
2025-07-08 11:49:00,180.5,181.0,179.0,179.0,0,0
2025-07-08 11:50:00,179.5,181.5,179.45,180.5,0,0
2025-07-08 11:51:00,181.15,181.15,176.45,176.55,0,0
2025-07-08 11:52:00,176.45,180.15,176.45,179.75,0,0
2025-07-08 11:53:00,180.05,180.5,178.75,178.85,0,0
2025-07-08 11:54:00,178.85,179.3,178.0,178.0,0,0
2025-07-08 11:55:00,178.35,179.0,177.75,179.0,0,0
2025-07-08 11:56:00,178.45,178.7,176.25,176.4,0,0
2025-07-08 11:57:00,176.6,177.2,175.6,175.95,0,0
2025-07-08 11:58:00,176.2,177.45,175.95,177.2,0,0
2025-07-08 11:59:00,177.2,178.0,176.4,177.9,0,0
2025-07-08 12:00:00,177.6,177.85,176.55,176.7,0,0
2025-07-08 12:01:00,176.95,178.0,176.55,177.35,0,0
2025-07-08 12:02:00,177.4,179.85,177.4,179.25,0,0
2025-07-08 12:03:00,179.75,180.3,177.2,177.4,0,0
2025-07-08 12:04:00,177.3,178.95,177.2,177.4,0,0
2025-07-08 12:05:00,177.35,177.35,172.95,172.95,0,0
2025-07-08 12:06:00,173.15,175.6,173.15,175.6,0,0
2025-07-08 12:07:00,174.75,176.75,174.75,176.0,1,0
2025-07-08 12:08:00,176.25,176.55,174.05,174.3,0,0
2025-07-08 12:09:00,174.05,174.25,172.1,172.1,0,0
2025-07-08 12:10:00,172.3,173.9,171.6,173.9,0,0
2025-07-08 12:11:00,173.55,174.3,172.6,173.0,0,0
2025-07-08 12:12:00,172.6,173.9,172.6,172.95,0,0
2025-07-08 12:13:00,172.9,174.9,172.9,174.85,1,0
2025-07-08 12:14:00,174.3,174.95,173.6,174.95,0,0
2025-07-08 12:15:00,174.6,175.0,173.4,174.0,0,0
2025-07-08 12:16:00,173.75,174.05,171.9,173.5,0,0
2025-07-08 12:17:00,173.55,174.25,173.0,173.75,1,0
2025-07-08 12:18:00,174.2,174.5,172.0,172.2,0,0
2025-07-08 12:19:00,171.8,173.5,170.35,173.2,0,0
2025-07-08 12:20:00,173.15,173.8,172.2,173.35,1,0
2025-07-08 12:21:00,173.4,173.85,172.65,173.35,0,0
2025-07-08 12:22:00,173.5,174.9,172.3,172.3,0,0
2025-07-08 12:23:00,172.2,172.5,167.2,169.55,0,0
2025-07-08 12:24:00,169.65,170.05,168.5,170.05,0,0
2025-07-08 12:25:00,169.85,170.0,163.35,165.3,0,0
2025-07-08 12:26:00,165.6,165.6,161.6,162.15,0,0
2025-07-08 12:27:00,161.4,164.55,161.4,164.55,0,0
2025-07-08 12:28:00,164.7,164.85,163.7,163.75,0,0
2025-07-08 12:29:00,164.05,165.6,163.7,164.75,0,0
2025-07-08 12:30:00,164.85,164.85,162.0,164.0,0,0
2025-07-08 12:31:00,163.95,163.95,161.1,162.75,0,0
2025-07-08 12:32:00,162.3,162.3,159.15,159.15,0,0
2025-07-08 12:33:00,159.25,160.25,155.15,156.05,0,0
2025-07-08 12:34:00,155.85,158.55,155.7,158.0,0,0
2025-07-08 12:35:00,158.45,158.45,156.0,156.5,0,0
2025-07-08 12:36:00,155.8,158.7,155.1,158.05,0,0
2025-07-08 12:37:00,157.45,157.45,153.5,155.65,0,0
2025-07-08 12:38:00,155.85,158.95,155.6,157.55,0,0
2025-07-08 12:39:00,157.2,159.5,156.4,159.45,1,0
2025-07-08 12:40:00,159.05,162.95,159.05,162.8,0,0
2025-07-08 12:41:00,162.0,170.6,162.0,167.55,0,1
2025-07-08 12:42:00,166.65,166.65,158.95,161.0,0,0
2025-07-08 12:43:00,161.0,161.0,157.2,158.05,0,0
2025-07-08 12:44:00,158.0,159.75,157.95,158.5,0,0
2025-07-08 12:45:00,159.1,159.1,155.85,157.3,0,0
2025-07-08 12:46:00,157.05,158.5,157.05,158.1,0,0
2025-07-08 12:47:00,157.9,160.95,157.8,160.95,0,0
2025-07-08 12:48:00,160.95,161.6,158.8,159.5,0,0
2025-07-08 12:49:00,159.5,159.5,156.4,156.95,0,0
2025-07-08 12:50:00,157.2,158.0,155.8,156.2,0,0
2025-07-08 12:51:00,156.55,157.85,152.7,155.1,0,0
2025-07-08 12:52:00,154.8,155.2,153.5,153.85,0,0
2025-07-08 12:53:00,154.05,155.4,151.7,155.2,0,0
2025-07-08 12:54:00,155.6,155.8,154.9,155.05,0,0
2025-07-08 12:55:00,155.45,155.9,155.0,155.4,0,0
2025-07-08 12:56:00,155.5,155.7,153.7,154.75,0,0
2025-07-08 12:57:00,155.2,155.9,154.7,154.95,0,0
2025-07-08 12:58:00,155.15,157.4,155.15,156.55,0,0
2025-07-08 12:59:00,156.6,156.95,155.4,155.9,0,0
2025-07-08 13:00:00,156.0,158.1,154.4,154.7,0,0
2025-07-08 13:01:00,154.5,155.1,152.3,153.55,0,0
2025-07-08 13:02:00,153.3,155.0,153.3,153.9,0,0
2025-07-08 13:03:00,153.85,155.8,153.65,155.3,0,0
2025-07-08 13:04:00,155.45,155.7,153.3,153.8,0,0
2025-07-08 13:05:00,153.95,155.05,152.9,153.0,0,0
2025-07-08 13:06:00,153.1,153.85,148.4,149.85,0,0
2025-07-08 13:07:00,149.95,154.7,149.95,154.7,1,0
2025-07-08 13:08:00,154.4,154.7,153.85,154.6,0,0
2025-07-08 13:09:00,154.5,156.1,154.15,154.9,0,0
2025-07-08 13:10:00,154.65,155.35,154.4,154.8,0,0
2025-07-08 13:11:00,154.4,155.3,153.85,153.85,0,0
2025-07-08 13:12:00,153.75,154.35,153.05,153.65,0,0
2025-07-08 13:13:00,154.4,154.95,153.85,153.95,0,0
2025-07-08 13:14:00,153.9,154.45,153.0,153.9,0,0
2025-07-08 13:15:00,154.0,155.0,153.05,153.9,0,0
2025-07-08 13:16:00,153.9,154.05,151.35,152.1,0,0
2025-07-08 13:17:00,152.2,153.9,152.2,153.3,0,1
2025-07-08 13:18:00,153.0,153.5,152.0,152.45,0,0
2025-07-08 13:19:00,152.45,153.45,151.95,152.9,0,0
2025-07-08 13:20:00,152.5,152.95,150.8,152.0,0,0
2025-07-08 13:21:00,152.3,153.8,151.65,153.0,0,0
2025-07-08 13:22:00,153.0,155.9,152.35,155.9,0,0
2025-07-08 13:23:00,155.9,155.9,153.35,153.9,0,0
2025-07-08 13:24:00,154.0,154.95,152.9,154.8,0,0
2025-07-08 13:25:00,154.7,155.35,153.8,153.9,0,0
2025-07-08 13:26:00,153.7,156.95,153.7,155.85,0,0
2025-07-08 13:27:00,155.5,156.45,154.3,156.25,0,0
2025-07-08 13:28:00,156.15,156.25,153.55,153.55,0,0
2025-07-08 13:29:00,152.5,153.0,150.9,152.0,0,0
2025-07-08 13:30:00,151.75,155.4,151.75,154.45,0,0
2025-07-08 13:31:00,154.5,160.45,154.5,158.15,0,0
2025-07-08 13:32:00,157.9,157.95,156.1,156.8,0,0
2025-07-08 13:33:00,156.45,156.6,155.15,156.6,0,0
2025-07-08 13:34:00,156.5,158.4,156.25,157.7,0,0
2025-07-08 13:35:00,157.7,157.75,155.9,157.05,0,0
2025-07-08 13:36:00,157.2,158.1,156.4,158.1,0,0
2025-07-08 13:37:00,157.65,157.9,156.05,157.1,0,0
2025-07-08 13:38:00,156.8,158.2,156.4,158.2,0,0
2025-07-08 13:39:00,158.0,159.6,156.6,157.0,0,0
2025-07-08 13:40:00,156.8,157.55,155.5,156.65,0,0
2025-07-08 13:41:00,158.25,158.25,156.0,156.9,0,0
2025-07-08 13:42:00,156.65,157.7,155.6,156.6,0,0
2025-07-08 13:43:00,156.7,157.0,153.9,154.6,0,0
2025-07-08 13:44:00,154.75,155.25,154.15,155.25,0,0
2025-07-08 13:45:00,155.15,155.75,152.6,153.6,0,0
2025-07-08 13:46:00,153.5,154.7,152.6,154.05,0,0
2025-07-08 13:47:00,153.75,154.35,151.4,152.45,0,0
2025-07-08 13:48:00,152.6,153.4,152.0,153.15,0,0
2025-07-08 13:49:00,152.85,154.05,152.85,153.6,0,0
2025-07-08 13:50:00,153.5,153.75,149.8,149.8,0,0
2025-07-08 13:51:00,150.1,152.35,150.1,152.1,1,0
2025-07-08 13:52:00,152.6,152.6,150.0,150.75,0,0
2025-07-08 13:53:00,150.85,151.35,149.35,150.05,0,0
2025-07-08 13:54:00,150.2,151.05,150.0,150.1,0,0
2025-07-08 13:55:00,150.7,150.8,149.65,150.65,0,0
2025-07-08 13:56:00,150.55,152.0,150.55,151.4,0,0
2025-07-08 13:57:00,152.3,153.25,151.5,152.95,1,0
2025-07-08 13:58:00,153.0,153.25,152.05,153.05,0,0
2025-07-08 13:59:00,153.2,153.3,149.5,150.15,0,0
2025-07-08 14:00:00,149.9,152.6,149.35,152.6,0,0
2025-07-08 14:01:00,152.15,153.4,152.0,153.0,0,0
2025-07-08 14:02:00,152.95,153.9,152.7,153.5,0,0
2025-07-08 14:03:00,153.55,153.75,152.35,153.0,0,0
2025-07-08 14:04:00,153.1,153.9,151.8,152.0,0,0
2025-07-08 14:05:00,152.05,154.6,151.8,154.55,0,1
2025-07-08 14:06:00,154.6,155.5,154.5,155.15,0,0
2025-07-08 14:07:00,155.05,155.05,153.15,153.7,0,0
2025-07-08 14:08:00,153.8,153.8,152.3,152.3,0,0
2025-07-08 14:09:00,152.8,153.9,152.6,153.1,0,0
2025-07-08 14:10:00,153.2,154.65,153.2,154.55,0,0
2025-07-08 14:11:00,154.9,160.85,154.9,158.2,0,0
2025-07-08 14:12:00,157.3,157.3,155.2,155.2,0,0
2025-07-08 14:13:00,155.7,157.5,155.65,156.9,0,0
2025-07-08 14:14:00,157.55,157.55,156.7,156.95,0,0
2025-07-08 14:15:00,157.25,159.95,157.25,158.15,0,0
2025-07-08 14:16:00,158.4,158.8,156.6,158.0,0,0
2025-07-08 14:17:00,157.55,157.9,156.25,156.3,0,0
2025-07-08 14:18:00,156.5,157.55,156.5,157.0,0,0
2025-07-08 14:19:00,157.0,159.85,157.0,159.4,0,0
2025-07-08 14:20:00,159.45,161.9,159.45,161.0,0,0
2025-07-08 14:21:00,161.0,161.3,158.55,159.0,0,0
2025-07-08 14:22:00,159.05,160.5,159.05,159.65,0,0
2025-07-08 14:23:00,159.7,160.45,158.4,159.25,0,0
2025-07-08 14:24:00,159.55,160.45,158.6,159.2,0,0
2025-07-08 14:25:00,159.3,159.75,157.65,159.45,0,0
2025-07-08 14:26:00,159.25,159.85,158.7,158.75,0,0
2025-07-08 14:27:00,159.1,159.2,157.05,157.25,0,0
2025-07-08 14:28:00,157.6,158.3,157.3,157.6,0,0
2025-07-08 14:29:00,157.75,160.3,157.75,159.8,0,0
2025-07-08 14:30:00,160.25,161.9,158.7,158.8,0,0
2025-07-08 14:31:00,158.05,158.45,157.3,157.4,0,0
2025-07-08 14:32:00,157.35,157.9,157.2,157.8,0,0
2025-07-08 14:33:00,157.8,158.15,156.6,156.6,0,0
2025-07-08 14:34:00,156.6,156.95,156.0,156.0,0,0
2025-07-08 14:35:00,156.05,157.0,154.8,156.7,0,0
2025-07-08 14:36:00,156.95,159.85,156.95,159.5,0,0
2025-07-08 14:37:00,158.35,158.4,156.4,157.05,0,0
2025-07-08 14:38:00,157.3,157.4,156.15,156.75,0,0
2025-07-08 14:39:00,156.8,156.8,156.15,156.7,0,0
2025-07-08 14:40:00,157.15,157.65,156.7,157.5,0,0
2025-07-08 14:41:00,157.6,158.5,156.85,157.1,0,0
2025-07-08 14:42:00,157.25,157.25,155.65,156.75,0,0
2025-07-08 14:43:00,156.75,158.2,156.35,158.2,0,0
2025-07-08 14:44:00,158.45,161.25,157.9,160.9,0,0
2025-07-08 14:45:00,160.7,162.0,160.35,161.1,0,0
2025-07-08 14:46:00,161.15,161.2,159.0,159.55,0,0
2025-07-08 14:47:00,159.65,160.45,158.75,159.15,0,0
2025-07-08 14:48:00,158.85,160.05,158.6,159.95,0,0
2025-07-08 14:49:00,160.2,160.7,159.0,159.4,0,0
2025-07-08 14:50:00,159.75,159.9,158.7,158.9,0,0
2025-07-08 14:51:00,159.25,160.0,157.3,157.85,0,0
2025-07-08 14:52:00,158.25,160.0,158.0,159.7,0,0
2025-07-08 14:53:00,160.0,160.6,158.9,159.25,0,0
2025-07-08 14:54:00,158.65,158.95,154.1,154.55,0,0
2025-07-08 14:55:00,154.45,154.65,151.45,152.4,0,0
2025-07-08 14:56:00,151.95,152.9,151.15,152.65,0,0
2025-07-08 14:57:00,152.8,154.0,150.0,150.0,0,0
2025-07-08 14:58:00,150.0,150.1,143.7,144.55,0,0
2025-07-08 14:59:00,145.5,146.5,140.0,142.4,0,0
2025-07-08 15:00:00,142.8,142.8,136.15,136.15,0,0
2025-07-08 15:01:00,135.25,135.55,129.65,134.65,0,0
2025-07-08 15:02:00,134.1,135.0,133.0,134.35,0,0
2025-07-08 15:03:00,134.4,134.4,130.15,132.45,0,0
2025-07-08 15:04:00,132.6,132.95,130.05,130.55,0,0
2025-07-08 15:05:00,130.05,130.05,123.2,124.55,0,0
2025-07-08 15:06:00,124.15,124.15,114.45,115.6,0,0
2025-07-08 15:07:00,115.1,116.05,112.5,115.3,0,0
2025-07-08 15:08:00,115.75,121.45,114.6,120.3,0,0
2025-07-08 15:09:00,120.25,120.25,115.65,117.8,0,0
2025-07-08 15:10:00,117.7,120.1,117.35,119.6,0,0
2025-07-08 15:11:00,119.25,120.6,112.05,113.75,0,0
2025-07-08 15:12:00,114.05,114.45,111.4,113.95,0,0
2025-07-08 15:13:00,114.3,114.4,110.05,110.1,0,0
2025-07-08 15:14:00,110.0,113.45,110.0,113.1,0,0
2025-07-08 15:15:00,112.95,113.85,111.15,111.35,0,0
2025-07-08 15:16:00,111.9,117.0,111.1,116.45,0,0
2025-07-08 15:17:00,116.2,116.2,112.9,112.9,0,0
2025-07-08 15:18:00,112.7,113.8,112.4,113.5,0,0
2025-07-08 15:19:00,113.55,117.4,113.3,117.25,0,0
2025-07-08 15:20:00,117.3,117.8,114.85,115.35,0,0
2025-07-08 15:21:00,115.8,116.85,115.35,116.7,0,0
2025-07-08 15:22:00,116.65,116.8,115.95,116.7,0,0
2025-07-08 15:23:00,117.5,118.0,115.1,116.0,0,0
2025-07-08 15:24:00,115.9,117.0,115.9,116.7,0,0
2025-07-08 15:25:00,116.85,117.35,112.6,113.5,0,0
2025-07-08 15:26:00,113.5,115.05,113.2,114.4,0,0
2025-07-08 15:27:00,114.35,114.85,112.8,114.05,0,0
2025-07-08 15:28:00,114.75,114.95,113.5,113.55,0,0
2025-07-08 15:29:00,114.0,114.0,111.25,111.8,0,0
