time,open,high,low,close,EMA,Up Trend,Down Trend,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1750392480,24838.6,24842.35,24836.25,24842.35,24834.51555232149,24817.76417667864,NaN,NaN,NaN,24817.76417667864,NaN,0,24834.51555232149,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,44.75919490596337,44.62149212847343,-17.4358974359049,-26.434841323431357
1750392540,24842,24842.05,24834.55,24836.7,24834.788608281302,24817.76417667864,NaN,NaN,NaN,24817.76417667864,NaN,0,24834.788608281302,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,50.07533686572881,47.1875542498243,-36.75213675213675,-30.249831195138224
1750392600,24836.25,24841.55,24832.05,24838.75,24835.28378224614,24817.76417667864,NaN,NaN,NaN,24817.76417667864,NaN,0,24835.28378224614,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,54.69105021343088,49.84186066170769,-29.74358974359223,-28.865631330182595
1750392660,24837.95,24848.2,24836.8,24847.25,24836.779559465373,24817.76417667864,NaN,NaN,NaN,24817.76417667864,NaN,0,24836.779559465373,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,67.68605713212634,57.48414807042868,-3.166666666669092,-23.126266036462077
1750392720,24846.95,24871.25,24846.95,24870.75,24841.025864532203,24817.76417667864,NaN,NaN,NaN,24817.76417667864,NaN,0,24841.025864532203,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,84.83001668367,69.06904134307574,-0.970873786407767,-10.986203372509106
1750392780,24870.65,24871.3,24864.95,24865.95,24844.141381465677,24828.75503791509,NaN,NaN,NaN,24828.75503791509,NaN,0,24844.141381465677,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,93.80312092111355,82.10639824563664,-12.753277711557693,-23.330832708175443
1750392840,24865.15,24874.35,24863.95,24874.35,24847.917458782467,24830.597034123584,NaN,NaN,NaN,24830.597034123584,NaN,0,24847.917458782467,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,94.96957570776219,91.20090443751525,0,-10.72768192048207
1750392900,24874.25,24886.65,24874.25,24884.6,24852.50277643466,24842.032330711223,NaN,NaN,NaN,24842.032330711223,NaN,0,24852.50277643466,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,94.9695757077622,94.58075744554598,-3.754578754583935,-2.855153203346556
1750392960,24884.35,24893.05,24883.75,24889.7,24857.152429380327,24851.034097640102,NaN,NaN,NaN,24851.034097640102,NaN,0,24857.152429380327,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,100.00000000000001,96.6463838051748,-5.491803278686139,-4.28388746802879
1750393020,24890.05,24897.75,24889.75,24895.7,24861.970875707786,24857.705687876092,NaN,NaN,NaN,24857.705687876092,NaN,0,24861.970875707786,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,100.00000000000001,98.32319190258742,-3.1202435312012935,-2.4728588661028184
1750393080,24895.2,24896.45,24886.85,24890.25,24865.505766244314,24857.705687876092,NaN,NaN,NaN,24857.705687876092,NaN,0,24865.505766244314,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,94.00674261036924,98.00224753678975,-11.415525114155125,-9.047044632086692
1750393140,24891.45,24900.25,24890.15,24893.7,24869.030045463776,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24869.030045463776,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,89.8980209774689,94.63492119594605,-10.323089046492036,-7.669789227165293
1750393200,24892.5,24895.2,24885.5,24886.3,24871.188789780805,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.188789780805,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,77.19641465605201,87.03372608129672,-26.172607879926677,-16.33489461358371
1750393260,24885.65,24887.65,24872.55,24874.95,24871.658941058206,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.658941058206,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,58.61028573156421,75.23490712169503,-69.69696969696909,-29.62529274004548
1750393320,24874.4,24876.85,24871.2,24873.95,24871.94532342593,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.94532342593,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,37.12978246069175,57.64549428276931,-72.45179063360827,-30.79625292739909
1750393380,24874,24874,24863.8,24865.35,24871.12090799769,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.12090799769,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,16.498055448775307,37.412707880343746,-95.74759945130523,-40.86651053864269
1750393440,24865.8,24873.2,24864.4,24872.15,24871.24954449798,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.24954449798,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,13.330398035911722,22.319411981792925,-77.09190672153082,-32.90398126463474
1750393500,24872.4,24877.5,24870.7,24873.6,24871.543351435732,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24871.543351435732,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,12.359679382933338,14.06271095587345,-73.11385459533861,-32.48019500304898
1750393560,24873,24873.05,24858.25,24860.75,24870.194182506264,24860.382107179634,NaN,NaN,NaN,24860.382107179634,NaN,0,24870.194182506264,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,12.359679382933338,12.683252267259462,-94.04761904761905,-48.14137720901932
1750393620,24860.55,24862.85,24853,24857.75,24868.63865969298,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24868.63865969298,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,6.773389776582167,10.497582847482944,-89.94708994708995,-51.79768433881825
1750393680,24856.45,24863.8,24854.8,24863.05,24867.940077231357,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.940077231357,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,4.092533736999275,7.741867632171591,-76.18483412322489,-45.338208409507686
1750393740,24862.75,24866.3,24861.15,24865.15,24867.591317577437,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.591317577437,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,9.805297274498505,6.890406929359979,-64.93506493506221,-42.77879341864577
1750393800,24864.35,24871.55,24863.9,24865.2,24867.29240288026,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.29240288026,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,15.558685618761485,9.818838876753086,-50.204081632650094,-42.717854966483344
1750393860,24864.95,24869.65,24864.3,24867.5,24867.318352520226,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.318352520226,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,20.016512828436017,15.126831907231997,-40.816326530612244,-40.683229813664596
1750393920,24867.65,24868.25,24861,24867.8,24867.3785584552,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.3785584552,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,23.14979270868535,19.574997051960946,-39.59183673469685,-45.768688293371035
1750393980,24867.35,24876.05,24865.8,24870.55,24867.7749886483,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24867.7749886483,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,32.333887045394796,25.166730860838715,-28.36734693877848,-43.548387096774796
1750394040,24870.95,24878.3,24870.9,24876.6,24868.878115067262,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24868.878115067262,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,57.11685943205433,37.533513062044825,-6.719367588935875,-34.677419354840474
1750394100,24876.1,24891.5,24875.6,24887.45,24871.199600683853,NaN,24890.397239439462,NaN,NaN,NaN,24890.397239439462,0,24871.199600683853,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,81.60414934763911,57.01829860836275,-10.51948051947863,-18.768328445746533
1750394160,24887.15,24894.95,24887.15,24891.1,24873.687150598373,24862.216022894943,NaN,NaN,NaN,24862.216022894943,NaN,0,24873.687150598373,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,100.00000000000001,79.57366959323114,-9.5890410958955,-13.41642228739202
1750394220,24891.2,24891.6,24879.65,24880.35,24874.520006773575,24862.216022894943,NaN,NaN,NaN,24862.216022894943,NaN,0,24874.520006773575,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,84.35490369410991,88.653017680583,-43.00441826215573,-29.178885630500357
1750394280,24879.65,24885.2,24877.45,24884.35,24875.748755926877,24862.216022894943,NaN,NaN,NaN,24862.216022894943,NaN,0,24875.748755926877,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,72.60626050010659,85.65372139807216,-31.22238586156688,-25.05910165484834
1750394340,24883.5,24885.85,24881.45,24884.8,24876.880161436016,24862.216022894943,NaN,NaN,NaN,24862.216022894943,NaN,0,24876.880161436016,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,61.30454556125773,72.75523658515807,-29.89690721649849,-28.9868667917466
1750394400,24884.3,24888.3,24881.45,24887.5,24878.207641256515,24862.216022894943,NaN,NaN,NaN,24862.216022894943,NaN,0,24878.207641256515,24796.583333333332,24794.916666666664,24798.25,24859.766666666663,24926.283333333333,24989.46666666666,25055.98333333333,24730.066666666666,24666.883333333335,24600.36666666667,24537.183333333338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24863.1,24733.4,NaN,NaN,NaN,NaN,68.41620432533747,67.44233679556726,-21.944035346098875,-26.984126984126984
