time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,K,D,%R,%R
1752659760,134.7,135.5,134.7,135.45,NaN,NaN,NaN,143.86847730655577,0,136.87028340861323,32.68821592609765,24.549534784270236,-50.19762845849818,-78.38765008576335
1752659820,134.8,135.5,133.5,134,NaN,NaN,NaN,143.86847730655577,0,136.51149798253658,40.049851980578275,30.969984215709843,-60.569105691056905,-83.36192109777016
1752659880,134.2,134.2,130.95,133.5,NaN,NaN,NaN,143.30149546083123,0,136.1350607347195,33.834772098979734,35.52428000188522,-64.6341463414634,-74.70930232558142
1752659940,133,133.35,131.8,132.15,NaN,NaN,NaN,142.7388459147481,0,135.63692814287955,20.511123690918634,31.465249256825544,-74.35897435897434,-82.55813953488371
1752723900,133,148.9,127.2,135.55,NaN,NaN,NaN,142.7388459147481,1,135.62606212501962,32.09859838797399,28.814831392624125,-61.52073732718891,-61.52073732718891
1752723960,131.65,131.8,120,121,NaN,NaN,NaN,142.7388459147481,0,133.79780435939216,25.036378836711993,25.882033638534875,-96.53979238754324,-96.53979238754324
1752724020,122.55,129.15,121.6,129.15,NaN,NaN,NaN,142.7388459147481,1,133.21682881446813,44.86163576171248,33.998870995466156,-68.33910034602074,-68.33910034602074
1752724080,128.65,144.45,128.65,142.1,NaN,NaN,NaN,142.7388459147481,0,134.3272252126596,55.49273299196011,41.79691586346153,-23.529411764705916,-23.529411764705916
1752724140,141.4,141.4,130.35,131.35,NaN,NaN,NaN,142.7388459147481,0,133.95507206107715,76.44472401851884,58.933030924063814,-60.726643598615944,-60.726643598615944
1752724200,127.1,128.65,112,114,NaN,NaN,NaN,142.7388459147481,0,131.4606880534425,61.47216878960853,64.46987526669584,-94.57994579945799,-94.57994579945799
1752724260,112.4,118.1,112.4,114,NaN,NaN,NaN,141.1750272531017,0,129.2781020467622,35.325679885991676,57.74752423137301,-94.57994579945799,-94.57994579945799
1752724320,113.4,121.4,113.4,120.5,NaN,NaN,NaN,141.1750272531017,1,128.18083929091694,29.174698507353497,41.990849060984566,-76.96476964769647,-76.96476964769647
1752724380,121.6,133.05,116,132.9,NaN,NaN,NaN,141.1750272531017,0,128.77073437955232,48.78875986152499,37.76304608495673,-43.36043360433604,-43.36043360433604
1752724440,134.95,141.6,125.7,126.4,NaN,NaN,NaN,141.1750272531017,0,128.4743925821083,63.038906163605326,47.00078817749462,-55.62403697996915,-60.975609756097555
1752724500,123.5,134.5,120.8,133.5,NaN,NaN,NaN,141.1750272531017,0,129.10259350934476,75.77864400390321,62.53543667634452,-33.74422187981508,-41.73441734417345
1752724560,133.3,135.2,124.05,126,NaN,NaN,NaN,141.1750272531017,0,128.71476932067665,70.4913590339944,69.76963640050099,-56.85670261941447,-62.05962059620597
1752724620,125.1,125.1,116.85,119.35,NaN,NaN,NaN,141.1750272531017,0,127.54417315559206,65.74789162464026,70.6726315541793,-75.16891891891893,-80.08130081300814
1752724680,118.35,121.25,116.8,120.65,NaN,NaN,NaN,141.1750272531017,1,126.68240151114306,56.12846453692555,64.12257173185341,-70.777027027027,-76.55826558265582
1752724740,120.05,124.95,119.65,124.95,114.6175,NaN,NaN,141.1750272531017,0,126.46585132225017,56.599989027606775,59.49211506305753,-57.02054794520547,-64.90514905149051
1752724800,122.85,127.6,113.1,114.15,NaN,NaN,NaN,141.1750272531017,0,124.9263699069689,48.61927259843211,53.78257538765482,-96.31578947368418,-94.17344173441732
1752724860,113.25,115.55,108.75,111.95,NaN,NaN,NaN,140.7791442879115,0,123.30432366859779,37.527013723359964,47.58209178313297,-90.2587519025875,-92.02988792029888
1752724920,111.85,116.2,110.2,112.4,NaN,NaN,NaN,140.76622985912033,0,121.94128321002307,25.09918346616458,37.081823262652236,-88.88888888888887,-90.90909090909089
1752724980,112.1,113.9,107,113.55,NaN,NaN,NaN,137.32960687320832,0,120.89237280877019,28.054998612880965,30.227065267468518,-76.77304964539007,-84.3675417661098
1752725040,111.95,112.65,108.2,109.8,NaN,NaN,NaN,136.2216461858875,0,119.50582620767392,28.10735675469249,27.087179611246025,-90.0709219858156,-93.31742243436756
1752725100,109.25,109.25,98,105.65,NaN,NaN,NaN,130.38198156729874,0,117.77384793171468,18.550041707227482,24.904132358266992,-74.15540540540539,-84.9705304518664
1752725160,105.15,105.15,100.2,101.9,NaN,NaN,NaN,128.39128341056886,0,115.78961694025035,6.881419667243089,17.846272709721035,-86.82432432432431,-92.33791748526522
1752725220,100.65,106.55,100.3,104.3,NaN,NaN,NaN,128.39128341056886,0,114.35341482271906,4.859582881380944,10.097014751950521,-78.71621621621621,-87.62278978388998
1752725280,103.8,109.2,102.6,103.95,NaN,NaN,NaN,128.39128341056886,0,113.05298796987918,9.29416186885364,7.011721472492572,-79.89864864864863,-88.31041257367386
1752725340,103.4,108.8,102.05,105.6,NaN,NaN,NaN,128.39128341056886,0,112.12136447364429,20.07745100362383,11.410398584619472,-58.24175824175828,-85.0687622789784
1752725400,106,108.9,103.75,105.3,NaN,NaN,NaN,128.39128341056886,0,111.26869391443876,25.430600501134165,18.267404457870544,-59.890109890109905,-85.6581532416503
1752725460,104.5,104.5,100.05,101.8,NaN,NaN,NaN,124.7395656911068,0,110.08510717513391,24.54749311854501,23.35184820776767,-76.10062893081763,-92.5343811394892
1752725520,100.4,112.55,100.4,108.95,NaN,NaN,NaN,124.7395656911068,1,109.94321877824217,38.90107077122263,29.6263881303006,-25.255972696245742,-78.48722986247544
1752725580,109.65,112.2,102.75,103.55,100.05,NaN,NaN,124.7395656911068,0,109.1440664309619,47.65210921576584,37.033557701844494,-61.8556701030928,-88.05166846071045
1752725640,105.05,108.95,102.75,108.95,100.05,NaN,NaN,124.7395656911068,0,109.11980812709166,77.43397094421563,54.6623836437347,-28.799999999999955,-76.42626480086113
1752725700,109.75,109.75,105.3,106.05,100.05,NaN,NaN,124.7395656911068,0,108.7360821112052,78.69314543887732,67.92640853295293,-52,-82.66953713670614
1752725760,105.6,109.55,103.4,103.7,100.05,NaN,NaN,124.7395656911068,0,108.10657184730455,80.61460342488644,78.9139066026598,-70.79999999999995,-86.92660550458714
1752725820,104.1,106.1,102.45,104.55,100.05,NaN,NaN,124.7395656911068,0,107.66200036639148,71.0622405808637,76.78999648154249,-64,-84.9770642201835
1752725880,102.85,108.7,102.85,106.95,100.05,NaN,NaN,124.7395656911068,0,107.57300032059254,76.70860697283626,76.1284836595288,-44.799999999999955,-79.47247706422017
1752725940,106.9,106.95,96.1,99.75,NaN,NaN,NaN,123.48594625241248,0,106.59512528051847,69.92563257964346,72.56549337778114,-77.81155015197565,-91.97802197802196
1752726000,100.5,104.9,98.35,103.3,NaN,NaN,NaN,123.35485162717123,0,106.18323462045366,71.40645407289487,72.68023120845821,-56.231003039513666,-84.17582417582416
1752726060,102.75,109.5,101.2,108.3,NaN,NaN,NaN,123.35485162717123,1,106.44783029289695,72.69737973214613,71.3431554615615,-24.22360248447207,-73.18681318681318
1752726120,108.6,108.8,105.95,106.45,96.1,NaN,NaN,123.35485162717123,0,106.44810150628483,87.45975380267862,77.18786253590655,-24.175824175824143,-73.52941176470586
1752726180,106.5,113,106.1,110.1,96.1,NaN,NaN,123.35485162717123,0,106.90458881799923,95.53129515344996,85.2294762294249,-17.159763313609496,-64.19437340153452
1752726240,110.85,111.9,104.45,109.35,96.1,NaN,NaN,123.35485162717123,0,107.21026521574932,93.80306130785037,92.26470342132632,-21.5976331360947,-57.93650793650794
1752726300,109.1,110.9,108,108.2,96.1,NaN,NaN,123.35485162717123,0,107.33398206378065,92.48313844640957,93.93916496923664,-28.4023668639053,-61.58730158730156
1752726360,108.3,110.25,106.15,106.85,96.1,NaN,NaN,123.35485162717123,0,107.27348430580807,82.44079300367157,89.57566425264385,-36.39053254437872,-65.87301587301587
1752726420,106.8,109.45,104.6,109,96.1,NaN,NaN,123.35485162717123,0,107.48929876758206,81.83038986747538,85.58477377251886,-23.66863905325443,-59.04761904761903
1752726480,109.95,114.35,107.45,112.6,96.1,NaN,NaN,123.35485162717123,0,108.1281364216343,87.61901757546622,83.96340014887106,-10.9375,-17.910447761194064
1752726540,112.2,112.2,103.35,104.2,96.1,NaN,NaN,123.35485162717123,0,107.63711936893,77.0134689618744,82.15429213493867,-77.18631178707223,-59.701492537313406
1752726600,104.85,108.95,101.65,108.2,96.1,NaN,NaN,123.35485162717123,0,107.70747944781375,68.88702931160411,77.8398386163149,-48.425196850393675,-33.69863013698625
1752726660,107.45,107.45,102.95,105.8,96.1,NaN,NaN,123.35485162717123,0,107.46904451683703,52.93140961152873,66.27730262833575,-67.32283464566933,-46.84931506849314
1752726720,104.75,108.2,102.65,104.8,96.1,NaN,NaN,123.35485162717123,0,107.1354139522324,55.32920539448551,59.04921477253945,-75.19685039370084,-52.32876712328766
1752726780,104.3,106.45,103.9,105.65,96.1,NaN,NaN,123.17245361469324,0,106.94973720820335,43.93438664636137,50.73166721745854,-68.50393700787399,-47.67123287671227
1752726840,106.2,107.6,105.4,105.4,96.1,NaN,NaN,123.17245361469324,0,106.75602005717792,33.290961437179476,44.184851159342124,-70.47244094488187,-49.041095890410894
1752726900,106.1,107.85,105.65,106.9,96.1,NaN,NaN,122.65693742790151,0,106.77401755003068,32.494993042444015,36.57344704199496,-58.66141732283461,-40.82191780821912
1752726960,106.8,106.8,102.6,102.6,96.1,NaN,NaN,120.30624368511135,0,106.25226535627684,21.021555089300925,28.935836522974807,-92.51968503937016,-64.38356164383562
1752727020,102.75,103.65,98.65,102.1,96.1,NaN,NaN,116.69561931660023,0,105.73323218674223,14.287266665224848,22.60127159898993,-74.53874538745396,-67.12328767123287
1752727080,102.5,103.6,88.65,91,NaN,NaN,NaN,114.60105738494019,0,103.89157816339944,0,11.769607251508594,-88.42364532019707,-90.8560311284047
1752727140,89.1,92.6,85,91.35,NaN,NaN,NaN,107.70845164644618,0,102.32388089297451,0.8595370481281545,5.0489345711176705,-72.62931034482762,-78.36456558773426
