datetime,open,high,low,close,Put
2025-07-10 09:15:00,106.1,106.1,92.75,100.7,0
2025-07-10 09:16:00,101.05,103.4,99.0,101.75,0
2025-07-10 09:17:00,100.8,101.7,96.0,96.7,0
2025-07-10 09:18:00,96.25,103.3,95.75,101.0,0
2025-07-10 09:19:00,101.7,102.85,97.85,102.85,0
2025-07-10 09:20:00,102.9,107.5,102.9,106.3,0
2025-07-10 09:21:00,106.0,114.4,104.95,111.8,0
2025-07-10 09:22:00,112.7,114.45,109.95,112.5,0
2025-07-10 09:23:00,112.0,112.0,110.25,111.7,0
2025-07-10 09:24:00,111.85,112.8,109.35,112.5,0
2025-07-10 09:25:00,111.9,112.55,107.1,108.3,0
2025-07-10 09:26:00,108.35,111.25,105.05,105.5,0
2025-07-10 09:27:00,105.75,111.9,105.75,111.9,0
2025-07-10 09:28:00,110.95,111.45,107.9,108.3,0
2025-07-10 09:29:00,109.5,116.7,108.25,115.9,0
2025-07-10 09:30:00,117.2,117.2,110.7,115.4,0
2025-07-10 09:31:00,115.2,116.25,111.55,115.55,0
2025-07-10 09:32:00,120.2,125.0,117.05,122.8,0
2025-07-10 09:33:00,123.55,125.05,120.6,122.05,0
2025-07-10 09:34:00,122.4,122.4,116.75,116.75,0
2025-07-10 09:35:00,117.0,118.1,111.8,113.0,0
2025-07-10 09:36:00,113.3,114.85,110.6,113.3,0
2025-07-10 09:37:00,112.85,116.85,112.25,114.1,0
2025-07-10 09:38:00,114.0,120.15,114.0,119.45,0
2025-07-10 09:39:00,118.55,122.4,117.55,118.95,0
2025-07-10 09:40:00,118.75,121.75,117.5,119.15,0
2025-07-10 09:41:00,120.0,122.0,119.0,120.45,0
2025-07-10 09:42:00,120.35,120.45,118.15,118.15,0
2025-07-10 09:43:00,118.65,120.0,116.85,119.4,0
2025-07-10 09:44:00,119.0,119.15,116.1,118.9,0
2025-07-10 09:45:00,118.1,119.65,114.45,115.15,0
2025-07-10 09:46:00,115.5,115.5,111.7,114.8,0
2025-07-10 09:47:00,114.65,114.85,112.15,114.2,0
2025-07-10 09:48:00,114.25,115.1,112.3,113.3,0
2025-07-10 09:49:00,113.1,113.6,111.0,111.0,0
2025-07-10 09:50:00,111.2,115.45,110.8,113.95,0
2025-07-10 09:51:00,113.95,120.55,113.95,120.55,0
2025-07-10 09:52:00,121.15,121.15,117.9,118.2,0
2025-07-10 09:53:00,118.9,128.15,118.1,126.35,0
2025-07-10 09:54:00,127.4,132.25,127.3,130.1,0
2025-07-10 09:55:00,131.0,135.0,129.65,132.8,0
2025-07-10 09:56:00,133.2,133.55,127.7,129.3,0
2025-07-10 09:57:00,129.8,133.9,128.25,133.85,0
2025-07-10 09:58:00,133.35,134.5,122.4,122.55,0
2025-07-10 09:59:00,122.45,125.1,122.45,123.4,0
2025-07-10 10:00:00,123.25,124.9,119.4,120.5,0
2025-07-10 10:01:00,120.1,122.9,119.75,122.1,0
2025-07-10 10:02:00,122.25,126.9,121.75,126.9,0
2025-07-10 10:03:00,127.25,127.85,125.4,126.1,0
2025-07-10 10:04:00,126.4,130.85,126.4,126.9,0
2025-07-10 10:05:00,126.0,126.5,122.0,122.55,0
2025-07-10 10:06:00,123.2,123.55,120.85,121.75,0
2025-07-10 10:07:00,123.25,127.5,122.4,127.15,0
2025-07-10 10:08:00,127.0,131.5,126.95,130.2,0
2025-07-10 10:09:00,129.95,131.85,128.0,128.0,0
2025-07-10 10:10:00,129.25,132.45,128.0,132.45,0
2025-07-10 10:11:00,132.6,134.65,130.3,131.2,0
2025-07-10 10:12:00,130.85,137.85,130.85,135.15,0
2025-07-10 10:13:00,135.15,140.75,135.15,139.95,0
2025-07-10 10:14:00,141.6,145.25,137.15,137.95,0
2025-07-10 10:15:00,137.75,138.4,133.7,137.35,0
2025-07-10 10:16:00,138.6,141.3,133.9,134.1,0
2025-07-10 10:17:00,133.3,136.7,133.3,135.15,0
2025-07-10 10:18:00,134.8,138.4,134.65,136.1,0
2025-07-10 10:19:00,135.35,135.5,131.25,131.7,0
2025-07-10 10:20:00,132.0,134.5,131.65,133.7,0
2025-07-10 10:21:00,132.9,135.6,131.75,134.9,0
2025-07-10 10:22:00,135.7,135.9,133.65,134.5,0
2025-07-10 10:23:00,133.5,134.5,131.7,134.5,0
2025-07-10 10:24:00,134.45,134.7,129.0,129.0,0
2025-07-10 10:25:00,128.95,132.45,128.7,131.4,0
2025-07-10 10:26:00,131.55,131.9,129.15,130.85,0
2025-07-10 10:27:00,131.2,134.4,129.0,130.9,0
2025-07-10 10:28:00,130.5,132.45,129.6,131.95,0
2025-07-10 10:29:00,131.35,131.65,128.8,129.4,0
2025-07-10 10:30:00,130.6,133.2,129.55,129.75,0
2025-07-10 10:31:00,129.55,129.55,126.95,127.1,0
2025-07-10 10:32:00,127.6,127.95,125.8,127.25,0
2025-07-10 10:33:00,127.4,130.0,126.7,129.6,0
2025-07-10 10:34:00,129.2,132.8,129.2,132.0,0
2025-07-10 10:35:00,131.7,132.2,130.05,130.75,0
2025-07-10 10:36:00,130.75,131.55,129.4,130.6,0
2025-07-10 10:37:00,130.15,133.0,130.1,132.7,0
2025-07-10 10:38:00,132.75,134.3,130.65,133.5,0
2025-07-10 10:39:00,133.45,133.65,130.75,131.3,0
2025-07-10 10:40:00,131.45,131.6,130.25,130.7,1
2025-07-10 10:41:00,131.4,134.35,130.4,132.1,0
2025-07-10 10:42:00,132.0,134.7,132.0,134.35,0
2025-07-10 10:43:00,133.35,136.0,133.1,134.75,0
2025-07-10 10:44:00,134.65,135.5,134.2,134.75,0
2025-07-10 10:45:00,135.1,135.7,131.25,132.05,0
2025-07-10 10:46:00,131.9,133.9,131.9,133.2,0
2025-07-10 10:47:00,133.2,135.85,132.8,135.5,0
2025-07-10 10:48:00,135.5,138.8,135.45,138.0,0
2025-07-10 10:49:00,138.0,141.2,136.25,140.85,0
2025-07-10 10:50:00,141.0,147.3,140.6,144.0,0
