Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-01 10:30:00,141.7,2025-07-01 10:42:00,141.7,0.0,0.00%,SL Hit,Call Option (Enhanced Hybrid Premium),133.2,141.7,148.95,False
2025-07-01 11:28:00,123.4,2025-07-01 11:32:00,119.85,-3.55,-2.88%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),116.0,116.0,125.65,False
2025-07-01 11:36:00,120.85,2025-07-01 11:53:00,118.1,-2.75,-2.28%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),113.6,113.6,125.45,False
2025-07-01 12:04:00,119.0,2025-07-01 12:20:00,129.0,10.0,8.40%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),111.86,119.0,131.25,False
2025-07-01 13:31:00,123.65,2025-07-01 13:51:00,119.1,-4.55,-3.68%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),116.23,116.23,125.85,False
2025-07-01 14:50:00,123.45,2025-07-01 15:26:00,120.35,-3.1,-2.51%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),116.04,116.04,127.9,False
2025-07-01 09:53:00,114.70,2025-07-01 10:27:00,128.61,13.91,12.13%,Trailing SL,Put Option (Enhanced Hybrid Premium),107.82,128.61,137.85,True
2025-07-01 10:50:00,126.80,2025-07-01 11:56:00,136.95,10.15,8.00%,Trailing SL,Put Option (Enhanced Hybrid Premium),119.19,136.95,147.10,True
2025-07-01 12:32:00,121.55,2025-07-01 12:34:00,120.20,-1.35,-1.11%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),114.26,114.26,122.50,False
2025-07-01 12:46:00,121.60,2025-07-01 14:04:00,114.30,-7.30,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),114.30,114.30,126.55,True
2025-07-01 14:26:00,110.50,2025-07-01 14:52:00,114.40,3.90,3.53%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),103.87,110.50,118.85,False
