date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
0707,Call,Reversal Strategy v2,2025-07-07 09:20:00,2025-07-07 09:20:00,151.25,161.8375,140.6625,161.8375,10.587500000000006,Target Profit (7%)
0707,Put,Reversal Strategy v2,2025-07-07 09:26:00,2025-07-07 09:32:00,149.25,138.80249999999998,138.80249999999998,159.69750000000002,-10.44750000000002,Stop Loss (7%)
0707,Put,Reversal Strategy v2,2025-07-07 09:45:00,2025-07-07 09:55:00,136.8,127.224,127.224,146.37600000000003,-9.576000000000008,Stop Loss (7%)
0707,Call,Reversal Strategy v2,2025-07-07 09:55:00,2025-07-07 10:06:00,167.35,155.63549999999998,155.63549999999998,179.0645,-11.714500000000015,Stop Loss (7%)
0707,Call,Reversal Strategy v2,2025-07-07 10:26:00,2025-07-07 10:48:00,149.95,160.4465,139.4535,160.4465,10.496499999999997,Target Profit (7%)
0707,Put,Reversal Strategy v2,2025-07-07 10:40:00,2025-07-07 10:48:00,141.5,131.595,131.595,151.405,-9.905000000000001,Stop Loss (7%)
0707,Put,Reversal Strategy v2,2025-07-07 11:12:00,2025-07-07 11:46:00,130.9,140.06300000000002,121.737,140.06300000000002,9.163000000000011,Target Profit (7%)
0707,Call,Reversal Strategy v2,2025-07-07 11:43:00,2025-07-07 12:02:00,155.4,144.522,144.522,166.27800000000002,-10.878000000000014,Stop Loss (7%)
0707,Call,Reversal Strategy v2,2025-07-07 12:21:00,2025-07-07 13:00:00,142.75,132.7575,132.7575,152.7425,-9.992500000000007,Stop Loss (7%)
0707,Put,Reversal Strategy v2,2025-07-07 12:49:00,2025-07-07 12:59:00,140.0,149.8,130.2,149.8,9.800000000000011,Target Profit (7%)
0707,Call,Reversal Strategy v2,2025-07-07 13:07:00,2025-07-07 13:12:00,138.55,148.2485,128.85150000000002,148.2485,9.698499999999996,Target Profit (7%)
0707,Put,Reversal Strategy v2,2025-07-07 13:40:00,2025-07-07 14:31:00,133.2,142.524,123.87599999999998,142.524,9.324000000000012,Target Profit (7%)
0707,Call,Reversal Strategy v2,2025-07-07 13:45:00,2025-07-07 14:04:00,150.4,160.92800000000003,139.87199999999999,160.92800000000003,10.52800000000002,Target Profit (7%)
0707,Put,Reversal Strategy v2,2025-07-07 13:53:00,2025-07-07 13:56:00,139.8,130.014,130.014,149.586,-9.786000000000001,Stop Loss (7%)
0707,Call,Reversal Strategy v2,2025-07-07 13:56:00,2025-07-07 14:31:00,152.4,141.732,141.732,163.068,-10.668000000000006,Stop Loss (7%)
0707,Put,Reversal Strategy v2,2025-07-07 14:15:00,2025-07-07 14:31:00,132.05,141.29350000000002,122.8065,141.29350000000002,9.243500000000012,Target Profit (7%)
0707,Call,Reversal Strategy v2,2025-07-07 14:58:00,2025-07-07 15:29:00,146.0,153.5,135.78,156.22,7.5,End of Day
