datetime,open,high,low,close,Call
2025-07-11 09:15:00,280.0,280.0,246.5,248.3,0
2025-07-11 09:16:00,246.0,257.45,242.85,254.0,0
2025-07-11 09:17:00,253.75,257.85,246.4,257.45,0
2025-07-11 09:18:00,258.4,259.55,252.9,257.45,0
2025-07-11 09:19:00,257.5,263.5,254.75,257.65,0
2025-07-11 09:20:00,257.1,264.85,253.0,262.75,0
2025-07-11 09:21:00,262.8,265.5,257.0,258.65,0
2025-07-11 09:22:00,259.75,264.45,257.4,261.9,0
2025-07-11 09:23:00,262.15,263.45,257.15,261.7,0
2025-07-11 09:24:00,262.1,269.15,261.85,265.8,0
2025-07-11 09:25:00,267.25,287.95,266.15,284.95,0
2025-07-11 09:26:00,283.1,283.55,276.35,279.3,0
2025-07-11 09:27:00,280.0,292.4,277.15,286.9,0
2025-07-11 09:28:00,288.8,288.8,279.0,279.0,0
2025-07-11 09:29:00,279.65,285.95,277.4,277.8,0
2025-07-11 09:30:00,277.5,278.8,270.7,272.2,0
2025-07-11 09:31:00,272.6,275.9,262.5,263.1,0
2025-07-11 09:32:00,263.9,268.5,259.9,268.5,0
2025-07-11 09:33:00,270.0,270.35,259.1,260.4,0
2025-07-11 09:34:00,262.2,264.2,260.05,261.5,0
2025-07-11 09:35:00,261.9,264.25,259.15,263.0,0
2025-07-11 09:36:00,262.35,266.65,258.6,266.65,0
2025-07-11 09:37:00,265.9,269.4,263.15,269.4,0
2025-07-11 09:38:00,269.6,276.95,269.6,275.85,0
2025-07-11 09:39:00,274.25,275.0,269.0,271.5,0
2025-07-11 09:40:00,271.0,280.0,269.6,280.0,0
2025-07-11 09:41:00,276.1,278.5,274.7,276.35,0
2025-07-11 09:42:00,276.45,287.0,276.2,285.7,0
2025-07-11 09:43:00,285.35,285.35,275.85,277.0,0
2025-07-11 09:44:00,277.35,279.55,273.85,277.0,0
2025-07-11 09:45:00,277.05,277.05,268.45,268.95,0
2025-07-11 09:46:00,268.8,271.15,265.0,268.75,0
2025-07-11 09:47:00,269.7,272.9,269.7,271.6,0
2025-07-11 09:48:00,272.1,272.85,269.0,270.0,0
2025-07-11 09:49:00,271.6,271.6,267.9,268.35,0
2025-07-11 09:50:00,267.35,272.25,266.65,266.65,0
2025-07-11 09:51:00,266.9,267.85,264.05,266.15,0
2025-07-11 09:52:00,266.2,268.95,264.3,268.85,0
2025-07-11 09:53:00,269.35,275.2,269.35,270.0,0
2025-07-11 09:54:00,269.95,271.0,266.4,271.0,0
2025-07-11 09:55:00,271.3,274.2,268.5,268.65,0
2025-07-11 09:56:00,268.35,270.9,267.05,268.0,0
2025-07-11 09:57:00,270.1,270.1,263.75,264.6,0
2025-07-11 09:58:00,265.0,265.25,257.5,257.5,0
2025-07-11 09:59:00,257.4,261.55,257.4,259.75,0
2025-07-11 10:00:00,260.7,260.7,251.35,254.65,0
2025-07-11 10:01:00,255.0,255.0,241.2,247.3,0
2025-07-11 10:02:00,247.65,249.2,245.15,248.05,0
2025-07-11 10:03:00,248.2,250.05,244.5,246.55,0
2025-07-11 10:04:00,246.2,247.05,239.25,240.3,0
2025-07-11 10:05:00,239.15,247.75,239.15,242.35,0
2025-07-11 10:06:00,241.5,246.25,241.5,245.8,0
2025-07-11 10:07:00,246.05,247.2,243.0,246.35,0
2025-07-11 10:08:00,246.8,249.05,243.75,247.85,0
2025-07-11 10:09:00,248.7,249.0,247.0,248.0,0
2025-07-11 10:10:00,248.35,248.35,243.15,243.9,0
2025-07-11 10:11:00,243.85,244.95,243.0,244.5,0
2025-07-11 10:12:00,244.45,246.0,241.85,246.0,0
2025-07-11 10:13:00,245.0,245.0,238.0,241.15,0
2025-07-11 10:14:00,239.95,242.7,233.75,242.5,0
2025-07-11 10:15:00,242.5,242.5,238.25,239.8,0
2025-07-11 10:16:00,239.95,241.2,237.65,241.0,0
2025-07-11 10:17:00,240.45,240.7,236.5,236.5,0
2025-07-11 10:18:00,237.35,240.25,231.45,236.25,0
2025-07-11 10:19:00,235.0,235.0,228.0,229.5,0
2025-07-11 10:20:00,229.9,235.5,229.0,233.65,0
2025-07-11 10:21:00,233.35,234.3,223.3,225.05,0
2025-07-11 10:22:00,224.7,231.35,223.15,229.45,0
2025-07-11 10:23:00,229.65,231.05,227.5,228.2,0
2025-07-11 10:24:00,228.9,231.5,226.55,231.5,0
2025-07-11 10:25:00,232.5,233.4,228.5,228.5,0
2025-07-11 10:26:00,228.55,232.1,226.0,232.1,0
2025-07-11 10:27:00,232.1,232.55,228.0,231.05,0
2025-07-11 10:28:00,231.1,231.5,227.8,228.7,0
2025-07-11 10:29:00,228.45,230.0,226.5,229.2,0
2025-07-11 10:30:00,229.15,229.65,220.0,223.45,0
2025-07-11 10:31:00,223.25,223.25,215.75,221.25,0
2025-07-11 10:32:00,220.8,222.3,218.55,218.65,0
2025-07-11 10:33:00,217.5,218.7,214.05,217.8,0
2025-07-11 10:34:00,217.15,218.5,215.2,216.75,0
2025-07-11 10:35:00,216.25,217.85,213.4,215.55,0
2025-07-11 10:36:00,215.45,218.95,214.65,218.95,0
2025-07-11 10:37:00,218.75,222.4,218.65,221.1,0
2025-07-11 10:38:00,220.6,222.45,219.7,221.4,0
2025-07-11 10:39:00,221.1,222.0,219.85,221.4,0
2025-07-11 10:40:00,221.4,221.4,217.65,217.65,0
2025-07-11 10:41:00,219.1,222.95,218.0,222.15,0
2025-07-11 10:42:00,222.05,222.9,219.6,220.4,0
2025-07-11 10:43:00,220.55,220.55,205.25,205.8,0
2025-07-11 10:44:00,207.7,211.0,207.0,209.9,0
2025-07-11 10:45:00,209.6,209.6,200.75,200.9,0
2025-07-11 10:46:00,202.05,206.0,199.5,205.75,0
2025-07-11 10:47:00,205.1,205.85,201.9,204.95,0
2025-07-11 10:48:00,204.85,205.0,197.0,204.2,0
2025-07-11 10:49:00,204.45,204.45,200.2,200.2,0
2025-07-11 10:50:00,200.35,205.95,198.35,204.7,0
2025-07-11 10:51:00,204.0,206.9,204.0,206.2,0
2025-07-11 10:52:00,206.25,207.45,205.85,206.55,0
2025-07-11 10:53:00,206.35,208.3,205.95,207.9,0
2025-07-11 10:54:00,207.45,208.6,206.0,206.0,0
2025-07-11 10:55:00,205.8,207.8,205.05,205.55,0
2025-07-11 10:56:00,205.7,207.1,203.65,205.2,0
2025-07-11 10:57:00,205.55,205.55,194.75,196.1,0
2025-07-11 10:58:00,195.65,195.75,187.3,190.45,0
2025-07-11 10:59:00,192.05,193.6,186.25,193.6,0
2025-07-11 11:00:00,194.35,194.35,187.75,187.75,0
2025-07-11 11:01:00,188.0,190.95,185.0,185.5,0
2025-07-11 11:02:00,184.65,189.2,184.45,185.5,0
2025-07-11 11:03:00,186.1,188.3,184.1,184.6,0
2025-07-11 11:04:00,182.9,188.25,182.5,187.2,0
2025-07-11 11:05:00,187.3,189.0,186.8,187.5,0
2025-07-11 11:06:00,187.25,191.3,186.1,191.3,0
2025-07-11 11:07:00,189.5,191.4,189.3,189.3,0
2025-07-11 11:08:00,189.5,189.95,184.9,184.9,0
2025-07-11 11:09:00,184.8,185.4,175.2,177.0,0
2025-07-11 11:10:00,177.6,184.2,177.6,184.2,0
