datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-07-10 11:53:00,25378.15,25381.2,25378.15,25380.3,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 11:54:00,25380.1,25383.1,25379.0,25382.55,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 11:55:00,25382.1,25385.05,25381.2,25382.45,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 11:56:00,25381.75,25381.75,25378.3,25378.9,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 11:57:00,25378.5,25379.6,25376.4,25376.4,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,1,0,1,0,0,0,0
2025-07-10 11:58:00,25376.75,25377.15,25373.45,25373.95,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 11:59:00,25374.15,25375.25,25368.75,25369.6,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:00:00,25368.95,25374.45,25360.45,25372.95,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:01:00,25372.8,25373.15,25364.7,25365.45,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:02:00,25365.2,25368.1,25363.6,25368.0,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
