Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-11 09:32:00,119.25,2025-07-11 09:38:00,108.35,-10.90,-9.14%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),112.09,112.09,121.25,False
2025-07-11 10:44:00,159.90,2025-07-11 10:48:00,169.90,10.00,6.25%,Fixed TP (Average Signal),Put Option (Enhanced Hybrid Premium),150.31,159.90,171.90,False
