time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1751532840,156.05,156.05,148.45,153.45,NaN,NaN,NaN,NaN,NaN,154.82313132622357,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,47.62168813687922,75.67834780673664,-67.84565916398716,-51.71568627450984
1751532900,153.65,164,153.65,162.75,NaN,NaN,NaN,NaN,NaN,156.58465769817388,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,36.46577987322167,54.50027443114386,-8.038585209003209,-6.1274509803921555
1751532960,162.3,162.6,158.85,162,NaN,NaN,NaN,NaN,NaN,157.7880670985797,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,42.583670257196076,42.22371275576566,-12.861736334405135,-9.803921568627448
1751533020,161.5,162.75,158,158,NaN,NaN,NaN,NaN,NaN,157.8351632988953,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,46.08140893698869,41.71028635580215,-38.585209003215404,-29.411764705882344
1751533080,157.45,160.6,157.45,159.65,NaN,NaN,NaN,NaN,NaN,158.23846034358525,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,32.67034156908973,40.445140254424835,-27.97427652733113,-21.32352941176467
1751533140,160.5,170.6,159.3,170.6,NaN,NaN,NaN,NaN,NaN,160.98546915612187,NaN,NaN,148.78566322841863,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,41.52101910329066,40.09092320312303,0,0
1751533200,171.4,182.3,171.4,182.3,NaN,NaN,NaN,NaN,NaN,165.72203156587256,NaN,NaN,158.40529600643697,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,69.81494756994952,48.00210274744331,0,0
1751533260,184.65,198.45,184.65,187,NaN,NaN,NaN,NaN,NaN,170.45046899567865,NaN,NaN,170.10476640579327,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,94.38192320150603,68.57262995824875,-22.899999999999977,-20.875113947128515
1751533320,189.45,195.3,188.6,191.1,NaN,NaN,NaN,NaN,NaN,175.0392536633056,NaN,NaN,170.15928976521394,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,99.99999999999999,88.06562359048519,-14.699999999999989,-13.400182315405642
1751533380,194.5,194.5,189.8,191.4,NaN,NaN,NaN,NaN,NaN,178.67497507145993,NaN,NaN,171.12836078869256,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,99.99999999999999,98.12730773383534,-15.73660714285711,-13.364928909952575
1751533440,192.7,192.7,178.7,184.2,NaN,NaN,NaN,NaN,NaN,179.90275838891327,NaN,NaN,171.12836078869256,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,85.58928566450997,95.19642855483666,-34.75609756097561,-27.01421800947867
1751533500,185,192.3,185,189.45,NaN,NaN,NaN,NaN,NaN,182.02436763582142,NaN,NaN,171.12836078869256,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,74.99647331889669,86.86191966113556,-21.951219512195124,-17.061611374407583
1751533560,190.25,194,183.75,194,NaN,NaN,NaN,NaN,NaN,184.68561927230556,NaN,NaN,171.12836078869256,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,67.36094536777195,75.9822347837262,-10.853658536585337,-8.43601895734595
1751533620,193.5,207,193.5,205.35,NaN,NaN,NaN,NaN,NaN,189.27770387845987,NaN,NaN,174.6101025134612,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,80.11039096909738,74.15593655192201,-3.4591194968553585,-2.7049180327868947
1751533680,204.4,211.65,200.35,203.65,NaN,NaN,NaN,NaN,NaN,192.47154746102436,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,85.51409764684628,77.6618113279052,-19.875776397515526,-12.223071046600456
1751533740,204,204.5,195.4,195.8,NaN,NaN,NaN,NaN,NaN,193.21120358079673,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,73.85502811332164,79.82650557642177,-48.103186646433954,-24.441017733230527
1751533800,195.6,200,191.05,195.55,NaN,NaN,NaN,NaN,NaN,193.73093611839747,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,55.799441471557294,71.72285574390841,-48.86191198786035,-25.09742790335151
1751533860,196.15,196.15,189.05,195,NaN,NaN,NaN,NaN,NaN,194.01295031430914,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,38.289909356522976,55.98145964713397,-50.53110773899847,-26.34493670886076
1751533920,194.05,200.25,193.45,199.5,NaN,NaN,NaN,NaN,NaN,195.2322946889071,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,30.594810000692103,41.56138694292413,-36.87405159332321,-19.2246835443038
1751533980,199.15,201.15,194.7,195.3,NaN,NaN,NaN,NaN,NaN,195.2473403135944,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,16.978332043287683,28.621017133500928,-58.60215053763438,-25.87025316455695
1751534040,194.75,197.6,192.15,192.15,NaN,NaN,NaN,NaN,NaN,194.55904246612897,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,6.343636492853044,17.97225951227762,-69.89247311827955,-30.854430379746827
1751534100,192.45,192.65,187.4,187.4,NaN,NaN,NaN,NaN,NaN,192.96814414032252,NaN,NaN,179.53409226211505,NaN,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,-2.3684757858670005e-15,7.773989512046917,-100,-38.37025316455695
1751534160,187,187,174.75,175.05,NaN,NaN,NaN,NaN,NaN,188.98633433136197,NaN,NaN,NaN,205.54402778604475,175.95000000000002,172.775,179.12500000000003,230.60000000000002,278.90000000000003,333.55,381.85,127.65000000000003,73.00000000000001,24.70000000000003,-29.94999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.25,121.3,NaN,NaN,NaN,NaN,-2.3684757858670005e-15,2.1145454976176885,-99.18699186991867,-57.91139240506327
