datetime,open,high,low,close,Put
2025-07-04 09:15:00,179.0,209.35,174.0,184.5,0
2025-07-04 09:16:00,186.85,200.55,186.85,189.9,0
2025-07-04 09:17:00,188.7,191.25,183.45,187.55,0
2025-07-04 09:18:00,183.4,188.6,177.35,186.95,0
2025-07-04 09:19:00,186.4,196.35,186.4,195.5,0
2025-07-04 09:20:00,195.55,199.2,192.8,194.15,0
2025-07-04 09:21:00,194.45,195.1,184.9,190.2,0
2025-07-04 09:22:00,189.5,194.55,187.1,191.1,0
2025-07-04 09:23:00,192.4,203.35,192.4,196.45,0
2025-07-04 09:24:00,194.8,197.0,184.5,184.5,0
2025-07-04 09:25:00,183.7,183.7,172.8,174.15,0
2025-07-04 09:26:00,175.15,179.3,172.4,174.6,0
2025-07-04 09:27:00,173.7,175.0,167.35,175.0,0
2025-07-04 09:28:00,177.05,183.2,177.05,180.65,0
2025-07-04 09:29:00,179.9,181.9,175.35,181.05,0
2025-07-04 09:30:00,181.4,185.35,177.0,185.3,0
2025-07-04 09:31:00,184.1,186.1,181.25,185.8,0
2025-07-04 09:32:00,184.95,185.75,179.65,182.95,0
2025-07-04 09:33:00,185.3,192.1,182.6,183.55,0
2025-07-04 09:34:00,182.4,189.2,182.4,186.2,0
2025-07-04 09:35:00,187.1,193.6,187.1,188.25,0
2025-07-04 09:36:00,188.0,199.7,188.0,199.7,0
2025-07-04 09:37:00,198.9,198.9,189.6,189.6,0
2025-07-04 09:38:00,189.8,194.7,189.8,194.7,0
2025-07-04 09:39:00,196.25,205.4,196.25,203.15,0
2025-07-04 09:40:00,203.25,219.0,203.25,206.55,0
2025-07-04 09:41:00,207.65,210.85,201.9,202.5,0
2025-07-04 09:42:00,203.0,210.25,203.0,205.8,0
2025-07-04 09:43:00,205.05,212.25,204.55,206.5,0
2025-07-04 09:44:00,204.6,204.6,195.1,198.75,0
2025-07-04 09:45:00,198.6,201.5,191.4,191.4,0
2025-07-04 09:46:00,191.6,195.95,191.6,194.85,0
2025-07-04 09:47:00,195.2,196.8,191.0,193.65,0
2025-07-04 09:48:00,194.05,197.35,193.6,196.7,0
2025-07-04 09:49:00,196.5,202.45,193.75,200.75,0
2025-07-04 09:50:00,200.95,205.25,198.5,204.9,0
2025-07-04 09:51:00,205.0,205.85,195.15,195.15,0
2025-07-04 09:52:00,194.55,195.0,191.05,192.6,0
2025-07-04 09:53:00,191.7,193.85,184.0,188.2,0
2025-07-04 09:54:00,187.65,190.3,185.95,190.15,0
2025-07-04 09:55:00,190.1,199.2,189.6,199.2,0
2025-07-04 09:56:00,200.65,200.65,192.8,193.4,0
2025-07-04 09:57:00,193.85,195.6,191.7,191.7,0
2025-07-04 09:58:00,192.1,192.75,188.05,189.05,0
2025-07-04 09:59:00,189.4,190.95,183.9,184.25,0
2025-07-04 10:00:00,185.55,186.1,182.5,185.2,0
2025-07-04 10:01:00,187.8,192.9,186.05,192.9,0
2025-07-04 10:02:00,191.65,194.9,191.3,192.15,0
2025-07-04 10:03:00,190.5,191.2,187.5,190.25,0
2025-07-04 10:04:00,190.0,194.1,190.0,192.15,0
2025-07-04 10:05:00,191.65,194.4,188.55,190.7,0
2025-07-04 10:06:00,190.0,191.0,188.0,191.0,0
2025-07-04 10:07:00,190.95,193.45,189.2,190.5,0
2025-07-04 10:08:00,190.55,193.95,189.9,193.95,0
2025-07-04 10:09:00,193.55,197.2,184.0,184.7,0
2025-07-04 10:10:00,184.45,188.2,180.95,188.2,0
2025-07-04 10:11:00,188.0,188.25,185.5,186.2,0
2025-07-04 10:12:00,186.9,190.35,186.5,190.35,0
2025-07-04 10:13:00,190.8,193.5,190.1,190.6,0
2025-07-04 10:14:00,190.4,190.6,185.15,187.0,0
2025-07-04 10:15:00,187.45,189.6,186.1,186.25,0
2025-07-04 10:16:00,186.1,186.1,180.75,185.95,0
2025-07-04 10:17:00,185.8,194.95,184.25,191.25,0
2025-07-04 10:18:00,191.65,194.4,188.8,193.65,0
2025-07-04 10:19:00,193.85,194.8,189.7,190.25,0
2025-07-04 10:20:00,190.5,191.8,186.2,186.2,1
2025-07-04 10:21:00,185.6,186.8,182.8,185.15,0
2025-07-04 10:22:00,184.5,185.8,182.6,182.9,0
2025-07-04 10:23:00,183.3,184.6,181.75,184.45,0
2025-07-04 10:24:00,184.0,184.9,182.0,182.3,0
2025-07-04 10:25:00,182.0,183.0,178.75,182.95,0
2025-07-04 10:26:00,182.9,185.15,180.45,181.3,0
2025-07-04 10:27:00,182.1,189.45,181.5,188.0,0
2025-07-04 10:28:00,188.15,188.55,185.1,185.9,0
2025-07-04 10:29:00,185.45,188.3,185.15,186.85,0
2025-07-04 10:30:00,186.75,187.7,185.75,185.85,0
2025-07-04 10:31:00,186.45,189.45,183.8,189.45,0
2025-07-04 10:32:00,189.9,190.9,186.0,187.0,0
2025-07-04 10:33:00,187.3,190.95,186.5,187.85,0
2025-07-04 10:34:00,187.8,188.4,185.0,186.35,0
2025-07-04 10:35:00,186.65,187.6,181.6,182.25,0
2025-07-04 10:36:00,182.35,185.15,180.1,185.0,0
2025-07-04 10:37:00,184.75,186.55,181.35,181.55,0
2025-07-04 10:38:00,180.95,180.95,176.55,179.0,0
2025-07-04 10:39:00,179.6,180.4,176.05,176.05,0
2025-07-04 10:40:00,176.25,178.55,176.1,178.35,0
2025-07-04 10:41:00,178.75,179.7,176.75,178.8,0
2025-07-04 10:42:00,178.9,179.2,175.5,175.5,0
2025-07-04 10:43:00,175.0,181.3,175.0,180.6,0
2025-07-04 10:44:00,180.55,181.0,176.0,176.4,0
2025-07-04 10:45:00,177.1,177.15,174.35,175.65,0
2025-07-04 10:46:00,176.0,178.5,176.0,178.5,0
2025-07-04 10:47:00,179.0,179.0,176.65,177.95,0
2025-07-04 10:48:00,178.5,180.1,175.55,175.8,0
2025-07-04 10:49:00,176.25,178.25,174.25,178.0,0
2025-07-04 10:50:00,177.1,180.95,177.1,180.95,0
2025-07-04 10:51:00,180.6,181.65,179.25,179.25,0
2025-07-04 10:52:00,179.0,179.7,177.2,177.9,0
2025-07-04 10:53:00,177.4,178.6,173.4,175.75,1
2025-07-04 10:54:00,175.65,177.25,174.7,176.95,0
2025-07-04 10:55:00,176.4,177.0,174.1,175.05,0
2025-07-04 10:56:00,175.15,177.6,174.15,174.15,0
2025-07-04 10:57:00,174.3,176.0,174.3,175.8,0
2025-07-04 10:58:00,175.95,178.65,173.5,178.05,0
2025-07-04 10:59:00,178.4,179.65,174.4,175.1,0
2025-07-04 11:00:00,174.8,178.3,171.3,177.75,0
2025-07-04 11:01:00,177.8,178.05,176.95,177.2,0
2025-07-04 11:02:00,177.65,179.0,176.55,177.85,0
2025-07-04 11:03:00,177.7,178.75,176.25,176.5,0
2025-07-04 11:04:00,175.4,176.25,173.0,175.95,0
2025-07-04 11:05:00,175.7,178.85,175.4,175.8,0
2025-07-04 11:06:00,175.8,177.65,175.8,177.25,0
2025-07-04 11:07:00,177.15,180.0,176.65,179.55,0
2025-07-04 11:08:00,179.0,181.5,177.2,177.55,0
2025-07-04 11:09:00,177.7,182.55,177.7,182.55,0
2025-07-04 11:10:00,181.75,182.8,179.1,180.7,0
2025-07-04 11:11:00,181.05,182.5,179.9,181.35,0
2025-07-04 11:12:00,180.5,180.6,175.1,175.15,0
2025-07-04 11:13:00,175.15,175.15,172.65,173.0,0
2025-07-04 11:14:00,173.7,174.2,170.7,172.75,0
2025-07-04 11:15:00,172.9,173.65,170.1,170.1,0
2025-07-04 11:16:00,170.75,174.0,168.95,174.0,0
2025-07-04 11:17:00,173.6,174.4,170.4,170.4,0
2025-07-04 11:18:00,170.85,172.6,169.6,172.6,0
2025-07-04 11:19:00,172.8,177.95,172.6,176.25,0
2025-07-04 11:20:00,176.8,179.4,176.35,179.4,0
2025-07-04 11:21:00,179.85,184.65,176.95,184.05,0
2025-07-04 11:22:00,185.7,190.4,184.7,188.75,0
2025-07-04 11:23:00,188.6,193.8,187.0,192.55,0
2025-07-04 11:24:00,192.0,194.15,188.55,188.7,0
2025-07-04 11:25:00,187.35,189.95,187.35,188.9,0
2025-07-04 11:26:00,186.8,188.6,185.8,187.5,0
2025-07-04 11:27:00,187.0,188.7,183.6,183.6,0
2025-07-04 11:28:00,184.2,186.4,183.5,184.0,0
2025-07-04 11:29:00,184.8,184.8,180.45,180.45,0
2025-07-04 11:30:00,181.4,185.85,181.4,185.85,0
2025-07-04 11:31:00,185.95,186.85,181.5,182.6,0
2025-07-04 11:32:00,183.0,185.5,182.6,184.3,0
2025-07-04 11:33:00,184.35,186.15,184.0,185.45,0
2025-07-04 11:34:00,185.3,187.05,184.2,186.3,0
2025-07-04 11:35:00,187.45,200.3,186.95,198.85,0
2025-07-04 11:36:00,199.6,202.4,192.45,194.45,0
2025-07-04 11:37:00,193.25,197.0,193.2,196.2,0
2025-07-04 11:38:00,197.6,201.2,196.1,200.1,0
2025-07-04 11:39:00,199.65,203.75,197.55,202.0,0
2025-07-04 11:40:00,203.55,209.0,201.0,209.0,0
2025-07-04 11:41:00,211.0,218.2,211.0,216.4,0
2025-07-04 11:42:00,217.0,224.95,217.0,219.0,0
2025-07-04 11:43:00,220.55,223.0,213.45,216.3,0
2025-07-04 11:44:00,217.55,219.9,215.0,217.6,0
2025-07-04 11:45:00,217.75,234.5,217.75,232.75,0
2025-07-04 11:46:00,235.35,235.35,225.1,231.3,0
2025-07-04 11:47:00,230.65,241.6,230.65,233.0,0
2025-07-04 11:48:00,232.6,234.6,227.8,228.65,0
2025-07-04 11:49:00,228.5,229.4,224.3,226.85,0
2025-07-04 11:50:00,226.9,236.65,226.9,236.65,0
2025-07-04 11:51:00,236.95,236.95,227.4,227.4,0
2025-07-04 11:52:00,227.6,227.6,221.5,225.15,0
2025-07-04 11:53:00,224.55,225.55,221.75,223.25,0
2025-07-04 11:54:00,222.6,227.1,218.0,225.75,0
2025-07-04 11:55:00,226.25,232.25,226.0,230.3,0
2025-07-04 11:56:00,229.4,231.9,226.7,226.7,0
2025-07-04 11:57:00,227.0,228.7,222.75,227.0,0
2025-07-04 11:58:00,226.2,232.45,226.2,232.25,0
2025-07-04 11:59:00,231.6,233.8,228.6,229.65,0
2025-07-04 12:00:00,228.7,230.45,226.45,228.4,0
2025-07-04 12:01:00,228.65,232.55,227.55,228.2,0
2025-07-04 12:02:00,227.95,227.95,221.4,223.6,0
2025-07-04 12:03:00,223.15,229.0,218.7,229.0,0
2025-07-04 12:04:00,228.05,231.85,227.25,228.95,0
2025-07-04 12:05:00,226.95,226.95,223.0,223.9,0
2025-07-04 12:06:00,224.05,230.85,223.45,229.1,0
2025-07-04 12:07:00,229.75,236.95,227.05,227.9,0
2025-07-04 12:08:00,227.5,229.5,217.35,220.1,0
2025-07-04 12:09:00,219.6,222.2,219.0,221.6,0
2025-07-04 12:10:00,221.8,223.0,220.35,221.0,0
2025-07-04 12:11:00,220.7,221.7,213.9,214.9,0
2025-07-04 12:12:00,215.3,223.55,215.3,222.25,0
2025-07-04 12:13:00,220.25,221.5,218.0,218.0,0
2025-07-04 12:14:00,218.0,218.15,215.5,216.7,0
2025-07-04 12:15:00,218.0,220.4,216.25,216.3,0
2025-07-04 12:16:00,216.55,220.95,214.7,216.6,0
2025-07-04 12:17:00,215.95,218.65,213.25,213.25,0
2025-07-04 12:18:00,213.1,215.85,209.7,215.55,0
2025-07-04 12:19:00,215.2,218.65,214.65,217.4,0
2025-07-04 12:20:00,217.55,219.4,215.45,215.45,0
2025-07-04 12:21:00,215.15,216.15,212.7,212.7,0
2025-07-04 12:22:00,213.25,217.55,212.55,217.55,0
2025-07-04 12:23:00,217.55,219.75,213.15,214.7,0
2025-07-04 12:24:00,214.25,217.35,213.35,216.15,0
2025-07-04 12:25:00,216.45,219.3,216.0,217.1,0
2025-07-04 12:26:00,217.5,220.75,217.0,220.0,0
2025-07-04 12:27:00,221.15,221.7,215.05,215.4,0
2025-07-04 12:28:00,215.75,220.3,215.75,219.95,0
2025-07-04 12:29:00,220.3,220.55,217.35,218.6,0
2025-07-04 12:30:00,217.0,218.0,212.1,213.3,0
2025-07-04 12:31:00,213.2,214.5,210.5,210.5,0
2025-07-04 12:32:00,211.0,215.15,209.35,213.85,0
2025-07-04 12:33:00,213.85,213.9,207.5,208.1,0
2025-07-04 12:34:00,207.7,212.05,207.55,212.05,0
2025-07-04 12:35:00,213.35,218.25,212.55,216.55,0
2025-07-04 12:36:00,217.1,220.8,217.1,220.4,0
2025-07-04 12:37:00,220.25,221.7,218.2,220.0,0
2025-07-04 12:38:00,219.05,219.75,217.45,217.45,0
2025-07-04 12:39:00,217.55,217.55,214.15,215.7,0
2025-07-04 12:40:00,216.55,218.0,216.0,216.45,0
2025-07-04 12:41:00,217.35,217.35,213.6,213.6,0
2025-07-04 12:42:00,213.3,215.0,212.8,214.7,0
2025-07-04 12:43:00,214.25,215.45,212.75,214.55,0
2025-07-04 12:44:00,215.15,218.0,215.15,216.75,0
2025-07-04 12:45:00,216.5,216.6,211.7,212.5,0
2025-07-04 12:46:00,211.75,219.65,209.55,219.65,0
2025-07-04 12:47:00,219.25,219.25,216.0,216.55,0
2025-07-04 12:48:00,216.15,217.1,213.65,213.7,0
2025-07-04 12:49:00,213.5,216.15,213.1,216.1,0
2025-07-04 12:50:00,215.8,217.75,214.5,216.65,0
2025-07-04 12:51:00,216.2,218.9,214.5,217.65,0
2025-07-04 12:52:00,217.2,219.8,217.1,219.35,0
2025-07-04 12:53:00,219.25,219.5,217.0,218.45,0
2025-07-04 12:54:00,217.95,219.4,215.0,216.4,0
2025-07-04 12:55:00,215.8,219.55,215.7,218.3,0
2025-07-04 12:56:00,218.35,219.25,212.45,213.5,0
2025-07-04 12:57:00,213.0,213.1,211.05,213.1,0
2025-07-04 12:58:00,213.1,214.85,212.85,214.8,0
2025-07-04 12:59:00,214.85,216.0,214.65,215.45,0
2025-07-04 13:00:00,217.0,219.15,216.75,216.85,0
2025-07-04 13:01:00,217.05,219.15,216.5,216.8,0
2025-07-04 13:02:00,216.7,217.6,214.0,214.6,0
