time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,K,D,%R,%R
1752217020,250.75,252.85,249.75,252.85,NaN,NaN,NaN,258.74959802421637,0,253.5581311993577,12.31278007845871,19.539269249842345,-62.19512195121953,-27.732793522267198
1752217080,253,253.25,251.4,252.35,NaN,NaN,NaN,258.74959802421637,0,253.40711479943798,21.64356106907017,16.047620303305205,-64.13793103448283,-29.757085020242904
1752217140,253.2,253.9,249.6,251.05,NaN,NaN,NaN,258.74959802421637,0,253.11247544950822,23.288528040229277,19.08162306258604,-80.40540540540519,-35.02024291497968
1752217200,250.65,261.95,250.65,254.95,NaN,NaN,NaN,258.74959802421637,0,253.3421660183197,38.88587595392556,27.939321687741657,-56.68016194331987,-25.974025974025984
1752217260,255.2,260.95,255.2,259.1,NaN,NaN,244.6472837065097,NaN,0,254.06189526602972,62.88842829664744,41.68761076360075,-23.07692307692281,-10.575139146567595
1752217320,259.45,259.45,257,258.2,NaN,NaN,245.40505533585878,NaN,0,254.579158357776,90.55360073433464,64.10930166163587,-30.36437246963564,-18.656716417910452
1752217380,257.7,260,257.7,258.8,NaN,NaN,246.6220498022729,NaN,0,255.10676356305402,93.9838466564587,82.47529189581358,-25.506072874493753,-15.671641791044667
1752217440,259.5,264.9,259.5,264.05,NaN,NaN,249.3648448220456,NaN,0,256.22466811767225,93.9838466564587,92.840431349084,-5.555555555555339,-3.6876355748371648
1752217500,264.2,268,263.05,268,NaN,NaN,252.48836033984102,NaN,0,257.69658460296324,98.00704058094573,95.32491129795437,0,0
1752217560,267.3,269.75,265.2,269,NaN,NaN,254.37702430585696,NaN,0,259.1095115275928,100,97.33029574580148,-3.7220843672456567,-2.688172043010752
1752217620,268.35,268.6,263.25,263.25,NaN,NaN,254.37702430585696,NaN,0,259.6270725866437,85.654905450709,94.55398201055156,-32.258064516129025,-26.859504132231418
1752217680,263.35,263.4,259.8,262.9,NaN,NaN,254.37702430585696,NaN,0,260.0361885133132,70.54415382195926,85.39968642422275,-35.86387434554987,-28.30578512396705
1752217740,261.8,262.45,257.8,259.2,NaN,NaN,254.37702430585696,NaN,0,259.9316649491491,47.808395932258406,68.00248506830887,-72.50859106529212,-43.59504132231412
1752217800,260.15,261,258.4,261,NaN,NaN,254.37702430585696,NaN,0,260.0652068305054,42.16147239152507,53.5046740485809,-68.62745098039215,-43.424317617865995
1752217860,261,261,258.5,260.15,NaN,NaN,254.37702430585696,NaN,0,260.0758059766922,35.510001242819015,41.82662318886748,-79.66804979253124,-47.64267990074452
1752217920,259,263.15,259,261.4,NaN,NaN,254.37702430585696,NaN,0,260.2413302296057,38.816677178065866,38.82938360413664,-69.87447698744795,-41.43920595533509
1752217980,260.9,273.3,260.65,273.3,NaN,NaN,254.37702430585696,NaN,0,261.873663950905,53.78652227285764,42.70440023124749,0,0
1752218040,272.5,274.45,265.1,266.5,NaN,NaN,254.37702430585696,NaN,0,262.45195595704183,52.51768185057659,48.373627100500016,-47.747747747747745,-31.99195171026153
1752218100,266.3,267.7,263.7,266.4,NaN,NaN,254.37702430585696,NaN,0,262.9454614624116,48.676053804881086,51.66008597610509,-48.34834834834848,-32.39436619718315
1752218160,266.75,267.25,264.9,266,NaN,NaN,254.37702430585696,NaN,0,263.32727877961014,29.408693498637504,43.53414305136504,-50.750750750750754,-34.00402414486918
1752218220,266.1,268,264.2,267.9,NaN,NaN,254.37702430585696,NaN,0,263.89886893215885,31.842114063380023,36.64228712229952,-39.33933933933946,-26.358148893360212
1752218280,267,267,262.35,262.35,NaN,NaN,254.37702430585696,NaN,0,263.705260315639,21.779490730196187,27.676766097404556,-75.38940809968821,-48.692152917504906
1752218340,262,264.05,260.25,261.45,NaN,NaN,254.37702430585696,NaN,0,263.4233527761841,12.735690698338997,22.119098497305057,-81.50470219435742,-52.3138832997988
1752218400,260,262.75,260,260.3,NaN,NaN,254.37702430585696,NaN,0,263.0329336791611,2.3684757858670005e-15,11.505060476178395,-91.58576051779927,-56.9416498993963
1752218460,261.75,263.4,261.4,262.7,NaN,NaN,254.37702430585696,NaN,0,262.99131696926594,5.632804627815456,6.122831775384818,-81.31487889273363,-47.28370221327969
1752218520,262.85,263.05,256.15,256.8,NaN,NaN,254.37702430585696,NaN,0,262.2174023481077,5.632804627815456,3.7552030852103044,-96.4480874316938,-71.02615694164983
1752218580,256.15,256.75,252.3,254.45,NaN,NaN,254.37702430585696,NaN,0,261.24647705459427,5.632804627815456,5.632804627815456,-86.30573248407657,-80.48289738430586
1752218640,254.55,256,251.15,251.45,NaN,NaN,NaN,267.6710176104457,0,260.02191742277,1.1842378929335002e-15,3.7552030852103044,-98.21958456973304,-92.55533199195173
1752218700,251.75,254.55,251.75,254.55,NaN,NaN,NaN,266.76641584940114,0,259.3379277449238,5.318761709694436,3.650522112503298,-79.82195845697325,-80.08048289738423
1752218760,254.65,255.5,253.2,253.75,NaN,NaN,NaN,266.76641584940114,0,258.6394367768083,9.6342828694784,4.984348193057612,-83.59621451104104,-83.29979879275652
1752218820,253,257.4,253,254.95,NaN,NaN,NaN,266.76641584940114,0,258.17825717970726,18.91063836125998,11.287894313477606,-70.54263565891488,-81.93277310924375
1752218880,254.8,255.9,250,251.85,NaN,NaN,NaN,266.3932671542134,0,257.38722503224386,16.978701549681016,15.174540926806467,-86.19402985074628,-92.43353783231086
1752218940,252.05,254.05,249.35,254.05,NaN,NaN,NaN,265.20894043879207,0,256.97007190321335,21.797755584017654,19.229031831652886,-66.54804270462617,-81.2749003984063
1752219000,255,257.3,254.4,254.8,NaN,NaN,NaN,265.20894043879207,0,256.6988129153117,23.594249875654697,20.790235669784455,-60.21897810218971,-78.28685258964136
1752219060,255,255.55,253.05,253.6,NaN,NaN,NaN,265.20894043879207,0,256.31146130089775,33.460867659264856,26.284291039645737,-47.204968944099264,-83.06772908366534
