datetime,open,high,low,close,Call
2025-07-14 09:15:00,233.05,233.05,194.55,197.9,0
2025-07-14 09:16:00,198.85,202.95,185.65,185.65,0
2025-07-14 09:17:00,185.1,190.0,182.2,188.5,0
2025-07-14 09:18:00,190.65,192.8,181.0,182.8,0
2025-07-14 09:19:00,185.3,188.8,184.75,186.5,0
2025-07-14 09:20:00,189.8,189.8,178.0,184.4,0
2025-07-14 09:21:00,183.25,184.4,174.0,176.0,0
2025-07-14 09:22:00,177.3,177.3,168.0,168.95,0
2025-07-14 09:23:00,169.1,170.0,162.35,164.1,0
2025-07-14 09:24:00,162.05,165.25,154.0,155.5,0
2025-07-14 09:25:00,156.05,161.05,153.55,155.0,0
2025-07-14 09:26:00,155.8,158.4,154.3,156.9,0
2025-07-14 09:27:00,157.55,161.3,157.35,160.9,0
2025-07-14 09:28:00,160.7,163.6,157.6,163.6,0
2025-07-14 09:29:00,163.15,165.3,161.8,163.45,0
2025-07-14 09:30:00,164.05,166.35,162.8,163.15,0
2025-07-14 09:31:00,163.1,166.8,161.0,161.25,0
2025-07-14 09:32:00,158.4,160.95,154.25,160.5,0
2025-07-14 09:33:00,161.8,161.8,151.0,151.3,0
2025-07-14 09:34:00,151.75,158.25,151.75,156.35,0
2025-07-14 09:35:00,155.95,157.85,146.75,150.9,0
2025-07-14 09:36:00,151.5,156.55,150.1,156.55,0
2025-07-14 09:37:00,156.3,160.05,155.65,159.35,0
2025-07-14 09:38:00,159.3,163.05,159.3,161.6,0
2025-07-14 09:39:00,161.8,164.4,160.7,163.45,0
2025-07-14 09:40:00,163.8,166.2,161.75,166.0,0
2025-07-14 09:41:00,169.9,171.65,167.6,171.65,0
2025-07-14 09:42:00,171.9,171.9,168.8,169.6,0
2025-07-14 09:43:00,168.0,174.9,167.8,173.05,0
2025-07-14 09:44:00,172.2,176.55,172.0,175.8,0
2025-07-14 09:45:00,176.35,178.4,173.25,175.8,0
2025-07-14 09:46:00,175.25,176.25,171.95,175.0,0
2025-07-14 09:47:00,175.55,179.95,173.55,175.05,0
