datetime,open,high,low,close,Put
2025-07-14 09:15:00,101.0,102.05,83.2,100.35,0
2025-07-14 09:16:00,98.6,109.0,95.6,107.45,0
2025-07-14 09:17:00,108.35,111.0,103.8,104.55,0
2025-07-14 09:18:00,101.8,107.9,100.15,107.5,0
2025-07-14 09:19:00,105.6,106.0,102.45,104.95,0
2025-07-14 09:20:00,102.35,109.8,101.5,104.3,0
2025-07-14 09:21:00,104.25,114.45,104.15,111.0,0
2025-07-14 09:22:00,110.4,118.0,110.4,116.6,0
2025-07-14 09:23:00,116.6,122.4,115.45,121.05,0
2025-07-14 09:24:00,122.7,133.0,119.2,132.15,0
2025-07-14 09:25:00,129.3,131.2,124.9,128.35,0
2025-07-14 09:26:00,126.6,128.7,124.3,124.3,0
2025-07-14 09:27:00,125.3,125.3,120.05,121.05,0
2025-07-14 09:28:00,119.75,125.7,118.6,118.6,0
2025-07-14 09:29:00,119.55,121.5,116.65,118.45,0
2025-07-14 09:30:00,118.5,120.75,115.25,120.75,0
2025-07-14 09:31:00,120.0,125.4,118.35,125.4,0
2025-07-14 09:32:00,124.4,127.8,122.1,122.1,0
2025-07-14 09:33:00,122.15,129.5,121.7,128.55,0
2025-07-14 09:34:00,128.0,129.2,124.45,126.4,0
2025-07-14 09:35:00,125.85,137.0,125.8,130.4,0
2025-07-14 09:36:00,131.35,132.1,125.25,125.25,0
2025-07-14 09:37:00,125.7,126.7,122.5,122.7,0
2025-07-14 09:38:00,122.85,122.85,117.9,119.8,0
2025-07-14 09:39:00,119.4,122.65,118.25,119.5,0
2025-07-14 09:40:00,119.5,122.0,117.2,117.2,0
2025-07-14 09:41:00,114.65,116.25,112.05,112.05,0
2025-07-14 09:42:00,112.25,115.0,112.25,114.75,0
2025-07-14 09:43:00,115.7,116.0,109.3,111.65,0
2025-07-14 09:44:00,112.35,112.35,107.6,108.0,0
2025-07-14 09:45:00,108.0,110.05,106.5,110.05,0
2025-07-14 09:46:00,110.15,112.6,109.6,110.8,0
2025-07-14 09:47:00,110.05,111.85,107.8,111.6,0
2025-07-14 09:48:00,111.65,115.45,111.2,113.65,0
2025-07-14 09:49:00,113.75,115.55,109.4,109.4,0
2025-07-14 09:50:00,109.5,113.65,105.0,105.75,0
2025-07-14 09:51:00,105.45,107.1,102.5,103.65,0
2025-07-14 09:52:00,102.6,102.6,98.5,102.05,0
2025-07-14 09:53:00,101.95,102.75,98.15,98.45,0
2025-07-14 09:54:00,98.25,99.75,96.4,98.1,0
2025-07-14 09:55:00,98.5,101.85,98.3,100.65,0
2025-07-14 09:56:00,100.7,100.95,96.65,97.4,0
2025-07-14 09:57:00,98.35,99.8,94.15,96.3,0
2025-07-14 09:58:00,95.35,96.15,91.65,92.35,0
2025-07-14 09:59:00,91.95,94.9,91.45,93.7,0
2025-07-14 10:00:00,93.4,93.4,89.3,89.7,0
2025-07-14 10:01:00,90.15,93.1,90.0,93.1,0
