time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,K,D,%R,%R
1752214020,87.8,89,87.4,88.3,NaN,NaN,NaN,NaN,96.60964907895664,0,0,90.2592260161978,11.66368264895605,16.419959776087406,-71.9211822660099,-59.375000000000036
1752214080,87.85,88.4,85.4,86.1,NaN,NaN,NaN,NaN,95.36868417106098,0,0,89.73932276417307,6.987786088098709,11.607956960404545,-90.14084507042269,-70.27027027027032
1752214140,86.05,86.5,85.2,85.7,NaN,NaN,NaN,NaN,93.86181575395487,0,0,89.23440741865143,3.4108062045240453,7.354091647192931,-92.42424242424242,-72.67267267267269
1752214200,85.95,87.85,85.7,87.75,NaN,NaN,NaN,NaN,93.86181575395487,0,0,89.04885649132,7.543802739725443,5.980798344116063,-61.06870229007636,-60.5421686746988
1752214260,87.95,90.05,87.95,89.1,NaN,NaN,NaN,NaN,93.86181575395487,0,0,89.05524942990499,21.24196271717319,10.732190553807555,-40.458015267175675,-69.0476190476191
1752214320,89.2,89.35,86.45,86.7,NaN,NaN,NaN,NaN,93.86181575395487,0,0,88.76084325116686,30.24168195030427,19.675815802400965,-73.45132743362828,-88.0952380952381
1752214380,86.65,87,84.8,86.3,NaN,NaN,NaN,NaN,93.6286573161698,0,0,88.453237844771,29.56045917292435,27.014701280133934,-71.42857142857143,-88.46153846153847
1752214440,86.7,90.55,86.7,89.8,NaN,NaN,NaN,NaN,93.6286573161698,1,0,88.62158311417463,49.19563252880993,36.332591217346184,-13.043478260869565,-61.53846153846154
1752214500,89.5,90.15,88.55,89.25,NaN,NaN,NaN,NaN,93.6286573161698,1,0,88.7001352249028,69.65333771087667,49.46980980420364,-22.608695652173864,-65.76923076923075
1752214560,89.3,89.3,85.6,86,NaN,NaN,NaN,NaN,93.6286573161698,1,0,88.36261832178994,71.4739208865878,63.440963708758126,-79.13043478260865,-90.76923076923075
1752214620,85.95,88.25,85.85,86.8,NaN,NaN,NaN,NaN,93.6286573161698,0,0,88.1672910315662,52.6698624415479,64.59904034633745,-65.21739130434783,-84.61538461538461
1752214680,86.65,88,86.65,87.7,NaN,NaN,NaN,NaN,93.6286573161698,1,0,88.10887965262042,44.30035643184246,56.14804658665938,-49.56521739130425,-77.69230769230765
1752214740,87.95,87.95,86.5,87.4,NaN,NaN,NaN,NaN,93.6286573161698,1,0,88.02026969604286,54.63915463151434,50.536457834968225,-54.78260869565202,-79.99999999999993
1752214800,87.65,87.8,86.55,86.85,NaN,NaN,NaN,NaN,93.6286573161698,1,0,87.8739859840375,55.222135631429666,51.387215564928816,-64.34782608695657,-84.23076923076925
1752214860,86.8,87.3,86.15,86.4,NaN,NaN,NaN,NaN,93.3747846794377,0,0,87.68973773603281,45.975802025082906,51.945697429342296,-72.17391304347811,-87.69230769230762
1752214920,86.5,86.5,83.7,83.7,NaN,NaN,NaN,NaN,91.92480621149392,0,0,87.19102051902871,26.953840687354386,42.71725944795565,-100,-100.00000000000001
1752214980,83.95,85,82.4,83.95,NaN,NaN,NaN,NaN,90.62232559034453,0,0,86.78589295415013,13.858080156835618,28.929240956424294,-80.00000000000003,-89.93506493506496
1752215040,83.9,85,82.85,84.25,NaN,NaN,NaN,NaN,90.62232559034453,0,0,86.46890633488137,6.562171787773501,15.791364210654493,-73.1884057971015,-87.98701298701302
1752215100,84.6,85.7,84.25,85.05,NaN,NaN,NaN,NaN,90.62232559034453,0,0,86.29154304302119,17.92544875327095,12.781900232626677,-54.700854700854805,-82.79220779220783
1752215160,85.2,86.8,84.95,85.85,NaN,NaN,NaN,NaN,90.62232559034453,1,0,86.23635016264355,33.95266316725645,19.48009456943362,-38.39285714285728,-73.86363636363643
1752215220,86.2,88.85,86.2,88.85,NaN,NaN,NaN,NaN,90.62232559034453,1,0,86.5630563923131,62.74032007050627,38.20614399701122,0,-36.13861386138622
1752215280,88.75,89.95,86.35,87.3,NaN,NaN,NaN,NaN,90.62232559034453,1,0,86.65517434327396,75.2606828847057,57.317888707489466,-35.09933774834446,-47.87234042553196
1752215340,87.3,89.7,87.3,89.45,NaN,NaN,NaN,NaN,90.62232559034453,0,0,87.00452755036471,90.55030644636354,76.18376980052516,-6.6225165562913935,-24.598930481283407
1752215400,89.05,90.2,88.3,89.55,NaN,NaN,NaN,NaN,90.62232559034453,0,0,87.32271160656913,90.55030644636355,85.45376525914425,-8.333333333333409,-23.529411764705927
1752215460,90,95.05,89.65,91.9,NaN,NaN,NaN,84.37875553091277,NaN,0,0,87.89487265574799,100,93.70020429757568,-24.90118577075094,-24.90118577075094
1752215520,92,93.9,92,93.55,NaN,NaN,NaN,85.17587997782151,NaN,0,0,88.6017635737795,100,96.85010214878783,-12.295081967213111,-11.85770750988143
1752215580,93.75,95.3,93.6,94.3,NaN,NaN,NaN,86.92829198003935,NaN,0,0,89.31404312705706,100.00000000000001,100,-9.04977375565611,-7.751937984496129
1752215640,94.65,103.4,94.1,95.6,NaN,NaN,NaN,89.19046278203541,NaN,0,0,90.09978773617493,100.00000000000001,100,-42.276422764227696,-37.142857142857196
1752215700,95.1,95.25,91,91,NaN,NaN,NaN,89.19046278203541,NaN,0,0,90.21231426915307,83.91484144117034,94.63828048039011,-72.09302325581397,-59.04761904761907
1752215760,91.5,91.5,87.85,87.85,NaN,NaN,NaN,NaN,99.75522514655131,0,0,89.91702498550893,58.96904657049016,80.9612960038868,-91.20234604105572,-74.04761904761911
1752215820,88.25,89.35,87.3,89.1,NaN,NaN,NaN,NaN,98.01220263189617,0,0,89.81489686232031,36.565793098196316,59.816560369952235,-88.81987577639754,-68.09523809523814
1752215880,89.45,91.4,89.25,90.1,NaN,NaN,NaN,NaN,98.01220263189617,0,0,89.85053475453027,30.78475027984417,42.106529982843504,-82.60869565217394,-63.333333333333385
1752215940,90.4,95.85,90.4,90.9,NaN,NaN,NaN,NaN,98.01220263189617,0,0,89.98171791021399,33.89470913577625,33.748417504605584,-77.63975155279499,-59.523809523809526
1752216000,91.5,92.6,90,90.7,NaN,NaN,NaN,NaN,98.01220263189617,0,0,90.07150317143724,32.82602010798716,32.5018265078692,-78.88198757763972,-60.47619047619049
1752216060,90.45,92.35,90.45,91.85,NaN,NaN,NaN,NaN,98.01220263189617,0,0,90.29381527500759,35.4031560195375,34.041295087766976,-71.73913043478264,-55.00000000000006
1752216120,91.6,93.85,89,89,NaN,NaN,NaN,NaN,98.01220263189617,0,0,90.13208836563165,26.364343822605885,31.531173316710184,-89.44099378881985,-68.5714285714286
1752216180,88.8,88.8,86,86.35,NaN,NaN,NaN,NaN,97.32720725389754,0,0,89.65932731992768,16.502952989355492,26.090150943832963,-96.44670050761427,-81.19047619047625
1752216240,86.6,87.4,86.3,87.05,NaN,NaN,NaN,NaN,96.11448652850778,0,0,89.33316140493672,4.875928104884108,15.914408305615169,-89.34010152284267,-77.8571428571429
1752216300,87.1,89.2,87.1,89.05,NaN,NaN,NaN,NaN,96.11448652850778,0,0,89.29776622931962,11.38719708523081,10.922026059823475,-69.03553299492387,-68.33333333333337
1752216360,89.15,90,88.55,89.35,NaN,NaN,NaN,NaN,96.11448652850778,1,0,89.30429545065466,21.306836575182775,12.523320588432568,-65.98984771573608,-66.90476190476195
1752216420,88.8,89.6,87.7,87.8,NaN,NaN,NaN,NaN,96.11448652850778,0,0,89.11625851932283,23.90714526197451,18.86705964079604,-81.72588832487313,-74.28571428571433
1752216480,88,88.3,84.8,86.4,NaN,NaN,NaN,NaN,95.01398461135395,0,0,88.77672620440748,16.677023643025187,20.630335160060827,-82.32044198895018,-80.95238095238095
1752216540,86.5,86.8,86.1,86.45,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.48588542885655,8.868343698842587,16.484170867947434,-81.7679558011049,-80.71428571428572
1752216600,86.7,87.8,86.7,87.35,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.34389975024948,12.797426288883768,12.78093121025052,-71.82320441988952,-76.42857142857149
1752216660,87.35,88.5,86.7,88,NaN,NaN,NaN,NaN,94.27758615021855,1,0,88.3009122814683,24.88891049673914,15.518226828155173,-38.46153846153844,-74.9391727493917
1752216720,88.05,88.3,86.3,88.15,NaN,NaN,NaN,NaN,94.27758615021855,1,0,88.28204824628476,37.76981091945903,25.152049235027317,-35.576923076922945,-79.6344647519582
1752216780,88.3,88.5,87.15,88,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.24679221549917,42.648434166284865,35.10238519416101,-38.46153846153844,-82.79569892473117
1752216840,88.45,89,87.2,89,NaN,NaN,NaN,NaN,94.27758615021855,1,0,88.34094318856177,50.973249024608016,43.79716470345064,-19.23076923076922,-77.41935483870967
1752216900,88.9,89.4,87.9,89.2,NaN,NaN,NaN,NaN,94.27758615021855,1,0,88.44832528999154,69.31472238945209,54.31213519344832,-8.33333333333316,-76.34408602150535
1752216960,89,90.3,89,90.1,NaN,NaN,NaN,NaN,94.27758615021855,1,0,88.6547846287426,88.82279821589623,69.70358987665212,-3.636363636363688,-71.50537634408605
1752217020,90.2,90.7,89.1,89.1,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.71043655014978,89.19371711967193,82.44374590834009,-34.78260869565229,-76.88172043010755
1752217080,88.95,90.1,88.75,89.2,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.77163198138106,79.4078764230444,85.80813058620419,-34.090909090909044,-76.34408602150535
1752217140,89.4,90.7,88.6,90,NaN,NaN,NaN,NaN,94.27758615021855,0,0,88.92517798370844,77.83670462766388,82.14609939012674,-15.909090909090953,-72.04301075268816
1752217200,89.95,89.95,82.55,87.35,NaN,NaN,NaN,NaN,93.79733951854641,0,0,88.72828073574487,59.71812474998276,72.32090193356369,-41.104294478527684,-76.97841726618708
1752217260,87.05,87.05,83.9,84.75,NaN,NaN,NaN,NaN,93.30260556669177,0,0,88.23099564377677,36.17063211327696,57.908487163641205,-73.00613496932513,-89.44844124700238
1752217320,84.95,86.4,84.55,86,NaN,NaN,NaN,NaN,93.07484501002259,0,0,87.95212118830467,13.426226536445952,36.43832779990189,-57.668711656441715,-74.06015037593983
1752217380,86,86,84.35,84.75,NaN,NaN,NaN,NaN,92.50986050902034,0,0,87.55185603976659,11.831901287972704,20.476253312565202,-73.00613496932513,-83.45864661654134
1752217440,84.85,84.85,80.95,81.45,NaN,NaN,NaN,NaN,90.67137445811831,0,0,86.78912403479576,11.831901287972704,12.36334303746378,-94.87179487179488,-96.64429530201342
1752217500,81.35,81.85,79.2,79.6,NaN,NaN,NaN,NaN,88.31423701230648,0,0,85.89048353044629,2.8141453268508982,8.82598263426543,-96.52173913043487,-97.59759759759764
1752217560,79.2,80.4,77.8,78.55,NaN,NaN,NaN,NaN,86.89031331107581,0,0,84.97292308914051,3.671137468093851e-14,4.88201553827454,-94.18604651162791,-95.8448753462604
1752217620,78.75,81.3,78.75,81.3,NaN,NaN,NaN,NaN,86.89031331107581,0,0,84.51380770299795,11.859688083191246,4.891277803347394,-72.86821705426358,-78.19314641744548
1752217680,81.35,83.6,81.2,81.85,NaN,NaN,NaN,NaN,86.89031331107581,1,0,84.18083174012321,25.869391702981023,12.576359928724102,-66.66666666666671,-74.76635514018693
1752217740,82.1,83.95,82.1,83.5,NaN,NaN,NaN,NaN,86.89031331107581,1,0,84.0957277726078,46.06935837524352,27.93281272047193,-38.37837837837835,-64.4859813084112
1752217800,83.1,83.8,82.5,82.55,NaN,NaN,NaN,NaN,86.89031331107581,0,0,83.90251180103182,52.09608413304135,41.34494473708863,-44.76744186046517,-63.17829457364343
1752217860,82.5,84,82.5,83.65,NaN,NaN,NaN,NaN,86.89031331107581,0,0,83.87094782590285,60.14310722322076,52.76951657716855,-28.658536585365773,-54.65116279069763
1752217920,83.9,84.35,82.5,83.85,NaN,NaN,NaN,NaN,86.89031331107581,0,0,83.868329347665,62.76082800280335,58.33333978635516,-14.184397163120574,-53.1007751937985
1752217980,83.65,84,76.9,76.9,NaN,NaN,NaN,NaN,86.89031331107581,0,0,82.99728817920688,53.33344114760147,58.74579212454186,-100,-100
1752218040,76.3,79.95,74.7,78.95,NaN,NaN,NaN,NaN,86.35319459854468,1,0,82.49137715680601,50.29475249052888,55.463007213644566,-55.958549222797885,-73.4375
1752218100,79.3,80.4,78.7,79.2,NaN,NaN,NaN,NaN,86.35319459854468,1,0,82.07995501220526,47.74915446897464,50.45911603570166,-53.36787564766835,-71.875
1752218160,78.95,80.15,78.9,79.6,NaN,NaN,NaN,NaN,86.35319459854468,1,0,81.76996063567961,61.65891455789156,53.234273839131696,-49.22279792746119,-69.37500000000006
1752218220,79.55,80.3,78.3,78.8,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.39871555621966,62.15146717547169,57.18651206744596,-57.512953367875674,-74.37500000000003
1752218280,78.35,80.95,78.35,80.95,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.3426261116922,72.7586368265703,65.52300618664451,-35.2331606217616,-60.9375
1752218340,81.05,81.75,80.1,81.75,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.39354784773067,83.72318308519954,72.87776236241383,-26.943005181347115,-55.937500000000014
1752218400,82,82.35,80.95,82.35,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.51310436676434,97.54592574805615,84.67591521994198,-20.725388601036286,-52.18750000000006
1752218460,81.6,81.85,80.95,81.45,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.50521632091879,95.2524314857385,92.17384677299806,-27.419354838709655,-57.8125
1752218520,81.3,85.4,81.3,85.15,NaN,NaN,NaN,NaN,86.35319459854468,0,0,81.96081428080394,95.2524314857385,96.0169295731777,-2.3364485981308407,-34.687499999999986
1752218580,84.9,87.05,84.85,86.5,NaN,NaN,NaN,78.53579651924466,NaN,0,0,82.52821249570346,95.2524314857385,95.2524314857385,-6.285714285714254,-26.250000000000018
1752218640,86.1,87.7,85.45,87.4,NaN,NaN,NaN,79.2272168673202,NaN,0,0,83.13718593374053,100.00000000000004,96.83495432382568,-3.1914893617020956,-20.624999999999982
1752218700,87.35,87.35,85.8,85.8,NaN,NaN,NaN,79.48199518058816,NaN,0,0,83.47003769202296,94.41468012784293,96.55570387119383,-20.212765957446855,-30.625000000000036
1752218760,85.75,86.2,84.9,85.95,NaN,NaN,NaN,79.48199518058816,NaN,0,0,83.78003298052009,89.24285139874549,94.55251050886282,-18.716577540106936,-29.6875
1752218820,85.95,86.2,83.15,84.75,NaN,NaN,NaN,79.48199518058816,NaN,0,0,83.90127885795508,77.3968473121008,87.01812627956308,-38.815789473684205,-34.09836065573772
1752218880,84.55,87.8,84.4,87,NaN,NaN,NaN,79.48199518058816,NaN,0,0,84.2886190007107,79.19929602608109,81.9463315789758,-11.67883211678829,-6.1068702290076144
1752218940,87.55,88.7,86.4,86.45,NaN,NaN,NaN,80.26281953798392,NaN,0,0,84.55879162562186,78.04182606011496,78.21265646609896,-29.032258064516128,-16.071428571428573
1752219000,85.65,85.9,84,85.8,NaN,NaN,NaN,80.26281953798392,NaN,0,0,84.71394267241914,80.52050835739097,79.25387681452901,-39.189189189189236,-20.714285714285754
1752219060,85.8,87.05,85.55,87,NaN,NaN,NaN,80.26281953798392,NaN,0,0,84.99969983836675,77.63903717960774,78.73379053237123,-30.630630630630698,-12.142857142857164
1752219120,87.25,87.55,85.05,86.5,NaN,NaN,NaN,80.26281953798392,NaN,0,0,85.18723735857091,72.69215976343281,76.95056843347717,-39.63963963963971,-15.714285714285735
1752219180,86.45,88.25,85.85,85.85,NaN,NaN,NaN,80.26281953798392,NaN,0,0,85.27008268874954,65.68442437347393,72.00520710550484,-51.35135135135153,-20.357142857142918
1752219240,85.7,86.8,84.55,84.55,NaN,NaN,NaN,80.26281953798392,NaN,0,0,85.18007235265584,46.21544622904715,61.530676788651306,-74.77477477477491,-29.642857142857185
1752219300,84.9,87.2,84.45,86.45,NaN,NaN,NaN,80.26281953798392,NaN,0,0,85.33881330857386,40.78677063087081,50.89554707779731,-40.54054054054056,-16.071428571428573
1752219360,86.45,88.2,85.5,87.7,NaN,NaN,NaN,80.26281953798392,NaN,0,0,85.63396164500213,50.236670930104225,45.7462959300074,-21.276595744680836,-7.142857142857143
1752219420,87.7,88.25,86.85,87.7,NaN,NaN,NaN,80.59782658624941,NaN,0,0,85.89221643937687,69.44483453039695,53.489425363790666,-21.276595744680836,-7.142857142857143
1752219480,87.75,90.4,87.65,89.8,NaN,NaN,NaN,81.94304392762447,NaN,0,0,86.38068938445475,86.1496862398118,68.61039723343767,-9.375000000000124,-3.821656050955468
1752219540,89.95,95.65,89.95,95.3,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.4956032113979,93.0748431199059,82.88978796337155,-3.1250000000000755,-1.670644391408155
1752219600,94.8,94.8,89.25,89.5,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.74615280997317,76.6127143621477,85.2790812406218,-54.91071428571432,-29.355608591885463
1752219660,90.65,91.1,88.1,88.45,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.83413370872653,49.83457369595738,73.17404372600366,-64.28571428571429,-34.36754176610979
1752219720,89,89.95,88.6,89.05,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.98611699513572,24.72810340445132,50.39179715418547,-58.928571428571495,-38.04034582132568
1752219780,88.5,90.2,88,89.1,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.12535237074376,23.15484788408324,32.572508328163984,-58.48214285714295,-37.75216138328535
1752219840,88.8,89.8,87.2,87.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.00968332440078,18.278096142909323,22.05368247714796,-83.25123152709357,-48.703170028818434
1752219900,87.2,89.7,87,89.7,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.22097290885068,19.35131470741578,20.26141957813611,-67.6136363636363,-34.39306358381502
1752219960,89.7,91.2,89.45,90.75,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.53710129524436,23.216827285589545,20.282079378638212,-56.64739884393067,-31.51125401929262
1752220020,90.45,90.6,88.55,89,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.5949636333388,27.418740089972854,23.328960694326057,-76.87861271676302,-45.23809523809527
1752220080,89,89.15,85.3,85.5,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.20809317917146,18.118658483639095,22.918075286400494,-97.89473684210525,-69.04761904761908
1752220140,86.05,86.9,85.7,86.4,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.98208153177502,8.43700322582972,17.99146726648055,-81.3559322033897,-64.45993031358881
1752220200,86.75,89.35,86.5,89.35,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.15307134030314,12.781078979163716,13.11224689621084,-31.355932203389944,-50.40000000000009
1752220260,89.1,90.2,88.8,88.8,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.23393742276525,21.447836665371046,14.221972956788155,-40.67796610169497,-54.800000000000075
1752220320,88.55,88.8,85.45,86.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.9796952449196,20.62185605232847,18.283590565621072,-84.74576271186433,-75.60000000000002
1752220380,86.6,87.35,86.35,86.7,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.81973333930465,17.37847204968249,19.816054922460665,-76.2711864406779,-71.60000000000002
1752220440,86.9,89.35,86.65,88.05,NaN,NaN,NaN,84.67123953486204,NaN,0,1,87.84851667189156,24.084295452043246,20.694874518018064,-53.389830508474624,-60.800000000000075
1752220500,88.4,88.85,87.25,87.35,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.78620208790511,33.216108373468266,24.892958625064665,-61.32075471698116,-71.2446351931331
1752220560,87.4,87.55,84.8,85.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.46292682691697,26.235062892427845,27.84515557264645,-92.5925925925925,-89.69957081545061
1752220620,85.4,86,84.35,85.05,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.16131097355235,10.862481803859756,23.437884356585286,-88.034188034188,-90.98712446351935
1752220680,85.15,86.65,85.1,86.65,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.0973971018583,10.552092861203837,15.883212519163807,-60.683760683760546,-79.64601769911496
1752220740,86.95,89.5,86.95,89.3,NaN,NaN,NaN,84.67123953486204,NaN,0,1,87.37272246412601,36.471105909915636,19.295226858326412,-15.38461538461546,-56.19469026548675
1752220800,88.55,88.55,86.65,86.8,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.30113215611026,50.56365084733991,32.528949872819794,-52.42718446601941,-78.31858407079646
1752220860,86.8,89.5,86.8,89.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.53849063659648,70.7519794099761,52.59557872241055,-5.825242718446541,-57.079646017699076
1752220920,88.95,89.05,87.5,88.3,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.63367930702192,68.71758104331228,63.3444037668761,-23.300970873786436,-65.04424778761063
1752220980,88.25,89.25,87.8,88.9,NaN,NaN,NaN,84.67123953486204,NaN,0,0,87.79196939364418,82.76128380168733,74.07694808499191,-11.650485436893081,-59.73451327433622
1752221040,88.75,91.7,88.75,91.7,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.28047321943866,85.35419571118062,78.94435351872674,0,-34.95575221238937
1752221100,91.5,91.5,88,89.05,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.37666406700883,79.75603101618405,82.62383684301734,-36.05442176870752,-58.40707964601772
1752221160,89.7,90,88.9,89.45,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.51083105863273,71.84678799333021,78.98567157356496,-34.090909090909044,-54.867256637168104
1752221220,89.55,89.75,88.5,88.5,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.50947717630365,53.40950513305736,68.33744138085721,-63.36633663366346,-60.28708133971288
1752221280,88.6,88.85,85.05,85.05,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.0770425292657,35.12305514600596,53.45978275746452,-100,-90.47619047619045
1752221340,85.1,87.85,85,87.5,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.00491221310749,27.090523321230915,38.54102786676476,-62.686567164179124,-57.14285714285712
1752221400,87.5,91.4,87.5,91.4,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.42929818646905,40.52731600489832,34.24696482404508,-4.4776119402984635,-4.081632653061181
1752221460,91.2,92.75,89.75,89.75,NaN,NaN,NaN,84.67123953486204,NaN,0,0,88.59438591316042,61.157857524189275,42.92523228343952,-38.70967741935484,-35.71428571428569
1752221520,89.85,92.1,89.85,91.9,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.00758767401537,77.83579973744332,59.84032442217697,-10.967741935483797,-10.119047619047544
1752221580,91.65,92.95,90.8,90.8,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.23163921476345,73.10122571367333,70.69829432510197,-27.044025157232767,-25.000000000000043
1752221640,90.8,91.2,89.8,91.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.47768431291802,77.6970916606952,76.21137237060394,-22.012578616352194,-20.348837209302307
1752221700,91.25,92.85,90,91.2,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.69297377380326,74.05108406558354,74.949800479984,-22.012578616352194,-20.348837209302307
1752221760,90.8,91.75,90.45,91,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.85635205207785,74.54573268193924,75.43130280273932,-24.52830188679248,-22.674418604651173
1752221820,90.7,91,88.3,89.35,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.79305804556812,64.19603037590748,70.93094904114342,-45.28301886792462,-41.86046511627913
1752221880,89.5,89.5,84.75,85.45,NaN,NaN,NaN,84.67123953486204,NaN,0,0,89.2501757898721,38.96962290959466,59.2371286558138,-91.4634146341463,-87.2093023255813
1752221940,85.5,85.75,83.5,84.1,NaN,NaN,NaN,NaN,92.24144745399002,0,0,88.60640381613808,14.876705160281062,39.347452815261065,-93.65079365079372,-93.65079365079372
1752222000,84.75,85.6,83.65,84.7,NaN,NaN,NaN,NaN,92.19071236485763,0,0,88.11810333912082,3.1452913268037848,18.99720646555983,-87.30158730158728,-87.30158730158728
1752222060,84.9,85.05,82.55,83.6,NaN,NaN,NaN,NaN,91.35914112837186,0,0,87.55334042173072,3.1452913268037848,7.05576260462954,-89.90384615384619,-89.90384615384619
1752222120,83.8,84.8,83.5,83.7,NaN,NaN,NaN,NaN,91.34322701553468,0,0,87.07167286901438,3.7089403392616624,3.3331743309564064,-88.83495145631062,-88.94230769230765
1752222180,84,84.4,82.75,83.75,NaN,NaN,NaN,NaN,90.54390431398122,0,0,86.65646376038758,1.4285358358565492,2.760922500640661,-88.34951456310677,-88.46153846153844
1752222240,83.25,83.35,81.3,82.5,NaN,NaN,NaN,NaN,89.33201388258308,0,0,86.13690579033913,1.4285358358565492,2.188670670324916,-88.51674641148323,-89.69957081545061
1752222300,82.8,83.55,82.25,82.35,NaN,NaN,NaN,NaN,89.33201388258308,0,0,85.66354256654674,0.8648868233986716,1.2406528317039192,-89.1752577319588,-90.98712446351935
1752222360,82.4,83.9,82.2,82.35,NaN,NaN,NaN,NaN,89.33201388258308,0,0,85.2493497457284,0,0.7644742197517361,-87.19512195121955,-90.98712446351935
1752222420,83.2,84.8,83.15,84.5,NaN,NaN,NaN,NaN,89.33201388258308,0,0,85.15568102751234,14.136232970610003,5.0003732646695545,-28.08988764044942,-72.5321888412017
1752222480,84.2,84.35,80.6,82.1,NaN,NaN,NaN,NaN,89.33201388258308,0,0,84.7737208990733,17.783497032225853,10.63991000094528,-70,-87.85425101214577
1752222540,81.95,81.95,81.05,81.6,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.37700578668914,19.4854853237932,17.135071775543015,-77.52808988764046,-91.90283400809717
1752222600,82.05,85.9,81.7,85.4,NaN,NaN,NaN,NaN,88.22859062752649,1,0,84.504880063353,36.0646213142688,24.44453455676261,-9.433962264150923,-61.133603238866336
1752222660,85.5,85.55,84.15,85.3,NaN,NaN,NaN,NaN,88.22859062752649,1,0,84.60427005543387,65.05741778330345,40.202508140455144,-11.320754716981268,-61.94331983805668
1752222720,85.05,85.55,84.65,84.8,NaN,NaN,NaN,NaN,88.22859062752649,1,0,84.62873629850463,92.38447651100064,64.50217186952429,-20.75471698113219,-65.9919028340081
1752222780,84.75,86.45,84.7,85.8,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.77514426119156,95.00244088324837,84.14811172585081,-11.111111111111192,-57.89473684210527
1752222840,86.05,86.05,83.9,84.7,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.76575122854261,88.07627959545628,91.82106566323507,-29.914529914529872,-66.80161943319834
1752222900,84.25,84.9,83.1,84.9,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.78253232497478,86.283225254376,89.78731524436022,-26.49572649572641,-65.18218623481775
1752222960,85.4,85.4,83.65,84.05,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.69096578435293,74.11061211634399,82.82337232205874,-41.025641025641065,-72.06477732793522
1752223020,84.3,86.15,84.2,86.15,NaN,NaN,NaN,NaN,88.22859062752649,0,0,84.87334506130881,81.73004620681893,80.70796119251297,-5.555555555555497,-55.06072874493921
1752223080,86,87.45,85.65,87.35,NaN,NaN,NaN,NaN,88.22859062752649,0,0,85.1829269286452,87.82738686196801,81.22268172837697,-1.739130434782757,-45.344129554655915
1752223140,86.7,88.15,86.25,88,NaN,NaN,NaN,NaN,88.22859062752649,0,0,85.53506106256455,100,89.85247768959563,-2.970297029703076,-40.08097165991902
