time,open,high,low,close,Volume,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,EMA,Up Trend,Down Trend,K,D,%R,%R
1750656300,24915.35,24919.7,24908.85,24908.85,374101,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.534860613563,NaN,24939.072257986696,1.7093126958505376,2.8618577155397102,-100,-56.448598130842484
1750656360,24909.75,24916.2,24908.4,24913.4,437784,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.14300303687,NaN,24937.776778969226,6.207161130059411,3.208595507253499,-83.68678629689933,-47.94392523364078
1750656420,24913.55,24921.4,24912.35,24918.45,377667,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.43137765726,NaN,24937.776778969226,13.553709453935205,7.156727759948389,-67.21044045677002,-38.504672897193544
1750656480,24918.25,24920.1,24916.8,24918.15,323404,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.646205450103,NaN,24937.776778969226,22.258706168171134,14.006525584055254,-68.1892332789537,-39.06542056074358
1750656540,24918.4,24920.6,24916.9,24919,294103,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.940429768838,NaN,24937.776778969226,27.27029180884651,21.027569143650954,-35.757575757584576,-37.47663551401733
1750656600,24918.5,24920.2,24914.6,24919.75,345902,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24917.291626047732,NaN,24937.776778969226,28.46500771669967,25.998001897905777,-29.503105590064777,-36.07476635513883
1750656660,24918.05,24919.85,24913,24919.45,456712,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24917.561422791765,NaN,24937.776778969226,29.625012491586165,28.453437339044118,-15.000000000005597,-36.635514018688866
1750656720,24919.55,24920,24912.5,24912.85,324978,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.972494942795,NaN,24937.776778969226,21.183681536892234,26.42456724839269,-65.76923076925316,-48.97196261682379
1750656780,24912.45,24916.25,24910.45,24915.45,338434,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.782183074945,NaN,24934.945452817963,19.024328519246694,23.277674182575037,-45.769230769236366,-44.11214953270756
1750656840,24916.55,24916.65,24909.4,24912.4,498303,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24916.234410190576,NaN,24934.63590753617,9.753324350048926,16.653778135395957,-69.23076923076923,-49.813084112145454
1750656900,24912.15,24914.65,24909.95,24912.55,351858,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24915.773858916753,NaN,24933.159816782554,10.137879475818881,12.971844115038172,-73.75000000001819,-50.96153846153846
1750656960,24912.3,24914.6,24902.6,24903.2,491421,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24914.202126552158,NaN,24930.973835104294,2.04665556588499,7.312619797250939,-96.66666666665454,-79.57824639289484
1750657020,24903.05,24907.9,24903.05,24906.8,425920,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24913.276860733138,NaN,24927.066451593866,9.424055086843786,7.202863376182559,-76.66666666666262,-78.94736842105544
1750657080,24907,24914.4,24906.4,24913,429147,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24913.242253141496,NaN,24927.066451593866,28.122556032356158,13.197755561694978,-40.90909090908997,-63.76988984088177
1750657140,24912.7,24924.35,24911.35,24919.5,523600,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24914.024471498808,NaN,24927.066451593866,59.05735343459302,32.201321517930985,-22.298850574705952,-53.63511659807649
1750657200,24919.35,24922.8,24915.1,24916.75,264088,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24914.36516256146,NaN,24927.066451593866,76.61648912356098,54.598799530170055,-34.942528735625494,-61.179698216732035
1750657260,24917.65,24919.95,24914.7,24916.95,283453,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24914.688267241276,NaN,24927.066451593866,82.3393915573898,72.67107803851461,-34.02298850573709,-60.63100137173691
1750657320,24916.4,24924.05,24916.4,24922,505708,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24915.602233836114,NaN,24927.066451593866,84.73792748848619,81.23126938981233,-10.804597701142734,-46.77640603566236
1750657380,24921.6,24928.1,24920.8,24926.95,519774,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24917.0207046066,NaN,24927.066451593866,92.54072829196811,86.53934911261469,-4.509803921560067,-33.196159122080395
1750657440,24926.3,24933.4,24926.3,24928.3,441103,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24918.430616530775,24907.32079023615,NaN,99.99999999999999,92.42621859348476,-16.55844155844708,-29.492455418380757
1750657500,24928.55,24933.25,24927.95,24929.35,430490,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24919.795539464427,24908.733711212535,NaN,99.99999999999999,97.5135760973227,-13.344316309728564,-26.61179698216882
1750657560,24929.2,24930.5,24924.55,24924.55,278451,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24920.389847031372,24908.733711212535,NaN,91.31134635805847,97.10378211935283,-32.777777777785865,-39.78052126200195
1750657620,24923.95,24927.6,24921.4,24925.45,326868,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24921.02236615245,24908.733711212535,NaN,83.75633294117961,91.68922643307936,-36.05442176870602,-37.31138545952887
1750657680,24925.65,24930.2,24924.7,24926.85,298819,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24921.750820383393,24908.733711212535,NaN,78.00742828227676,84.35836919383829,-35.02673796792864,-21.266233766241207
1750657740,24927.2,24927.55,24922.9,24925.8,402042,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24922.25696783547,24908.733711212535,NaN,78.88302176942996,80.21559433096212,-40.64171122995661,-24.67532467532943
1750657800,24925.25,24926.75,24922.1,24925.75,275963,25010.75,24959.925000000003,25061.574999999997,25237.85,25363.299999999996,25590.4,25715.85,24885.3,24658.2,24532.75,24305.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25136.2,24783.65,NaN,NaN,NaN,NaN,24922.693596856036,24908.733711212535,NaN,76.81849000107837,77.90298001759504,-45.00000000000856,-24.837662337664714
