time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1750736700,25186.55,25219.85,25150.0,25216.5,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,24998.732840109984,25089.416242736985,,46.89688216031782,23.346388607230068,-1.2493007644969505,-1.2493007644969505,2025-06-24 09:15:00
1750736760,25216.6,25250.85,25216.6,25235.45,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25028.322485096236,25137.462118463285,,73.12878098520581,44.52973732416937,-5.147919104127672,-5.147919104127672,2025-06-24 09:16:00
1750736820,25236.95,25243.9,25228.1,25228.85,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25053.388424459205,25144.623406616956,,98.91224751823688,72.97930355458683,-7.354170148754859,-7.354170148754859,2025-06-24 09:17:00
1750736880,25228.6,25231.2,25217.55,25228.5,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25075.277371401804,25144.623406616956,,97.7639321436912,89.93498688237794,-7.471168310211836,-7.471168310211836,2025-06-24 09:18:00
1750736940,25227.6,25236.0,25223.15,25234.4,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25095.167699976577,25148.019459359737,,96.73867306769192,97.80495090987333,-5.4989135884998195,-5.4989135884998195,2025-06-24 09:19:00
1750737000,25234.8,25246.4,25234.7,25242.15,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25113.540487479502,25163.550013423763,,96.9654820269434,97.15602907944218,-2.908240013370267,-2.908240013370267,2025-06-24 09:20:00
1750737060,25243.25,25248.1,25239.95,25243.65,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25129.804176544567,25172.280012081388,,97.28575300163074,96.99663603208867,-2.406819321409708,-2.406819321409708,2025-06-24 09:21:00
1750737120,25242.6,25243.25,25228.35,25229.3,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25142.241154476495,25172.280012081388,,94.53980083743224,96.26367862200212,-7.291490441549425,-7.203743941166448,2025-06-24 09:22:00
1750737180,25228.2,25240.4,25225.9,25235.35,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25153.879760166932,25172.280012081388,,91.85321309203424,94.55958897703242,-15.369360436291744,-5.181347150259105,2025-06-24 09:23:00
1750737240,25234.65,25236.9,25226.25,25228.5,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,25163.207290146067,25172.280012081388,,87.69765745089931,91.36355712678862,-65.2554744525505,-7.471168310211836,2025-06-24 09:24:00
