Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High
2025-06-24 13:58:00,165.95,2025-06-24 13:59:00,152.67,-13.28,-8.00%,SL Hit,Put Option (Hybrid Premium),152.67,152.67,168.05
