Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-14 10:10:00,98.65,2025-07-14 10:13:00,94.35,-4.30,-4.36%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),83.85,83.85,104.40,False
2025-07-14 12:30:00,123.35,2025-07-14 12:32:00,118.45,-4.90,-3.97%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),115.95,115.95,124.30,False
2025-07-14 13:44:00,118.90,2025-07-14 13:57:00,128.90,10.00,8.41%,Fixed TP (Average Signal),Put Option (Enhanced Hybrid Premium),111.77,118.90,130.10,False
