Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-02 10:23:00,166.25,2025-07-02 10:35:00,157.0,-9.25,-5.56%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),156.27,156.27,169.65,False
2025-07-02 11:24:00,128.3,2025-07-02 11:31:00,128.3,0.0,0.00%,SL Hit,Call Option (Enhanced Hybrid Premium),120.6,128.3,134.95,False
2025-07-02 12:44:00,131.3,2025-07-02 12:49:00,127.3,-4.0,-3.05%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),123.42,123.42,132.45,False
2025-07-02 13:02:00,123.6,2025-07-02 13:14:00,113.3,-10.3,-8.33%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),116.18,116.18,126.4,False
2025-07-02 13:58:00,76.0,2025-07-02 14:11:00,86.0,10.0,13.16%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),57.0,76.0,89.0,False
2025-07-02 14:46:00,83.4,2025-07-02 15:16:00,92.96,9.56,11.46%,Trailing SL,Call Option (Enhanced Hybrid Premium),62.55,92.96,107.35,True
2025-07-02 09:27:00,88.45,2025-07-02 09:33:00,88.45,0.00,0.00%,SL Hit,Put Option (Enhanced Hybrid Premium),66.34,88.45,96.30,False
2025-07-02 11:32:00,148.10,2025-07-02 11:46:00,141.75,-6.35,-4.29%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),139.21,139.21,151.85,False
2025-07-02 12:02:00,141.20,2025-07-02 12:05:00,137.00,-4.20,-2.97%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),132.73,132.73,144.90,False
2025-07-02 12:19:00,136.85,2025-07-02 12:54:00,146.27,9.42,6.89%,Trailing SL,Put Option (Enhanced Hybrid Premium),128.64,146.27,155.65,True
2025-07-02 14:24:00,200.55,2025-07-02 14:46:00,188.52,-12.03,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),188.52,188.52,213.05,True
