time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,K,D,%R,%R
1752136560,62,62,54.4,56.2,NaN,NaN,NaN,66.69182966579781,0,65.16160450542523,5.549034749736985,6.68654879761846,-89.5348837209302,-91.72413793103446
1752136620,56.05,57.2,53.95,54.45,NaN,NaN,NaN,64.19264669921803,0,63.82265394224708,7.105427357601002e-15,3.699356499824654,-97.1671388101983,-97.74774774774775
1752136680,54.5,57.85,53.95,57.85,NaN,NaN,NaN,64.19264669921803,0,63.076072199466196,9.24072662021784,4.9299204566516055,-72.82229965156795,-82.43243243243245
1752136740,56.85,59.3,56.7,59.3,NaN,NaN,NaN,64.19264669921803,1,62.604063174532925,21.916407365902646,10.385711328706826,-60.223048327137604,-75.90090090090094
1752136800,59,59.15,57.7,58.7,53.95,NaN,NaN,64.19264669921803,0,62.11605527771631,33.70045615598996,21.619196714036814,-64.28571428571428,-78.6036036036036
1752136860,58.25,59.05,57.2,58.55,53.95,NaN,NaN,64.19264669921803,0,61.670298368001774,36.01160270124181,30.542822074378137,-62.13991769547327,-79.27927927927931
1752136920,58.9,63.05,58.4,62.3,NaN,55.777,NaN,64.19264669921803,0,61.74901107200155,51.744882757139266,40.48564720479034,-30.416666666666714,-62.38738738738742
1752136980,62.6,62.95,61.9,62.35,NaN,55.827,NaN,64.19264669921803,0,61.82413468800136,73.20811743941714,53.6548676325994,-26.31578947368417,-56.70103092783504
1752137040,62.45,62.45,59.6,61.4,NaN,55.827,NaN,64.19264669921803,0,61.77111785200119,91.95151123035589,72.30150380897076,-18.131868131868128,-60.477453580901866
1752137100,61.55,61.55,60,60.55,NaN,55.827,NaN,64.19264669921803,0,61.61847812050104,91.1542832103451,85.43797062670603,-27.47252747252749,-64.03269754768394
1752137160,61,61.7,59.8,60.2,NaN,55.827,NaN,64.19264669921803,0,61.44116835543841,84.39770777891918,89.16783407320672,-31.318681318681275,-65.27777777777777
1752137220,60.3,60.8,58.3,60.45,NaN,55.827,NaN,64.19264669921803,0,61.31727231100861,81.70811434233404,85.75336844386611,-40.94488188976373,-63.888888888888886
1752137280,60.25,60.55,59.4,60.45,NaN,55.827,NaN,64.19264669921803,0,61.20886327213253,81.70205508058585,82.60262573394635,-44.44444444444439,-63.888888888888886
1752137340,60,60.5,59.25,59.7,NaN,55.827,NaN,64.19264669921803,0,61.020255363115965,79.99041111639538,81.13352684643841,-57.264957264957225,-68.05555555555556
1752137400,59.55,60.35,58.9,59.1,NaN,55.827,NaN,64.19264669921803,0,60.78022344272647,74.92450220837225,78.87232280178448,-83.15789473684201,-71.3888888888889
1752137460,59.25,59.5,58.55,59,NaN,55.827,NaN,64.19264669921803,0,60.557695512385656,60.158571152873584,71.69116149254705,-84.94623655913975,-71.94444444444446
1752137520,59.25,59.7,58.45,58.8,NaN,55.827,NaN,64.19264669921803,0,60.337983573337446,40.94486094368398,58.67597810164326,-87.95180722891568,-73.05555555555559
1752137580,58.85,61.15,58.85,60.8,NaN,55.827,NaN,64.19264669921803,0,60.395735626670266,50.738900454734924,50.61411085043081,-26.47058823529424,-61.94444444444447
1752137640,60.5,60.5,59,59.1,NaN,55.827,NaN,64.19264669921803,0,60.233768673336485,53.21055302431035,48.2981048075764,-76.47058823529402,-71.3888888888889
1752137700,59.3,60.05,58.6,58.75,NaN,55.827,NaN,64.19264669921803,0,60.04829758916942,55.39600436280299,53.1151526139494,-84.21052631578938,-72.80453257790369
1752137760,58.7,59.05,58.25,58.55,NaN,55.827,NaN,64.15515636929524,0,59.86101039052325,28.47333936180442,45.693298916305906,-89.65517241379318,-73.93767705382439
1752137820,58.55,59.1,58.15,58.6,NaN,55.827,NaN,63.86464073236572,0,59.70338409170784,19.713240358475137,34.52752802769417,-84.9999999999999,-67.595818815331
1752137880,58.85,59.2,57.2,57.2,NaN,55.827,NaN,63.515676659129156,0,59.39046108024436,11.962435152423316,20.04967162423427,-99.99999999999999,-75.8364312267658
1752137940,56.75,57.15,55.5,56.25,NaN,NaN,NaN,61.61910899321624,0,58.997903445213815,6.5512960305707715,12.74232384715639,-86.72566371681417,-82.70676691729325
1752138000,56.35,56.95,55.1,56.85,NaN,NaN,NaN,61.34469809389462,0,58.72941551456209,7.551421785295729,8.688384322763255,-71.07438016528924,-76.13168724279835
1752138060,57.2,57.9,56.6,57.8,NaN,NaN,NaN,61.34469809389462,1,58.61323857524183,26.513873579382306,13.538863798416267,-55.37190082644633,-67.91666666666671
1752138120,57.4,58.4,57.35,57.8,54.91,NaN,NaN,61.34469809389462,0,58.5115837533366,45.47632537346889,26.513873579382306,-50.000000000000064,-66.22807017543863
1752138180,57.8,58.4,57.25,57.3,54.91,NaN,NaN,61.34469809389462,0,58.36013578416953,52.47587442703727,41.48869112662948,-55.55555555555561,-63.186813186813225
1752138240,57.3,57.6,56.45,56.6,54.91,NaN,NaN,61.34469809389462,0,58.14011881114834,42.07120210062545,46.674467300377195,-63.41463414634147,-70.87912087912088
1752138300,56.8,56.8,55.45,55.95,54.91,NaN,NaN,60.74669252746382,0,57.8663539597548,26.346223217815368,40.29776658182603,-79.2682926829268,-78.02197802197801
1752138360,56.35,57.35,55.75,57,54.91,NaN,NaN,60.74669252746382,0,57.758059714785446,29.571745699497438,32.66305700597942,-53.6585365853659,-76.10062893081762
1752138420,56.9,57.35,56.2,56.65,54.91,NaN,NaN,60.74669252746382,0,57.619552250437266,44.72972343206851,33.54923078312711,-53.030303030303074,-80.50314465408808
1752138480,56.9,57.85,56.55,57.5,54.91,NaN,NaN,60.74669252746382,0,57.60460821913261,74.82558385412536,49.7090176618971,-27.272727272727252,-69.81132075471699
1752138540,57.15,57.95,57.15,57.95,54.91,NaN,NaN,60.74669252746382,0,57.64778219174103,90.38242386691252,69.97924371770212,-15.25423728813547,-64.15094339622638
1752138600,57.85,57.95,56.6,56.8,54.91,NaN,NaN,60.74669252746382,0,57.5418094177734,87.44523897750305,84.21774889951364,-54.237288135593346,-78.34394904458604
1752138660,56.75,57.25,56.65,57.1,54.91,NaN,NaN,60.74669252746382,0,57.486583240551724,79.16228209965203,85.66331498135587,-44.06779661016946,-72.78911564625851
1752138720,57.3,57.3,56.55,57.05,54.91,NaN,NaN,60.74024093863911,0,57.43201033548276,70.30773874818222,78.97175327511242,-36.00000000000023,-70.45454545454552
1752138780,57.2,57.85,56.9,57.2,54.91,NaN,NaN,60.74024093863911,0,57.403009043547414,75.63840279569074,75.03614121450833,-30,-68.18181818181817
1752138840,57.35,58.4,56.3,56.5,54.91,NaN,NaN,60.74024093863911,0,57.29013291310399,67.12181444902403,71.02265199763232,-71.69811320754715,-76.85950413223142
1752138900,57.05,57.1,56.25,56.35,54.91,NaN,NaN,60.509160644267915,0,57.17261629896599,57.16282678236496,66.64101467569323,-93.18181818181823,-79.3388429752066
1752138960,56.3,56.9,56.1,56.9,54.91,NaN,NaN,60.19074457984112,0,57.13853926159524,56.45478444598202,60.246475225790334,-65.21739130434791,-70.24793388429755
1752139020,56.7,58.25,56.7,57.1,54.91,NaN,NaN,60.19074457984112,0,57.133721853895835,69.227059056614,60.948223428320325,-56.52173913043473,-66.94214876033057
1752139080,56.95,64.55,56.95,63.5,NaN,NaN,55.06199689032869,NaN,0,57.929506622158854,88.04059007474287,71.24081119244629,-12.426035502958552,-11.111111111111086
1752139140,63.65,63.95,61.5,62.1,NaN,NaN,56.87079720129582,NaN,0,58.450818294388995,88.55611038690112,81.94125317275267,-28.99408284023665,-25.925925925925892
1752139200,61.65,63,60.45,60.6,NaN,NaN,56.87079720129582,NaN,0,58.71946600759037,78.19361579857686,84.93010542007362,-46.74556213017748,-41.79894179894177
1752139260,60.7,62.6,60.6,62.05,NaN,NaN,56.87079720129582,NaN,0,59.135782756641575,68.15710921695671,78.30227846747823,-29.58579881656806,-26.455026455026466
