datetime,open,high,low,close,Put
2025-07-11 09:15:00,135.0,151.1,122.0,137.85,0
2025-07-11 09:16:00,140.4,141.85,130.9,133.4,0
2025-07-11 09:17:00,132.7,138.25,130.0,130.1,0
2025-07-11 09:18:00,129.6,131.0,125.55,127.7,0
2025-07-11 09:19:00,126.1,129.75,123.45,127.85,0
2025-07-11 09:20:00,127.5,130.5,123.2,124.1,0
2025-07-11 09:21:00,123.25,126.1,121.05,125.9,0
2025-07-11 09:22:00,124.8,126.1,121.4,123.25,0
2025-07-11 09:23:00,122.15,125.4,120.45,121.6,0
2025-07-11 09:24:00,120.65,122.0,117.7,120.7,0
2025-07-11 09:25:00,119.85,120.25,113.15,114.4,0
2025-07-11 09:26:00,114.35,116.35,112.5,113.85,0
2025-07-11 09:27:00,113.55,115.25,110.3,112.25,0
2025-07-11 09:28:00,111.25,116.0,111.0,116.0,0
2025-07-11 09:29:00,115.9,117.9,114.75,115.6,0
2025-07-11 09:30:00,115.75,118.45,115.35,117.05,0
2025-07-11 09:31:00,116.4,120.0,114.9,119.8,0
2025-07-11 09:32:00,119.25,121.25,115.2,115.2,0
2025-07-11 09:33:00,115.2,120.65,114.3,119.25,0
2025-07-11 09:34:00,119.1,120.8,118.35,119.2,0
2025-07-11 09:35:00,119.3,120.65,118.45,118.8,0
2025-07-11 09:36:00,118.75,119.8,114.95,115.8,0
2025-07-11 09:37:00,115.2,117.55,112.85,113.95,0
2025-07-11 09:38:00,113.55,113.55,108.1,108.35,0
2025-07-11 09:39:00,109.2,112.65,109.2,111.5,0
2025-07-11 09:40:00,111.6,112.6,108.75,108.75,0
2025-07-11 09:41:00,109.85,110.35,108.45,109.85,0
2025-07-11 09:42:00,109.2,109.65,105.0,105.55,0
2025-07-11 09:43:00,105.95,109.55,105.95,109.45,0
2025-07-11 09:44:00,109.0,111.75,108.35,109.3,0
2025-07-11 09:45:00,109.45,113.6,109.25,113.4,0
2025-07-11 09:46:00,112.8,115.5,111.8,113.85,0
2025-07-11 09:47:00,112.6,113.2,111.8,112.55,0
2025-07-11 09:48:00,112.5,113.7,111.9,113.1,0
2025-07-11 09:49:00,113.0,115.0,112.55,114.6,0
2025-07-11 09:50:00,114.45,115.9,112.8,115.9,0
2025-07-11 09:51:00,115.8,116.5,114.4,115.4,0
2025-07-11 09:52:00,114.95,115.9,113.15,113.15,0
2025-07-11 09:53:00,113.0,114.0,110.3,114.0,0
2025-07-11 09:54:00,114.05,115.9,113.1,113.2,0
2025-07-11 09:55:00,113.15,114.55,111.3,114.55,0
2025-07-11 09:56:00,114.7,115.3,113.4,113.95,0
2025-07-11 09:57:00,114.1,117.0,114.05,117.0,0
2025-07-11 09:58:00,116.55,121.55,116.55,121.55,0
2025-07-11 09:59:00,121.0,121.0,118.7,119.6,0
2025-07-11 10:00:00,118.9,124.7,118.7,122.85,0
2025-07-11 10:01:00,123.0,132.7,122.7,128.3,0
2025-07-11 10:02:00,127.4,130.0,126.9,127.7,0
2025-07-11 10:03:00,127.55,130.0,125.3,128.3,0
2025-07-11 10:04:00,128.2,134.2,127.85,134.2,0
2025-07-11 10:05:00,133.25,134.6,128.0,131.55,0
2025-07-11 10:06:00,131.8,131.8,128.25,128.95,0
2025-07-11 10:07:00,128.55,130.95,127.85,128.35,0
2025-07-11 10:08:00,128.25,129.2,124.25,125.2,0
2025-07-11 10:09:00,125.05,126.2,124.05,125.25,0
2025-07-11 10:10:00,125.6,129.9,125.3,129.05,0
2025-07-11 10:11:00,129.05,130.4,128.0,128.2,0
2025-07-11 10:12:00,128.0,130.4,127.45,127.75,0
2025-07-11 10:13:00,128.05,131.2,127.7,130.2,0
2025-07-11 10:14:00,130.7,134.1,128.9,129.25,0
2025-07-11 10:15:00,129.7,133.3,129.7,131.5,0
2025-07-11 10:16:00,132.0,133.25,130.3,131.0,0
2025-07-11 10:17:00,130.85,134.35,130.65,134.35,0
2025-07-11 10:18:00,133.5,138.15,131.15,135.6,0
2025-07-11 10:19:00,136.9,141.25,136.9,140.6,0
2025-07-11 10:20:00,139.85,140.8,134.75,136.0,0
2025-07-11 10:21:00,136.65,145.4,135.75,143.85,0
2025-07-11 10:22:00,144.85,145.55,138.0,138.2,0
2025-07-11 10:23:00,138.4,140.7,137.8,139.65,0
2025-07-11 10:24:00,139.1,140.95,138.0,138.0,0
2025-07-11 10:25:00,137.55,141.45,135.9,141.45,0
2025-07-11 10:26:00,141.75,144.0,138.55,138.55,0
2025-07-11 10:27:00,138.4,140.45,138.0,138.55,0
2025-07-11 10:28:00,138.35,140.5,137.85,139.95,0
2025-07-11 10:29:00,140.35,142.7,139.7,140.2,0
2025-07-11 10:30:00,139.6,147.35,139.2,144.05,0
2025-07-11 10:31:00,144.85,154.2,144.85,146.05,0
2025-07-11 10:32:00,146.75,150.05,145.2,150.05,0
2025-07-11 10:33:00,149.85,152.65,149.55,151.35,0
2025-07-11 10:34:00,151.6,153.1,149.85,152.15,0
2025-07-11 10:35:00,152.5,156.5,151.85,154.3,0
2025-07-11 10:36:00,154.25,155.0,150.0,150.0,0
2025-07-11 10:37:00,149.6,150.3,146.45,148.1,0
2025-07-11 10:38:00,148.65,149.75,146.5,147.1,0
2025-07-11 10:39:00,147.5,149.4,147.3,147.5,0
2025-07-11 10:40:00,147.6,151.3,147.6,151.3,0
2025-07-11 10:41:00,151.2,151.2,146.25,147.15,0
2025-07-11 10:42:00,147.05,149.15,146.1,148.95,0
2025-07-11 10:43:00,147.9,162.0,147.9,160.75,0
2025-07-11 10:44:00,159.9,160.95,157.25,160.3,0
2025-07-11 10:45:00,159.95,169.0,159.95,166.95,0
2025-07-11 10:46:00,165.85,168.35,162.0,163.0,0
2025-07-11 10:47:00,163.05,166.9,162.95,164.3,0
2025-07-11 10:48:00,163.85,171.9,163.85,166.9,0
2025-07-11 10:49:00,166.65,173.8,166.65,172.55,0
2025-07-11 10:50:00,171.65,175.5,166.25,168.2,0
2025-07-11 10:51:00,167.8,168.0,163.3,164.45,0
2025-07-11 10:52:00,164.35,164.85,163.05,164.15,0
2025-07-11 10:53:00,164.45,165.0,160.55,160.85,0
2025-07-11 10:54:00,160.7,164.25,160.35,163.9,0
2025-07-11 10:55:00,164.2,166.6,163.1,166.0,0
2025-07-11 10:56:00,165.9,167.75,164.8,166.4,0
2025-07-11 10:57:00,166.75,180.0,166.75,178.55,0
2025-07-11 10:58:00,180.75,189.0,179.3,186.85,0
2025-07-11 10:59:00,186.1,191.2,182.8,182.8,0
2025-07-11 11:00:00,181.45,192.0,181.45,191.65,0
2025-07-11 11:01:00,191.95,194.45,186.95,193.85,0
2025-07-11 11:02:00,194.9,195.0,188.75,193.45,0
2025-07-11 11:03:00,193.35,196.8,190.2,196.8,0
2025-07-11 11:04:00,197.0,198.45,190.25,191.9,0
2025-07-11 11:05:00,192.2,192.7,189.0,191.2,0
2025-07-11 11:06:00,191.15,193.9,185.45,186.0,0
2025-07-11 11:07:00,186.85,186.85,183.2,186.0,0
2025-07-11 11:08:00,186.45,194.05,185.8,194.05,0
2025-07-11 11:09:00,194.0,205.0,193.45,201.55,0
2025-07-11 11:10:00,201.85,202.0,193.2,193.4,0
2025-07-11 11:11:00,193.0,193.0,186.55,187.35,0
2025-07-11 11:12:00,188.05,188.05,172.4,173.95,0
2025-07-11 11:13:00,172.35,186.0,172.35,181.05,0
2025-07-11 11:14:00,181.3,185.1,180.15,184.9,0
2025-07-11 11:15:00,185.0,186.8,183.3,184.85,0
2025-07-11 11:16:00,185.45,186.4,183.3,184.3,0
2025-07-11 11:17:00,183.3,185.95,182.45,185.0,0
2025-07-11 11:18:00,185.3,186.65,182.95,186.45,0
2025-07-11 11:19:00,185.9,187.75,184.95,187.75,0
2025-07-11 11:20:00,187.3,190.0,186.7,187.75,0
2025-07-11 11:21:00,187.4,189.5,186.5,188.75,0
2025-07-11 11:22:00,188.6,191.6,188.35,191.0,0
2025-07-11 11:23:00,190.0,192.45,189.6,192.2,0
2025-07-11 11:24:00,191.0,192.35,189.25,191.4,0
2025-07-11 11:25:00,191.8,194.9,191.1,193.6,0
2025-07-11 11:26:00,193.6,198.0,192.8,197.3,0
2025-07-11 11:27:00,197.0,198.45,194.5,197.95,0
2025-07-11 11:28:00,198.35,199.2,195.8,197.1,0
2025-07-11 11:29:00,196.0,196.5,191.4,191.4,0
2025-07-11 11:30:00,190.65,191.5,187.65,191.4,0
2025-07-11 11:31:00,190.55,190.55,181.05,183.25,0
2025-07-11 11:32:00,183.55,188.0,182.55,187.25,0
2025-07-11 11:33:00,187.25,191.0,187.25,187.95,0
2025-07-11 11:34:00,187.45,189.4,187.2,188.0,0
2025-07-11 11:35:00,187.2,188.1,185.0,185.85,0
2025-07-11 11:36:00,186.25,187.4,184.95,185.9,0
2025-07-11 11:37:00,185.0,187.0,184.9,185.0,0
2025-07-11 11:38:00,184.95,186.0,181.9,182.35,0
2025-07-11 11:39:00,182.15,183.05,181.0,181.8,0
2025-07-11 11:40:00,181.95,185.0,181.95,184.55,0
2025-07-11 11:41:00,184.9,188.15,184.9,186.8,0
2025-07-11 11:42:00,186.7,187.0,182.6,183.5,0
2025-07-11 11:43:00,183.2,183.5,180.4,182.0,0
2025-07-11 11:44:00,182.65,189.05,182.65,187.7,0
2025-07-11 11:45:00,187.5,188.25,186.1,186.7,0
2025-07-11 11:46:00,186.6,187.2,181.55,182.4,0
2025-07-11 11:47:00,182.35,185.3,182.0,183.2,0
2025-07-11 11:48:00,183.3,185.35,183.2,184.9,0
2025-07-11 11:49:00,184.6,184.9,183.0,184.1,0
2025-07-11 11:50:00,184.6,185.5,183.4,183.65,0
2025-07-11 11:51:00,184.6,185.15,183.5,183.6,0
2025-07-11 11:52:00,183.4,183.4,179.3,179.3,0
2025-07-11 11:53:00,180.0,181.55,177.5,179.5,0
2025-07-11 11:54:00,179.5,181.4,177.9,180.0,0
2025-07-11 11:55:00,180.3,182.0,180.0,181.0,0
