Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-06-25 11:44:00,166.2,2025-06-25 11:46:00,164.25,-1.95,-1.17%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),156.23,156.23,169.0,False
2025-06-25 12:20:00,78.45,2025-06-25 12:22:00,68.00,-10.45,-13.32%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),58.84,58.84,78.45,False
