time,open,high,low,close,EMA,EMA,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,K,D,%R,%R
1752564420,118.55,119.2,117.4,118.35,117.00323232543842,117.61517290960212,112.8741223104736,NaN,127.2,112.8741223104736,NaN,0,0,117.00323232543842,80.70448760069944,90.63648545842797,-43.352601156069404,-33.936651583710415
1752564480,118.05,120.5,117.5,119.95,117.37157828475861,118.0821383276817,112.8741223104736,NaN,127.2,112.8741223104736,NaN,0,0,117.37157828475861,75.50408940503512,82.47118192677301,-25.443786982248454,-19.45701357466056
1752564540,120,122,119.45,120.55,117.76888099916378,118.57571066214537,112.91647414790172,NaN,127.2,112.91647414790172,NaN,0,0,117.76888099916378,80.23537410007692,78.81465036860384,-18.34319526627218,-14.027149321266947
1752564600,120.65,120.65,118.65,119.15,117.9415208742683,118.6905685297163,112.91647414790172,NaN,127.2,112.91647414790172,NaN,0,0,117.9415208742683,79.35913240769138,78.36619863760114,-38.562091503267865,-26.696832579185426
1752564660,119.2,119.45,118.1,118.5,118.01133076498476,118.65245482377304,112.91647414790172,NaN,127.2,112.91647414790172,NaN,0,0,118.01133076498476,69.89708724521537,76.49719791766124,-52.941176470588175,-32.579185520361946
1752564720,118.85,119.3,114.85,114.85,117.61616441936167,117.89196385901843,112.91647414790172,NaN,127.2,112.91647414790172,NaN,0,0,117.61616441936167,40.62750044225575,63.29457336505417,-100,-65.61085972850681
1752564780,115.15,115.3,113.55,113.75,117.13289386694146,117.06357108721474,112.91647414790172,NaN,127.2,112.91647414790172,NaN,0,0,117.13289386694146,18.670889975192996,43.06515922088804,-97.66081871345025,-75.56561085972848
1752564840,113.3,114,112.35,112.35,116.53503213357378,116.12085686977179,NaN,NaN,NaN,NaN,120.52361143040551,0,0,116.53503213357378,-3.0790185216271006e-14,19.766130139149578,-100,-88.23529411764709
1752564900,112.8,116.7,112.1,116.45,116.52440311687705,116.18668549581743,NaN,NaN,NaN,NaN,120.52361143040551,0,0,116.52440311687705,16.464961895343304,11.711950623512095,-56.060606060606005,-51.131221719456946
1752564960,116.45,116.9,115.45,116,116.45885272726743,116.14934839665395,NaN,NaN,NaN,NaN,120.52361143040551,1,0,116.45885272726743,31.428630641522364,15.964530845621885,-60.60606060606057,-55.20361990950222
1752565020,116.25,117.75,115.55,117.6,116.601496136359,116.43947871732315,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,116.601496136359,52.09935236397242,33.3309816336127,-44.44444444444448,-40.7239819004525
1752565080,117.25,118.8,116.75,118.1,116.78880911931412,116.77158297385853,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,116.78880911931412,58.046227656919825,47.19140355413821,-29.824561403508866,-36.19909502262444
1752565140,118.45,118.5,117,118.05,116.94645797939985,117.02726637908683,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,116.94645797939985,67.82994605302638,59.32517535797288,-19.047619047619104,-36.65158371040722
1752565200,118,119.5,117.75,119.5,117.26565073197487,117.52181310326947,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,117.26565073197487,77.8137837758167,67.89665249525432,0,-23.529411764705838
1752565260,119.65,121.1,119.25,120,117.60744439047801,118.01745048261557,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,117.60744439047801,88.03582698952657,77.89318560612323,-12.22222222222216,-19.004524886877782
1752565320,120.2,121.35,118.2,119.6,117.85651384166826,118.33396038609246,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,117.85651384166826,93.75348706241459,86.53436594258596,-18.91891891891892,-22.624434389140276
1752565380,119.15,121,119.15,120.5,118.18694961145972,118.76716830887396,109.03999999999999,NaN,128,NaN,120.52361143040551,0,0,118.18694961145972,96.43226095050754,92.74052500081625,-9.189189189189127,-14.479638009049726
1752565440,120.6,122.9,120.5,122.85,118.76983091002725,119.58373464709916,114.77357394937518,NaN,128,114.77357394937518,NaN,0,0,118.76983091002725,97.1317138818403,95.77248729825415,-0.6711409395974678,-0.4629629629630677
1752565500,123.2,123.25,120.9,122.15,119.19235204627384,120.09698771767933,115.13621655443767,NaN,128,115.13621655443767,NaN,0,0,119.19235204627384,96.77095207617346,96.77830896950711,-14.285714285714207,-9.86547085201788
1752565560,122.25,126.9,122.25,125.65,119.9995580404896,121.20759017414346,116.9050948989939,NaN,128,116.9050948989939,NaN,0,0,119.9995580404896,96.77095207617346,96.89120601139575,-12.315270935960584,-8.44594594594594
1752565620,125.8,127.9,124.5,127.85,120.9808632854284,122.53607213931477,118.27708540909451,NaN,128,118.27708540909451,NaN,0,0,120.9808632854284,96.77095207617349,96.77095207617349,-0.4587155963303793,-0.3164556962026034
1752565680,127.65,127.9,125.65,127.7,121.82075537474985,123.56885771145181,118.96937686818507,NaN,128,118.96937686818507,NaN,0,0,121.82075537474985,99.22307028741244,97.58832481325312,-1.9704433497537215,-1.2658227848101438
1752565740,128.55,129.4,127.25,128.4,122.64316095290611,124.53508616916145,NaN,NaN,NaN,120.65493918136653,NaN,0,0,122.64316095290611,99.22307028741244,98.40569755033279,-8.928571428571427,-5.780346820809244
1752565800,129.15,129.9,127.3,127.3,123.22526583379285,125.08806893532916,NaN,NaN,NaN,120.91694526322988,NaN,0,0,123.22526583379285,92.22964275915446,96.89192777799313,-22.22222222222229,-14.606741573033746
1752565860,127.3,127.4,125.4,126.6,123.64710760456875,125.39045514826333,NaN,NaN,NaN,120.91694526322988,NaN,0,0,123.64710760456875,81.07993012598352,90.84421439085015,-30.697674418604755,-18.53932584269668
1752565920,126.7,126.7,122,123,123.56621915399765,124.91236411861067,NaN,NaN,NaN,120.91694526322988,NaN,0,0,123.56621915399765,49.149297642552426,74.15295684256348,-73.40425531914896,-38.76404494382023
1752565980,123,125.55,122.65,125.55,123.81419175974794,125.03989129488853,NaN,NaN,NaN,120.91694526322988,NaN,0,0,123.81419175974794,32.90811734214118,54.37911503689239,-48.33333333333343,-24.438202247191043
1752566040,125.55,128.4,125.55,127.15,124.23116778977945,125.46191303591083,NaN,NaN,NaN,120.91694526322988,NaN,0,0,124.23116778977945,27.166266820066664,36.407893934920104,-34.81012658227846,-15.449438202247181
1752566100,127.35,132.15,126.1,131.3,125.11477181605702,126.62953042872866,NaN,NaN,NaN,120.91694526322988,NaN,0,0,125.11477181605702,53.34625812879536,37.80688076366775,-8.37438423645314,-4.239401496259321
1752566160,131.1,133.85,130.5,133.75,126.19417533904989,128.0536243429829,NaN,NaN,NaN,122.84723470763616,NaN,0,0,126.19417533904989,76.4864377928831,52.33298758058171,-0.8438818565400368,-0.4597701149425026
1752566220,133.85,134.35,131.95,132.7,127.00740342166866,128.98289947438633,NaN,NaN,NaN,124.03501123687252,NaN,0,0,127.00740342166866,88.38461079824238,72.7391022399736,-13.360323886639728,-7.415730337078677
1752566280,133,137.15,132,137.15,128.27522799396007,130.61631957950905,NaN,NaN,NaN,124.82651011318526,NaN,0,0,128.27522799396007,94.1352519729448,86.33543352135676,0,0
1752566340,137.4,138.9,135.95,137.8,129.46582449471506,132.05305566360724,NaN,NaN,NaN,127.76635910186675,NaN,0,0,129.46582449471506,94.22968013752627,92.24984763623782,-6.508875739644934,-4.1044776119402755
1752566400,138.25,138.4,133.35,134.15,130.05134643287568,132.47244453088578,NaN,NaN,NaN,127.76635910186675,NaN,0,0,130.05134643287568,84.29270127594333,90.88587779547147,-28.106508875739635,-17.72388059701492
1752566460,133.7,141.5,133.7,139.5,131.23242812876623,133.87795562470862,NaN,NaN,NaN,127.76635910186675,NaN,0,0,131.23242812876623,78.37169237005128,85.63135792784028,-10.61007957559682,-6.802721088435373
1752566520,139.35,143.75,138.55,142,132.57837461267044,135.50236449976688,NaN,NaN,NaN,129.21570078526088,NaN,0,0,132.57837461267044,76.19325565609672,79.61921643403043,-9.615384615384613,-5.529225908372827
1752566580,142.65,144.45,140.35,140.4,133.55607778608663,136.4818915998135,NaN,NaN,NaN,130.42913070673475,NaN,0,0,133.55607778608663,83.64415512305618,79.40303438306806,-22.070844686648414,-13.965517241379258
1752566640,140.8,145.25,140.8,144.5,134.9240680628258,138.0855132798508,NaN,NaN,NaN,130.7962176360613,NaN,0,0,134.9240680628258,87.49576445297386,82.44439174404225,-5.084745762711864,-2.525252525252525
1752566700,143.85,145.4,137.35,138.25,135.33980955497256,138.11841062388064,NaN,NaN,NaN,130.7962176360613,NaN,0,0,135.33980955497256,67.67042687616042,79.60344881739682,-53.15985130111522,-24.956369982548008
1752566760,136.9,141.65,136.4,141.65,136.128583360601,138.8247284991045,NaN,NaN,NaN,130.7962176360613,NaN,0,0,136.128583360601,53.829770920127054,69.66532074975377,-27.98507462686566,-13.204225352112674
1752566820,140.95,143.6,140.95,143.2,137.0125104405259,139.6997827992836,NaN,NaN,NaN,130.7962176360613,NaN,0,0,137.0125104405259,34.96072592631007,52.153641240865845,-18.257261410788505,-7.956600361663713
1752566880,143.1,145.95,142.75,143.75,137.85469663546016,140.5098262394269,NaN,NaN,NaN,131.6149108910198,NaN,0,0,137.85469663546016,37.36012289641846,42.05020658095185,-17.460317460317377,-7.927927927927891
1752566940,143.5,143.75,138.55,139.3,138.03535955602763,140.2678609915415,NaN,NaN,NaN,131.6149108910198,NaN,0,0,138.03535955602763,26.12384477621571,32.81489786631474,-54.2857142857141,-23.963963963963895
1752567000,139.7,140.45,133.85,134.45,137.58718961152417,139.1042887932332,NaN,NaN,NaN,131.6149108910198,NaN,0,0,137.58718961152417,13.728956012673736,25.737641228435958,-95.04132231404964,-42.91044776119406
1752567060,135.2,135.6,130.5,134.7,137.22629091008363,138.22343103458655,NaN,NaN,NaN,131.6149108910198,NaN,0,0,137.22629091008363,0.48425985907999936,13.445686882656469,-72.81553398058257,-44.204322200392944
1752567120,134.85,139.95,134.2,137,137.19800454632318,137.97874482766923,NaN,NaN,NaN,131.6149108910198,NaN,0,0,137.19800454632318,5.424863840045693,6.5460265705998095,-57.92880258899673,-35.72854291417163
1752567180,137.5,139.4,136.1,136.4,137.09825397803277,137.66299586213538,NaN,NaN,NaN,131.6149108910198,NaN,0,0,137.09825397803277,9.212811560778684,5.040645086634792,-61.81229773462777,-39.87473903966592
1752567240,136.3,137.7,135.6,136.2,136.98597223077869,137.3703966897083,NaN,NaN,NaN,131.6149108910198,NaN,0,0,136.98597223077869,12.011792221459592,8.883155874094657,-63.1067961165049,-40.70981210855952
1752567300,135.85,136.7,132.35,132.35,136.40647570193136,136.36631735176664,NaN,NaN,NaN,131.6149108910198,NaN,0,0,136.40647570193136,7.071188240493896,9.431930674244057,-88.02588996763758,-56.784968684759924
1752567360,132.35,134.7,132.35,133.4,136.03066623918994,135.77305388141332,NaN,NaN,NaN,131.6149108910198,NaN,0,0,136.03066623918994,5.514603838081032,8.199194766678174,-81.22977346278311,-52.40083507306884
1752567420,132.75,133,131.35,132.95,135.6455829592912,135.20844310513064,NaN,NaN,NaN,131.6149108910198,NaN,0,0,135.6455829592912,3.5391934121817936,5.374995163585574,-81.50943396226424,-54.27974947807936
1752567480,133.4,133.4,128.05,128.05,134.6961350893798,133.77675448410452,NaN,NaN,NaN,NaN,142.94950512569375,0,0,134.6961350893798,3.5391934121817936,4.197663554148206,-100,-74.73903966597071
1752567540,127.8,131.8,127.8,130.75,134.20286820320732,133.1714035872836,NaN,NaN,NaN,NaN,142.00205461312436,0,0,134.20286820320732,7.624733535785779,4.901040120049788,-75.72016460905346,-63.465553235908125
1752567600,131.05,131.05,128.15,130.55,133.7462596778064,132.6471228698269,NaN,NaN,NaN,NaN,141.45184915181193,0,0,133.7462596778064,12.250656928045606,7.804861292004392,-77.36625514403279,-66.09442060085831
1752567660,130.3,131.75,130.3,130.8,133.3779772180806,132.2776982958615,NaN,NaN,NaN,NaN,141.45184915181193,0,0,133.3779772180806,18.801243203260338,12.892211222363906,-74.13793103448266,-74.26470588235286
1752567720,130.95,133.25,130.3,133.25,133.36198006582052,132.47215863668922,NaN,NaN,NaN,NaN,141.45184915181193,0,0,133.36198006582052,30.793024924400452,20.6149750185688,-44.94949494949487,-63.9798488664987
1752567780,133.05,133.9,131,131.45,133.12298255759296,132.26772690935138,NaN,NaN,NaN,NaN,141.45184915181193,0,0,133.12298255759296,40.70309819737241,30.099122108344403,-58.98876404494388,-79.88980716253447
1752567840,130.8,131.2,126.5,127.3,132.39510973789385,131.27418152748112,NaN,NaN,NaN,NaN,139.92796322850378,0,0,132.39510973789385,34.599994554090664,35.36537255862118,-90.24390243902441,-95.88688946015425
1752567900,127.35,129.15,127.1,127.8,131.82072102065712,130.5793452219849,NaN,NaN,NaN,NaN,138.7101669056534,0,0,131.82072102065712,19.209199429664164,31.504097393709085,-82.43243243243249,-93.31619537275066
1752567960,127.5,129.3,126,126.3,131.13063089307497,129.72347617758794,NaN,NaN,NaN,NaN,138.16665021508808,0,0,131.13063089307497,3.3653726705707236,19.058188884775188,-96.20253164556966,-98.49624060150377
1752568020,126.35,131.2,126.1,130.65,131.0705520314406,129.90878094207036,NaN,NaN,NaN,NaN,138.16665021508808,1,0,131.0705520314406,24.13368426577215,15.569418788669012,-41.13924050632908,-76.69172932330822
1752568080,131.4,132.1,129.6,130,130.9367330275105,129.9270247536563,122.81099999999999,NaN,142.65,NaN,138.16665021508808,0,0,130.9367330275105,44.54652762529963,24.015194853880832,-49.36708860759497,-79.94987468671678
1752568140,130.3,132.2,130,131.3,130.9821413990717,130.20161980292505,122.81099999999999,NaN,142.65,NaN,138.16665021508808,0,0,130.9821413990717,75.45122604057156,48.04381264388112,-32.9113924050632,-73.43358395989968
1752568200,131.45,137.5,130.9,136.5,131.67187372418775,131.46129584234004,122.81099999999999,NaN,142.65,NaN,138.16665021508808,0,0,131.67187372418775,87.56876514677049,69.1888396042139,-8.695652173913043,-47.36842105263155
1752568260,136.2,137.4,135.1,135.1,132.10038950866428,132.18903667387204,122.81099999999999,NaN,142.65,NaN,138.16665021508808,0,0,132.10038950866428,92.75855096451669,85.25951405061959,-20.869565217391354,-54.38596491228071
1752568320,134.45,139.6,133.1,137.65,132.79409082008124,133.28122933909762,122.81099999999999,NaN,142.65,NaN,138.16665021508808,0,0,132.79409082008124,95.18718588257809,91.83816733128843,-14.338235294117569,-41.60401002506259
1752568380,137,139.4,137,138.85,133.55107946757107,134.3949834712781,127.00360057373904,NaN,142.65,127.00360057373904,NaN,0,0,133.55107946757107,95.18718588257809,94.37764090989096,-5.514705882352944,-35.588972431077686
1752568440,138.9,141.65,138.1,140.25,134.3884445341247,135.5659867770225,128.73324051636513,NaN,142.65,128.73324051636513,NaN,0,0,134.3884445341247,100,96.79145725505207,-8.9456869009585,-28.57142857142853
1752568500,140.7,142,139.65,140.65,135.1711389673591,136.582789421618,130.09241646472861,NaN,142.65,130.09241646472861,NaN,0,0,135.1711389673591,100,98.39572862752603,-8.49056603773581,-26.56641604010018
1752568560,141.1,143.7,137.8,138,135.5247465964392,136.8662315372944,NaN,NaN,NaN,130.09241646472861,NaN,0,0,135.5247465964392,91.59102519195044,97.19700839731682,-40.425531914893554,-32.394366197183096
1752568620,137.9,152.05,137.9,151.65,137.54040327188432,139.82298522983552,NaN,NaN,NaN,130.4436073364302,NaN,0,0,137.54040327188432,91.59102519195044,94.39401679463363,-1.8140589569161245,-1.5355086372361055
1752568680,151.7,151.7,141.65,141.65,138.0541028628988,140.18838818386843,NaN,NaN,NaN,130.58174660278718,NaN,0,0,138.0541028628988,75.789565181104,86.32387185500163,-49.17257683215131,-39.923224568138195
1752568740,141.9,143.6,141.2,142.2,138.57234000503644,140.59071054709474,NaN,NaN,NaN,130.58174660278718,NaN,0,0,138.57234000503644,68.95938342222551,78.77999126509332,-51.97889182058055,-37.81190019193865
1752568800,143.1,143.6,138.35,138.35,138.5445475044069,140.1425684376758,NaN,NaN,NaN,130.58174660278718,NaN,0,0,138.5445475044069,42.541307840543766,62.43008548129109,-72.29551451187338,-52.59117082533594
1752568860,138.3,138.3,134.7,135.45,138.15772906635604,139.20405475014064,NaN,NaN,NaN,130.58174660278718,NaN,0,0,138.15772906635604,27.34803848912023,46.28290991729651,-95.67723342939482,-63.723608445297565
1752568920,136,136,132.4,133.9,137.62551293306154,138.14324380011251,NaN,NaN,NaN,130.58174660278718,NaN,0,0,137.62551293306154,9.253861722714968,26.381069350792995,-92.36641221374046,-69.67370441458732
1752568980,134.3,136.65,134.3,135,137.29732381642884,137.51459504009,NaN,NaN,NaN,130.58174660278718,NaN,0,0,137.29732381642884,4.258262775757701,13.62005432919763,-86.76844783715016,-65.45105566218811
1752569040,135.45,135.85,134.35,135.2,137.03515833937524,137.051676032072,NaN,NaN,NaN,130.58174660278718,NaN,0,0,137.03515833937524,4.203236031062565,5.905120176511743,-85.7506361323156,-64.68330134357012
1752569100,134.85,135.5,134,134.8,136.75576354695335,136.60134082565762,NaN,NaN,NaN,130.58174660278718,NaN,0,0,136.75576354695335,5.755668845840678,4.7390558842203125,-87.7862595419847,-66.21880998080611
1752569160,134.2,134.35,131,131.05,136.0425431035842,135.4910726605261,NaN,NaN,NaN,130.58174660278718,NaN,0,0,136.0425431035842,3.836010041146358,4.598304972683198,-99.75845410628014,-80.6142034548944
1752569220,132,132.85,130.7,130.7,135.37472521563618,134.53285812842088,NaN,NaN,NaN,130.58174660278718,NaN,0,0,135.37472521563618,1.5524328147781075,3.714703900588379,-99.99999999999999,-81.95777351247605
1752569280,131.3,132.3,130.9,131.8,134.92788456368166,133.9862865027367,NaN,NaN,NaN,130.58174660278718,NaN,0,0,134.92788456368166,2.173897049324655,2.5207799684163716,-91.47286821705408,-77.73512476007674
1752569340,130.75,132.65,129.8,132.1,134.57439899322145,133.60902920218936,NaN,NaN,NaN,130.58174660278718,NaN,0,0,134.57439899322145,4.959434082028327,2.895254648710363,-72.94117647058843,-76.58349328214975
1752569400,131.1,133.55,130.5,132.9,134.36509911906876,133.46722336175148,NaN,NaN,NaN,130.58174660278718,NaN,0,0,134.36509911906876,9.43828670744038,5.523872612931121,-54.7445255474453,-73.51247600767753
1752569460,132.65,134.1,132,134.1,134.33196172918517,133.59377868940118,NaN,NaN,NaN,130.58174660278718,NaN,0,1,134.33196172918517,21.572168900792438,11.989963230087048,-37.22627737226297,-68.90595009596933
1752569520,134.6,138.2,134.6,137.55,134.734216513037,134.38502295152094,NaN,130.58174660278718,146.1,130.58174660278718,NaN,0,0,134.734216513037,46.762028305759884,25.924161304664235,-7.738095238094989,-55.662188099808034
1752569580,137.8,140.7,136.95,140.05,135.3986894489074,135.51801836121675,NaN,130.58174660278718,146.1,130.58174660278718,NaN,0,0,135.3986894489074,75.61650901368117,47.98356874007783,-5.963302752293382,-46.06525911708251
1752569640,140.85,143,140,141.5,136.16135326779397,136.7144146889734,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,136.16135326779397,94.64206310433777,72.34020014125961,-11.363636363636374,-40.655105973025066
1752569700,141.75,141.75,137.8,138.5,136.45368410931974,137.07153175117872,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,136.45368410931974,88.84840925227572,86.36899379009822,-34.09090909090912,-60.35634743875279
1752569760,138.85,138.85,136.15,138.3,136.68447359565477,137.317225400943,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,136.68447359565477,76.97904684618584,86.82317306759978,-35.60606060606055,-61.79775280898876
1752569820,138.4,138.65,135.3,135.8,136.57391439619792,137.0137803207544,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,136.57391439619792,56.333347783095775,74.05360129385245,-54.545454545454504,-73.03370786516854
1752569880,136.25,140.3,135.65,140.3,137.0396750966732,137.67102425660352,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,137.0396750966732,60.44425913159728,64.5855512536263,-21.59999999999991,-52.80898876404494
1752569940,140.15,140.3,137.7,138.2,137.18471570958906,137.77681940528282,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,137.18471570958906,58.10380031848692,58.29380241105999,-43.63636363636374,-62.247191011236055
1752570000,137.75,137.75,133.15,133.15,136.68037624589041,136.85145552422625,NaN,131.30824384142107,146.1,131.30824384142107,NaN,0,0,136.68037624589041,49.759008898522985,56.102356116202394,-100,-84.94382022471912
1752570060,132.9,132.9,129,129.6,135.7953292151541,135.401164419381,NaN,NaN,NaN,NaN,141.7643057606038,0,0,135.7953292151541,23.466354964412446,43.77638806047412,-95.71428571428575,-97.39696312364428
1752570120,129.7,131.4,128,129.35,134.98966306325985,134.1909315355048,NaN,NaN,NaN,NaN,140.5294378250838,0,0,134.98966306325985,4.342842850279349,25.856068904404932,-91.00000000000003,-94.38669438669442
1752570180,130,130.9,127.3,128.15,134.13470518035237,132.98274522840384,NaN,NaN,NaN,NaN,139.9264940425754,0,0,134.13470518035237,6.5133084111342514e-15,9.269732604897266,-94.11764705882348,-96.56565656565652
1752570240,128.4,129.65,128.05,129.65,133.57411703280832,132.31619618272308,NaN,NaN,NaN,NaN,139.0738446383179,0,0,133.57411703280832,4.539712894513279,2.96085191493088,-81.92307692307686,-90.50505050505048
1752570300,129.7,130.05,128.15,129.9,133.1148524037073,131.83295694617846,NaN,NaN,NaN,NaN,138.87146017448612,0,0,133.1148524037073,9.848430774532728,4.796047889682004,-79.99999999999994,-89.34426229508192
1752570360,130.2,137.15,130.2,135,133.35049585324387,132.46636555694278,NaN,NaN,NaN,NaN,138.87146017448612,1,0,133.35049585324387,29.256664184632033,14.548269284559346,-40.76923076923081,-52.760736196318994
1752570420,134.6,146.9,134.6,146.9,135.0441838715884,135.3530924455542,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.0441838715884,58.05028462345209,32.38512652753895,0,0
1752570480,145.6,145.6,137,138.2,135.43866088763983,135.92247395644335,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.43866088763983,71.01633827733592,52.77442902847334,-44.387755102040884,-44.387755102040884
1752570540,138.85,140.9,137.35,137.35,135.67757827668484,136.20797916515468,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.67757827668484,68.61286570629663,65.89316286902822,-48.7244897959184,-48.7244897959184
1752570600,138.05,140,137.75,137.75,135.93663099209923,136.51638333212375,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.93663099209923,52.85546355598897,64.16155584654051,-46.68367346938776,-46.68367346938776
1752570660,136.65,137.1,134.65,135.25,135.85080211808682,136.263106665699,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.85080211808682,48.164989278808854,56.54443951369816,-59.43877551020408,-59.43877551020408
1752570720,134.75,137.1,134.5,136.65,135.95070185332597,136.3404853325592,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.95070185332597,46.96723945897073,49.32923076458952,-54.3766578249337,-52.295918367346914
1752570780,136.6,137.5,135.4,136.3,135.99436412166023,136.33238826604736,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.99436412166023,44.59514306693044,46.57579060157001,-56.53333333333331,-54.08163265306118
1752570840,136,136.7,134.15,134.7,135.8325686064527,136.00591061283788,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,135.8325686064527,43.40183235874326,44.98807162821481,-73.0538922155689,-62.24489795918374
1752570900,134.55,140.8,134.55,140.4,136.40349753064612,136.8847284902703,127.18761725866626,NaN,147,127.18761725866626,NaN,0,0,136.40349753064612,49.32260053375145,45.77319198647505,-50.98039215686274,-33.16326530612243
1752570960,140.75,147.7,140.45,144.1,137.36556033931535,138.32778279221625,NaN,NaN,NaN,130.59295193914733,NaN,0,0,137.36556033931535,60.92275980108693,51.215730897860546,-26.56826568265682,-17.64705882352939
1752571020,144.35,146.65,140.85,140.85,137.80111529690095,138.832226233773,NaN,NaN,NaN,130.59295193914733,NaN,0,0,137.80111529690095,67.72913157544997,59.32483063676278,-50.55350553505537,-33.578431372549005
1752571080,141.3,143.2,140,143.2,138.47597588478834,139.70578098701841,NaN,NaN,NaN,130.59295193914733,NaN,0,0,138.47597588478834,68.68209680599774,65.77799606084488,-33.21033210332107,-22.058823529411775
