time,open,high,low,close,Volume,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,EMA,Up Trend,Down Trend,K,D,%R,%R
1750742820,25208.75,25226.45,25206.35,25216.45,1502554,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25205.719461003322,25178.973575465137,NaN,92.77854142940362,92.15880843617644,-16.849199663015387,-38.61940298507302
1750742880,25216.85,25223.5,25213.6,25219.85,628197,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25207.485778377908,25181.89621791862,NaN,97.88701083362592,94.48136456414439,-11.120471777593833,-34.39054726368278
1750742940,25219.7,25225.55,25218.25,25223,1070718,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25209.42505608067,25186.72159612676,NaN,100,96.88851742100985,-5.812973883741535,-30.472636815919845
1750743000,25221.85,25234.15,25218.55,25222.75,881820,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25211.090674070583,25190.00943651408,NaN,99.81688645598312,99.23463242986968,-23.147208121830367,-24.388586956522005
1750743060,25221.95,25229.7,25220.55,25225.45,770433,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25212.88558981176,25190.00943651408,NaN,99.81688645598312,99.87792430398876,-21.116504854370326,-14.505494505491308
1750743120,25224.9,25229.45,25224.9,25225.5,743698,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25214.46239108529,25193.90364357641,NaN,99.81688645598312,99.81688645598312,-23.79642365887465,-12.90082028337223
1750743180,25226.7,25236.75,25225.6,25231.1,761809,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25216.542092199626,25197.855779218764,NaN,100,99.87792430398876,-16.472303207001676,-8.111988514000483
1750743240,25231.65,25240.05,25229.75,25235.55,3183937,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25218.918080674674,25201.822701296893,NaN,100,99.93896215199437,-12.129380053908832,-6.168608636052029
1750743300,25235.15,25251.5,25233.7,25245.8,900135,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25222.27832059034,25207.4904311672,NaN,100,100.00000000000001,-12.624584717609178,-6.753554502370414
1750743360,25246.45,25263.3,25244.45,25262.95,1068920,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25227.362280516547,25216.62138805048,NaN,100,100.00000000000001,-0.7042253521097378,-0.3638253638238484
1750743420,25263.5,25276.45,25260.95,25266,1145294,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25232.19199545198,25230.521749245432,NaN,100,100,-17.955326460482127,-9.556470050297685
1750743480,25266.5,25267.35,25254.75,25257.05,844242,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25235.299246020484,25230.521749245432,NaN,91.29106144015061,97.09702048005022,-33.506044905010306,-17.741197988112546
1750743540,25259.5,25264.8,25255.75,25264.15,1226002,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25238.905590267925,25230.521749245432,NaN,85.28839529501812,92.19315224505625,-22.003577817529433,-11.248285322358507
1750743600,25263.95,25267.25,25252.65,25256.5,1956974,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25241.104891484436,25230.521749245432,NaN,68.91155803263382,81.8303382559342,-38.70029097963339,-18.24417009602225
1750743660,25256.7,25263.05,25251.45,25257.65,1100968,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25243.17303004888,25230.521749245432,NaN,60.78217396267927,71.6607090967771,-36.97148475909236,-17.19250114311742
1750743720,25261.15,25265.8,25258.85,25263.9,1157705,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25245.763901292772,25230.521749245432,NaN,53.514142072391415,61.06929135590153,-26.87366167023357,-11.476909007772312
1750743780,25263.85,25269.4,25262.45,25266.2,702745,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25248.318413631176,25231.324828540746,NaN,58.33016268866735,57.54215957457936,-23.976608187134502,-9.373571101965977
1750743840,25265.15,25265.95,25256.1,25256.4,755815,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25249.328611927278,25231.324828540746,NaN,47.41643471872941,53.0869131599294,-62.656249999997726,-18.33561957018644
1750743900,25256.75,25281.55,25255.45,25268.35,1482155,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25251.70628543637,25231.324828540746,NaN,43.27209449843698,49.672897301944595,-43.85382059801118,-11.533420707733196
1750743960,25268.4,25274.7,25267.55,25268.7,738548,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25253.830499756823,25234.2551750062,NaN,34.290684813537176,41.65973801023453,-42.691029900329454,-11.227610310177775
1750744020,25269.6,25269.6,25257.3,25258.8,842775,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.45168728722,25234.2551750062,NaN,28.709402079945743,35.42406046397331,-75.58139534884086,-19.877675840978466
1750744080,25259.2,25260.2,25247.9,25252.65,1009009,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.226476376316,25234.2551750062,NaN,12.791107002325175,25.263731298602707,-85.88410104011795,-25.25120139798832
1750744140,25254,25256.25,25250.8,25254.85,611668,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.304416829276,25234.2551750062,NaN,1.9943670143599543,14.4982920322103,-79.34621099554965,-27.625452664253835
1750744200,25255.9,25256.4,25252.05,25254.35,992094,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.310114725617,25234.2551750062,NaN,3.3948081831185952,6.060094066601251,-80.83209509658987,-30.699774266367015
1750744260,25254.3,25261.8,25252.5,25257.45,1039941,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.702600384913,25234.2551750062,NaN,9.173558016338033,4.854244404605537,-71.61961367013406,-28.776119402983337
1750744320,25256.95,25257.1,25250.25,25251.8,737879,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25057,24824.85,NaN,NaN,NaN,NaN,25254.339775336797,25234.2551750062,NaN,7.179191001978077,6.5825190671449105,-88.41010401189281,-37.61061946902724
