time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1750909500,25281.35,25293.65,25259.9,25282.35,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25247.421370621632,25244.80867867558,,70.7599011171356,64.97612011028032,-19.152542372886288,-19.152542372886288,2025-06-26 09:15:00
1750909560,25281.6,25298.95,25280.3,25294.4,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25253.29369929393,25255.260310808026,,73.95723235948064,66.81417433888537,-7.0762052877127894,-7.0762052877127894,2025-06-26 09:16:00
1750909620,25295.5,25299.5,25293.45,25294.75,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25258.47573688219,25263.73177972722,,100.0,81.57237782553875,-7.324595219738021,-7.324595219738021,2025-06-26 09:17:00
1750909680,25294.8,25296.45,25285.25,25287.9,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25262.15376977191,25263.73177972722,,94.09180570709076,89.3496793555238,-17.887432536621134,-17.887432536621134,2025-06-26 09:18:00
1750909740,25287.6,25287.6,25281.05,25283.65,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25264.840798550424,25263.73177972722,,84.7725749927037,92.95479356659816,-24.441017733228836,-24.441017733228836,2025-06-26 09:19:00
1750909800,25282.75,25309.1,25282.75,25306.05,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25269.991948731626,25263.73177972722,,81.90800727111882,86.92412932363777,-4.096709200805093,-4.096709200805093,2025-06-26 09:20:00
1750909860,25308.45,25331.65,25308.45,25321.7,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25276.45545514017,25279.65868317903,,87.81620156402805,84.8322612759502,-10.257731958763635,-10.257731958763635,2025-06-26 09:21:00
1750909920,25322.45,25334.15,25322.2,25331.25,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25283.304773247648,25288.087814861126,,97.13543227841512,88.95321370452068,-2.9145728643230706,-2.9145728643230706,2025-06-26 09:22:00
1750909980,25330.85,25340.9,25326.6,25338.7,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25290.229176591693,25293.38153337501,,100.0,94.98387794748106,-2.716049382716948,-2.070588235294802,2025-06-26 09:23:00
1750910040,25340.95,25340.95,25330.35,25331.75,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25295.41927951773,25296.13838003751,,95.36826403121206,97.50123210320908,-15.16900247320776,-8.654750705551074,2025-06-26 09:24:00
1750910100,25331.8,25336.05,25321.55,25325.45,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25299.173119578012,25296.13838003751,,86.76968335622489,94.045982462479,-25.87646076794595,-14.58137347130772,2025-06-26 09:25:00
1750910160,25323.7,25341.15,25323.7,25336.85,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25303.88272963076,25296.13838003751,,80.63061218136569,87.58951985626754,-7.1547420965104065,-4.037558685448742,2025-06-26 09:26:00
1750910220,25336.9,25343.45,25332.45,25339.6,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25308.347388426915,25297.611029047344,,79.67947454781682,82.35992336180247,-6.169871794875149,-3.5386029411785005,2025-06-26 09:27:00
1750910280,25340.1,25349.6,25337.45,25349.5,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25313.49146487355,25303.574926142617,,78.12455071690765,79.47821248203006,-0.1495886312618504,-0.0869943453662873,2025-06-26 09:28:00
1750910340,25349.95,25351.85,25345.6,25348.7,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25317.892531764355,25310.894933528347,,72.62659625390113,76.81020717287521,-7.258064516124368,-2.6877133105784092,2025-06-26 09:29:00
1750910400,25350.45,25367.3,25349.6,25363.35,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25323.57471529381,25318.822940175512,,73.75470208812577,74.83528301964485,-8.633879781422355,-2.9777610252550266,2025-06-26 09:30:00
1750910460,25365.1,25369.4,25358.0,25366.15,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25328.896625882084,25324.615646157963,,80.6930267545335,75.69144169885347,-6.792058516196137,-2.411873840445269,2025-06-26 09:31:00
1750910520,25366.6,25367.4,25358.65,25358.65,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25332.615797646824,25325.22408154217,,75.11100896071068,76.51957926779,-22.46603970741799,-7.977736549165121,2025-06-26 09:32:00
1750910580,25359.0,25381.2,25359.0,25378.6,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25338.36382294097,25329.31417338795,,69.50344538103116,75.10249369875845,-4.358759430011935,-1.7741385192781955,2025-06-26 09:33:00
1750910640,25382.65,25389.95,25370.75,25370.75,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25342.41209507335,25337.88275604915,,44.66567089812181,63.09337507995456,-28.981132075472797,-12.363168061816369,2025-06-26 09:34:00
1750910700,25372.3,25374.1,25360.0,25366.15,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25345.37933318918,25337.88275604915,,28.551380996477015,47.57349909187666,-41.39130434782482,-15.325177076625488,2025-06-26 09:35:00
1750910760,25367.25,25370.1,25358.5,25361.2,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25347.35691654053,25337.88275604915,,5.280379010935358,26.165810301844733,-54.76190476190476,-18.512556342562867,2025-06-26 09:36:00
1750910820,25361.5,25362.8,25352.4,25356.3,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25348.474801972967,25337.88275604915,,5.3290705182007506e-15,11.277253335804131,-75.87373167981916,-21.667739858339736,2025-06-26 09:37:00
1750910880,25356.05,25368.25,25355.45,25363.45,25212.2,25195.925,25228.475,25299.35,25353.95,25441.1,25495.7,25157.6,25070.45,25015.85,24928.7,25266.8,25125.05,25350.346701726347,25337.88275604915,,4.836343413820606,3.3722408082519917,-65.67534076827401,-17.06374758531882,2025-06-26 09:38:00
