time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1752464700,25151.1,25151.1,25113.55,25119.45,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25139.590496094417,,25150.670914363873,55.545351865008136,57.42038125633639,-84.28761651131406,-88.9616463985007,2025-07-14 09:15:00
1752464760,25120.25,25122.6,25093.75,25094.5,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25133.954184082613,,25141.557671571263,36.880983775389176,54.36280171765619,-98.69224062772446,-98.97610921501706,2025-07-14 09:16:00
1752464820,25093.65,25102.15,25086.4,25099.7,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25129.672411072286,,25129.04440441414,11.930660683009217,34.78566544113551,-79.44358578052571,-83.49875930521152,2025-07-14 09:17:00
1752464880,25098.05,25107.95,25090.0,25091.55,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25124.90710968825,,25129.04440441414,13.535281317173297,20.782308591857223,-92.0401854714095,-93.61042183623088,2025-07-14 09:18:00
1752464940,25089.5,25103.6,25089.5,25099.3,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25121.70622097722,,25129.04440441414,29.865543069657676,18.443828356613395,-80.06182380216632,-83.84470882905691,2025-07-14 09:19:00
1752465000,25100.6,25103.9,25091.25,25101.55,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25119.186693355063,,25129.04440441414,40.87138550104837,28.090736629293115,-76.58423493045055,-81.0269254852873,2025-07-14 09:20:00
1752465060,25101.05,25104.65,25080.6,25082.95,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25114.657106685685,,25129.04440441414,46.431873539279536,39.0562673699952,-96.66666666666356,-97.25627553998582,2025-07-14 09:21:00
1752465120,25082.1,25083.7,25076.75,25078.25,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25110.106218349974,,25119.025204112502,39.048128264367264,42.11712910156506,-97.98251513113648,-98.32120872971458,2025-07-14 09:22:00
1752465180,25077.0,25080.95,25068.5,25070.05,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25105.099191056222,,25113.380183701254,25.754707310362637,37.07823637133648,-98.12348668280956,-98.36325237592474,2025-07-14 09:23:00
1752465240,25069.9,25071.75,25052.15,25056.1,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25098.974292174196,,25102.61966533113,17.07794655353187,27.293594042753924,-94.3931866572076,-96.28933771724076,2025-07-14 09:24:00
1752465300,25054.7,25061.15,25051.2,25053.95,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25093.34625565242,,25095.76269879802,9.604257698108189,17.47897052066756,-95.15418502202644,-97.43947858472993,2025-07-14 09:25:00
1752465360,25054.35,25060.1,25052.5,25058.45,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25088.98422369587,,25094.208928918215,10.872179809150587,12.518128020263545,-87.22466960352423,-93.11163895486936,2025-07-14 09:26:00
1752465420,25058.0,25067.35,25057.95,25064.65,25200.43333333333,25175.141666666663,25225.725,25271.86666666666,25393.88333333333,25465.316666666666,25587.333333333336,25078.41666666666,25006.98333333333,24884.96666666666,24813.53333333333,25322.45,25129.0,25085.942445733886,,25094.208928918215,23.92854080390401,14.801659437054257,-74.83629560336661,-86.865234374999,2025-07-14 09:27:00
