time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1751514300,25508.1,25519.75,25484.0,25486.2,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.03469021101,25464.54795358278,,42.65709317946892,31.100890426026016,-42.76609305289861,-42.095357590964824,2025-07-03 09:15:00
1751514360,25485.45,25513.05,25485.45,25513.05,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25460.536603934634,25464.54795358278,,70.87349702978581,45.10796724071795,-8.540471637986826,-8.40652446675115,2025-07-03 09:16:00
1751514420,25512.65,25512.65,25503.45,25511.4,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25466.894528442805,25467.483092402053,,98.58915182230182,70.70658067718551,-10.643722115995496,-10.476787954828694,2025-07-03 09:17:00
1751514480,25511.9,25519.25,25510.7,25515.05,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25472.913962387454,25475.899783161847,,97.96184027016484,89.14149637408416,-5.991077119185066,-5.89711417816899,2025-07-03 09:18:00
1751514540,25516.2,25522.25,25512.3,25521.05,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25478.93096708902,25479.122304845663,,97.96184027016484,98.17094412087717,-1.482396541075623,-1.4598540145994123,2025-07-03 09:19:00
1751514600,25522.9,25537.05,25521.75,25532.4,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25485.614596202893,25490.2625743611,,99.37268844786304,98.43212299606424,-4.856396866838451,-4.793814432987441,2025-07-03 09:20:00
1751514660,25530.45,25530.45,25513.05,25515.0,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25489.287771677533,25490.2625743611,,87.29597969871368,94.87683613891386,-23.028720626631095,-22.73195876288585,2025-07-03 09:21:00
1751514720,25515.9,25521.45,25492.7,25492.7,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25489.71430021784,25490.2625743611,,62.58288008037509,83.08384940898394,-46.31853785900631,-45.72164948453458,2025-07-03 09:22:00
1751514780,25492.15,25492.7,25467.25,25468.1,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25487.012512690613,,25528.60573329076,29.24954674704176,59.7094688420435,-98.78223495702213,-71.08247422680488,2025-07-03 09:23:00
1751514840,25466.7,25474.45,25459.35,25465.05,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25484.267198604288,,25515.197659961686,8.620233714994745,33.48422018080385,-92.6640926640918,-74.22680412371135,2025-07-03 09:24:00
