type,comments,entry_time,target,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,prev_day_close,mkt_open_type
Put,Continuation,2025-07-02 09:55:00,0,25549.9,25550.3,25540.05,25540.05,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25541.0,sideways
Put,Continuation,2025-07-02 10:16:00,1,25526.1,25526.1,25516.15,25517.4,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25541.0,sideways
Put,Reversal,2025-07-03 09:23:00,1,25515.9,25521.45,25492.7,25492.7,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 10:06:00,0,25539.8,25542.65,25531.0,25531.0,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 10:14:00,0,25546.7,25548.2,25545.5,25545.9,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 10:29:00,0,25558.05,25559.9,25555.8,25558.25,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 10:34:00,0,25563.45,25564.3,25555.55,25555.55,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 11:13:00,0,25558.15,25563.7,25552.95,25553.55,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 11:29:00,1,25565.9,25566.3,25551.2,25558.75,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Continuation,2025-07-03 12:03:00,0,25512.5,25512.5,25501.05,25503.55,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 12:44:00,1,25524.0,25524.0,25514.65,25517.45,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Continuation,2025-07-03 13:17:00,0,25506.65,25509.95,25479.75,25486.45,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 13:44:00,0,25566.7,25574.55,25561.55,25564.45,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Reversal,2025-07-03 13:46:00,1,25570.45,25574.85,25558.1,25561.25,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Continuation,2025-07-03 14:07:00,0,25501.55,25501.55,25494.8,25495.6,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Continuation,2025-07-03 14:13:00,1,25502.35,25504.3,25497.45,25500.3,25480.083333333332,25466.741666666665,25493.425,25581.416666666664,25709.433333333334,25810.766666666663,25938.783333333333,25352.066666666666,25250.733333333337,25122.716666666667,25021.383333333335,25608.1,25378.75,25453.0,sideways
Put,Continuation,2025-07-04 09:51:00,0,25395.55,25395.8,25389.2,25389.75,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 10:03:00,0,25410.15,25411.2,25403.8,25408.55,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 10:28:00,0,25419.3,25419.85,25407.45,25409.45,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 10:45:00,1,25410.85,25415.85,25410.25,25413.85,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 10:47:00,1,25420.35,25420.35,25407.65,25408.3,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 11:00:00,1,25418.7,25419.8,25415.7,25419.25,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 11:02:00,1,25420.25,25420.7,25418.45,25418.6,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 11:07:00,1,25422.2,25422.75,25419.75,25421.6,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 11:20:00,1,25423.65,25423.65,25413.55,25415.7,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 12:14:00,0,25349.6,25351.9,25347.7,25350.5,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 12:23:00,0,25357.15,25359.5,25352.0,25352.0,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 12:25:00,0,25354.45,25355.3,25351.3,25352.6,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 12:37:00,0,25357.2,25359.85,25355.25,25355.75,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 12:47:00,0,25362.8,25368.0,25357.5,25358.0,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 13:09:00,0,25366.25,25368.4,25361.45,25361.85,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 13:17:00,0,25370.3,25372.9,25368.8,25369.85,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 13:40:00,0,25374.75,25375.35,25372.0,25372.0,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 13:55:00,0,25372.35,25375.75,25371.35,25373.4,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 14:03:00,0,25383.1,25383.65,25367.0,25367.55,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 14:17:00,0,25382.35,25384.3,25376.85,25378.3,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 14:39:00,0,25431.8,25436.3,25430.0,25432.9,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-04 14:51:00,0,25449.7,25450.9,25443.7,25443.7,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,25405.0,sideways
Put,Reversal,2025-07-07 09:25:00,1,25448.6,25454.1,25447.4,25449.95,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 09:41:00,1,25479.45,25480.85,25465.7,25466.75,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 10:36:00,0,25442.65,25444.7,25435.6,25435.95,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 10:50:00,0,25458.2,25459.4,25447.55,25449.4,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 10:57:00,0,25462.5,25463.2,25456.15,25461.2,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 11:04:00,1,25473.1,25474.3,25468.8,25469.75,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 11:07:00,1,25470.35,25473.1,25467.7,25469.45,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 11:09:00,1,25473.15,25473.45,25469.15,25470.15,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 12:36:00,1,25446.85,25448.05,25442.9,25444.45,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 12:47:00,1,25444.85,25445.95,25442.1,25444.35,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 13:17:00,0,25448.6,25451.0,25446.6,25447.35,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 13:52:00,1,25454.0,25458.35,25453.25,25453.8,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-07 14:08:00,1,25460.95,25461.1,25455.95,25458.95,25420.966666666664,25400.95,25440.983333333326,25510.28333333333,25559.56666666666,25648.883333333324,25698.166666666657,25371.683333333327,25282.366666666665,25233.08333333333,25143.766666666663,25470.25,25331.65,25461.0,sideways
Put,Reversal,2025-07-08 09:30:00,0,25479.45,25480.1,25471.45,25474.4,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 09:32:00,1,25494.35,25494.35,25477.55,25478.2,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 11:02:00,0,25447.9,25447.9,25442.55,25443.3,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 11:34:00,0,25448.4,25449.55,25445.65,25447.95,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 12:01:00,0,25447.85,25450.2,25446.6,25447.95,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 12:03:00,0,25449.15,25449.15,25445.4,25448.15,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 12:12:00,0,25455.7,25457.0,25453.4,25454.6,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 12:41:00,0,25473.05,25475.0,25464.5,25465.9,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 12:48:00,0,25471.75,25472.55,25465.8,25466.95,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Reversal,2025-07-08 13:10:00,0,25474.1,25474.2,25466.9,25469.2,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25461.0,sideways
Put,Continuation,2025-06-24 13:58:00,0,25064.4,25071.8,25061.95,25066.2,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,24972.0,gap_up
Put,Continuation,2025-06-24 14:22:00,0,25046.25,25046.5,25016.0,25016.35,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,24972.0,gap_up
Put,Reversal,2025-06-24 14:45:00,1,25065.2,25069.05,25054.6,25054.7,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,24972.0,gap_up
Put,Reversal,2025-06-25 09:50:00,0,25196.55,25200.45,25178.75,25181.85,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 09:55:00,0,25191.85,25192.1,25184.35,25187.4,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 09:57:00,0,25194.75,25196.5,25190.65,25190.75,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 10:04:00,1,25206.2,25206.7,25193.8,25196.5,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 10:07:00,1,25200.8,25202.6,25196.0,25198.3,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 10:44:00,1,25211.3,25211.35,25205.35,25205.35,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 10:58:00,0,25202.5,25204.8,25200.45,25202.8,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 11:35:00,1,25216.15,25218.15,25213.95,25213.95,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Continuation,2025-06-25 12:20:00,0,25200.6,25200.6,25181.1,25182.1,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 12:43:00,1,25210.25,25211.8,25205.3,25206.4,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 13:19:00,0,25235.65,25237.45,25227.35,25229.05,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 13:33:00,1,25254.6,25256.8,25252.95,25254.0,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 14:31:00,1,25258.25,25259.2,25248.6,25248.6,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-25 15:08:00,1,25249.95,25250.1,25242.0,25242.7,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,25044.0,gap_up
Put,Reversal,2025-06-27 10:21:00,1,25573.5,25573.5,25566.4,25568.95,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 11:11:00,0,25606.4,25606.65,25598.3,25600.1,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 11:17:00,0,25608.75,25608.8,25602.6,25603.4,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 11:34:00,0,25602.05,25604.75,25601.15,25601.55,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 11:48:00,0,25608.25,25609.8,25599.2,25605.35,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 11:59:00,0,25611.2,25612.35,25605.9,25607.8,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 12:23:00,0,25627.15,25629.4,25622.7,25624.7,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
Put,Reversal,2025-06-27 12:35:00,0,25627.4,25628.4,25622.7,25623.45,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,25549.0,sideways
