date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call Comments,Put Comments,source_dir
2706,Call,Reversal,2025-06-27 13:26:00,2025-06-27 14:05:00,168.15,179.9205,156.3795,179.9205,11.770499999999998,Target Profit (7.0%),25610.4,25621.1,25609.05,25619.9,25458.066666666666,25412.6,25503.533333333333,25656.23333333333,25763.466666666667,25961.633333333324,26068.86666666666,25350.833333333332,25152.666666666668,25045.433333333334,24847.26666666667,25565.3,25259.9,0,0,,,2706
3006,Call,Reversal,2025-06-30 09:22:00,2025-06-30 09:24:00,218.8,234.116,203.484,234.116,15.316000000000004,Target Profit (7.0%),25606.8,25607.9,25598.55,25607.9,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 10:04:00,2025-06-30 10:05:00,194.7,208.329,181.07099999999997,208.329,13.62900000000002,Target Profit (7.0%),25547.35,25558.75,25546.1,25558.75,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Reversal,2025-06-30 10:22:00,2025-06-30 10:29:00,130.3,139.42100000000002,121.179,139.42100000000002,9.12100000000001,Target Profit (7.0%),25593.65,25593.7,25571.8,25572.65,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 10:35:00,2025-06-30 10:49:00,193.95,180.3735,180.3735,207.5265,-13.57650000000001,Stop Loss (7%),25560.45,25560.75,25557.6,25560.75,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Continuation,2025-06-30 10:40:00,2025-06-30 10:50:00,131.7,140.91899999999998,122.48099999999998,140.91899999999998,9.218999999999994,Target Profit (7.0%),25564.4,25565.9,25556.9,25557.75,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 10:53:00,2025-06-30 12:16:00,182.3,195.06100000000004,169.539,195.06100000000004,12.761000000000024,Target Profit (7.0%),25542.6,25546.25,25541.1,25546.25,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Reversal,2025-06-30 11:15:00,2025-06-30 12:17:00,139.45,129.68849999999998,129.68849999999998,149.2115,-9.761500000000012,Stop Loss (7%),25559.2,25559.85,25546.55,25547.85,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 12:49:00,2025-06-30 12:55:00,171.1,159.123,159.123,183.077,-11.977000000000004,Stop Loss (7%),25548.8,25554.6,25548.3,25553.65,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Continuation,2025-06-30 12:55:00,2025-06-30 12:59:00,149.4,159.858,138.942,159.858,10.457999999999998,Target Profit (7.0%),25550.3,25550.65,25540.9,25540.9,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 13:05:00,2025-06-30 13:15:00,149.3,138.849,138.849,159.75100000000003,-10.451000000000022,Stop Loss (7%),25512.35,25514.05,25511.3,25512.05,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 13:22:00,2025-06-30 13:48:00,141.95,132.0135,132.0135,151.88649999999998,-9.936499999999995,Stop Loss (7%),25501.25,25506.4,25499.15,25506.4,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 13:56:00,2025-06-30 14:23:00,127.6,136.532,118.668,136.532,8.932000000000016,Target Profit (7.0%),25485.35,25488.05,25484.75,25484.8,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Call,Reversal,2025-06-30 14:10:00,2025-06-30 15:07:00,133.5,142.845,124.155,142.845,9.345,Target Profit (7.0%),25487.45,25497.05,25486.25,25496.0,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Reversal,2025-06-30 14:28:00,2025-06-30 15:08:00,189.9,176.607,176.607,203.193,-13.293000000000006,Stop Loss (7%),25488.95,25490.7,25486.85,25488.9,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
3006,Put,Reversal,2025-06-30 15:17:00,2025-06-30 15:20:00,175.2,162.93599999999998,162.93599999999998,187.464,-12.26400000000001,Stop Loss (7%),25525.5,25525.9,25511.1,25512.45,25605.183333333334,25588.875,25621.49166666667,25686.81666666667,25735.833333333332,25817.46666666667,25866.483333333337,25556.166666666668,25474.533333333333,25425.516666666663,25343.88333333333,25654.2,25523.55,0,0,,,3006
107,Put,Reversal,2025-07-01 09:25:00,2025-07-01 09:26:00,147.15,136.8495,136.8495,157.4505,-10.3005,Stop Loss (7%),25553.15,25559.6,25552.0,25556.7,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Put,Reversal,2025-07-01 09:46:00,2025-07-01 09:48:00,129.45,120.38849999999998,120.38849999999998,138.51149999999998,-9.06150000000001,Stop Loss (7%),25580.25,25583.35,25574.8,25575.3,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Continuation,2025-07-01 09:49:00,2025-07-01 09:54:00,163.75,152.2875,152.2875,175.2125,-11.462500000000006,Stop Loss (7%),25583.2,25589.35,25581.85,25587.75,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Put,Reversal,2025-07-01 09:52:00,2025-07-01 09:55:00,117.75,125.9925,109.5075,125.9925,8.242500000000007,Target Profit (7.0%),25580.15,25582.85,25574.95,25575.4,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 10:00:00,2025-07-01 10:01:00,160.15,148.93949999999998,148.93949999999998,171.36050000000003,-11.210500000000025,Stop Loss (7%),25567.7,25572.75,25565.75,25569.6,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 10:07:00,2025-07-01 10:11:00,149.5,139.035,139.035,159.965,-10.465000000000003,Stop Loss (7%),25547.8,25552.5,25546.85,25551.25,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 10:18:00,2025-07-01 10:19:00,141.45,131.5485,131.5485,151.3515,-9.9015,Stop Loss (7%),25534.3,25542.2,25533.7,25541.05,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 10:28:00,2025-07-01 10:39:00,137.25,146.85750000000002,127.6425,146.85750000000002,9.607500000000016,Target Profit (7.0%),25532.1,25537.9,25531.3,25537.65,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Put,Reversal,2025-07-01 10:44:00,2025-07-01 10:52:00,125.15,133.9105,116.3895,133.9105,8.760500000000008,Target Profit (7.0%),25549.0,25549.4,25543.2,25543.55,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 10:55:00,2025-07-01 11:01:00,130.55,121.4115,121.4115,139.68850000000003,-9.138500000000008,Stop Loss (7%),25531.8,25533.9,25530.0,25533.8,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 11:07:00,2025-07-01 11:54:00,125.8,116.994,116.994,134.606,-8.806000000000012,Stop Loss (7%),25519.35,25524.6,25517.65,25522.0,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 11:20:00,2025-07-01 11:55:00,126.95,118.0635,118.0635,135.8365,-8.886500000000012,Stop Loss (7%),25532.9,25534.5,25529.1,25530.1,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Call,Reversal,2025-07-01 12:00:00,2025-07-01 12:19:00,118.1,126.367,109.83299999999998,126.367,8.26700000000001,Target Profit (7.0%),25511.85,25516.4,25511.85,25515.4,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Put,Reversal,2025-07-01 12:29:00,2025-07-01 14:05:00,122.0,113.46,113.46,130.54000000000002,-8.540000000000006,Stop Loss (7%),25547.3,25547.85,25540.2,25540.4,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
107,Put,Reversal,2025-07-01 12:54:00,2025-07-01 14:06:00,121.15,112.6695,112.6695,129.6305,-8.480500000000006,Stop Loss (7%),25541.25,25542.7,25536.25,25537.3,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,0,0,,,0107
2406,Call,Reversal,2025-06-24 09:51:00,2025-06-24 09:57:00,167.9,179.65300000000002,156.147,179.65300000000002,11.753000000000014,Target Profit (7.0%),25137.9,25157.8,25137.35,25157.8,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 10:08:00,2025-06-24 10:10:00,112.35,104.4855,104.4855,120.2145,-7.864500000000007,Stop Loss (7%),25210.35,25210.4,25195.1,25195.1,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Continuation,2025-06-24 10:11:00,2025-06-24 10:13:00,213.9,228.873,198.927,228.873,14.973000000000011,Target Profit (7.0%),25204.25,25224.7,25202.1,25222.65,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 10:21:00,2025-06-24 10:22:00,105.2,97.836,97.836,112.564,-7.364000000000004,Stop Loss (7%),25236.7,25237.4,25206.65,25212.7,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Continuation,2025-06-24 10:24:00,2025-06-24 10:41:00,220.65,205.2045,205.2045,236.0955,-15.44550000000001,Stop Loss (7%),25225.4,25234.5,25221.85,25231.6,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 10:35:00,2025-06-24 10:42:00,100.75,107.8025,93.6975,107.8025,7.052500000000009,Target Profit (7.0%),25235.0,25235.35,25219.7,25219.7,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 10:46:00,2025-06-24 10:50:00,211.15,196.3695,196.3695,225.9305,-14.780500000000018,Stop Loss (7%),25214.0,25214.25,25209.95,25212.65,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 10:53:00,2025-06-24 10:54:00,196.5,210.255,182.745,210.255,13.755000000000024,Target Profit (7.0%),25187.8,25195.0,25184.9,25193.95,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Continuation,2025-06-24 11:25:00,2025-06-24 11:29:00,244.25,261.3475,227.15249999999995,261.3475,17.097500000000025,Target Profit (7.0%),25257.35,25263.6,25252.95,25261.65,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 11:32:00,2025-06-24 11:33:00,84.7,78.771,78.771,90.629,-5.929000000000002,Stop Loss (7%),25278.65,25279.1,25267.9,25268.2,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 11:38:00,2025-06-24 12:00:00,81.8,76.074,76.074,87.526,-5.725999999999999,Stop Loss (7%),25282.25,25282.8,25271.0,25272.45,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Continuation,2025-06-24 11:42:00,2025-06-24 12:04:00,262.0,280.34000000000003,243.66,280.34000000000003,18.340000000000032,Target Profit (7.0%),25277.0,25285.0,25275.15,25282.1,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 12:03:00,2025-06-24 12:06:00,75.6,70.30799999999999,70.30799999999999,80.892,-5.292000000000002,Stop Loss (7%),25290.45,25290.5,25285.85,25289.9,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 12:17:00,2025-06-24 12:22:00,68.65,73.45550000000001,63.8445,73.45550000000001,4.805500000000009,Target Profit (7.0%),25309.0,25309.5,25299.75,25305.9,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 12:30:00,2025-06-24 12:37:00,268.25,249.4725,249.4725,287.02750000000003,-18.777500000000003,Stop Loss (7%),25281.25,25289.1,25280.95,25286.35,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 12:46:00,2025-06-24 12:47:00,195.25,208.9175,181.5825,208.9175,13.667500000000018,Target Profit (7.0%),25181.95,25184.7,25166.0,25183.7,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 13:00:00,2025-06-24 13:01:00,74.3,79.501,69.09899999999999,79.501,5.201000000000008,Target Profit (7.0%),25261.05,25262.65,25239.3,25245.15,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 13:42:00,2025-06-24 13:43:00,141.5,131.595,131.595,151.405,-9.905,Stop Loss (7%),25059.45,25089.05,25057.8,25089.05,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 13:52:00,2025-06-24 13:53:00,119.0,127.33,110.67,127.33,8.330000000000013,Target Profit (7.0%),25036.4,25053.45,25036.2,25050.55,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Continuation,2025-06-24 13:58:00,2025-06-24 13:59:00,165.95,154.3335,154.3335,177.5665,-11.616500000000002,Stop Loss (7%),25064.4,25071.8,25061.95,25066.2,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 14:10:00,2025-06-24 14:18:00,111.85,119.6795,104.02049999999998,119.6795,7.82950000000001,Target Profit (7.0%),25027.5,25040.55,25025.75,25033.25,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 14:14:00,2025-06-24 14:21:00,115.2,107.136,107.136,123.264,-8.064000000000007,Stop Loss (7%),25022.75,25038.95,25022.0,25037.95,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Continuation,2025-06-24 14:22:00,2025-06-24 14:23:00,193.45,179.90849999999998,179.90849999999998,206.9915,-13.541500000000012,Stop Loss (7%),25046.25,25046.5,25016.0,25016.35,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 14:25:00,2025-06-24 14:27:00,108.7,101.091,101.091,116.309,-7.609000000000009,Stop Loss (7%),25033.75,25039.1,25032.85,25036.25,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Put,Reversal,2025-06-24 14:45:00,2025-06-24 14:46:00,173.5,185.645,161.355,185.645,12.14500000000001,Target Profit (7.0%),25065.2,25069.05,25054.6,25054.7,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2406,Call,Reversal,2025-06-24 15:01:00,2025-06-24 15:02:00,97.65,90.8145,90.8145,104.48550000000002,-6.83550000000001,Stop Loss (7%),25032.95,25045.25,25030.55,25045.25,24951.25,24940.925,24961.575,25077.65,25183.4,25309.800000000003,25415.550000000003,24845.5,24719.1,24613.35,24486.949999999997,25057.0,24824.85,0,0,,,2406
2506,Put,Reversal,2025-06-25 09:50:00,2025-06-25 09:51:00,89.05,82.81649999999999,82.81649999999999,95.2835,-6.2335000000000065,Stop Loss (7%),25196.55,25200.45,25178.75,25181.85,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 09:55:00,2025-06-25 10:00:00,85.0,79.05,79.05,90.95,-5.950000000000003,Stop Loss (7%),25191.85,25192.1,25184.35,25187.4,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 09:57:00,2025-06-25 10:01:00,85.7,79.701,79.701,91.699,-5.999000000000009,Stop Loss (7%),25194.75,25196.5,25190.65,25190.75,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 10:04:00,2025-06-25 10:11:00,84.0,89.88000000000001,78.11999999999999,89.88000000000001,5.88000000000001,Target Profit (7.0%),25206.2,25206.7,25193.8,25196.5,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
