datetime,open,high,low,close,K,D,%R,%R.1
2025-06-25 09:15:00,135.0,140.0,117.25,119.3,44.00140681878196,42.26363645732972,-47.86127167630059,-34.81917577796468
2025-06-25 09:16:00,118.75,118.75,110.05,114.25,56.244743375923555,42.88680139159839,-59.53757225433526,-43.313708999158955
2025-06-25 09:17:00,114.85,129.55,111.1,127.9,89.57807670925689,63.27474230132079,-27.976878612716753,-20.353238015138764
2025-06-25 09:18:00,128.25,135.1,120.3,120.3,77.29294128818151,74.37192045778731,-45.54913294797689,-33.137089991589576
2025-06-25 09:19:00,120.3,132.6,119.85,128.7,81.7407864683991,82.87060148861248,-26.12716763005783,-19.007569386038707
2025-06-25 09:20:00,130.65,135.7,127.8,133.05,78.66283160991743,79.23218645549933,-16.069364161849684,-11.69049621530696
2025-06-25 09:21:00,133.6,143.65,131.85,137.95,90.9253569904313,83.77632502291594,-12.153518123667412,-9.076433121019134
2025-06-25 09:22:00,138.55,141.25,135.2,137.25,95.72684041570518,88.43834300535129,-13.646055437100223,-10.526315789473692
2025-06-25 09:23:00,137.95,137.95,122.6,123.9,78.53436226234778,88.39551988949474,-58.77976190476189,-32.48355263157894
2025-06-25 09:24:00,124.4,125.95,115.2,123.7,58.0354014411069,77.43220137305327,-59.37499999999999,-33.38912133891214
2025-06-25 09:25:00,124.4,139.1,124.2,137.3,49.34183517214916,61.97053295853461,-19.50844854070658,-10.627615062761496
2025-06-25 09:26:00,135.3,138.05,134.9,136.7,58.94620480981495,55.44114714102366,-24.428822495606383,-11.631799163179943
2025-06-25 09:27:00,136.6,140.5,136.15,136.15,68.02504195106901,58.77102731101104,-26.36203866432337,-13.204225352112674
2025-06-25 09:28:00,135.8,135.8,125.85,127.95,44.55786957194507,57.176372110943014,-55.18453427065027,-32.04081632653062
2025-06-25 09:29:00,127.95,132.2,125.2,130.6,25.474887790298727,46.01926643777094,-45.869947275922705,-27.825159914712177
2025-06-25 09:30:00,130.55,139.35,130.55,135.9,14.017391634143912,28.01671633212924,-20.53742802303261,-16.52452025586354
2025-06-25 09:31:00,136.95,140.5,132.9,138.25,27.375159655823627,22.28914636008876,-8.893280632411068,-11.513859275053315
2025-06-25 09:32:00,139.8,149.4,139.8,144.8,44.772987506521794,28.721846265496453,-13.4502923976608,-8.736942070275392
2025-06-25 09:33:00,145.8,145.8,137.7,139.1,43.29036005619495,38.47950240618013,-40.87301587301592,-19.563152896486248
2025-06-25 09:34:00,140.1,147.4,137.0,146.35,47.3951068175977,45.152818126771486,-12.603305785124013,-5.792972459639147
2025-06-25 09:35:00,145.4,147.35,141.6,143.65,38.9550183426012,43.21349507213129,-23.760330578512395,-10.921177587844252
2025-06-25 09:36:00,144.15,150.0,143.6,144.3,50.19468709116091,45.51493741711994,-22.983870967741893,-10.704225352112656
2025-06-25 09:37:00,144.55,156.55,144.55,154.2,66.06550564141178,51.738403691724635,-7.496012759170724,-3.9297658862876625
2025-06-25 09:38:00,155.6,158.55,146.45,146.45,64.8762957480853,60.378829493552665,-43.21428571428579,-19.57928802589
2025-06-25 09:39:00,147.3,149.45,143.9,146.5,56.12571229805977,62.35583789585229,-46.97855750487333,-19.49838187702267
2025-06-25 09:40:00,145.4,156.1,145.4,154.1,46.88558778084095,55.96253194232869,-20.64965197215784,-7.200647249190965
2025-06-25 09:41:00,153.5,164.0,153.5,160.7,68.86610345428535,57.29246784439537,-12.222222222222264,-4.907063197026039
2025-06-25 09:42:00,160.6,165.5,156.45,156.45,76.40967040118748,64.05378721210461,-31.75438596491232,-16.321009918845828
2025-06-25 09:43:00,156.55,162.3,156.55,160.9,77.31755433237794,74.19777606261694,-19.246861924686165,-8.29576194770062
2025-06-25 09:44:00,159.65,163.6,157.7,163.1,73.86593046118472,75.86438506491673,-10.958904109589064,-4.411764705882363
2025-06-25 09:45:00,162.85,170.0,160.65,162.15,80.21843040665392,77.13397173340553,-30.07662835249041,-14.324817518248166
2025-06-25 09:46:00,164.25,171.0,162.35,162.5,81.4328407608523,78.50573387623032,-31.36531365313654,-15.232974910394264
2025-06-25 09:47:00,163.0,165.85,161.25,163.5,80.41010574935372,80.68712563895332,-27.675276752767537,-13.440860215053764
2025-06-25 09:48:00,164.45,167.45,162.2,167.1,88.40781088547823,83.41691913189476,-15.234375000000025,-6.989247311827968
2025-06-25 09:49:00,166.75,171.95,145.75,151.9,62.192307783974854,77.00340813960226,-76.52671755725187,-35.330396475770904
2025-06-25 09:50:00,152.7,155.2,150.3,155.15,38.169992075444206,62.9233702482991,-64.12213740458012,-29.603524229074864
2025-06-25 09:51:00,155.85,167.25,155.85,167.25,25.043322247126454,41.80187403551518,-17.93893129770989,-8.281938325991172
2025-06-25 09:52:00,165.2,165.2,160.65,164.0,39.119457053241824,34.1109237919375,-30.343511450381648,-16.649214659685846
2025-06-25 09:53:00,165.0,165.0,159.95,160.5,41.917083831970224,35.35995437744617,-43.702290076335856,-24.49197860962565
2025-06-25 09:54:00,160.3,160.4,152.25,155.95,21.710420326954644,34.24898707072223,-61.06870229007636,-34.22459893048129
2025-06-25 09:55:00,155.6,161.35,154.7,158.35,11.12869456469766,24.918732907874176,-51.90839694656489,-29.09090909090909
2025-06-25 09:56:00,158.35,161.0,153.9,154.45,3.4944090438583673,12.111174645170223,-66.79389312977102,-37.433155080213915
2025-06-25 09:57:00,154.15,157.25,151.75,154.7,3.866022694739064,6.163042101098365,-65.83969465648858,-41.66666666666669
2025-06-25 09:58:00,156.1,160.85,156.1,160.45,9.067282735597004,5.475904824731479,-40.11799410029508,-29.44942381562101
2025-06-25 09:59:00,159.1,162.55,154.1,161.9,19.765662124900764,10.899655851745612,-34.51612903225803,-28.755364806866915
2025-06-25 10:00:00,162.1,163.4,157.1,161.85,29.993594344912413,19.60884640180339,-24.907063197026,-28.898426323319025
2025-06-25 10:01:00,161.5,163.0,158.0,161.7,31.57938037406494,27.112878947959373,-24.905660377358576,-29.32761087267526
2025-06-25 10:02:00,162.0,164.85,161.05,162.95,39.967123763606054,33.84669949419447,-14.50381679389318,-29.65403624382208
2025-06-25 10:03:00,162.65,165.8,152.0,155.7,29.367577892713708,33.638027343461566,-71.88612099644139,-57.319223985890666
2025-06-25 10:04:00,155.45,157.65,154.55,155.2,19.08612277884488,29.47360814505488,-75.44483985765135,-59.714795008912695
2025-06-25 10:05:00,156.2,159.2,155.85,158.75,11.37052549062154,19.94140872072671,-50.17793594306054,-47.058823529411754
2025-06-25 10:06:00,159.25,160.75,153.65,156.9,17.261189208008844,15.905945825825086,-64.49275362318839,-53.65418894830656
2025-06-25 10:07:00,157.5,160.05,155.9,156.15,19.817736592930423,16.149817097186936,-69.92753623188405,-59.51035781544253
2025-06-25 10:08:00,156.15,157.8,148.25,155.0,8.447211102308884,15.175378967749388,-61.53846153846156,-64.6946564885496
2025-06-25 10:09:00,153.8,156.1,150.65,156.1,7.445050044479701,11.90333257990634,-55.27065527065533,-60.49618320610688
2025-06-25 10:10:00,156.25,158.6,149.2,151.05,4.888502659558124,6.9269212687822375,-84.045584045584,-79.77099236641216
2025-06-25 10:11:00,151.55,151.85,148.8,149.35,4.888502659558124,5.740685121198652,-93.73219373219378,-86.25954198473285
2025-06-25 10:12:00,150.3,155.5,149.4,155.25,16.049495219791847,8.608833512969365,-44.0,-63.74045801526716
2025-06-25 10:13:00,154.4,154.4,147.55,147.55,16.049495219791847,12.329164366380605,-100.0,-93.12977099236636
2025-06-25 10:14:00,147.65,148.2,144.45,145.9,16.049495219791847,16.049495219791847,-91.10429447852752,-94.72727272727266
2025-06-25 10:15:00,146.45,149.0,145.15,146.4,1.2628955116319909,11.120628650405228,-87.4999999999999,-92.90909090909084
2025-06-25 10:16:00,146.25,150.85,144.65,150.8,17.97103287202426,11.761141201149366,-55.12367491166064,-76.90909090909082
2025-06-25 10:17:00,153.9,156.0,151.15,156.0,49.993973180165135,23.075967187940464,-18.37455830388688,-49.34210526315787
2025-06-25 10:18:00,156.8,160.15,155.65,156.6,82.06441100186647,50.00980568468529,-22.611464968152916,-46.71052631578947
2025-06-25 10:19:00,156.9,158.4,155.65,156.8,98.68960697480752,76.9159970522797,-21.337579617834336,-42.15456674473064
2025-06-25 10:20:00,157.0,162.0,156.7,161.5,100.0,93.58467265889134,-2.849002849002847,-20.140515222482467
2025-06-25 10:21:00,160.95,160.95,153.4,156.9,88.75305181726897,95.81421959735884,-29.05982905982901,-41.68618266978921
2025-06-25 10:22:00,156.85,160.45,156.4,160.4,84.3058855411435,91.01964578613747,-9.116809116809078,-25.292740046838407
2025-06-25 10:23:00,160.5,163.5,159.45,160.8,80.6237482564337,84.56089520494872,-14.323607427055649,-23.419203747072576
2025-06-25 10:24:00,160.7,166.1,159.75,166.1,91.87069643916472,85.60011007891397,0.0,0.0
2025-06-25 10:25:00,165.35,169.0,163.6,167.3,96.31786271529018,89.6041024702962,-9.523809523809463,-6.924643584521335
2025-06-25 10:26:00,167.7,168.3,164.6,165.9,96.74685965999736,94.97847293815074,-19.871794871794844,-12.627291242362496
2025-06-25 10:27:00,166.95,174.95,166.4,170.9,96.74685965999736,96.60386067842828,-18.793503480278357,-13.278688524590107
2025-06-25 10:28:00,171.85,171.85,161.8,163.85,82.99168525604276,92.16180152534582,-51.50812064965199,-36.39344262295081
2025-06-25 10:29:00,163.4,166.3,163.4,164.65,69.69988507426369,83.14614333010127,-47.795823665893224,-33.77049180327863
2025-06-25 10:30:00,164.5,164.9,161.4,162.15,37.33854676646032,63.34337236558892,-69.00269541778972,-41.96721311475404
2025-06-25 10:31:00,162.35,165.4,161.0,164.1,24.386692893272055,43.80837491133201,-69.99999999999997,-35.573770491803266
2025-06-25 10:32:00,163.7,168.7,162.1,168.7,26.508304602193856,29.411181420642063,-41.11842105263161,-20.49180327868853
2025-06-25 10:33:00,168.4,169.75,165.55,166.2,35.324352637516114,28.739783377660675,-62.72401433691761,-28.688524590163933
2025-06-25 10:34:00,166.8,166.8,163.0,165.0,34.16910636852762,32.000587869412534,-71.32616487455195,-32.62295081967209
2025-06-25 10:35:00,165.75,170.7,164.85,170.15,34.32851856051452,34.60732585551942,-34.40860215053754,-15.737704918032732
2025-06-25 10:36:00,168.9,170.8,168.25,168.45,37.020119096548775,35.17258134186364,-31.336405529953986,-21.311475409836067
2025-06-25 10:37:00,169.05,172.45,166.3,167.65,40.88672910752739,37.411788921530224,-41.921397379912555,-23.93442622950814
2025-06-25 10:38:00,167.55,170.7,166.4,169.4,36.45002635979662,38.118958187957595,-26.637554585152717,-18.19672131147535
2025-06-25 10:39:00,169.55,170.4,165.1,165.1,23.970382762910145,33.769046076744715,-64.19213973799128,-32.29508196721309
2025-06-25 10:40:00,165.7,171.85,164.5,170.25,29.23209919069885,29.884169437801873,-21.256038647342898,-15.409836065573732
2025-06-25 10:41:00,169.65,171.1,167.2,167.2,21.323790104124644,24.842090685911216,-55.55555555555562,-25.40983606557377
2025-06-25 10:42:00,167.95,167.95,163.25,164.0,21.323790104124644,23.95989313298271,-89.4179894179894,-36.13861386138612
2025-06-25 10:43:00,163.9,164.65,158.05,160.2,6.724404878155338,16.457328362134877,-85.06944444444458,-48.679867986798705
2025-06-25 10:44:00,160.6,161.2,155.35,155.8,-4.736951571734001e-15,9.34939832742666,-97.36842105263148,-80.46218487394954
2025-06-25 10:45:00,156.8,157.5,147.75,151.65,-4.736951571734001e-15,2.2414682927184453,-84.21052631578944,-85.66176470588232
2025-06-25 10:46:00,152.95,155.45,151.7,154.0,4.776270241979897,1.5920900806599627,-74.06639004149378,-77.0220588235294
2025-06-25 10:47:00,157.7,160.85,155.15,156.05,13.606207777557588,6.12749267317916,-65.56016597510367,-69.485294117647
2025-06-25 10:48:00,155.95,157.2,154.5,156.2,22.73950907496884,13.707329031502107,-64.93775933609962,-68.9338235294118
2025-06-25 10:49:00,156.9,157.45,155.95,156.85,29.290567449657328,21.87876143406125,-61.02783725910066,-66.54411764705884
2025-06-25 10:50:00,157.05,158.5,155.35,158.5,35.624293592673105,29.218123372433087,-46.78217821782175,-60.47794117647057
2025-06-25 10:51:00,159.7,163.3,159.7,162.5,50.241882289752226,38.38558111069422,-12.72189349112429,-45.77205882352939
2025-06-25 10:52:00,161.65,169.3,161.65,169.3,72.24788700641717,52.70468762961417,0.0,-20.77205882352934
2025-06-25 10:53:00,169.4,178.6,167.7,176.25,90.41755666115704,70.96910865244215,-7.617504051863841,-7.617504051863841
2025-06-25 10:54:00,176.5,176.5,171.8,175.1,98.01082367403257,86.89208911386892,-13.011152416356875,-11.3452188006483
2025-06-25 10:55:00,175.85,181.95,175.85,178.15,98.01082367403257,95.47973466974072,-13.843351548269524,-11.111111111111065
2025-06-25 10:56:00,175.6,175.65,166.55,166.55,81.34270448085319,92.45478394297275,-56.10200364298719,-45.02923976608182
2025-06-25 10:57:00,165.4,168.4,165.4,167.0,67.15883765109156,82.17078860199244,-56.20300751879696,-43.713450292397646
2025-06-25 10:58:00,167.75,168.05,166.2,167.25,51.27771339096705,66.59308517430394,-55.263157894736814,-42.982456140350855
2025-06-25 10:59:00,167.55,168.85,164.55,165.2,46.992476221427786,55.143009087828794,-75.28089887640449,-48.97660818713452
2025-06-25 11:00:00,165.4,170.1,163.15,168.55,44.99260734537944,47.75426565259142,-66.00985221674871,-39.18128654970755
2025-06-25 11:01:00,168.0,170.0,166.7,167.45,40.53774952271013,44.17427769650578,-77.12765957446815,-42.39766081871346
2025-06-25 11:02:00,169.0,170.4,167.8,168.65,42.36391799047445,42.63142495285467,-70.74468085106379,-38.88888888888885
2025-06-25 11:03:00,169.25,171.0,167.8,170.6,42.820951429207945,41.907539647464176,-60.372340425531945,-33.187134502923975
2025-06-25 11:04:00,170.2,170.8,168.8,169.95,39.898328937372135,41.69439945235151,-45.600000000000136,-35.087719298245624
2025-06-25 11:05:00,168.8,174.6,168.8,172.55,42.02061233722656,41.579964234602215,-17.903930131004234,-27.485380116959007
2025-06-25 11:06:00,171.6,176.25,170.25,176.25,50.80536100188878,44.241434092162486,0.0,-16.66666666666664
2025-06-25 11:07:00,176.1,176.1,172.75,174.55,59.41194745913268,50.745973599416,-12.97709923664114,-21.637426900584735
2025-06-25 11:08:00,174.4,178.0,172.0,172.05,53.68912473696634,54.635477732662594,-40.067340067340005,-28.947368421052573
2025-06-25 11:09:00,172.7,176.1,171.05,173.85,49.83772246967779,54.312931555258935,-36.725663716814175,-23.68421052631578
2025-06-25 11:10:00,174.15,175.4,171.0,171.0,39.29398254955757,47.60694325206723,-68.62745098039224,-32.0175438596491
