datetime,open,high,low,close,Put
2025-06-30 09:15:00,105.2,112.25,90.1,103.85,0
2025-06-30 09:16:00,103.15,111.5,102.45,107.95,0
2025-06-30 09:17:00,108.5,123.35,108.5,122.2,0
2025-06-30 09:18:00,122.5,128.75,116.6,126.15,0
2025-06-30 09:19:00,127.7,129.1,119.45,120.2,0
2025-06-30 09:20:00,120.9,122.9,117.55,119.35,0
2025-06-30 09:21:00,116.0,120.3,115.3,116.45,0
2025-06-30 09:22:00,116.8,116.8,110.05,113.4,0
2025-06-30 09:23:00,112.65,117.45,110.8,112.45,0
2025-06-30 09:24:00,112.95,113.6,107.8,109.3,0
2025-06-30 09:25:00,109.1,109.4,105.15,105.15,0
2025-06-30 09:26:00,105.55,109.95,102.9,102.9,0
2025-06-30 09:27:00,102.9,103.85,100.25,103.25,0
2025-06-30 09:28:00,103.9,106.25,103.35,105.45,0
2025-06-30 09:29:00,106.4,113.3,106.4,112.1,0
2025-06-30 09:30:00,112.95,122.65,112.8,122.65,0
2025-06-30 09:31:00,121.9,122.95,117.6,119.6,0
2025-06-30 09:32:00,119.55,120.75,115.85,120.35,0
2025-06-30 09:33:00,120.3,126.9,119.7,122.25,0
2025-06-30 09:34:00,122.25,125.75,122.25,123.35,0
2025-06-30 09:35:00,122.9,126.2,121.8,123.95,0
2025-06-30 09:36:00,123.15,134.6,122.95,129.9,0
2025-06-30 09:37:00,130.15,133.75,127.5,133.0,0
2025-06-30 09:38:00,132.7,133.35,122.45,122.85,0
2025-06-30 09:39:00,123.1,126.15,118.85,126.15,0
2025-06-30 09:40:00,125.65,125.65,120.9,122.2,0
2025-06-30 09:41:00,122.0,128.55,122.0,127.6,0
2025-06-30 09:42:00,128.5,137.5,128.5,134.7,0
2025-06-30 09:43:00,133.4,133.4,126.5,126.65,0
2025-06-30 09:44:00,126.95,128.45,124.9,127.1,0
2025-06-30 09:45:00,126.75,138.4,126.75,130.45,0
2025-06-30 09:46:00,130.15,131.8,124.25,124.25,0
2025-06-30 09:47:00,123.6,131.55,123.6,130.05,0
2025-06-30 09:48:00,130.35,133.5,128.45,131.5,0
2025-06-30 09:49:00,131.5,134.3,131.5,133.5,0
2025-06-30 09:50:00,133.0,133.0,128.3,131.85,0
2025-06-30 09:51:00,133.25,137.65,133.25,135.8,0
2025-06-30 09:52:00,135.55,136.2,130.55,131.45,0
2025-06-30 09:53:00,132.3,137.25,132.3,135.0,0
2025-06-30 09:54:00,134.8,138.5,134.8,137.6,0
2025-06-30 09:55:00,137.0,140.0,132.4,133.4,0
2025-06-30 09:56:00,133.65,136.85,131.5,133.0,0
2025-06-30 09:57:00,132.9,132.9,125.45,127.05,0
2025-06-30 09:58:00,127.1,129.9,127.1,129.6,0
2025-06-30 09:59:00,129.0,137.85,129.0,137.85,0
2025-06-30 10:00:00,137.4,137.4,133.85,135.2,0
2025-06-30 10:01:00,135.7,141.85,135.7,139.8,0
2025-06-30 10:02:00,138.35,143.0,137.95,140.25,0
2025-06-30 10:03:00,140.5,141.0,132.5,132.5,0
2025-06-30 10:04:00,132.6,134.05,128.15,128.15,0
2025-06-30 10:05:00,128.1,128.1,120.3,123.6,0
2025-06-30 10:06:00,124.05,126.7,123.5,125.65,0
2025-06-30 10:07:00,125.05,129.35,124.85,128.7,0
2025-06-30 10:08:00,129.15,131.2,127.95,129.2,0
2025-06-30 10:09:00,129.7,131.9,128.4,128.65,0
2025-06-30 10:10:00,128.3,130.0,121.15,121.85,0
2025-06-30 10:11:00,121.4,123.45,120.2,122.15,0
2025-06-30 10:12:00,121.65,123.4,121.05,122.8,0
2025-06-30 10:13:00,122.85,122.85,116.7,119.65,0
2025-06-30 10:14:00,119.7,124.65,119.4,124.5,0
2025-06-30 10:15:00,124.2,124.65,122.9,123.4,0
2025-06-30 10:16:00,123.4,126.5,123.4,126.5,0
2025-06-30 10:17:00,126.8,126.8,125.1,125.1,0
2025-06-30 10:18:00,125.85,126.3,121.6,122.15,0
2025-06-30 10:19:00,121.95,123.85,119.6,119.6,0
2025-06-30 10:20:00,120.2,123.3,120.2,123.3,0
2025-06-30 10:21:00,124.35,131.1,124.3,130.3,0
2025-06-30 10:22:00,130.3,132.45,129.7,130.75,0
2025-06-30 10:23:00,130.05,131.7,130.05,131.1,0
2025-06-30 10:24:00,131.1,133.95,130.65,132.6,0
2025-06-30 10:25:00,132.1,134.5,131.55,133.05,0
2025-06-30 10:26:00,132.6,135.8,132.6,133.3,0
2025-06-30 10:27:00,132.75,135.3,132.45,135.05,0
2025-06-30 10:28:00,134.0,138.6,133.9,138.6,0
2025-06-30 10:29:00,138.5,140.5,134.4,138.0,0
2025-06-30 10:30:00,136.8,137.35,134.25,137.0,0
2025-06-30 10:31:00,137.2,137.75,135.2,135.75,0
2025-06-30 10:32:00,136.2,138.85,136.05,137.7,0
2025-06-30 10:33:00,137.25,137.85,132.2,132.75,0
2025-06-30 10:34:00,132.85,133.95,131.0,131.0,0
2025-06-30 10:35:00,129.9,131.5,127.4,128.75,0
2025-06-30 10:36:00,128.75,128.75,124.6,125.0,0
2025-06-30 10:37:00,124.9,125.95,123.25,124.3,0
2025-06-30 10:38:00,124.65,127.3,124.65,125.95,0
2025-06-30 10:39:00,126.15,130.95,125.5,130.95,0
2025-06-30 10:40:00,131.7,133.05,129.2,131.6,0
2025-06-30 10:41:00,131.85,137.3,131.4,134.3,0
2025-06-30 10:42:00,134.45,135.3,132.6,133.5,0
2025-06-30 10:43:00,133.9,137.95,133.75,137.9,0
2025-06-30 10:44:00,137.75,137.95,134.7,136.3,0
2025-06-30 10:45:00,137.0,137.5,134.65,135.7,0
2025-06-30 10:46:00,135.65,136.4,133.4,134.6,0
2025-06-30 10:47:00,133.85,136.3,132.75,135.75,0
2025-06-30 10:48:00,136.0,139.6,135.45,138.65,0
2025-06-30 10:49:00,138.75,140.35,137.55,139.9,0
2025-06-30 10:50:00,140.1,142.45,137.5,142.15,0
2025-06-30 10:51:00,141.75,142.3,139.3,139.8,0
2025-06-30 10:52:00,140.1,140.3,136.45,137.1,0
2025-06-30 10:53:00,137.15,137.15,133.65,136.35,0
2025-06-30 10:54:00,136.3,136.3,130.3,130.65,0
2025-06-30 10:55:00,131.9,133.25,130.9,133.25,0
2025-06-30 10:56:00,133.45,134.4,132.15,133.1,0
2025-06-30 10:57:00,133.0,133.3,131.55,132.0,0
2025-06-30 10:58:00,131.85,134.15,131.1,133.3,0
2025-06-30 10:59:00,133.95,134.95,133.1,133.55,0
2025-06-30 11:00:00,133.8,135.5,133.05,133.05,0
2025-06-30 11:01:00,133.25,136.35,131.2,135.6,0
2025-06-30 11:02:00,135.2,135.8,132.0,133.15,0
2025-06-30 11:03:00,132.75,134.5,130.85,134.25,0
2025-06-30 11:04:00,134.65,137.05,134.6,136.3,0
2025-06-30 11:05:00,136.15,136.95,135.5,136.95,0
2025-06-30 11:06:00,136.95,137.2,134.0,136.8,0
2025-06-30 11:07:00,136.5,136.8,135.35,136.0,0
2025-06-30 11:08:00,135.9,138.1,135.9,137.05,0
2025-06-30 11:09:00,137.1,138.4,135.9,135.9,0
2025-06-30 11:10:00,135.95,137.35,134.7,134.85,1
2025-06-30 11:11:00,134.6,135.7,132.45,133.0,0
2025-06-30 11:12:00,132.75,132.95,128.8,130.05,0
2025-06-30 11:13:00,130.65,133.9,130.5,133.65,0
2025-06-30 11:14:00,134.1,141.8,134.1,139.65,0
2025-06-30 11:15:00,139.45,142.95,139.45,140.5,0
2025-06-30 11:16:00,140.25,140.7,138.35,138.35,0
2025-06-30 11:17:00,138.85,141.25,137.4,140.25,0
2025-06-30 11:18:00,140.25,146.5,140.25,144.2,0
2025-06-30 11:19:00,144.2,145.0,142.6,143.5,0
2025-06-30 11:20:00,143.3,145.3,142.85,144.2,0
2025-06-30 11:21:00,143.3,144.55,140.0,140.0,0
2025-06-30 11:22:00,139.8,140.55,138.55,138.55,0
2025-06-30 11:23:00,138.5,139.0,133.5,133.6,0
2025-06-30 11:24:00,133.5,133.65,131.7,132.1,0
2025-06-30 11:25:00,131.7,134.0,131.3,134.0,0
2025-06-30 11:26:00,134.15,134.9,132.6,134.55,0
2025-06-30 11:27:00,134.8,134.85,133.15,133.7,0
2025-06-30 11:28:00,135.0,135.9,134.5,134.75,0
2025-06-30 11:29:00,134.65,135.0,133.75,133.95,0
2025-06-30 11:30:00,134.2,135.45,133.5,133.95,0
2025-06-30 11:31:00,134.25,134.25,130.4,130.45,0
2025-06-30 11:32:00,130.65,132.3,129.2,132.2,0
2025-06-30 11:33:00,132.3,133.65,132.15,133.2,0
2025-06-30 11:34:00,133.7,134.45,132.7,133.2,0
2025-06-30 11:35:00,133.25,133.8,131.6,131.65,0
2025-06-30 11:36:00,131.7,131.85,129.65,130.8,0
2025-06-30 11:37:00,131.25,135.5,130.95,134.95,0
2025-06-30 11:38:00,134.9,134.9,132.15,132.45,0
2025-06-30 11:39:00,132.5,134.35,132.3,133.4,0
2025-06-30 11:40:00,133.0,134.3,132.85,134.15,0
2025-06-30 11:41:00,134.2,134.2,130.7,130.8,0
2025-06-30 11:42:00,130.8,133.05,130.8,131.85,0
2025-06-30 11:43:00,131.6,133.4,129.95,129.95,0
2025-06-30 11:44:00,130.0,130.15,127.65,129.4,0
2025-06-30 11:45:00,129.1,130.6,128.4,128.4,0
2025-06-30 11:46:00,128.35,131.9,127.95,130.0,0
2025-06-30 11:47:00,130.2,130.2,128.4,129.0,0
2025-06-30 11:48:00,129.2,131.9,129.2,129.65,0
2025-06-30 11:49:00,130.0,130.65,129.05,129.75,0
2025-06-30 11:50:00,130.8,131.0,129.75,130.5,0
2025-06-30 11:51:00,130.55,131.2,129.75,130.45,0
2025-06-30 11:52:00,130.75,130.95,128.05,129.45,0
2025-06-30 11:53:00,129.85,132.6,129.65,132.45,0
2025-06-30 11:54:00,132.85,133.2,131.75,132.25,0
2025-06-30 11:55:00,132.05,133.9,131.8,132.85,0
2025-06-30 11:56:00,132.8,134.3,132.65,133.5,0
2025-06-30 11:57:00,133.15,135.8,133.15,135.5,0
2025-06-30 11:58:00,135.8,136.65,134.65,134.65,0
2025-06-30 11:59:00,135.0,136.75,134.75,136.3,0
2025-06-30 12:00:00,136.4,136.9,134.8,136.2,0
2025-06-30 12:01:00,136.05,136.9,135.45,135.75,0
2025-06-30 12:02:00,135.85,136.5,133.65,133.65,0
2025-06-30 12:03:00,133.75,134.1,129.9,130.6,0
2025-06-30 12:04:00,131.25,134.25,130.65,134.25,0
2025-06-30 12:05:00,134.05,136.65,133.8,135.9,0
2025-06-30 12:06:00,136.2,136.8,134.55,134.55,0
2025-06-30 12:07:00,134.75,135.4,133.25,134.4,0
2025-06-30 12:08:00,134.25,135.5,134.0,135.3,0
2025-06-30 12:09:00,135.2,135.5,134.45,134.8,0
2025-06-30 12:10:00,134.6,136.2,133.5,135.3,0
2025-06-30 12:11:00,135.45,135.6,133.85,134.1,0
