date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
2706,Call,Reversal Strategy,2025-06-27 09:34:00,2025-06-27 09:44:00,154.75,143.9175,143.9175,165.5825,-10.83250000000001,Stop Loss (7%)
2706,Call,Reversal Strategy,2025-06-27 09:48:00,2025-06-27 09:53:00,144.4,154.508,134.292,154.508,10.108000000000004,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 10:21:00,2025-06-27 10:36:00,214.5,229.51500000000001,199.48499999999999,229.51500000000001,15.015000000000015,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 11:11:00,2025-06-27 11:56:00,194.3,180.699,180.699,207.901,-13.600999999999999,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 11:17:00,2025-06-27 11:56:00,188.45,175.25849999999997,175.25849999999997,201.6415,-13.191500000000019,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 11:34:00,2025-06-27 11:56:00,190.85,177.49049999999997,177.49049999999997,204.20950000000002,-13.359500000000025,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 11:48:00,2025-06-27 12:06:00,185.45,172.46849999999998,172.46849999999998,198.4315,-12.981500000000011,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 11:59:00,2025-06-27 12:07:00,183.1,170.283,170.283,195.917,-12.817000000000007,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 12:23:00,2025-06-27 12:41:00,167.3,155.589,155.589,179.01100000000002,-11.711000000000013,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 12:35:00,2025-06-27 12:41:00,172.3,160.239,160.239,184.36100000000002,-12.061000000000007,Stop Loss (7%)
2706,Put,Reversal Strategy,2025-06-27 12:45:00,2025-06-27 13:13:00,160.65,171.89550000000003,149.40449999999998,171.89550000000003,11.245500000000021,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 12:56:00,2025-06-27 13:06:00,159.25,170.3975,148.1025,170.3975,11.147500000000008,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 12:58:00,2025-06-27 13:06:00,159.3,170.45100000000002,148.149,170.45100000000002,11.15100000000001,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 13:00:00,2025-06-27 13:13:00,161.5,172.805,150.195,172.805,11.305000000000007,Target Profit (7%)
2706,Call,Reversal Strategy,2025-06-27 13:18:00,2025-06-27 14:04:00,169.2,181.044,157.35599999999997,181.044,11.844000000000023,Target Profit (7%)
2706,Call,Reversal Strategy,2025-06-27 13:26:00,2025-06-27 13:59:00,168.15,179.9205,156.3795,179.9205,11.770499999999998,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 13:36:00,2025-06-27 13:59:00,165.5,153.915,153.915,177.085,-11.585000000000008,Stop Loss (7%)
2706,Call,Reversal Strategy,2025-06-27 13:58:00,2025-06-27 15:29:00,173.45,170.7,161.30849999999998,185.5915,-2.75,End of Day
2706,Call,Reversal Strategy,2025-06-27 14:29:00,2025-06-27 15:29:00,172.95,170.7,160.84349999999998,185.0565,-2.25,End of Day
2706,Call,Reversal Strategy,2025-06-27 14:31:00,2025-06-27 15:01:00,167.1,178.797,155.403,178.797,11.697000000000003,Target Profit (7%)
2706,Call,Reversal Strategy,2025-06-27 14:34:00,2025-06-27 14:44:00,166.6,178.262,154.938,178.262,11.662000000000006,Target Profit (7%)
2706,Call,Reversal Strategy,2025-06-27 14:37:00,2025-06-27 15:01:00,167.9,179.65300000000002,156.147,179.65300000000002,11.753000000000014,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 14:54:00,2025-06-27 15:09:00,154.2,164.994,143.40599999999998,164.994,10.794000000000011,Target Profit (7%)
2706,Put,Reversal Strategy,2025-06-27 15:04:00,2025-06-27 15:29:00,156.0,156.6,145.07999999999998,166.92000000000002,0.5999999999999943,End of Day
2706,Call,Reversal Strategy,2025-06-27 15:16:00,2025-06-27 15:29:00,172.45,170.7,160.37849999999997,184.5215,-1.75,End of Day
