date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
2706,Put,Reversal Strategy v2,2025-06-27 09:22:00,2025-06-27 09:28:00,215.0,230.05,199.95,230.05,15.050000000000011,Target Profit (7%)
2706,Call,Reversal Strategy v2,2025-06-27 09:53:00,2025-06-27 09:57:00,152.4,141.732,141.732,163.068,-10.668000000000006,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 10:28:00,2025-06-27 10:34:00,223.85,208.1805,208.1805,239.5195,-15.6695,Stop Loss (7%)
2706,Call,Reversal Strategy v2,2025-06-27 10:32:00,2025-06-27 10:36:00,151.6,140.98799999999997,140.98799999999997,162.21200000000002,-10.612000000000023,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 11:20:00,2025-06-27 11:56:00,192.75,179.2575,179.2575,206.2425,-13.492500000000007,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 11:26:00,2025-06-27 11:56:00,193.65,180.09449999999998,180.09449999999998,207.20550000000003,-13.555500000000023,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 11:50:00,2025-06-27 11:56:00,189.45,176.18849999999998,176.18849999999998,202.7115,-13.261500000000012,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 12:25:00,2025-06-27 12:41:00,170.75,158.79749999999999,158.79749999999999,182.70250000000001,-11.952500000000015,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 13:03:00,2025-06-27 13:59:00,167.45,155.72849999999997,155.72849999999997,179.1715,-11.72150000000002,Stop Loss (7%)
2706,Call,Reversal Strategy v2,2025-06-27 13:27:00,2025-06-27 15:29:00,171.3,170.7,159.309,183.29100000000003,-0.6000000000000227,End of Day
2706,Put,Reversal Strategy v2,2025-06-27 13:51:00,2025-06-27 14:04:00,162.8,151.404,151.404,174.19600000000003,-11.396000000000015,Stop Loss (7%)
2706,Call,Reversal Strategy v2,2025-06-27 14:00:00,2025-06-27 14:29:00,179.7,167.12099999999998,167.12099999999998,192.279,-12.579000000000008,Stop Loss (7%)
2706,Put,Reversal Strategy v2,2025-06-27 14:17:00,2025-06-27 14:30:00,158.8,169.91600000000003,147.684,169.91600000000003,11.116000000000014,Target Profit (7%)
2706,Call,Reversal Strategy v2,2025-06-27 14:43:00,2025-06-27 15:29:00,173.5,170.7,161.355,185.645,-2.8000000000000114,End of Day
2706,Put,Reversal Strategy v2,2025-06-27 15:08:00,2025-06-27 15:29:00,160.85,156.6,149.5905,172.1095,-4.25,End of Day
2706,Call,Reversal Strategy v2,2025-06-27 15:16:00,2025-06-27 15:29:00,172.45,170.7,160.37849999999997,184.5215,-1.75,End of Day
