Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-01 09:46:00,129.45,2025-07-01 09:47:00,121.10,-8.35,-6.45%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),121.68,121.68,133.00,False
2025-07-01 09:52:00,117.75,2025-07-01 09:53:00,117.75,0.00,0.00%,SL Hit,Put Option (Enhanced Hybrid Premium),110.68,117.75,122.65,False
2025-07-01 10:02:00,127.95,2025-07-01 10:07:00,120.27,-7.68,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),120.27,120.27,132.40,True
2025-07-01 10:43:00,123.50,2025-07-01 10:52:00,133.50,10.00,8.10%,Fixed TP (Average Signal),Put Option (Enhanced Hybrid Premium),116.09,123.50,134.00,False
2025-07-01 11:23:00,129.20,2025-07-01 11:56:00,139.20,10.00,7.74%,Fixed TP (Average Signal),Put Option (Enhanced Hybrid Premium),121.45,129.20,147.10,False
2025-07-01 12:29:00,122.00,2025-07-01 12:34:00,120.20,-1.80,-1.48%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),114.68,114.68,123.00,False
2025-07-01 12:45:00,121.00,2025-07-01 13:35:00,120.00,-1.00,-0.83%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),113.74,113.74,125.70,False
2025-07-01 13:44:00,119.60,2025-07-01 14:05:00,112.42,-7.18,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),112.42,112.42,126.55,True
2025-07-01 14:17:00,110.10,2025-07-01 14:32:00,110.10,0.00,0.00%,SL Hit,Put Option (Enhanced Hybrid Premium),103.49,110.10,114.65,False
2025-07-01 14:58:00,112.85,2025-07-01 15:03:00,109.85,-3.00,-2.66%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),106.08,106.08,113.90,False
2025-07-01 15:08:00,112.10,2025-07-01 15:15:00,110.35,-1.75,-1.56%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),105.37,112.10,118.50,False
