datetime,open,high,low,close,Call
2025-07-08 09:15:00,150.0,150.0,124.95,138.75,0
2025-07-08 09:16:00,139.6,139.6,130.15,133.05,0
2025-07-08 09:17:00,132.9,139.0,131.4,136.95,0
2025-07-08 09:18:00,136.15,136.75,132.15,134.65,0
2025-07-08 09:19:00,135.45,142.0,133.7,141.75,0
2025-07-08 09:20:00,140.3,145.3,139.8,142.5,0
2025-07-08 09:21:00,142.75,152.75,140.4,152.05,0
2025-07-08 09:22:00,152.85,160.8,148.35,155.3,0
2025-07-08 09:23:00,154.2,156.5,150.55,154.4,0
2025-07-08 09:24:00,154.35,158.8,152.8,157.8,0
2025-07-08 09:25:00,158.65,158.75,154.95,154.95,0
2025-07-08 09:26:00,154.8,159.8,153.0,158.55,0
2025-07-08 09:27:00,159.3,163.0,155.65,160.45,0
2025-07-08 09:28:00,159.15,159.15,153.05,153.8,0
2025-07-08 09:29:00,153.0,155.65,150.3,151.3,0
2025-07-08 09:30:00,151.6,165.95,151.6,164.85,0
2025-07-08 09:31:00,163.3,164.1,151.0,152.75,0
2025-07-08 09:32:00,152.75,152.75,145.5,145.5,0
2025-07-08 09:33:00,146.55,149.6,142.4,144.0,0
2025-07-08 09:34:00,143.55,145.3,141.3,141.85,0
2025-07-08 09:35:00,142.5,146.4,138.6,146.4,0
2025-07-08 09:36:00,146.25,148.0,143.25,145.05,0
2025-07-08 09:37:00,143.65,146.25,142.7,144.9,0
2025-07-08 09:38:00,144.9,148.8,143.85,148.8,0
2025-07-08 09:39:00,148.2,148.75,146.15,148.75,0
2025-07-08 09:40:00,148.5,155.75,147.55,154.25,0
2025-07-08 09:41:00,154.75,156.25,152.0,153.2,0
2025-07-08 09:42:00,153.5,155.15,150.75,151.05,0
2025-07-08 09:43:00,150.7,153.15,149.75,152.5,0
2025-07-08 09:44:00,151.7,151.7,143.15,143.35,0
2025-07-08 09:45:00,143.65,148.55,141.1,148.55,0
2025-07-08 09:46:00,148.8,154.2,148.75,152.8,0
2025-07-08 09:47:00,152.9,155.05,148.55,148.55,0
2025-07-08 09:48:00,149.5,151.0,146.55,151.0,0
