time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1751427900,25595.75,25608.1,25573.15,25599.85,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25546.79145295643,25546.967665408465,,35.35599550843616,16.687392956735337,-10.172626387176509,-10.172626387176509,2025-07-02 09:15:00
1751427960,25599.3,25599.65,25588.7,25597.95,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25553.186271336876,25551.538398867626,,67.39290069516727,35.597421420398184,-12.515413070281134,-12.515413070281134,2025-07-02 09:16:00
1751428020,25596.9,25601.95,25595.5,25595.5,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25558.475487419768,25558.417058980856,,95.67750904503755,66.14213508288033,-15.536374845867782,-15.536374845867782,2025-07-02 09:17:00
1751428080,25596.1,25605.4,25590.65,25595.45,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25563.097301492297,25558.417058980856,,92.61431839977722,85.22824271332735,-15.598027127001288,-15.598027127001288,2025-07-02 09:18:00
1751428140,25594.65,25599.35,25589.75,25591.95,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25566.70388880576,25558.417058980856,,88.15195753221964,92.14792832567814,-19.913686806409505,-19.913686806409505,2025-07-02 09:19:00
1751428200,25590.8,25594.55,25585.0,25592.35,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25569.90965270504,25558.417058980856,,85.55815155201067,88.77480916133584,-19.42046855733697,-19.42046855733697,2025-07-02 09:20:00
1751428260,25591.9,25598.85,25586.85,25595.0,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25573.04594611691,25558.417058980856,,83.95775282388966,85.88928730270665,-16.152897657211813,-16.152897657211813,2025-07-02 09:21:00
1751428320,25595.75,25599.95,25593.35,25599.95,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25576.408952852296,25560.305151407607,,86.80833147389704,85.44141194993244,-10.049321824905013,-10.049321824905013,2025-07-02 09:22:00
1751428380,25598.75,25604.55,25597.95,25600.5,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25579.42033374576,25566.559636266848,,89.71638848821226,86.82749092866631,-21.745350500712956,-9.371146732427473,2025-07-02 09:23:00
1751428440,25601.4,25601.6,25586.2,25586.9,25545.666666666668,25543.733333333337,25547.6,25589.533333333336,25637.266666666663,25681.133333333335,25728.866666666665,25497.933333333334,25454.066666666666,25406.333333333332,25362.466666666664,25593.4,25501.8,25580.35529202754,25566.559636266848,,80.06173203448121,85.52881733219682,-90.68627450979746,-26.140567200983316,2025-07-02 09:24:00
