time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1750304700,24814.95,24814.95,24767.45,24783.9,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24804.603621460326,,24818.03771867701,3.2859033159779982,9.185719590566386,-69.81651376146655,-70.54610564010537,2025-06-19 09:15:00
1750304760,24785.85,24813.95,24785.85,24809.85,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24805.259418777787,,24818.03771867701,22.211848011985374,12.544459685274646,-12.21532091097628,-24.082363473591904,2025-06-19 09:16:00
1750304820,24810.7,24810.7,24784.2,24796.75,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24804.195741430565,,24818.03771867701,36.952017483786605,20.81658960391666,-38.31578947368574,-47.53804834377791,2025-06-19 09:17:00
1750304880,24797.7,24797.7,24759.25,24759.3,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24798.583773751743,,24818.03771867701,38.46627196977186,32.54337915518128,-99.91023339317904,-99.92193598751088,2025-06-19 09:18:00
1750304940,24754.7,24759.55,24751.55,24756.2,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24793.285802032777,,24803.207956113405,17.000740184934596,30.806343212831024,-92.66561514195372,-93.51916376306416,2025-06-19 09:19:00
1750305000,24755.3,24755.65,24738.1,24747.7,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24787.58757677868,,24795.197160502063,2.2605707131333665,19.242527622613277,-87.5081327260873,-88.73239436619471,2025-06-19 09:20:00
1750305060,24747.5,24779.0,24746.45,24779.0,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24786.514129681345,,24795.197160502063,23.00151654826934,14.087609148779103,-46.77944046844464,-51.99530516431795,2025-06-19 09:21:00
1750305120,24778.95,24795.85,24778.95,24794.45,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24787.506113471176,,24795.197160502063,52.60883274885034,25.95697333675102,-26.675341574495015,-33.86150234741584,2025-06-19 09:22:00
1750305180,24793.95,24796.05,24782.45,24792.65,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24788.14909928728,,24795.197160502063,82.0684794222533,52.55960957312433,-29.017566688352165,-35.974178403753,2025-06-19 09:23:00
1750305240,24792.55,24810.55,24790.0,24809.75,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,24790.849211876368,24747.508445494597,,93.1466124344654,75.94130820185636,-5.537244561635606,-15.90375586854361,2025-06-19 09:24:00
