datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-06-19 09:15:00,24814.95,24814.95,24767.45,24783.9,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:16:00,24785.85,24813.95,24785.85,24809.85,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:17:00,24810.7,24810.7,24784.2,24796.75,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:18:00,24797.7,24797.7,24759.25,24759.3,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:19:00,24754.7,24759.55,24751.55,24756.2,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:20:00,24755.3,24755.65,24738.1,24747.7,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:21:00,24747.5,24779.0,24746.45,24779.0,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,1,0,0,0,1,0,0,0
2025-06-19 09:22:00,24778.95,24795.85,24778.95,24794.45,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,1,0,0,0,0,0
2025-06-19 09:23:00,24793.95,24796.05,24782.45,24792.65,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:24:00,24792.55,24810.55,24790.0,24809.75,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:25:00,24809.4,24825.25,24808.95,24814.15,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:26:00,24814.65,24820.1,24804.9,24812.25,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:27:00,24812.5,24820.75,24808.35,24820.75,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:28:00,24820.9,24821.3,24811.55,24816.3,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:29:00,24815.75,24823.75,24806.8,24816.05,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:30:00,24816.3,24818.6,24800.4,24810.65,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:31:00,24810.85,24826.3,24810.85,24823.45,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
2025-06-19 09:32:00,24821.15,24822.0,24813.15,24820.45,24836.683333333334,24824.36666666667,24849.0,24922.916666666668,25033.783333333336,25120.016666666663,25230.883333333335,24725.81666666667,24639.583333333336,24528.71666666667,24442.483333333337,24947.55,24750.45,0,0,0,0,0,0,0,0
