time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,K,D,%R,%R
1752054240,294.8,296,292.7,292.7,NaN,NaN,NaN,301.1991543309185,0,292.7176236292264,63.33759855778425,71.21400970765684,-48.43750000000024,-31.4990512333966
1752054300,294.1,297.15,294.1,296.4,NaN,NaN,NaN,301.1991543309185,0,293.1779206755731,67.55605142749057,67.9478061936105,-9.895833333333783,-17.45730550284637
1752054360,296.35,296.6,293.45,293.45,NaN,NaN,NaN,301.1991543309185,0,293.2119305911265,62.80868617982451,64.56744538836644,-40.625000000000256,-28.652751423149923
1752054420,292.75,294.5,291.5,291.5,NaN,NaN,NaN,301.1991543309185,0,292.99793926723567,49.74012970544994,60.03495577092168,-60.10638297872331,-36.05313092979124
1752054480,291.85,291.9,287,288.05,NaN,NaN,NaN,301.0263800853225,0,292.3794468588312,16.406796372116602,42.98520408579702,-89.65517241379297,-49.14611005692591
1752054540,288.55,289.55,287.95,287.95,NaN,NaN,NaN,299.64874207679026,0,291.8257660014773,0.8827041954116837,22.343210090992738,-90.64039408867004,-49.52561669829222
1752054600,289,292.05,289,290.95,NaN,NaN,NaN,299.64874207679026,0,291.71629525129265,14.237932305129045,10.509144290885766,-61.083743842364555,-38.14041745730551
1752054660,291.8,294.75,291.1,293.7,NaN,NaN,NaN,299.64874207679026,0,291.96425834488105,40.44393200244573,18.521522834328817,-33.990147783251196,-29.1417165668663
1752054720,294.45,294.45,292.6,292.95,NaN,NaN,NaN,299.64874207679026,0,292.0874760517709,63.2589818145845,39.313615374053086,-41.379310344827566,-46.666666666666735
1752054780,293.35,294.45,292.15,294.45,NaN,NaN,NaN,299.64874207679026,0,292.38279154529954,78.54810303117844,60.750338949402895,-26.600985221674826,-42.12218649517689
1752054840,295,295.45,291.45,291.45,NaN,NaN,NaN,299.64874207679026,0,292.2661926021371,67.83366434228492,69.88024972934929,-53.64583333333356,-68.2142857142858
1752054900,292.45,294.95,292.05,294.95,NaN,NaN,NaN,299.64874207679026,0,292.60166852686996,76.20689133366199,74.19621956904179,-5.9171597633136175,-43.21428571428579
1752054960,293.45,293.45,292,292.15,NaN,NaN,NaN,299.64874207679026,0,292.5452099610112,65.09080158513586,69.71045242036092,-39.05325443787001,-63.21428571428588
1752055020,292.4,292.9,291,291.9,NaN,NaN,NaN,299.64874207679026,0,292.4645587158848,66.88521539752037,69.39430277210607,-47.333333333333485,-65.00000000000016
1752055080,291.2,291.6,290.15,290.15,NaN,NaN,NaN,299.64874207679026,0,292.1752388763992,45.00955571437324,58.99519089900983,-82.17054263565923,-71.36363636363657
